"","male","black","white","edu","hours","age","inc_labor","int_id"
"2107",1,0,0,12,2783,38,73100,7728
"2147",1,0,1,14,2802,42,53380,2576
"2170",0,0,1,14,1388,29,12920,4986
"2205",1,0,1,13,1560,54,6621.5,5093
"2209",0,0,1,15,2120,45,30600,6743
"2249",1,0,1,10,2805,37,45900,4844
"2253",1,0,1,12,2038,36,42500,3787
"2263",1,0,1,16,2208,43,51000,25
"2269",1,0,1,17,4284,37,169998.296875,5818
"2275",0,1,0,15,344,41,0,2775
"2280",0,0,1,11,0,47,0,6973
"2284",0,1,0,14,0,30,0,7120
"2296",0,1,0,7,0,41,0,1124
"2347",1,0,1,16,2115,39,79900,5476
"2355",1,0,1,12,1986,46,26928,1189
"2357",0,0,1,12,106,44,1360,869
"2363",1,0,1,12,1108,27,0,153
"2368",0,0,1,13,545,50,2924,6566
"2387",0,1,0,16,1807,44,40800,1342
"2394",1,0,1,10,0,49,0,5511
"2404",1,0,1,16,2400,39,52700,6839
"2415",0,0,1,7,2000,54,19975,4028
"2423",0,0,1,12,2164,41,66300,2959
"2437",1,0,1,17,2205,34,42160,5637
"2445",0,0,1,16,0,36,0,6531
"2451",0,0,1,17,454,43,17000,4078
"2540",0,0,1,12,2625,37,76500,14
"2567",0,0,1,8,0,26,0,9267
"2568",0,0,1,17,2859,26,52700,1306
"2582",1,0,1,12,1672,42,35700,5899
"2609",0,0,1,12,1530,44,4870.5,1076
"2616",0,0,1,12,0,55,0,8883
"2636",0,0,1,12,1502,55,34000,2881
"2654",1,0,1,17,2868,40,331500,2278
"2664",0,0,0,14,2600,29,0,9793
"2679",0,0,1,13,2104,29,30600,4897
"2712",1,0,1,12,2448,26,35190,9069
"2713",1,0,1,15,3380,46,85000,9272
"2733",0,0,1,17,422,28,23800,6397
"2734",1,0,1,12,3120,41,32300,7049
"2753",1,0,1,14,2020,31,48110,6574
"2770",0,1,0,12,1963,27,20400,7054
"2791",0,0,1,17,1255,43,26616.900390625,5591
"2795",1,0,1,15,2904,36,161500,1203
"2801",1,0,1,12,2410,50,14798.5,294
"2807",1,0,1,12,1610,47,25168.5,6846
"2842",1,0,1,12,1736,25,25500,9401
"2855",0,0,1,12,0,40,0,2226
"2856",1,0,1,12,1994,30,51238,504
"2866",1,0,1,17,1941,34,51000,6567
"2871",1,0,1,14,2400,41,23290,4423
"2882",1,0,1,14,3650,44,64360.30078125,5275
"2892",0,0,1,17,0,32,0,2593
"2915",0,0,1,12,768,34,5100,3710
"2927",1,0,0,16,1920,41,95200,2993
"2933",1,0,1,12,1392,36,56100,5736
"2954",1,0,1,12,0,37,0,8465
"2984",0,0,1,12,2040,25,39100,4158
"2997",1,0,1,12,2450,57,12495,3261
"3048",0,0,1,12,120,34,0,151
"3065",1,0,1,12,2370,35,35700,2488
"3090",0,0,1,15,0,45,0,1083
"3092",0,0,1,12,1040,40,9690,7673
"3098",0,0,1,12,1747,57,47912.80078125,5721
"3159",1,0,1,14,2750,41,39100,1262
"3168",0,0,1,14,1934,33,30600,1649
"3195",1,0,1,17,1896,34,110500,6120
"3213",0,0,1,12,390,35,0,6958
"3231",1,0,1,16,1851,30,24667,7538
"3236",1,1,0,6,0,38,0,2130
"3253",1,0,1,12,3825,43,34000,5018
"3259",0,0,1,12,2000,38,22100,3829
"3277",0,0,1,17,1751,42,37131.3984375,1682
"3292",1,0,1,12,2200,34,34391,6820
"3294",0,0,1,12,731,27,8160,475
"3300",1,0,1,12,2014,32,42406.5,837
"3303",0,0,1,12,2868,39,96900,1262
"3322",0,0,1,14,1880,28,21182,1226
"3336",0,0,1,13,960,32,6800,6117
"3352",0,0,0,12,1912,36,61200,2993
"3392",0,0,1,12,0,46,0,6166
"3397",1,0,1,12,2026,36,93500,1817
"3412",0,0,0,14,828,42,10200,4603
"3419",0,0,1,17,1000,38,51000,3176
"3425",1,0,1,17,2400,42,98600,2345
"3426",0,0,1,14,2370,44,29750,3
"3444",0,0,1,17,960,38,22186.69921875,2344
"3449",0,1,0,9,0,36,0,5751
"3454",1,0,1,16,2080,40,40800,4206
"3478",1,0,1,12,3315,39,54400,6004
"3488",0,0,1,17,1540,52,88400,4053
"3493",1,0,1,12,900,29,25500,3604
"3523",1,0,1,12,1764,40,16734.80078125,6735
"3527",1,0,1,16,2460,33,23341,5213
"3532",0,0,1,12,1627,50,17000,3716
"3534",0,0,1,16,1087,50,13984.2001953125,4619
"3541",1,0,1,12,4160,52,17680,4577
"3545",0,0,1,13,1960,33,3964.39990234375,4646
"3582",1,0,1,17,2024,43,75638.1015625,4416
"3591",0,0,0,12,1964,44,33575,3039
"3599",0,0,1,9,69,36,884,1806
"3601",0,1,0,12,1990,30,15169.099609375,6196
"3627",1,0,1,17,2232,36,54707.69921875,58
"3630",1,0,1,15,1680,33,28900,8655
"3646",0,0,1,11,2448,60,30600,1408
"3672",0,0,1,12,0,58,0,2498
"3676",1,0,1,17,2964,57,161500,1315
"3687",1,0,1,11,1064,33,40800,9823
"3710",0,0,1,16,2000,43,43392.5,4960
"3714",0,0,1,12,1983,31,51000,2629
"3726",0,0,1,16,1288,30,34000,129
"3762",0,0,1,15,1416,52,59500,4465
"3772",0,0,1,17,3328,46,30600,7733
"3780",1,0,1,13,5100,58,85340,9815
"3809",0,0,1,16,480,41,2550,4967
"3814",0,0,1,12,1208,38,22321,1413
"3818",1,0,1,12,2232,33,102000,319
"3830",1,0,0,14,1880,56,79900,3378
"3872",0,0,1,13,1512,29,6290,422
"3886",0,0,1,17,1432,45,42500,4360
"3951",1,0,1,16,3334,46,66300,3768
"3953",0,0,1,16,2000,41,13600,4433
"3958",0,0,1,13,0,43,0,3472
"3972",1,0,1,11,2423,30,59500,2924
"3980",1,0,1,10,1225,54,3932.10009765625,997
"4027",1,0,1,14,2045,27,60350,9759
"4044",0,0,1,16,1820,28,38250,468
"4071",1,0,1,12,2049,34,12478,7413
"4080",1,0,1,16,2805,36,100300,4578
"4082",0,0,1,16,1673,37,17000,3430
"4112",0,0,1,12,1771,28,5754.5,8797
"4116",1,0,1,13,1840,57,35700,899
"4127",0,0,1,12,1480,26,10200,5304
"4128",1,0,1,14,2695,39,93500,1256
"4131",0,0,1,12,2020,42,69700,8993
"4140",1,0,1,12,1748,34,30600,6191
"4151",0,1,0,12,2080,56,11900,8130
"4157",1,0,1,17,3430,43,102000,4152
"4190",0,0,1,17,2667,46,102000,5545
"4192",0,0,1,14,1968,36,52700,113
"4197",0,0,1,16,918,41,12345.400390625,4416
"4225",1,0,1,11,4080,34,30739.400390625,6964
"4231",0,0,1,16,2000,40,35700,1963
"4249",1,0,1,15,3000,44,68000,3514
"4251",1,0,1,15,2490,38,110500,274
"4275",0,0,1,16,2375,37,110500,914
"4283",1,0,1,17,2080,50,74800,4366
"4288",1,0,1,12,1912,50,34129.19921875,970
"4301",1,0,1,17,2042,40,47600,227
"4318",0,0,1,17,0,26,0,664
"4323",0,0,1,16,853,30,2550,3177
"4330",1,0,1,12,2783,27,40800,148
"4333",1,0,1,16,2520,50,35360,1225
"4342",0,0,1,11,1880,34,22100,1201
"4360",0,0,1,11,520,25,4250,1491
"4365",1,1,0,12,1890,34,13600,904
"4377",0,0,1,16,1600,42,41542.8984375,449
"4397",1,0,1,11,2040,51,22193.5,1267
"4434",0,0,1,13,2218,32,40800,4566
"4448",0,0,1,12,210,37,2720,2995
"4459",1,0,1,15,2058,37,37400,4013
"4466",0,0,1,13,1908,34,23800,4314
"4477",1,0,1,12,4080,49,21097,6933
"4502",1,0,1,16,2272,32,66300,5447
"4509",1,0,1,17,2706,32,79900,8514
"4513",0,0,1,15,2550,33,19470.099609375,961
"4529",0,0,1,14,1960,50,39100,5677
"4535",0,0,1,13,2291,32,13090,276
"4568",0,0,1,12,1960,27,17326.400390625,1541
"4591",1,0,1,17,3280,38,68000,6441
"4636",1,0,1,16,2333,34,60110.30078125,4464
"4642",0,0,1,17,972,27,1700,5429
"4655",1,0,1,17,1332,25,11900,7420
"4671",0,0,1,13,0,37,0,6441
"4725",0,0,1,15,2083,26,11390,8763
"4766",0,0,1,16,3060,29,42500,3620
"4768",1,1,0,11,0,55,0,4876
"4772",1,0,1,16,2465,37,83300,5603
"4778",0,0,1,12,2058,39,28444.400390625,3524
"4781",1,0,1,12,2016,39,39355,3748
"4801",0,0,1,13,2640,51,27200,4667
"4806",0,0,1,17,1858,38,47372.19921875,3017
"4818",0,0,1,12,1880,59,74800,1412
"4855",0,0,1,13,826,42,15912,1728
"4857",1,0,1,14,695,46,68000,7730
"4869",0,0,1,12,0,38,0,400
"4876",0,0,1,12,1160,49,4641,408
"4879",1,0,1,16,2649,27,47600,468
"4881",1,1,0,13,1470,35,11900,7293
"4893",1,0,1,17,3072,30,45050,5792
"4894",0,0,1,14,3192,41,3763.80004882812,4906
"4922",1,0,1,17,1464,40,62900,351
"4948",0,0,1,12,882,37,8840,6191
"4961",0,0,1,17,0,60,0,1104
"4965",1,0,1,17,2160,36,153000,8504
"4971",0,0,1,14,0,28,0,7023
"4978",0,1,0,13,1864,31,38086.80078125,8243
"4999",0,0,1,12,150,34,510,4602
"5026",0,0,0,12,1530,31,11900,3284
"5033",1,0,1,11,3276,39,45284.6015625,8909
"5052",0,0,1,12,1920,34,5100,138
"5094",0,0,1,17,450,43,5950,4419
"5097",0,0,1,12,0,54,0,6960
"5110",0,0,1,12,1856,35,23800,7292
"5117",1,0,1,12,2392,30,62900,7417
"5144",0,0,1,12,1056,58,7180.7998046875,3665
"5146",0,0,1,15,240,39,2040,3462
"5160",1,0,1,14,2350,30,85000,8426
"5163",1,0,1,16,2232,46,44200,257
"5182",0,0,1,13,1814,27,34496.3984375,7927
"5186",0,0,1,14,1990,42,20400,5435
"5188",1,0,1,16,2550,45,93500,1828
"5200",1,0,1,16,1952,40,59500,4170
"5209",0,0,1,16,2250,28,51000,7402
"5211",1,0,1,12,864,26,8500,8942
"5234",1,0,1,17,2314,33,102000,7353
"5236",0,0,1,17,1848,31,51000,1106
"5300",0,0,1,17,0,60,0,3677
"5301",0,0,1,12,2000,55,28900,3734
"5348",1,0,1,12,1770,27,34637.5,1352
"5366",1,0,1,12,2250,58,64600,1205
"5382",0,0,1,15,1715,49,21250,6904
"5429",1,0,1,12,1952,26,51000,5091
"5434",1,0,1,14,2976,36,95965,1198
"5440",0,0,1,13,1954,47,51000,9272
"5448",1,0,1,16,2750,30,29750,8487
"5450",0,0,1,12,1551,39,0,2578
"5468",0,0,1,12,1908,29,23800,8466
"5470",0,0,1,15,610,33,663,1721
"5487",0,0,1,9,1172,52,12580,2570
"5496",0,0,1,14,1392,29,43554,58
"5522",1,0,1,16,2230,38,95200,7372
"5558",1,0,1,11,1176,36,15300,1971
"5562",0,0,1,12,1888,29,39100,538
"5571",1,0,1,16,2180,26,9401,9131
"5589",1,0,1,17,1856,28,76500,1234
"5592",1,1,0,16,694,27,4250,2644
"5608",1,0,1,17,2132,40,54400,8275
"5614",1,0,1,17,2190,33,88400,416
"5648",0,0,0,8,1728,29,3740,9596
"5654",0,0,1,12,778,30,5950,1041
"5662",0,1,0,12,0,37,0,754
"5683",0,0,1,14,1976,35,25330,3748
"5685",1,0,1,13,1242,35,22100,4156
"5690",1,0,1,13,0,30,0,5233
"5691",0,0,1,12,2024,34,42500,158
"5702",1,0,1,16,1896,44,113900,108
"5708",0,0,1,14,0,42,0,2445
"5736",1,0,1,14,2000,46,3400,7377
"5738",1,0,1,16,2300,41,188922.703125,5671
"5782",1,0,1,12,1850,33,27200,1608
"5810",0,0,1,11,0,59,0,1969
"5817",1,0,1,12,2650,31,68646,1363
"5841",1,0,1,12,1992,51,28900,40
"5850",0,0,1,12,1960,56,59500,2613
"5859",0,1,0,16,1864,41,64600,1733
"5868",1,0,1,16,2178,46,66725,4194
"5871",0,0,1,16,2480,26,28050,2596
"5890",0,0,1,12,1736,46,17000,7312
"5929",0,0,1,16,1988,35,28900,984
"5935",0,0,1,13,1992,40,25773.69921875,3544
"5957",1,0,1,12,2600,30,51000,9402
"5983",1,0,1,12,2040,46,47600,1215
"6018",0,0,1,12,675,39,2448,344
"6044",1,0,1,16,1916,36,77605,1197
"6051",1,0,1,16,3360,54,25330,395
"6053",0,0,1,17,0,37,0,1360
"6055",1,1,0,17,1760,43,71400,1733
"6070",0,0,1,14,1921,36,9737.599609375,283
"6098",1,0,1,16,2470,36,129409.1015625,6776
"6117",1,0,1,10,3900,50,26265,7714
"6136",0,0,1,12,1913,26,14790,1892
"6141",0,0,1,16,3826,28,44030,665
"6151",0,0,1,14,2169,30,57800,4555
"6153",0,0,1,16,245,33,3400,3933
"6170",0,0,1,17,2284,33,27091.19921875,7411
"6190",0,0,1,16,0,45,0,1534
"6203",0,0,1,14,2040,40,22440,6583
"6209",1,0,0,12,2304,33,37400,8623
"6217",0,0,1,11,0,52,0,651
"6220",0,0,1,12,0,49,0,2532
"6228",0,0,1,10,880,50,10880,4564
"6260",0,0,1,12,980,46,16150,2271
"6281",1,0,1,17,1728,36,161500,189
"6295",0,0,1,12,982,41,14280,3647
"6300",0,0,1,17,2276,53,107100,2865
"6397",1,0,1,12,1960,58,42500,77
"6452",0,0,1,12,0,45,0,7669
"6457",1,0,1,12,2400,39,26690,7453
"6467",1,1,0,12,3213,29,52764.6015625,5107
"6503",0,0,1,17,1953,44,52785,3488
"6535",0,0,1,17,2024,39,34018.69921875,2095
"6574",0,0,1,12,475,36,8670,3055
"6592",1,0,1,12,827,31,5950,3637
"6608",0,0,1,12,0,55,0,2236
"6623",1,0,1,14,2104,39,40800,7238
"6644",0,0,1,11,2940,53,22100,4926
"6645",1,0,1,16,2480,45,95200,6605
"6681",0,0,1,12,2005,33,37400,5214
"6686",0,0,1,7,2728,57,51000,2928
"6703",1,0,1,12,1780,38,20400,4650
"6729",0,1,0,12,1984,42,39100,7350
"6753",1,0,1,17,2580,33,65773,2430
"6821",1,0,1,13,2005,37,52700,7272
"6828",1,0,1,14,1984,34,39100,2603
"6859",1,0,1,17,2380,34,81600,6830
"6872",1,0,1,13,1800,52,64600,7155
"6902",0,1,0,12,0,30,0,2825
"6912",0,0,1,12,2160,60,12036,1535
"6931",0,0,1,12,1215,44,11560,244
"6961",0,0,1,11,1197,39,4250,9246
"7023",0,0,1,12,1742,52,19720,187
"7031",1,0,1,12,1968,57,22100,281
"7055",0,0,1,13,1680,38,30600,1144
"7061",1,0,1,16,2277,39,140250,3933
"7081",1,0,1,12,2480,32,47600,5128
"7087",0,0,1,12,3500,49,187000,2584
"7089",0,0,1,11,1576,47,37400,2968
"7104",1,0,1,16,2550,41,53167.5,3745
"7111",0,0,1,14,2450,38,24508.900390625,6662
"7142",0,0,1,16,462,43,8330,1277
"7153",1,0,1,16,2450,48,102000,7209
"7159",1,0,1,17,1664,45,103278.3984375,2666
"7177",0,0,1,12,2295,31,30600,8810
"7211",1,0,1,9,1972,34,30181.80078125,1261
"7213",0,0,1,12,1910,40,39100,1511
"7216",0,0,1,12,19,36,510,2363
"7218",1,0,1,12,2506,35,62753.80078125,5083
"7220",0,0,1,12,872,33,12750,3572
"7228",0,0,1,12,0,53,0,1395
"7254",0,0,1,12,0,60,0,2077
"7276",1,0,1,17,1960,31,37400,1833
"7278",0,0,1,16,1974,36,57800,37
"7330",1,0,1,17,3211,38,204000,4711
"7333",1,0,1,10,2016,45,43074.6015625,2336
"7347",0,0,1,16,1710,43,51000,7867
"7349",0,0,1,12,1020,59,9350,2418
"7350",1,0,1,14,1938,48,79900,3241
"7358",1,0,1,13,1737,43,30600,2729
"7363",0,0,1,12,2000,44,39100,4664
"7367",0,0,1,12,968,36,25500,3437
"7405",1,0,1,14,2550,45,24480,2271
"7415",0,0,1,12,1920,37,49300,2515
"7423",1,0,1,13,2500,28,28900,8028
"7445",0,0,1,14,0,44,0,7760
"7459",1,0,1,14,1920,25,34782,7056
"7483",0,0,1,12,0,58,0,3642
"7496",0,0,1,17,1410,42,68000,1390
"7505",1,0,1,12,2279,30,45730,2389
"7506",0,0,0,17,282,28,8500,6710
"7524",1,0,1,17,2277,34,85000,6345
"7543",0,0,1,17,660,43,14922.599609375,5671
"7555",1,0,1,10,2726,51,30600,6030
"7568",0,0,1,17,2040,33,22100,3876
"7585",1,0,1,14,2078,46,57800,1659
"7610",1,0,1,12,1976,31,29070,4736
"7613",0,0,1,17,2150,27,48620,3991
"7635",1,0,1,17,0,28,0,1962
"7686",0,0,1,8,1840,41,23800,5336
"7746",0,0,1,13,1662,58,20400,5049
"7800",1,0,1,13,2016,46,46920,3629
"7827",1,0,1,8,2008,43,18360,993
"7837",1,0,1,17,1880,43,54400,1611
"7853",0,0,1,12,826,37,17000,4151
"7856",1,0,1,13,3000,44,51000,6553
"7878",0,0,1,12,1896,46,64600,257
"7891",0,0,1,12,2376,37,127500,7577
"7892",1,0,1,12,3000,34,51000,3121
"7896",1,0,1,17,2430,34,94492.796875,5340
"7902",1,1,0,11,1524,46,8500,4519
"7924",1,0,1,12,1995,39,54400,133
"7988",0,0,1,15,1556,43,54400,5184
"8007",1,0,1,14,2205,31,51000,8539
"8013",1,0,1,17,2050,30,77350,1106
"8020",1,0,1,14,1920,39,78200,2668
"8022",0,0,1,10,0,53,0,1136
"8028",0,0,1,14,1968,32,23800,4
"8076",1,0,1,17,1565,27,25330,622
"8081",1,1,0,14,2277,39,57800,1497
"8085",0,1,0,12,1968,34,35700,1497
"8088",0,0,1,14,1523,44,25500,4194
"8129",0,0,1,14,1960,51,34000,6532
"8151",0,0,1,16,24,58,136,6829
"8154",0,0,1,12,2500,60,34000,1223
"8176",0,1,0,15,2000,27,25500,3068
"8187",1,0,1,12,2520,25,42670,687
"8190",1,0,1,12,2150,35,61200,2663
"8197",0,0,1,13,2118,27,39100,4425
"8204",1,0,1,10,0,37,0,168
"8205",0,1,0,12,2477,33,34000,6782
"8214",0,0,1,12,0,59,0,5587
"8220",1,1,0,12,1040,34,0,5147
"8242",1,0,1,13,2776,44,10200,981
"8247",1,0,1,14,2221,49,103700,1351
"8258",1,0,1,13,2190,33,71400,1255
"8303",0,0,1,16,1290,53,23800,8133
"8310",0,0,1,13,0,28,0,3371
"8322",0,0,1,14,2160,59,68000,8621
"8339",1,0,1,14,2050,31,59500,7838
"8345",0,0,1,14,1976,43,44710,7379
"8346",0,0,1,12,0,32,0,1817
"8357",0,0,1,12,2400,36,37400,4515
"8359",1,0,1,16,2420,37,85000,6154
"8363",1,0,1,17,2550,31,0,438
"8366",0,0,1,12,1773,26,18700,5388
"8391",0,0,1,16,1960,44,34000,1025
"8423",0,0,1,14,1361,38,23800,2493
"8424",0,0,1,14,2127,36,11050,1554
"8435",1,0,1,12,775,31,34000,3975
"8483",0,0,1,14,2108,33,56440,2576
"8490",0,0,1,14,1384,41,18700,6257
"8508",1,0,1,16,2490,35,84320,6910
"8509",0,0,1,12,0,60,0,6533
"8513",0,0,1,13,1844,31,2703,1902
"8527",1,0,1,16,2780,40,31280,7215
"8535",0,0,1,16,0,42,0,1677
"8551",0,0,1,16,36,48,4250,7209
"8565",1,0,1,16,1942,26,69700,6428
"8573",1,0,1,16,2490,44,168300,1152
"8580",1,0,1,17,1840,43,49300,4496
"8597",0,1,0,13,1920,54,42500,2346
"8620",1,0,1,12,0,34,0,5196
"8622",0,0,1,12,1960,26,0,73
"8624",0,0,1,16,1455,38,52700,4138
"8629",1,0,1,16,2040,27,25500,7950
"8630",1,0,1,12,3318,34,39100,250
"8631",1,0,1,16,1470,30,10200,2596
"8637",0,0,1,11,2450,31,68000,2233
"8657",1,0,1,12,1671,25,17000,4975
"8683",0,0,1,16,2016,34,56950,6157
"8727",0,0,1,12,3000,29,34000,329
"8734",1,0,1,17,2400,33,86700,3562
"8738",1,0,1,12,1800,47,51000,6101
"8743",1,0,1,14,2142,31,20893,5084
"8798",1,1,0,9,2040,38,37400,754
"8815",0,0,1,13,912,59,17000,7542
"8817",0,0,1,12,1942,31,32300,614
"8836",0,0,1,12,1896,43,47600,3091
"8847",1,0,0,17,4230,48,78200,3123
"8866",0,0,1,12,2580,46,23232.19921875,2039
"8878",1,0,1,17,1980,44,76500,1144
"8902",0,0,1,12,0,36,0,4071
"8907",0,0,1,12,2160,38,52700,171
"8908",1,0,1,17,912,34,10200,6251
"8946",0,0,1,16,209,40,2550,4202
"8954",1,0,1,16,1872,37,106991.203125,5390
"8955",1,0,1,17,1700,33,74800,1260
"8961",0,0,1,12,1300,56,10200,4362
"8975",0,0,1,16,1766,46,57908.80078125,2331
"8976",1,0,1,17,3042,42,110500,7497
"8979",1,0,1,16,2160,41,103700,2036
"8983",0,0,1,16,1910,44,33150,2868
"8990",0,0,1,12,0,59,0,5824
