"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1847",0,1,0,12,0,26,0,3684,3,0,6523.919921875
"1863",1,0,1,17,2821,35,83078.3203125,3173,3,1,83962.3203125
"1889",1,0,1,15,2420,31,41371.19921875,2973,1,1,55957.19921875
"1929",1,0,1,16,2350,58,40885,5613,0,1,69394
"1945",1,0,1,16,2662,39,123760,3132,2,1,137020
"1955",0,0,1,12,0,25,0,6645,3,0,6523.919921875
"1956",0,0,1,12,1236,26,17238,2364,1,1,59228
"1981",0,0,1,12,1078,35,29835,4641,2,1,72598.5
"1982",0,0,1,16,88,33,132.600006103516,1899,4,1,2.21000003814697
"1990",0,0,1,12,1960,37,64090,522,1,1,181220
"2001",0,0,1,16,1275,31,15470,3428,2,1,72267
"2016",0,0,1,16,1468,35,17017,2398,3,1,56651.140625
"2031",1,0,1,16,3120,45,0,2481,0,1,4420
"2032",1,0,1,16,2190,38,32067.099609375,5984,3,1,69836
"2048",0,0,1,17,0,38,0,5174,4,1,203320
"2065",1,0,1,16,2450,39,88400,4405,1,0,88400
"2086",0,1,0,17,1424,34,39780,1489,4,1,111605
"2096",1,0,1,13,3036,54,33150,271,2,1,43095
"2107",1,0,0,12,3766,31,64090,5282,2,1,84422
"2143",0,0,1,12,1928,30,30940,5075,2,1,90472.9765625
"2147",1,0,1,14,2688,35,38277.19921875,1487,4,1,126655.1015625
"2249",1,0,1,10,2116,31,26520,6674,2,0,26520
"2253",1,0,1,12,2312,29,62985,2007,0,0,62985
"2263",1,0,1,16,2750,36,35360,5203,1,1,46410
"2269",1,0,1,17,2600,30,83980,2676,0,1,121550
"2280",0,0,1,11,0,40,0,3201,1,0,26871.390625
"2285",1,0,1,16,2000,33,57460,3538,1,1,93593.5
"2296",0,1,0,7,2086,34,17680,2414,5,1,33150
"2347",1,0,1,16,2356,32,76245,976,1,1,80554.5
"2355",1,0,1,12,2667,39,43998.890625,838,0,0,68602.8203125
"2357",0,0,1,12,1345,38,22100,2442,3,1,53826.76171875
"2374",1,0,0,8,520,31,3315,6916,2,1,29021.720703125
"2387",0,1,0,16,1800,37,30940,4359,0,0,30940
"2393",1,0,1,12,1980,50,66300,5958,0,1,133453.0625
"2394",1,0,1,10,2703,40,26520,2853,2,1,48620
"2404",1,0,1,16,2562,32,48620,3551,1,1,99229
"2415",0,0,1,7,1008,47,4862,407,0,1,69526.6015625
"2443",1,0,1,12,1918,40,75140,3803,1,1,79106.953125
"2445",0,0,1,16,0,30,0,6938,2,1,369070
"2451",0,0,1,17,824,36,35360,4805,0,1,141440
"2452",1,0,1,12,0,58,0,2373,0,1,34957.78125
"2581",0,0,1,15,1000,60,8234.4599609375,6806,0,1,71825
"2582",1,0,1,12,1840,35,30940,4464,2,1,55692
"2616",0,0,1,12,0,48,0,6019,3,1,22763
"2636",0,0,1,12,1680,48,23094.5,1405,0,1,64653.55078125
"2654",1,0,1,17,2362,33,85306,2731,1,1,127959
"2666",0,1,0,12,0,55,0,2963,0,1,70675.796875
"2701",1,0,1,12,594,60,55250,1461,0,1,95352.65625
"2711",1,0,1,13,2250,30,31830.630859375,6434,0,1,32427.330078125
"2713",1,0,1,15,260,39,77350,6900,0,0,77350
"2734",1,0,1,12,2150,35,17680,5557,3,1,41769
"2795",1,0,1,15,3084,29,128180,6860,1,1,132600
"2801",1,0,1,12,1446,43,24310,5981,0,1,46410
"2804",1,1,0,5,2032,60,16088.7998046875,6780,2,1,18707.650390625
"2807",1,0,1,12,1615,40,49283,4021,1,1,82875
"2839",1,0,1,16,3840,57,165750,341,0,1,467755.34375
"2855",0,0,1,12,725,33,6106.22998046875,807,2,1,63648
"2866",1,0,1,17,2125,27,35360,4986,1,1,57504.19921875
"2871",1,0,1,14,2256,34,30117.880859375,5188,2,1,64090
"2882",1,0,1,14,3192,37,48620,5156,2,1,57460
"2892",0,0,1,17,1920,26,30940,4880,0,1,43448.6015625
"2914",1,1,0,13,1960,33,59670,2768,2,1,114917.7890625
"2915",0,0,1,12,0,27,0,4740,3,1,64311
"2927",1,0,0,16,1976,34,83980,4821,2,1,137241
"2929",1,0,1,11,1329,27,43495.01171875,3191,1,1,54202.4609375
"2933",1,0,1,12,2040,29,70720,3442,0,1,104201.5
"2954",1,0,1,12,318,30,4420,4218,1,1,37183.25
"2997",1,0,1,12,2295,50,13587.080078125,718,1,1,46410
"3012",0,0,1,16,1387,55,46410,5154,0,1,152490
"3053",0,0,1,16,1850,30,48620,232,0,1,185861
"3065",1,0,1,12,2160,27,37570,298,0,0,37570
"3077",1,0,1,16,2550,57,249730,2629,2,1,264095
"3090",0,0,1,15,252,38,3315,4979,2,1,130699.3984375
"3098",0,0,1,12,1175,50,53177.01953125,3863,0,0,69223.828125
"3099",0,0,1,14,1451,56,0,2041,0,0,53937.26171875
"3111",1,0,1,8,3640,60,11730.6796875,2889,1,1,32654.9609375
"3159",1,0,1,14,2255,35,40885,4613,0,1,104312
"3168",0,0,1,14,1168,26,22100,907,2,1,58131.83984375
"3191",1,0,1,12,1944,28,77350,3587,2,1,106522
"3253",1,0,1,12,2530,36,26000.650390625,3912,3,1,69173
"3259",0,0,1,12,0,31,0,1949,2,1,46410
"3271",1,0,1,16,1900,34,44200,353,2,1,44200
"3292",1,0,1,12,2168,27,30940,5258,1,1,64753
"3303",0,0,1,12,2160,32,61880,4613,0,1,104312
"3306",1,0,1,17,1870,30,48620,4913,1,1,66742
"3336",0,0,1,13,2066,25,30940,7010,0,1,95030
"3352",0,0,0,12,2246,29,53040,4821,2,1,137241
"3392",0,0,1,12,0,39,0,5456,2,1,133645.328125
"3397",1,0,1,12,2000,29,72930,4221,1,1,106964
"3412",0,0,0,14,0,35,0,3926,4,1,88400
"3419",0,0,1,17,1981,31,68510,6369,0,0,72267
"3425",1,0,1,17,2373,35,92820,1403,2,1,92820
"3426",0,0,1,14,2015,37,24752,1743,2,0,27271.400390625
"3444",0,0,1,17,1506,31,17680,1088,3,1,95251
"3449",0,1,0,9,752,29,5608.97998046875,4004,2,1,23509.98046875
"3454",1,0,1,16,1875,33,37459.5,565,1,1,79462.7578125
"3478",1,0,1,12,3009,33,50167,2598,3,1,50167
"3488",0,0,1,17,1174,45,48620,1910,1,1,327080
"3523",1,0,1,12,360,33,0,260,0,0,89018.796875
"3527",1,0,1,16,1856,26,18625.880859375,2278,0,1,35249.5
"3532",0,0,1,12,1581,43,14762.7998046875,5189,1,1,47696.21875
"3545",0,0,1,13,619,25,0,4741,1,1,12155
"3582",1,0,1,17,1956,36,65955.2421875,1653,2,1,75502.4375
"3588",1,0,1,16,3643,38,99450,2354,2,1,177684
"3591",0,0,0,12,1992,37,26520,6898,2,1,90610
"3599",0,0,1,9,621,29,552.5,213,4,0,6148.22021484375
"3614",0,0,1,11,936,58,1591.19995117188,1618,1,0,7690.7998046875
"3627",1,0,1,17,2219,29,42432,1611,0,1,68952
"3630",1,0,1,15,1820,26,35360,5166,0,1,48995.69921875
"3646",0,0,1,11,1985,53,8177,4877,0,1,70764.203125
"3672",0,0,1,12,1894,51,24310,2291,0,1,88179
"3676",1,0,1,17,2880,50,508300,4572,1,1,522996.5
"3710",0,0,1,16,1355,36,29835,1114,2,1,206635
"3759",0,0,1,12,1013,55,5083,4733,0,1,115030.5
"3763",1,0,1,8,1999,38,33150,5187,2,1,46410
"3772",0,0,1,17,2430,39,132600,4108,2,0,175584.5
"3780",1,0,1,13,2070,47,22100,4701,1,1,31382
"3814",0,0,1,12,2133,31,20995,1125,4,1,40885
"3818",1,0,1,12,1560,26,61880,2043,1,1,67042.5625
"3830",1,0,0,14,1880,49,73310.1171875,6563,0,1,96939.4375
"3886",0,0,1,17,981,38,16575,1161,2,1,26517.7890625
"3951",1,0,1,16,3586,39,24310,3199,2,1,38487.1484375
"3953",0,0,1,16,990,34,28730,1649,0,0,28906.80078125
"3958",0,0,1,13,0,36,0,4978,3,1,102212.5
"3980",1,0,1,10,2546,47,88400,1608,0,1,142987
"4080",1,0,1,16,3000,29,55250,5414,1,1,73261.5
"4082",0,0,1,16,1400,30,29835,4430,0,0,32045
"4116",1,0,1,13,1800,50,43260.75,5550,0,1,71884.671875
"4128",1,0,1,14,2066,32,64090,1760,2,1,65195
"4131",0,0,1,12,2300,35,53040,2838,2,0,61526.3984375
"4140",1,0,1,12,3118,27,14968.330078125,1772,4,1,22924.330078125
"4144",1,0,1,7,0,59,0,497,0,1,47176.87109375
"4151",0,1,0,12,2000,49,24310,3958,0,0,44200
"4157",1,0,1,17,3750,36,83980,5461,2,1,98791.421875
"4183",1,0,1,12,1736,26,14365,4622,1,1,26528.83984375
"4190",0,0,1,17,2500,39,59670,4599,0,1,228779.203125
"4192",0,0,1,14,2170,29,36465,2958,0,1,81697.0703125
"4197",0,0,1,16,646,33,6751.5498046875,1653,2,1,75502.4375
"4224",1,0,1,12,1756,34,54604.6796875,4910,3,1,77730.1171875
"4225",1,0,1,11,2520,27,30940,1153,2,1,46410
"4231",0,0,1,16,1343,33,30940,719,2,1,79560
"4249",1,0,1,15,3810,37,46410,4838,3,1,49725
"4251",1,0,1,15,3750,31,79560,1775,2,1,103870
"4267",0,0,1,12,0,37,0,2354,2,1,177684
"4275",0,0,1,16,2268,30,55250,642,0,0,55250
"4283",1,0,1,17,1893,43,76448.3203125,3466,1,1,130814.3203125
"4333",1,0,1,16,1801,43,154700,817,2,1,164645
"4342",0,0,1,11,2500,27,6630,5829,0,1,51493
"4365",1,1,0,12,1750,27,17680,1874,2,1,35360
"4377",0,0,1,16,2719,35,37349,1853,0,0,37349
"4397",1,0,1,11,612,44,23881.259765625,3013,0,1,75140
"4434",0,0,1,13,984,25,15470,5253,0,1,67957.5
"4438",1,0,0,12,1048,35,19890,14,4,1,57460
"4448",0,0,1,12,0,30,0,3469,2,1,74300.203125
"4459",1,0,1,15,530,30,7735,4025,1,1,35090.37890625
"4478",1,0,1,12,2250,37,71825,1472,0,0,71825
"4490",0,1,0,8,1000,60,7125.0400390625,2605,2,0,13821.33984375
"4493",0,1,0,13,0,25,0,896,6,0,12132.900390625
"4502",1,0,1,16,2117,25,32266,729,0,0,32310.19921875
"4509",1,0,1,17,624,25,5525,6921,0,0,5525
"4535",0,0,1,13,0,25,0,2966,1,1,59228
"4591",1,0,1,17,2710,31,70863.6484375,1528,4,1,73482.5
"4597",1,0,1,13,2285,58,45775.73046875,6791,0,1,114349.8203125
"4632",1,1,0,17,2106,58,152490,1349,0,1,170486.03125
"4636",1,0,1,16,770,27,13923,2992,0,0,24310
"4671",0,0,1,13,0,30,0,1528,4,1,73482.5
"4693",1,0,1,11,2656,56,91936,2899,0,1,93041
"4768",1,1,0,11,4000,48,26520,6673,0,1,71159.7890625
"4772",1,0,1,16,4410,30,88400,6024,3,1,89947
"4776",0,0,1,11,960,32,13260,6727,0,1,24310
"4778",0,0,1,12,416,32,1768,80,2,1,86632
"4781",1,0,1,12,2351,32,46343.69921875,2742,3,1,58498.69921875
"4806",0,0,1,17,1800,31,43758,5263,0,1,77571
"4818",0,0,1,12,2235,52,54525.12109375,1702,0,0,81045.1171875
"4855",0,0,1,13,0,35,0,2825,2,1,55692
"4857",1,0,1,14,615,39,55250,3783,0,1,75582
"4869",0,0,1,12,1028,31,5304,5179,2,1,56134
"4876",0,0,1,12,1280,42,6632.2099609375,6145,2,1,44754.7109375
"4881",1,1,0,13,312,28,689.52001953125,1099,0,0,689.52001953125
"4894",0,0,1,14,1416,34,37128,2914,1,1,105726.3984375
"4961",0,0,1,17,140,53,132.600006103516,2834,0,1,155245.875
"4965",1,0,1,17,2178,29,121550,9,1,1,125528
"4999",0,0,1,12,775,27,5746,1715,1,1,45788.98828125
"5033",1,0,1,11,3315,32,29076.970703125,8,3,1,52598
"5094",0,0,1,17,0,36,0,5859,2,1,112710
"5097",0,0,1,12,844,47,6188,6240,0,1,97682
"5121",1,0,1,12,2355,56,62432.5,6814,2,1,69670.25
"5144",0,0,1,12,0,50,0,4049,2,1,60554
"5146",0,0,1,15,1768,32,7735,2312,0,0,6298.5
"5163",1,0,1,16,1858,40,22100,6415,2,1,68620.5
"5186",0,0,1,14,2114,34,39780,4357,2,1,90610
"5188",1,0,1,16,3120,38,72930,4404,1,1,140511.796875
"5191",1,0,1,10,1960,58,60775,452,0,1,139274.203125
"5200",1,0,1,16,1809,33,26520,5738,0,0,59670
"5300",0,0,1,17,2500,54,26520,4885,0,1,186745
"5301",0,0,1,12,1776,49,24310,192,0,1,58786
"5347",0,0,1,10,0,43,0,7018,4,1,78382.0703125
"5366",1,0,1,12,2150,51,48620,6414,0,1,88400
"5382",0,0,1,15,810,42,11050,525,3,1,73305.703125
"5439",1,1,0,13,2040,35,66300,3881,3,1,66377.3515625
"5470",0,0,1,15,1097,26,2132.64990234375,1535,3,1,38675
"5487",0,0,1,9,1172,45,16354,1881,1,1,91202.28125
"5522",1,0,1,16,1781,31,44200,3815,1,1,81991
"5608",1,0,1,17,2226,33,77350,5043,3,1,77416.296875
"5614",1,0,1,17,2223,26,81770,5216,0,0,81991
"5638",0,0,1,14,1232,56,45747,1790,0,1,192491
"5662",0,1,0,12,520,30,4420,5049,2,1,28730
"5683",0,0,1,14,1584,28,11050,2742,3,1,58498.69921875
"5691",0,0,1,12,1200,28,22100,6106,2,1,75140
"5702",1,0,1,16,1920,37,92820,1503,0,0,99450
"5708",0,0,1,14,740,34,11050,4623,2,1,92820
"5711",0,0,1,13,0,34,0,631,1,1,40889.421875
"5715",0,0,1,14,2400,49,121550,3875,0,0,149175
"5736",1,0,1,14,2264,38,70720,3069,2,1,108033.640625
"5738",1,0,1,16,2228,34,106110.9375,2791,2,1,110013.796875
"5784",0,0,1,12,1109,56,10172.6298828125,3041,0,0,17317.560546875
"5810",0,0,1,11,0,52,0,3067,0,1,22674.599609375
"5841",1,0,1,12,1656,44,21216,458,3,1,37928.01953125
"5850",0,0,1,12,2064,49,30940,1534,0,1,92820
"5859",0,1,0,16,1944,34,64090,753,2,1,135252
"5868",1,0,1,16,2038,39,57460,346,2,1,81770
"5922",0,0,1,14,2024,29,34697,3197,0,0,34697
"5929",0,0,1,16,2040,28,15470,2709,1,1,72267
"5935",0,0,1,13,2012,33,19006,5476,2,1,83111.46875
"5983",1,0,1,12,2048,39,58565,535,2,1,67405
"6044",1,0,1,16,2050,29,70574.140625,4364,2,1,71270.2890625
"6053",0,0,1,17,0,30,0,4470,2,1,77571
"6055",1,1,0,17,1936,36,70720,753,2,1,135252
"6070",0,0,1,14,0,29,0,6893,2,0,35112.48046875
"6098",1,0,1,16,2530,29,99450,4222,1,1,108113.203125
"6117",1,0,1,10,4520,43,0,2844,2,1,2.21000003814697
"6170",0,0,1,17,1488,27,26520,3084,0,0,26962
"6203",0,0,1,14,890,33,6630,2572,2,1,47515
"6217",0,0,1,11,0,45,0,782,1,1,63453.51953125
"6228",0,0,1,10,1880,43,26520,5463,0,1,81582.1484375
"6239",1,1,0,12,1840,31,41990,665,2,1,88400
"6264",0,0,1,12,344,60,2652,1524,0,1,46029.87890625
"6281",1,0,1,17,4368,29,79560,2967,0,1,113815
"6287",1,1,0,12,2450,33,38675,675,1,1,38675
"6295",0,0,1,12,1020,34,11492,4111,3,1,83096
"6300",0,0,1,17,2456,46,97461,1906,1,0,116836.0703125
"6397",1,0,1,12,1908,52,39780,5858,0,1,223210
"6421",0,0,1,14,1937,27,33150,3442,0,1,104201.5
"6457",1,0,1,12,2133,31,53040,3472,3,1,55725.1484375
"6503",0,0,1,17,1688,37,39780,3965,2,1,113704.5
"6608",0,0,1,12,2080,48,23854.740234375,3226,1,1,157186.25
"6623",1,0,1,14,2250,32,36294.828125,1639,2,1,60792.6796875
"6645",1,0,1,16,2370,39,66300,4531,2,1,94057.6015625
"6681",0,0,1,12,344,26,3978,3586,3,0,200005
"6703",1,0,1,12,1024,31,15912,1556,0,0,25549.810546875
"6753",1,0,1,17,2490,26,74035,3148,1,1,90831
"6826",0,0,1,7,0,59,0,214,0,1,23284.560546875
"6851",0,0,1,12,0,57,0,5547,0,1,82189.8984375
"6859",1,0,1,17,0,27,0,3207,0,0,41990
"6872",1,0,1,13,2218,45,64090,5488,0,1,119340
"6882",1,0,1,16,3120,35,79560,1878,1,1,114036
"6907",0,0,1,12,0,54,0,1202,0,1,95030
"6912",0,0,1,12,0,53,0,5668,0,1,59228
"6931",0,0,1,12,1638,38,11934,3681,2,1,38312.55859375
"6942",1,0,1,12,2400,56,61194.8984375,3603,1,1,84457.359375
"6987",1,0,1,12,2341,27,21982.869140625,1126,1,1,55501.94140625
"7023",0,0,1,12,2996,46,13949.51953125,514,0,0,39824.19921875
"7031",1,0,1,12,1344,50,37128,2637,0,1,77261.6015625
"7055",0,0,1,13,170,32,1127.09997558594,6129,2,1,67648.1015625
"7061",1,0,1,16,3825,32,187850,2403,0,0,198900
"7081",1,0,1,12,2096,25,38012,6008,0,1,78013
"7089",0,0,1,11,2166,40,3533.7900390625,593,2,1,68001.703125
"7104",1,0,1,16,996,34,0,3432,0,1,110301.1015625
"7111",0,0,1,14,2250,31,33150,1290,2,1,72819.5
"7142",0,0,1,16,2005,36,59941.828125,5165,0,1,117572
"7153",1,0,1,16,2285,41,181220,3633,3,1,217099.34375
"7156",1,0,1,14,1840,26,46410,5569,0,0,48399
"7159",1,0,1,17,2280,38,12243.400390625,123,2,1,65155.21875
"7204",1,0,1,12,2122,27,35360,5936,1,1,68510
"7213",0,0,1,12,1890,33,37570,4239,2,1,77350
"7216",0,0,1,12,1990,30,28730,1089,1,1,134810
"7218",1,0,1,12,2550,28,54779.26953125,5403,1,1,54779.26953125
"7220",0,0,1,12,2008,26,29817.3203125,1769,0,0,29817.3203125
"7254",0,0,1,12,0,53,0,899,0,1,86925.9296875
"7283",1,0,1,12,1126,34,1016.59997558594,2707,0,0,4842.10986328125
"7285",1,0,1,17,2056,29,39780,2988,0,1,113660.296875
"7298",0,0,1,12,1560,56,11050,3741,0,1,79560
"7318",1,0,1,17,1944,29,66300,6590,0,1,181220
"7330",1,0,1,17,4335,30,110500,1213,2,1,125970
"7333",1,0,1,10,1808,38,41106,644,3,1,67122.1171875
"7336",0,1,0,12,1687,46,35360,2103,0,1,97200.21875
"7347",0,0,1,16,575,35,12155,396,2,1,68465.796875
"7350",1,0,1,14,1929,41,68510,4592,3,1,132710.5
"7358",1,0,1,13,2210,36,29835,2599,0,0,29835
"7367",0,0,1,12,364,29,1105,147,2,1,74742.203125
"7385",1,0,1,11,0,60,0,3085,0,1,65195
"7403",1,0,1,6,1280,56,57460,2919,0,1,67332.0703125
"7405",1,0,1,14,2550,38,30940,2917,2,0,52421.19921875
"7415",0,0,1,12,2000,30,44200,164,0,0,101660
"7496",0,0,1,17,1460,35,30940,6737,3,1,120224
"7524",1,0,1,17,1920,27,63203.7890625,4800,0,0,96574.7890625
"7543",0,0,1,17,0,36,0,2791,2,1,110013.796875
"7555",1,0,1,10,3188,44,25415,5900,0,0,37735.75
"7568",0,0,1,17,368,26,1237.59997558594,2822,2,1,65451.359375
"7585",1,0,1,14,2449,39,46286.23828125,4105,2,1,82364.4921875
"7686",0,0,1,8,1632,34,32708,2600,3,1,90201.1484375
"7736",1,0,1,12,2530,29,61880,2432,1,1,80665
"7744",1,0,1,8,0,42,0,6098,2,1,29339.9609375
"7746",0,0,1,13,0,51,0,1308,0,1,19890
"7798",1,0,1,16,2880,38,86190,573,2,1,93372.5
"7800",1,0,1,13,2178,39,43625.3984375,4713,2,1,81681.6015625
"7827",1,0,1,8,2450,36,19996.080078125,690,3,1,23311.080078125
"7837",1,0,1,17,2256,36,55042.26171875,1880,2,1,98137.2578125
"7853",0,0,1,12,644,30,3757,2166,4,1,72488
"7891",0,0,1,12,1859,30,17680,3798,1,1,103870
"7892",1,0,1,12,3224,27,75140,2203,1,1,81328
"7902",1,1,0,11,2413,37,22984,5047,3,1,23859.16015625
"7904",1,0,1,12,2303,43,48620,5737,2,1,55471
"7924",1,0,1,12,2020,32,50830,5707,3,1,64558.51953125
"7988",0,0,1,15,1338,36,40885,137,3,1,95030
"7996",1,0,1,17,1800,34,31691.400390625,5137,1,1,59404.80078125
"8011",1,0,1,12,1733,59,61880,2121,0,1,75140
"8020",1,0,1,14,1872,32,50830,154,1,1,79560
"8028",0,0,1,14,2040,25,22100,636,0,1,66311.046875
"8061",1,0,1,14,2400,27,32708,3865,2,1,45150.30078125
"8081",1,1,0,14,2000,32,38675,3933,2,1,74035
"8085",0,1,0,12,1640,27,35360,3933,2,1,74035
"8088",0,0,1,14,1610,36,24310,346,2,1,81770
"8151",0,0,1,16,0,50,0,2302,0,0,285.089996337891
"8190",1,0,1,12,1840,29,53040,6130,3,1,53340.55859375
"8201",0,0,1,17,784,37,11050,5026,2,1,165750
"8204",1,0,1,10,1956,30,28730,1222,1,1,41990
"8205",0,1,0,12,1440,26,15912,5912,3,1,40454.05078125
"8214",0,0,1,12,1050,52,22100,6113,0,1,165526.796875
"8242",1,0,1,13,1352,37,26520,4123,2,1,33150
"8247",1,0,1,14,2297,42,88400,1615,3,1,98795.84375
"8258",1,0,1,13,2176,26,39780,1142,1,1,50830
"8303",0,0,1,16,1097,46,22100,5041,1,1,446258.65625
"8322",0,0,1,14,1776,52,55283.1484375,260,0,1,89018.796875
"8345",0,0,1,14,1996,36,38946.828125,3270,3,0,69515.546875
"8346",0,0,1,12,744,25,19890,4221,1,1,106964
