"","male","black","white","edu","hours","age","inc_labor","int_id"
"1211",0,0,1,17,1940,53,57720,1017
"1212",0,0,1,12,1912,53,19240,814
"1247",0,0,1,17,2040,40,51800,1249
"1285",1,0,1,14,1944,44,37000,3243
"1289",0,0,1,14,0,37,0,428
"1290",0,0,1,16,476,35,3700,2754
"1314",0,0,1,14,1290,36,12580,1258
"1334",0,0,1,12,0,55,13463.5595703125,1396
"1358",0,0,1,12,1832,53,23680,2424
"1360",0,0,1,14,1470,25,28118.51953125,2451
"1371",1,0,1,17,1957,48,90576,3438
"1412",0,0,1,12,802,37,14800,5223
"1415",1,0,1,13,3500,51,45880,5184
"1419",0,0,1,12,1680,41,38480,3443
"1451",0,0,1,13,2268,32,53280,3108
"1466",0,0,1,12,1400,45,17760,1737
"1472",0,0,1,17,1554,40,46556.359375,3672
"1490",0,0,1,11,260,55,1065.59997558594,790
"1495",0,0,1,12,2132,53,44400,3643
"1505",1,0,1,12,640,53,51800,5265
"1506",0,1,0,14,2058,43,45880,1729
"1511",1,0,1,16,1944,39,35520,1926
"1524",0,0,1,12,653,31,6660,4141
"1544",0,0,1,12,1880,46,26640,4660
"1546",0,0,1,14,1175,45,25900,3861
"1560",0,0,1,13,900,33,8880,3734
"1597",1,1,0,14,1880,39,48840,2334
"1608",0,0,1,16,0,60,0,3640
"1612",0,1,0,12,24,44,130.240005493164,2426
"1613",1,0,1,14,1496,51,23680,5008
"1626",0,0,1,14,1564,46,20868,4357
"1631",0,0,1,16,0,43,0,5133
"1637",0,1,0,14,3081,31,47360,3649
"1644",0,1,0,16,1490,38,20720,1668
"1647",0,0,1,12,0,43,0,5265
"1662",0,0,1,16,530,58,37000,3844
"1664",0,0,1,12,1960,45,76960,2540
"1665",1,0,1,16,1470,28,44400,3706
"1674",0,0,1,16,1190,46,32560,1033
"1675",1,0,1,14,3250,28,69560,1464
"1714",0,0,1,16,1980,25,49580,2298
"1734",0,0,1,12,0,47,0,3970
"1797",0,0,1,16,1980,36,59200,1750
"1843",0,0,1,13,2980,35,27232,5397
"1847",0,1,0,12,1380,38,44400,956
"1863",1,0,1,17,1945,47,122840,1666
"1885",0,0,1,12,2640,33,35520,1521
"1889",1,0,1,15,2400,42,90280,2029
"1890",0,0,1,12,1715,47,16280,3034
"1914",1,0,1,11,0,26,0,6181
"1927",0,0,1,16,2709,33,39960,5186
"1936",1,1,0,12,1769,27,22200,2987
"1945",1,0,1,16,2400,50,139120,1392
"1956",0,0,1,12,1952,38,24686.400390625,137
"1958",0,1,0,11,0,46,0,613
"1981",0,0,1,12,1863,47,47360,4973
"1990",0,0,1,12,1848,49,25900,4401
"1993",0,0,1,12,1725,28,25900,3036
"1996",0,0,1,12,0,30,0,3381
"2001",0,0,1,16,1440,43,23680,3778
"2007",1,0,1,17,2400,55,59200,6141
"2016",0,0,1,16,2102,47,31080,4970
"2031",1,0,1,16,3120,57,0,2217
"2032",1,0,1,16,2600,49,48840,2348
"2033",0,0,1,14,1960,42,22200,1934
"2048",0,0,1,17,0,50,0,2150
"2065",1,0,1,16,2080,50,103896,2796
"2077",0,0,1,12,2000,39,27824,2493
"2086",0,1,0,17,1744,46,39960,112
"2094",1,0,1,16,2286,36,84360,4346
"2107",1,0,0,12,2081,43,0,5028
"2140",1,0,1,16,2470,51,41440,675
"2162",0,0,1,17,430,26,9028,5979
"2170",0,0,1,14,1936,34,14800,2979
"2194",1,0,1,16,1944,35,56240,5250
"2205",1,0,1,13,1500,59,5920,5544
"2209",0,0,1,15,2232,50,41440,366
"2212",0,0,1,12,320,29,4736,5847
"2248",0,0,1,14,2470,34,0,426
"2249",1,0,1,10,3324,42,46602.23828125,4740
"2253",1,0,1,12,2940,40,50320,3129
"2263",1,0,1,16,2450,48,88800,1069
"2269",1,0,1,17,5200,42,177600,3465
"2273",1,0,1,12,2160,45,0,1737
"2280",0,0,1,11,0,52,0,2703
"2296",0,1,0,7,0,46,0,691
"2330",1,1,0,13,637,42,11840,3287
"2347",1,0,1,16,2400,44,88800,4329
"2348",1,0,1,14,1220,44,19240,5970
"2355",1,0,1,12,2065,51,2501.19995117188,4319
"2357",0,0,1,12,1312,50,19240,4467
"2363",1,0,1,12,2013,33,39220,2428
"2368",0,0,1,13,0,54,0,1136
"2374",1,0,0,8,1755,42,0,2205
"2383",1,0,1,12,2540,43,49876,5906
"2387",0,1,0,16,1668,49,51800,1120
"2388",1,0,1,12,1936,25,22200,3705
"2394",1,0,1,10,0,53,0,2544
"2415",0,0,1,7,1960,58,23672.599609375,2668
"2423",0,0,1,12,1680,45,0,644
"2437",1,0,1,17,2600,39,62900,2958
"2445",0,0,1,16,0,41,0,4307
"2455",0,0,1,14,1275,27,19240,4267
"2538",0,1,0,14,2160,31,25160,4299
"2540",0,0,1,12,1811,42,57720,4235
"2568",0,0,1,17,1505,31,47360,5067
"2582",1,0,1,12,2520,47,54760,3524
"2602",1,0,1,17,2772,27,62160,5164
"2609",0,0,1,12,0,49,553.52001953125,2760
"2612",1,0,1,17,693,28,5920,3581
"2636",0,0,1,12,1162,60,41638.3203125,100
"2654",1,0,1,17,3945,45,592000,1800
"2664",0,0,0,14,1960,34,47360,3618
"2679",0,0,1,13,1976,34,7400,1138
"2712",1,0,1,12,2034,30,74,391
"2719",0,0,1,17,2000,27,57720,5278
"2733",0,0,1,17,1344,32,57720,3077
"2734",1,0,1,12,2200,47,38480,2383
"2753",1,0,1,14,2000,36,41440,2366
"2770",0,1,0,12,1888,32,20720,1973
"2791",0,0,1,17,1250,48,71040,2664
"2795",1,0,1,15,2940,41,37000,210
"2801",1,0,1,12,1250,55,11100,22
"2807",1,0,1,12,2940,52,0,3718
"2842",1,0,1,12,3060,29,51800,3451
"2856",1,0,1,12,2072,35,48003.80078125,471
"2866",1,0,1,17,2024,39,62604,1409
"2871",1,0,1,14,2352,46,0,2685
"2873",1,0,1,17,3000,25,60680,744
"2882",1,0,1,14,3910,49,44400,1545
"2885",1,1,0,7,130,50,1184,344
"2892",0,0,1,17,0,38,0,5285
"2896",0,0,1,14,0,28,0,1491
"2927",1,0,0,16,2232,46,81400,1870
"2933",1,0,1,12,1180,41,62160,663
"2954",1,0,1,12,0,42,0,3864
"2970",1,0,1,12,2492,39,51800,66
"2984",0,0,1,12,2070,30,25160,2204
"3022",0,0,0,15,1500,36,19240,6317
"3054",0,0,1,12,1715,31,15540,3268
"3065",1,0,1,12,2160,39,2664,5947
"3090",0,0,1,15,1382,50,122840,984
"3092",0,0,1,12,2040,44,19722.48046875,454
"3159",1,0,1,14,2940,46,74000,3086
"3167",1,0,1,14,2205,25,37000,3150
"3168",0,0,1,14,1895,38,28120,5812
"3195",1,0,1,17,1920,38,0,1271
"3198",1,0,1,12,2024,25,24272,2684
"3202",1,0,1,12,2234,31,59200,2375
"3213",0,0,1,12,1785,41,20720,3942
"3231",1,0,1,16,2313,35,28860,5030
"3248",1,0,1,17,1360,32,55736.80078125,1399
"3253",1,0,1,12,3036,48,36233.359375,2132
"3292",1,0,1,12,2241,39,37000,5055
"3300",1,0,1,12,2020,37,44400,3482
"3303",0,0,1,12,1200,44,220520,3086
"3322",0,0,1,14,1835,32,21460,216
"3336",0,0,1,13,0,37,740,5562
"3351",1,0,1,12,2230,26,37000,2329
"3352",0,0,0,12,1920,41,74000,1870
"3365",0,1,0,11,0,26,0,2432
"3392",0,0,1,12,0,51,0,5997
"3397",1,0,1,12,2048,41,88800,885
"3412",0,0,0,14,0,47,0,1812
"3419",0,0,1,17,960,43,47360,5828
"3425",1,0,1,17,2878,47,102120,4689
"3426",0,0,1,14,1960,49,19240,2661
"3434",1,0,1,16,2352,26,53132,5268
"3444",0,0,1,17,1960,43,44400,1488
"3454",1,0,1,16,2205,45,0,4060
"3478",1,0,1,12,2820,44,42920,838
"3488",0,0,1,17,1624,57,94720,3832
"3493",1,0,1,12,2500,34,91760,4652
"3496",0,1,0,14,2164,36,41440,3300
"3523",1,0,1,12,1347,45,17760,815
"3527",1,0,1,16,2400,38,0,428
"3532",0,0,1,12,1840,55,14800,835
"3534",0,0,1,16,1492,55,30237.880859375,2347
"3545",0,0,1,13,1503,38,11430.0400390625,1117
"3582",1,0,1,17,2016,48,72668,5171
"3599",0,0,1,9,2499,41,31968,1114
"3601",0,1,0,12,650,35,5180,1113
"3627",1,0,1,17,1896,41,82658,5094
"3630",1,0,1,15,960,38,0,4245
"3680",1,0,1,12,3076,40,81400,879
"3690",0,0,1,16,421,45,1790.80004882812,2339
"3696",0,0,1,12,2000,29,0,4453
"3706",0,0,1,17,0,26,0,4102
"3710",0,0,1,16,1804,48,56980,5057
"3714",0,0,1,12,1798,36,56240,2716
"3726",0,0,1,16,2000,35,54760,102
"3762",0,0,1,15,3900,56,88800,3910
"3772",0,0,1,17,4092,51,54760,4570
"3781",0,0,1,10,3360,40,14800,5095
"3790",0,0,1,12,2346,44,29600,3779
"3799",1,0,1,12,2412,35,25160,1837
"3808",1,0,1,12,0,26,0,4893
"3809",0,0,1,16,260,46,2664,2727
"3814",0,0,1,12,1920,43,38480,3671
"3818",1,0,1,12,2106,39,95016,5960
"3872",0,0,1,13,1488,34,10360,5661
"3882",1,1,0,14,2550,28,38480,2324
"3886",0,0,1,17,1280,50,39220,1149
"3951",1,0,1,16,4160,51,100640,4857
"3958",0,0,1,13,0,48,0,175
"3966",1,0,1,15,1970,49,51800,5303
"3972",1,0,1,11,2040,35,66600,323
"3978",1,0,1,17,640,35,0,4665
"4027",1,0,1,14,1976,31,89192.203125,5576
"4044",0,0,1,16,0,33,0,1970
"4071",1,0,1,12,3175,39,26073.16015625,647
"4080",1,0,1,16,3036,41,93240,2931
"4082",0,0,1,16,2320,42,67488,4837
"4111",0,0,1,16,1323,26,13311.1201171875,5115
"4112",0,0,1,12,750,34,4440,4271
"4127",0,0,1,12,1960,31,17808.83984375,1948
"4128",1,0,1,14,2860,44,100640,718
"4157",1,0,1,17,3120,48,136900,1033
"4183",1,0,1,12,1800,38,38480,2317
"4190",0,0,1,17,1440,51,326342.96875,5077
"4192",0,0,1,14,2958,41,53280,2161
"4197",0,0,1,16,1500,46,29748,5171
"4225",1,0,1,11,1750,39,44400,5732
"4231",0,0,1,16,2050,45,41440,658
"4249",1,0,1,15,2500,50,59200,6051
"4251",1,0,1,15,2450,43,117144.9609375,2720
"4275",0,0,1,16,2300,42,111000,1015
"4283",1,0,1,17,1900,54,78440,1041
"4301",1,0,1,17,2116,45,59200,4468
"4304",1,0,0,12,2142,27,51060,2867
"4318",0,0,1,17,1225,31,25160,1778
"4323",0,0,1,16,0,35,0,1272
"4330",1,0,1,12,2470,32,71040,1009
"4342",0,0,1,11,1172,38,5920,873
"4365",1,1,0,12,2360,39,39960,1975
"4377",0,0,1,16,2000,47,39508.6015625,4908
"4385",0,0,1,12,1968,44,20720,3815
"4397",1,0,1,11,2392,56,26640,63
"4434",0,0,1,13,2450,37,71040,6204
"4448",0,0,1,12,2056,42,14139.919921875,2839
"4459",1,0,1,15,1800,42,16280,2133
"4466",0,0,1,13,1560,39,4144,4218
"4477",1,0,1,12,1800,54,10664.8798828125,3437
"4502",1,0,1,16,2400,37,111000,1931
"4509",1,0,1,17,2686,36,118400,4035
"4513",0,0,1,15,0,38,0,6012
"4529",0,0,1,14,2205,55,42180,1629
"4536",1,0,1,16,1799,31,41440,5850
"4555",0,0,1,15,2205,38,39960,2581
"4559",0,0,1,12,2880,44,47354.078125,912
"4568",0,0,1,12,1960,32,23586.759765625,5045
"4591",1,0,1,17,3050,43,0,3153
"4623",1,0,1,10,1912,26,24421.48046875,4296
"4626",1,0,1,12,2010,54,23680,3120
"4636",1,0,1,16,2362,38,81400,1863
"4642",0,0,1,17,240,32,7696,2636
"4648",0,0,1,14,2187,39,75913.640625,3383
"4651",0,0,1,13,2450,29,41440,761
"4655",1,0,1,17,1936,29,38480,1050
"4663",1,0,1,12,1888,30,29008,4290
"4671",0,0,1,13,645,42,5920,3153
"4691",0,0,1,17,1920,26,29600,3946
"4717",0,0,1,16,0,40,0,1649
"4721",0,0,1,10,910,29,8880,2871
"4725",0,0,1,15,2020,31,17760,4997
"4766",0,0,1,16,0,34,0,4510
"4768",1,1,0,11,0,60,1480,1582
"4772",1,0,1,16,2844,42,106560,4076
"4778",0,0,1,12,1040,44,1731.59997558594,2917
"4781",1,0,1,12,1976,44,42476,4586
"4801",0,0,1,13,4160,56,51800,1052
"4806",0,0,1,17,262,43,2600.36010742188,5968
"4838",1,0,1,12,3134,27,29600,6347
"4855",0,0,1,13,832,47,16280,2484
"4857",1,0,1,14,360,51,59200,2221
"4869",0,0,1,12,0,43,0,160
"4876",0,0,1,12,3080,53,17168,3423
"4879",1,0,1,16,2341,32,75480,1970
"4881",1,1,0,13,2856,40,0,5801
"4893",1,0,1,17,3400,35,56670.6796875,2344
"4894",0,0,1,14,2000,46,28120,4521
"4922",1,0,1,17,1910,44,74799.203125,1408
"4948",0,0,1,12,267,42,1184,4186
"4953",0,1,0,14,2040,44,22596.640625,4813
"4962",1,0,1,12,0,28,0,1239
"4965",1,0,1,17,2205,41,148000,5133
"4971",0,0,1,14,2529,33,66600,3956
"4978",0,1,0,13,1920,36,34040,2433
"4999",0,0,1,12,1708,39,23204.919921875,1062
"5023",0,0,1,15,1496,38,5180,5088
"5026",0,0,0,12,2056,36,27380,2256
"5033",1,0,1,11,3060,44,85840,4946
"5052",0,0,1,12,2040,39,13320,2216
"5094",0,0,1,17,2280,48,32560,5988
"5097",0,0,1,12,0,59,0,4844
"5110",0,0,1,12,2400,40,26048,1741
"5115",0,0,0,16,1275,31,34780,1275
"5117",1,0,1,12,3283,35,87320,3360
"5146",0,0,1,15,0,44,0,2583
"5160",1,0,1,14,2500,34,118400,5056
"5163",1,0,1,16,2196,51,41440,3102
"5182",0,0,1,13,0,32,0,623
"5185",1,1,0,12,0,36,0,3685
"5188",1,0,1,16,2576,50,88800,3961
"5200",1,0,1,16,455,45,24699.720703125,2339
"5209",0,0,1,16,1377,33,33300,3843
"5211",1,0,1,12,2040,31,38480,4002
"5234",1,0,1,17,2450,38,116920,3409
"5236",0,0,1,17,2050,36,71040,1104
"5301",0,0,1,12,1960,60,34040,3459
"5317",0,0,1,17,0,28,0,3592
"5334",0,0,1,16,2024,25,36556,5041
"5338",1,0,1,14,4000,35,13320,6143
"5348",1,0,1,12,1992,32,0,4101
"5382",0,0,1,15,1645,54,24420,1740
"5412",1,0,1,12,2450,27,68820,315
"5427",1,1,0,12,2080,38,25160,397
"5429",1,0,1,12,1920,31,48840,5500
"5431",1,1,0,17,2184,25,23680,5796
"5434",1,0,1,14,2350,40,59200,2372
"5448",1,0,1,16,2550,35,47360,5885
"5458",1,0,0,12,2096,42,34152.48046875,1345
"5461",0,0,1,17,2264,29,32967,1145
"5468",0,0,1,12,1715,34,20720,2053
"5470",0,0,1,15,0,38,0,5112
"5496",0,0,1,14,0,34,0,5094
"5522",1,0,1,16,2293,43,112480,5695
"5558",1,0,1,11,2457,41,32560,5291
"5562",0,0,1,12,2115,34,45696.48046875,3277
"5571",1,0,1,16,2863,31,0,2836
"5608",1,0,1,17,3598,44,66600,1977
"5614",1,0,1,17,2550,38,88800,3420
"5683",0,0,1,14,2000,40,25160,4586
"5685",1,0,1,13,2244,39,42180,1636
"5690",1,0,1,13,9,34,1184,16
"5695",0,0,1,17,0,58,0,2318
"5702",1,0,1,16,1952,49,127280,1187
"5708",0,0,1,14,0,46,0,4232
"5736",1,0,1,14,2040,50,0,4609
"5738",1,0,1,16,2450,46,211215.234375,1646
"5798",0,0,1,12,2250,42,32560,4746
"5837",1,0,1,12,1960,27,32560,478
"5839",1,1,0,13,2500,28,29822,135
"5859",0,1,0,16,1800,45,69560,1775
"5868",1,0,1,16,2254,50,79328,1758
"5871",0,0,1,16,2250,31,25160,1780
"5874",1,0,1,12,1768,43,67109.1171875,1365
"5890",0,0,1,12,2010,50,23680,947
"5894",1,0,1,15,2204,39,74000,3443
"5898",0,0,1,12,0,31,0,3880
"5919",0,0,1,17,2064,28,44400,4606
"5934",1,0,1,11,3570,41,37000,888
"5935",0,0,1,13,2308,45,31026.720703125,73
"5983",1,0,1,12,2040,51,44400,3917
"6011",1,0,1,12,2020,52,35016.80078125,1955
"6018",0,0,1,12,1300,44,5776.43994140625,1225
"6028",0,0,1,9,0,36,0,1201
"6029",0,0,1,13,948,25,7252,1830
"6044",1,0,1,16,1952,40,83096.078125,79
"6051",1,0,1,16,4032,59,37000,2897
"6053",0,0,1,17,1494,42,142.080001831055,5264
"6055",1,1,0,17,1872,48,74000,1775
"6070",0,0,1,14,2450,41,14800,4514
"6098",1,0,1,16,2000,41,147260,1490
"6113",0,0,1,16,1880,29,25160,5034
"6117",1,0,1,10,3640,55,0,1784
"6128",0,0,1,16,1280,48,25900,5375
"6141",0,0,1,16,1710,33,47360,5267
"6151",0,0,1,14,2040,35,62160,3198
"6153",0,0,1,16,0,38,0,746
"6170",0,0,1,17,542,39,14800,1939
"6190",0,0,1,16,2520,50,41440,549
"6192",1,0,1,16,1213,27,13320,3615
"6203",0,0,1,14,2076,45,22200,3142
"6209",1,0,0,12,2100,38,36501.23828125,1721
"6217",0,0,1,11,0,57,0,2707
"6220",0,0,1,12,0,54,0,649
"6228",0,0,1,10,2000,55,20008.119140625,2101
"6260",0,0,1,12,1440,51,17760,3839
"6281",1,0,1,17,980,41,155400,752
"6295",0,0,1,12,1880,46,39960,2379
"6300",0,0,1,17,416,58,25160,4607
"6344",1,0,1,16,1996,44,118400,4295
"6416",0,0,1,13,1850,40,33329.6015625,535
"6421",0,0,1,14,1912,39,64380,660
"6440",0,0,1,10,2056,42,38480,4448
"6452",0,0,1,12,1000,50,2960,5394
"6467",1,1,0,12,1824,34,28694.240234375,3651
"6487",0,1,0,15,1036,26,7696,981
"6503",0,0,1,17,2130,49,54758.51953125,2168
"6535",0,0,1,17,1802,44,15984,1665
"6574",0,0,1,12,2060,40,31080,1259
"6592",1,0,1,12,1674,36,19240,1000
"6608",0,0,1,12,0,60,3628.9599609375,5238
"6613",0,0,1,13,2500,28,22200,2236
"6644",0,0,1,11,1960,60,17760,1032
"6681",0,0,1,12,1485,38,7192.7998046875,2849
"6685",0,0,1,12,504,31,7459.2001953125,5052
"6703",1,0,1,12,3080,43,31080,3561
"6729",0,1,0,12,1912,47,44400,2877
"6745",0,0,1,12,0,25,0,5176
"6753",1,0,1,17,2450,38,0,3368
"6764",0,0,1,12,1715,44,14800,3214
"6775",1,0,1,16,2082,31,16280,5517
"6810",1,0,0,14,800,41,5920,3338
"6821",1,0,1,13,2060,42,50320,3717
"6828",1,0,1,14,1952,40,62160,3616
"6859",1,0,1,17,2717,39,91760,1808
"6867",0,0,1,12,1869,47,31080,317
"6882",1,0,1,16,3060,46,76960,4325
"6902",0,1,0,12,0,34,0,1611
"6930",0,0,1,17,670,42,11100,1061
"6931",0,0,1,12,594,49,7425.16015625,1831
"6948",1,0,1,16,3200,35,41440,1421
"6961",0,0,1,11,1260,43,5920,419
"6977",1,1,0,14,2448,28,22200,3484
"6999",0,0,1,16,2066,49,50320,5881
"7024",0,0,1,17,2450,29,56536,3488
"7055",0,0,1,13,1701,43,32324.6796875,97
"7061",1,0,1,16,2976,44,133200,746
"7081",1,0,1,12,2040,37,23088,2001
"7087",0,0,1,12,3185,53,148000,88
"7089",0,0,1,11,1,51,210.160003662109,496
"7104",1,0,1,16,2450,46,0,1190
"7111",0,0,1,14,2040,43,20350,5239
"7135",1,0,1,12,1750,37,51800,2716
"7142",0,0,1,16,1888,48,53872,2189
"7153",1,0,1,16,2860,53,39812,4432
"7159",1,0,1,17,2080,50,0,513
"7177",0,0,1,12,2064,35,23680,5682
"7189",1,0,1,12,2357,25,45880,5836
"7213",0,0,1,12,2272,45,50320,1912
"7216",0,0,1,12,640,41,7400,690
"7220",0,0,1,12,2048,38,25900,1859
"7228",0,0,1,12,0,58,0,1980
"7276",1,0,1,17,2611,36,53280,5345
"7278",0,0,1,16,2300,42,88800,3135
"7299",0,0,1,16,1598,42,51800,148
"7330",1,0,1,17,3750,43,38480,3543
"7333",1,0,1,10,1020,50,23680,2430
"7342",0,0,1,13,0,25,0,4877
"7347",0,0,1,16,1533,47,44505.078125,5669
"7350",1,0,1,14,2560,52,66600,662
"7363",0,0,1,12,607,48,7252,574
"7367",0,0,1,12,900,41,26640,779
"7405",1,0,1,14,1960,50,0,3839
"7415",0,0,1,12,1916,41,48840,2267
"7423",1,0,1,13,2500,33,28120,865
"7445",0,0,1,14,0,49,0,1487
"7459",1,0,1,14,2470,30,53280,1504
"7479",1,1,0,8,0,50,0,41
"7496",0,0,1,17,1519,47,82880,6079
"7505",1,0,1,12,2120,34,46498.640625,3095
"7506",0,0,0,17,980,32,240500,3026
"7524",1,0,1,17,1944,39,0,6155
"7525",0,0,1,15,0,29,0,879
"7543",0,0,1,17,979,48,26197.48046875,1646
"7565",0,0,1,14,1300,39,10892.7998046875,2894
"7568",0,0,1,17,2168,37,47360,2485
"7585",1,0,1,14,2041,51,57720,4549
"7597",1,0,1,16,2074,29,42018.6796875,5550
"7603",0,0,1,14,0,44,0,6274
"7610",1,0,1,12,2000,36,32560,2442
"7613",0,0,1,17,2130,32,56007.640625,4445
"7635",1,0,1,17,3120,32,38480,2809
"7640",1,0,1,16,1968,26,39960,1183
"7680",0,0,1,12,0,45,0,1371
"7686",0,0,1,8,1795,45,25359.80078125,4597
"7711",0,0,1,16,272,34,8140,2616
"7791",1,0,1,16,2350,48,97680,706
"7798",1,0,1,16,929,50,7992,5132
"7800",1,0,1,13,1856,51,50320,5952
"7807",1,0,1,12,1862,28,21331.240234375,5797
"7827",1,0,1,8,2014,48,22200,222
"7837",1,0,1,17,1890,48,56240,3238
"7853",0,0,1,12,847,42,19240,5965
"7856",1,0,1,13,2940,48,44400,1711
"7878",0,0,1,12,1920,51,79920,3102
"7892",1,0,1,12,2750,39,54760,4757
"7896",1,0,1,17,2330,39,103600,2460
"7904",1,0,1,12,1800,54,32560,2271
"7924",1,0,1,12,1920,44,38480,4342
"7987",1,0,1,17,3652,49,74740,5899
"7988",0,0,1,15,1706,48,56240,6027
"8007",1,0,1,14,1920,36,51800,5782
"8013",1,0,1,17,2226,35,81400,1104
"8020",1,0,1,14,2016,44,85840,789
"8028",0,0,1,14,0,37,0,311
"8076",1,0,1,17,3150,32,281200,3943
"8080",0,0,1,17,1771,36,51154.71875,2900
"8081",1,1,0,14,2000,44,71040,1556
"8085",0,1,0,12,1960,39,42772,1556
"8088",0,0,1,14,1764,48,31080,1758
"8129",0,0,1,14,0,56,0,1807
"8184",1,0,1,11,2570,36,45880,4444
"8187",1,0,1,12,2550,30,45880,1257
"8190",1,0,1,12,1880,40,56240,2925
"8197",0,0,1,13,1836,32,37000,368
"8204",1,0,1,10,0,42,0,5651
"8205",0,1,0,12,1944,37,28120,1555
"8220",1,1,0,12,0,39,0,6031
"8242",1,0,1,13,2726,49,100640,3173
"8247",1,0,1,14,2672,54,100640,3313
"8258",1,0,1,13,1912,38,76516,1049
"8297",1,0,1,8,1960,27,4810,3635
"8302",1,0,1,12,1907,52,42920,4551
"8303",0,0,1,16,0,58,0,25
"8339",1,0,1,14,1203,37,59200,5524
"8345",0,0,1,14,1816,48,64380,2309
