"","male","black","white","edu","hours","age","inc_labor","int_id"
"769",0,0,1,12,0,47,0,7767
"774",0,0,1,17,1470,28,23000,2542
"796",1,0,1,12,0,54,0,2254
"804",1,0,1,14,2180,40,47725,3574
"805",1,1,0,12,0,57,0,3389
"814",0,1,0,17,2808,33,103385,3561
"829",0,0,1,14,2075,37,42550,1168
"833",0,0,0,13,2448,34,28750,1372
"836",1,0,1,12,2786,37,57500,1427
"849",1,0,1,13,2510,44,146050,1559
"850",1,0,1,17,2750,38,138402.5,5389
"856",1,0,1,9,3400,43,3105,2093
"863",0,0,1,17,1172,56,57500,3854
"865",1,0,1,10,3120,50,0,2610
"867",0,0,1,12,40,41,287.5,1938
"893",0,0,1,16,980,50,19550,1851
"900",1,0,1,12,3315,41,80500,8038
"912",1,0,1,17,2460,37,231150,6921
"913",0,0,1,16,1984,32,36800,6262
"915",0,0,1,12,2564,37,52900,5593
"916",0,0,1,12,0,26,0,6879
"948",0,0,1,15,2429,31,55200,7438
"951",0,0,1,17,2805,48,43700,5026
"970",0,0,1,12,1800,58,18400,354
"1037",1,0,1,17,2400,36,632500,8028
"1055",1,0,1,12,2066,26,21850,7196
"1077",1,0,1,15,3640,56,86250,2698
"1093",1,0,1,8,3432,33,48817.5,1410
"1095",1,1,0,13,2027,27,28750,2320
"1103",0,0,1,16,1840,38,32200,6246
"1114",1,0,1,14,2648,53,115000,1068
"1138",1,0,1,17,1800,36,46000,401
"1144",0,0,1,16,1905,26,57500,1263
"1154",0,0,1,17,2064,53,157780,2467
"1162",1,0,1,15,2940,43,61870,5397
"1163",1,0,1,12,936,33,17250,1065
"1169",0,0,1,12,0,34,0,397
"1172",1,0,1,16,2191,47,149500,5070
"1180",0,0,1,17,0,58,0,2037
"1185",1,0,1,12,2160,48,72450,1347
"1187",0,0,1,17,3570,54,184000,416
"1201",1,0,0,17,1564,39,49450,2167
"1205",1,0,1,17,2500,50,211600,4414
"1214",0,0,1,16,2200,29,50600,1078
"1229",1,0,1,17,2250,33,97750,7110
"1247",0,0,1,17,2400,50,71300,2750
"1285",1,0,1,14,2657,55,86250,1434
"1289",0,0,1,14,1961,48,22425,6980
"1290",0,0,1,16,93,46,1417.94995117188,5528
"1311",1,0,1,16,1380,28,27600,5598
"1314",0,0,1,14,3120,46,34500,4159
"1322",1,0,1,16,2040,29,69000,2151
"1342",0,0,1,16,1740,32,40250,5880
"1363",1,1,0,12,1950,56,14950,7206
"1371",1,0,1,17,1912,58,115000,4925
"1381",0,0,1,14,1680,32,46000,4400
"1393",1,0,1,16,2080,28,47150,1579
"1419",0,0,1,12,1920,51,39330,3526
"1435",0,0,1,16,1280,27,6900,4121
"1441",0,0,1,16,0,25,0,4722
"1472",0,0,1,17,1610,50,56925,841
"1494",1,0,1,12,3236,29,57500,2603
"1498",0,0,1,12,840,56,6900,3238
"1506",0,1,0,14,2058,53,52037.5,901
"1508",0,0,1,11,0,60,0,4689
"1511",1,0,1,16,1904,50,27600,3395
"1527",0,0,1,12,1520,28,13800,172
"1544",0,0,1,12,2268,56,39232.25,1799
"1546",0,0,1,14,1700,55,30475,5734
"1560",0,0,1,13,1976,43,20700,5660
"1571",0,0,1,15,1600,38,43700,8165
"1575",1,0,1,13,3315,28,59800,6412
"1597",1,1,0,14,2156,49,75900,537
"1612",0,1,0,12,0,54,0,1587
"1617",1,0,1,12,3690,39,88406.25,1870
"1626",0,0,1,14,2016,56,50559.75,590
"1629",1,0,1,16,1600,35,19320,6222
"1637",0,1,0,14,1890,41,51750,2831
"1644",0,1,0,16,1920,48,71300,2118
"1647",0,0,1,12,0,53,0,1962
"1664",0,0,1,12,1840,55,82800,684
"1665",1,0,1,16,858,38,73600,6895
"1667",1,0,1,14,2040,32,28750,7029
"1671",1,0,1,15,3000,29,42550,7252
"1674",0,0,1,16,2352,57,55200,5989
"1675",1,0,1,14,2695,38,74750,759
"1707",1,1,0,14,2064,29,30452,6098
"1733",0,0,1,12,3036,34,14950,1075
"1734",0,0,1,12,0,57,0,3945
"1739",1,0,1,12,2817,29,69000,3461
"1797",0,0,1,16,1904,46,57500,5906
"1843",0,0,1,13,2958,45,38295,1034
"1847",0,1,0,12,1315,48,31050,1562
"1855",0,0,1,17,1892,27,35650,2922
"1859",0,0,1,14,0,50,0,2514
"1863",1,0,1,17,2112,57,54050,4193
"1865",1,0,1,12,2429,28,57500,7733
"1889",1,0,1,15,1960,53,115000,4426
"1890",0,0,1,12,40,58,460,8259
"1894",1,0,1,15,2500,34,0,911
"1899",1,0,1,12,1876,27,23000,6820
"1914",1,0,1,11,2400,37,0,4420
"1918",1,0,1,16,3360,43,86250,4204
"1925",1,1,0,14,2340,32,20700,411
"1927",0,0,1,16,1791,43,49803.05078125,4142
"1928",1,0,1,17,2295,32,46000,6256
"1936",1,1,0,12,1960,37,31050,1051
"1955",0,0,1,12,0,46,0,541
"1956",0,0,1,12,550,48,6538.89990234375,2342
"1958",0,1,0,11,200,56,862.5,863
"1973",1,0,1,15,1020,37,0,8187
"1981",0,0,1,12,2130,57,51750,5577
"1990",0,0,1,12,0,59,0,89
"1993",0,0,1,12,1544,38,28498.150390625,4306
"1996",0,0,1,12,1680,40,21850,1425
"2005",0,0,1,17,224,30,2617.39990234375,3686
"2016",0,0,1,16,1239,57,35650,2731
"2027",0,0,1,14,2250,44,51750,5553
"2032",1,0,1,16,2550,60,57500,4249
"2033",0,0,1,14,1984,52,32200,1270
"2037",0,0,1,16,1608,25,32200,4135
"2048",0,0,1,17,160,60,5750,4739
"2052",1,0,1,17,3000,52,39100,4702
"2065",1,0,1,16,1785,60,142964.546875,932
"2074",1,0,1,11,2059,36,33350,2504
"2077",0,0,1,12,2080,49,28750,8072
"2086",0,1,0,17,1200,56,80500,3904
"2094",1,0,1,16,2470,46,165600,6319
"2099",0,0,1,14,0,34,0,1615
"2162",0,0,1,17,0,36,0,7457
"2170",0,0,1,14,1440,45,46000,8297
"2204",0,0,1,14,2550,34,34500,6644
"2209",0,0,1,15,1581,60,24075.25,5611
"2212",0,0,1,12,2500,38,37950,184
"2225",0,0,1,17,1960,30,54625,3362
"2248",0,0,1,14,2550,44,0,5290
"2249",1,0,1,10,2500,53,59800,6770
"2260",1,0,1,16,3200,31,69000,1310
"2263",1,0,1,16,2112,58,228850,3729
"2269",1,0,1,17,0,53,0,8172
"2284",0,1,0,14,3,45,57.5,6650
"2323",1,0,1,12,968,27,15544.5498046875,6935
"2334",0,0,0,17,2310,31,77050,3874
"2337",0,0,1,14,1840,27,34500,518
"2347",1,0,1,16,2330,54,112700,674
"2348",1,0,1,14,0,54,0,6518
"2363",1,0,1,12,2290,43,57500,4984
"2375",1,0,1,11,868,53,14950,4609
"2385",1,0,1,12,2550,30,46000,8164
"2387",0,1,0,16,1960,59,69000,1323
"2405",0,0,1,16,1920,32,69000,2202
"2423",0,0,1,12,1505,56,54050,6775
"2433",1,0,1,16,2058,29,60173.75,2907
"2437",1,0,1,17,2548,49,79350,1291
"2445",0,0,1,16,450,52,230000,6856
"2455",0,0,1,14,1750,37,27600,3289
"2515",1,0,1,12,1998,30,31050,5526
"2538",0,1,0,14,1845,41,33350,7338
"2540",0,0,1,12,820,52,17192.5,1776
"2552",1,0,1,16,936,29,10810,2194
"2568",0,0,1,17,1814,42,81650,6165
"2588",0,0,1,12,0,57,0,806
"2602",1,0,1,17,2480,36,158470,1665
"2609",0,0,1,12,1500,59,2300,2236
"2612",1,0,1,17,2670,38,103500,3675
"2625",0,0,1,16,440,31,3910,4223
"2664",0,0,0,14,0,45,0,7389
"2679",0,0,1,13,1720,44,20010,1834
"2712",1,0,1,12,2016,40,13800,4241
"2719",0,0,1,17,2160,37,172500,4653
"2733",0,0,1,17,1400,43,78200,4347
"2734",1,0,1,12,0,57,0,4233
"2761",1,0,1,17,1350,52,0,5044
"2770",0,1,0,12,2040,42,28750,8151
"2775",0,0,1,17,2800,25,48300,5114
"2777",1,0,1,16,2805,34,57500,5513
"2784",1,0,1,16,1660,57,175572.796875,1670
"2791",0,0,1,17,1191,58,54768.75,4460
"2795",1,0,1,15,2400,51,212750,1400
"2821",1,0,1,14,1080,35,8304.150390625,657
"2842",1,0,1,12,2860,39,46000,4602
"2856",1,0,1,12,1942,45,63250,6849
"2866",1,0,1,17,2417,49,159332.5,1897
"2871",1,0,1,14,2400,56,0,4687
"2875",1,1,0,12,0,25,0,2371
"2882",1,0,1,14,3424,59,16100,1223
"2892",0,0,1,17,1520,48,63250,2882
"2896",0,0,1,14,1985,38,18934.75,3567
"2905",1,0,1,11,3570,33,11500,6691
"2923",1,0,1,12,2100,33,74750,2523
"2927",1,0,0,16,2000,56,132250,443
"2933",1,0,1,12,0,51,0,1377
"2954",1,0,1,12,0,52,0,6351
"2970",1,0,1,12,3315,49,92000,3170
"2984",0,0,1,12,2200,41,34500,7645
"3022",0,0,0,15,3000,45,0,6500
"3054",0,0,1,12,1960,41,28555.650390625,2409
"3059",0,1,0,12,1530,28,19550,6846
"3062",0,0,1,17,2820,34,124579.5,3759
"3065",1,0,1,12,2080,49,6325,6784
"3079",1,0,1,14,2305,30,39100,1877
"3090",0,0,1,15,0,60,0,1825
"3092",0,0,1,12,1992,54,31028.150390625,1084
"3115",1,0,1,9,2838,34,28750,196
"3136",1,0,1,16,1840,32,36987.44921875,4275
"3159",1,0,1,14,3107,57,207000,975
"3167",1,0,1,14,2250,35,78200,6630
"3168",0,0,1,14,1379,48,14950,6639
"3189",0,0,1,16,0,33,0,906
"3198",1,0,1,12,1736,36,23000,2560
"3202",1,0,1,12,2193,41,35819.05078125,5361
"3213",0,0,1,12,1984,50,32200,1585
"3214",0,0,1,12,1930,50,42550,2990
"3231",1,0,1,16,2056,45,42550,2745
"3236",1,1,0,6,0,54,0,8127
"3253",1,0,1,12,3640,58,71875,4361
"3292",1,0,1,12,2024,49,31096,3772
"3300",1,0,1,12,1856,47,44850,2982
"3322",0,0,1,14,1992,43,28072.650390625,1586
"3336",0,0,1,13,1476,47,34500,6727
"3351",1,0,1,12,3060,37,74750,6633
"3352",0,0,0,12,1920,51,143750,443
"3365",0,1,0,11,0,36,0,6798
"3370",1,0,1,16,1943,26,31625,5849
"3375",1,0,1,12,2600,40,39100,8227
"3397",1,0,1,12,2400,51,97750,2426
"3401",0,0,1,17,1980,26,17250,4392
"3412",0,0,0,14,0,57,0,2186
"3425",1,0,1,17,1960,57,138000,3358
"3426",0,0,1,14,1776,59,26450,1141
"3432",0,0,1,13,2016,25,28405,6760
"3434",1,0,1,16,2607,37,63250,6553
"3444",0,0,1,17,2601,53,65550,375
"3446",0,0,1,16,1915,25,44850,2086
"3454",1,0,1,16,1590,55,0,2467
"3458",1,0,1,16,2352,34,92000,1846
"3464",1,0,1,17,2390,31,58650,3043
"3478",1,0,1,12,1680,54,48185,4860
"3496",0,1,0,14,1620,46,34270,348
"3523",1,0,1,12,1170,55,0,998
"3527",1,0,1,16,2241,48,0,5686
"3536",0,0,1,16,2300,33,25773.80078125,3248
"3545",0,0,1,13,1480,48,13312.400390625,994
"3568",1,0,1,12,4160,27,52900,7013
"3582",1,0,1,17,2450,58,74750,3090
"3599",0,0,1,9,2860,51,14950,534
"3601",0,1,0,12,0,45,0,2654
"3603",0,0,1,12,4194,31,45770,2356
"3627",1,0,1,17,2096,51,24488.099609375,6918
"3628",0,0,1,14,370,38,2300,6067
"3630",1,0,1,15,1320,48,69000,6511
"3632",1,0,1,12,2472,26,34500,4090
"3649",1,0,1,17,2241,40,86250,5976
"3680",1,0,1,12,3640,51,61366.30078125,7676
"3696",0,0,1,12,2680,39,92000,2532
"3706",0,0,1,17,2030,36,230000,2640
"3710",0,0,1,16,2232,58,47150,5317
"3714",0,0,1,12,1613,46,52900,848
"3720",0,0,1,12,2400,28,46000,499
"3726",0,0,1,16,1992,45,85100,741
"3746",0,0,1,16,1754,25,57155,3215
"3749",1,1,0,12,2940,29,37950,5555
"3775",1,0,0,12,2045,26,18630,4321
"3809",0,0,1,16,0,56,0,5089
"3814",0,0,1,12,1830,53,11732.2998046875,4407
"3818",1,0,1,12,2100,48,94831.296875,2453
"3824",0,0,1,14,2450,46,72450,4423
"3872",0,0,1,13,2024,44,27600,1413
"3882",1,1,0,14,2550,38,41400,7301
"3886",0,0,1,17,2014,60,21208.30078125,685
"3887",0,0,1,16,1950,34,92000,2678
"3898",1,0,1,12,2904,54,51750,3494
"3905",1,0,1,12,960,35,4140,7212
"3920",1,0,1,17,2032,55,69000,6303
"3940",1,0,1,17,2576,26,46000,912
"3958",0,0,1,13,0,58,0,760
"3978",1,0,1,17,240,45,4140,5679
"4027",1,0,1,14,2720,41,103270,2271
"4044",0,0,1,16,0,44,0,4996
"4053",0,0,1,13,0,27,0,3885
"4068",0,0,1,16,1280,53,25300,128
"4071",1,0,1,12,2480,49,27600,1455
"4080",1,0,1,16,3328,51,89700,3415
"4082",0,0,1,16,1764,52,12075,4355
"4086",0,0,1,14,999,33,13800,287
"4111",0,0,1,16,1344,36,11684,5076
"4127",0,0,1,12,1960,41,23832.599609375,1103
"4128",1,0,1,14,2160,54,132250,1169
"4131",0,0,1,12,2827,57,28750,7435
"4147",1,0,1,15,2389,30,51750,2836
"4157",1,0,1,17,3675,58,83950,5989
"4197",0,0,1,16,1992,56,36800,3090
"4198",1,0,1,13,2277,26,28750,5428
"4231",0,0,1,16,1520,55,40250,1573
"4232",1,0,1,13,60,32,920,793
"4249",1,0,1,15,3219,59,0,1431
"4251",1,0,1,15,2040,53,60950,78
"4259",1,0,1,16,2130,34,56350,767
"4260",1,0,1,16,2040,34,120750,511
"4290",0,0,1,14,2540,51,80500,4728
"4301",1,0,1,17,1840,55,80500,4753
"4304",1,0,0,12,1960,37,49450,5973
"4318",0,0,1,17,0,41,0,1868
"4323",0,0,1,16,1500,46,4600,7571
"4330",1,0,1,12,2088,42,70725,2569
"4342",0,0,1,11,0,49,0,6393
"4352",0,0,1,12,1989,27,34500,6241
"4365",1,1,0,12,3860,49,67850,7512
"4368",1,0,1,12,2618,29,48300,3118
"4370",1,0,1,12,0,34,0,7916
"4377",0,0,1,16,1570,57,68913.75,749
"4385",0,0,1,12,0,54,0,6126
"4388",1,0,1,13,2068,29,35650,1681
"4403",1,0,1,16,2500,34,82800,5100
"4422",0,0,1,17,1552,39,50600,2199
"4433",0,0,1,14,2750,27,20125,542
"4434",0,0,1,13,2640,47,74750,7414
"4448",0,0,1,12,2020,52,19409.69921875,3821
"4457",1,0,1,16,0,33,0,5716
"4459",1,0,1,15,1960,52,16100,5376
"4466",0,0,1,13,1960,49,17250,5202
"4471",1,0,1,12,1920,25,21850,5165
"4485",0,0,1,16,1960,48,51750,939
"4492",1,0,1,12,516,28,39100,4586
"4502",1,0,1,16,2241,47,141450,355
"4504",0,0,1,17,2150,26,49450,5826
"4509",1,0,1,17,2550,47,111550,6200
"4513",0,0,1,15,0,48,0,5641
"4515",1,0,1,11,0,28,0,7713
"4532",1,0,1,12,2550,39,26450,3169
"4536",1,0,1,16,1952,41,39100,8247
"4540",1,0,1,14,2480,41,48305.75,1991
"4542",0,0,0,17,1880,32,36800,4321
"4559",0,0,1,12,2430,54,60102.44921875,3964
"4591",1,0,1,17,3120,53,80500,2185
"4636",1,0,1,16,810,48,63250,1805
"4642",0,0,1,17,2640,42,118450,5564
"4646",1,0,1,16,1976,33,43700,6028
"4648",0,0,1,14,2050,49,66700,5296
"4651",0,0,1,13,0,39,0,5458
"4655",1,0,1,17,1904,40,35650,1861
"4663",1,0,1,12,1440,40,28750,6383
"4670",0,0,1,16,0,34,0,5161
"4671",0,0,1,13,1992,52,23000,2185
"4691",0,0,1,17,1440,37,51750,7220
"4705",1,0,1,16,1968,42,44160,5754
"4708",0,0,1,16,2215,25,36800,640
"4721",0,0,1,10,1032,39,13800,5040
"4725",0,0,1,15,2320,41,44324.44921875,6356
"4756",1,0,1,12,1702,27,28750,7377
"4766",0,0,1,16,1975,44,40250,2928
"4772",1,0,1,16,2695,52,109250,3277
"4773",0,0,1,13,300,27,1150,1385
"4781",1,0,1,12,2012,54,66987.5,982
"4795",0,0,1,16,2000,27,47150,2672
"4804",1,0,1,14,0,59,0,2241
"4806",0,0,1,17,973,53,39496.75,4790
"4815",0,0,1,14,480,30,6440,2890
"4820",1,1,0,16,2032,27,33120,5155
"4841",0,0,1,12,384,30,2300,8317
"4855",0,0,1,13,1756,57,21271.55078125,7063
"4864",1,0,1,16,2940,35,155250,3409
"4869",0,0,1,12,0,53,0,4243
"4871",1,0,1,12,0,30,0,7714
"4879",1,0,1,16,2232,42,407100,4996
"4881",1,1,0,13,1839,50,16100,138
"4893",1,0,1,17,2916,45,92000,4537
"4894",0,0,1,14,651,56,10695,3831
"4913",1,0,1,16,3000,46,57295.30078125,7706
"4922",1,0,1,17,1945,55,67099.046875,1990
"4948",0,0,1,12,0,52,0,6073
"4953",0,1,0,14,1976,55,39100,5542
"4971",0,0,1,14,2160,43,77050,3261
"4978",0,1,0,13,2000,46,34500,4111
"4999",0,0,1,12,1776,49,31050,832
"5001",1,0,1,12,2740,32,36800,6242
"5018",1,0,1,16,2080,36,69000,1498
"5026",0,0,0,12,0,46,0,2187
"5033",1,0,1,11,3968,54,159271.546875,7097
"5081",0,0,1,17,0,53,0,7452
"5087",1,0,1,16,2100,34,23000,3248
"5094",0,0,1,17,1769,58,80500,4170
"5110",0,0,1,12,0,50,0,5888
"5115",0,0,0,16,400,41,11500,7719
"5117",1,0,1,12,1920,46,69000,8142
"5119",1,0,1,17,3644,54,92000,2250
"5146",0,0,1,15,0,54,0,364
"5160",1,0,1,14,2877,45,287500,5663
"5182",0,0,1,13,0,42,0,4553
"5188",1,0,1,16,2500,60,69000,4235
"5190",1,0,1,16,3000,34,66700,1740
"5200",1,0,1,16,0,55,0,4008
"5209",0,0,1,16,1170,43,12650,6008
"5211",1,0,1,12,1785,41,23000,4019
"5234",1,0,1,17,2500,48,189750,3009
"5236",0,0,1,17,355,46,11500,5913
"5275",0,0,1,12,894,29,5750,12
"5303",0,0,1,12,0,41,0,6148
"5306",0,0,1,14,1476,34,43125,8109
"5315",0,0,1,16,2002,33,49335,191
"5334",0,0,1,16,1967,35,118450,4551
"5338",1,0,1,14,3690,45,0,7094
"5348",1,0,1,12,1928,42,230000,4977
"5398",0,0,1,12,0,31,0,8115
"5412",1,0,1,12,2880,38,83950,3471
"5419",0,0,1,14,0,28,0,3753
"5429",1,0,1,12,3380,41,0,2050
"5431",1,1,0,17,2080,34,36800,473
"5442",0,0,1,11,840,32,3450,102
"5445",0,0,1,12,2064,29,25300,1554
"5447",0,0,0,17,880,34,23000,3059
"5448",1,0,1,16,2058,45,42550,2863
"5452",0,0,1,12,2273,41,25875,5463
"5458",1,0,0,12,1960,53,26450,4854
"5461",0,0,1,17,80,39,690,1749
"5470",0,0,1,15,0,48,0,3107
"5496",0,0,1,14,1568,45,34153.8515625,6918
"5518",0,1,0,12,877,26,11500,3054
"5522",1,0,1,16,2160,53,149500,2049
"5525",0,0,1,12,2080,26,18400,7735
"5558",1,0,1,11,3120,51,26450,2417
"5562",0,0,1,12,3510,44,69673.8984375,900
"5571",1,0,1,16,2000,41,57500,6475
"5595",0,0,1,16,0,51,0,7366
"5608",1,0,1,17,2600,55,105800,2546
"5614",1,0,1,17,2205,48,117300,3504
"5653",1,0,0,11,1488,31,17480,1574
"5657",0,1,0,13,0,31,0,7852
"5662",0,1,0,12,2080,52,18400,6183
"5670",1,0,1,12,2420,32,46000,4906
"5683",0,0,1,14,2000,50,32200,982
"5685",1,0,1,13,1778,50,4253.85009765625,1419
"5690",1,0,1,13,72,45,1150,5056
"5700",0,0,1,16,0,28,0,2907
"5702",1,0,1,16,180,59,26795,716
"5708",0,0,1,14,0,56,0,4262
"5719",0,0,1,8,416,25,3450,4039
"5721",0,0,1,14,1960,27,26450,5715
"5736",1,0,1,14,2352,60,0,6243
"5738",1,0,1,16,2193,56,155250,697
"5744",0,0,0,12,1008,27,6900,8094
"5754",0,0,1,16,1040,31,5290,4020
"5762",1,0,1,14,3044,34,54050,2794
"5779",0,0,1,16,0,30,0,319
"5791",1,0,1,17,2480,28,83950,977
"5798",0,0,1,12,1887,52,24150,3990
"5816",0,0,1,16,2000,27,26450,6583
"5817",1,0,1,12,2400,46,92000,4798
"5818",0,0,1,13,2000,29,21850,3118
"5826",0,0,1,14,905,25,11500,8325
"5834",0,0,1,12,0,54,0,1865
"5839",1,1,0,13,1250,39,40940,3096
"5854",1,0,1,17,1804,34,88550,4628
"5859",0,1,0,16,0,56,0,601
"5864",1,1,0,17,3570,34,52900,5450
"5871",0,0,1,16,2450,41,27600,6626
"5874",1,0,1,12,2114,53,63250,3132
"5880",1,0,1,16,2461,30,46000,1303
"5894",1,0,1,15,2800,49,73600,3526
"5911",1,0,1,13,2695,43,41400,3677
"5915",1,1,0,17,1790,34,57500,1287
"5919",0,0,1,17,2080,38,55200,2167
"5921",1,0,1,14,2295,33,43056,278
"5935",0,0,1,13,1766,55,36080.1015625,306
"5941",0,0,1,12,1647,27,20700,5465
"5960",1,0,1,13,3053,36,65550,6912
"5976",1,0,1,13,390,27,2990,6390
"5984",1,0,1,16,1632,31,48875,3301
"6018",0,0,1,12,1007,54,11500,1338
"6029",0,0,1,13,1120,36,13800,7162
"6041",0,0,1,14,2450,48,69000,2797
"6044",1,0,1,16,1912,51,88016.3984375,2901
"6053",0,0,1,17,666,52,8291.5,1629
"6055",1,1,0,17,1840,58,87400,601
"6064",0,0,1,14,1280,34,10120,1407
"6070",0,0,1,14,1820,51,9763.5,1823
"6083",1,0,1,14,3000,27,51750,1733
"6098",1,0,1,16,0,51,0,3404
"6113",0,0,1,16,2783,39,48300,3677
"6151",0,0,1,14,1904,45,82800,3494
"6153",0,0,1,16,0,48,0,3140
"6158",0,0,1,12,1250,30,5520,2064
"6167",1,0,1,12,1550,30,26450,1046
"6179",1,0,0,16,2192,54,52900,3244
"6189",0,0,1,8,2460,32,18388.5,5522
"6190",0,0,1,16,1950,60,71300,5772
"6192",1,0,1,16,2382,37,43700,3059
"6199",1,0,1,16,4747,30,74750,592
"6203",0,0,1,14,1816,55,25300,106
"6209",1,0,0,12,2009,48,51750,3618
"6295",0,0,1,12,1806,56,55200,2790
"6344",1,0,1,16,130,54,2300,2683
"6353",1,0,1,11,1680,29,39100,3080
"6371",1,0,1,12,2226,31,28750,3650
"6416",0,0,1,13,1932,50,41920.94921875,1997
"6452",0,0,1,12,100,59,993.599975585938,391
"6453",1,0,1,16,2500,27,80500,6818
"6478",1,0,1,17,2400,31,181700,7581
"6485",0,0,1,12,1200,28,8694,2150
"6487",0,1,0,15,0,36,0,4375
"6490",1,0,1,16,2860,32,59800,3372
"6503",0,0,1,17,560,59,17250,1820
"6535",0,0,1,17,1177,54,13225,6081
"6574",0,0,1,12,2295,51,37950,2867
"6590",0,0,1,16,2792,28,50025,6471
"6592",1,0,1,12,2080,46,17250,7324
"6613",0,0,1,13,2510,38,32200,7634
"6619",1,0,1,12,2400,28,36800,358
"6636",0,0,1,13,2224,33,83950,7453
"6698",1,0,1,12,2395,53,57500,227
"6703",1,0,1,12,0,53,0,1374
"6706",0,0,1,17,3416,32,78200,6300
"6711",1,0,1,12,0,31,0,5990
"6714",0,0,1,15,1215,25,25300,1091
"6719",1,0,1,14,2714,30,43470,4506
"6729",0,1,0,12,1944,57,49450,2650
"6745",0,0,1,12,0,35,0,784
"6753",1,0,1,17,2690,48,320850,2886
"6764",0,0,1,12,1704,54,18400,596
"6775",1,0,1,16,2500,41,72450,3601
"6810",1,0,0,14,1840,51,36800,4552
"6822",1,0,1,12,216,26,0,4827
"6825",1,0,1,14,2125,30,75900,862
"6828",1,0,1,14,0,49,0,2163
"6848",0,0,1,16,0,30,0,456
"6859",1,0,1,17,2450,49,139150,1505
"6868",0,0,1,12,2102,26,40250,358
"6874",1,0,1,12,2392,33,55456.44921875,94
"6884",0,0,1,17,165,25,8047.7001953125,4255
"6902",0,1,0,12,0,44,0,1496
"6930",0,0,1,17,2610,52,66700,2809
"6932",0,0,1,14,1960,31,63250,7582
"6948",1,0,1,16,2703,45,49450,5091
"6961",0,0,1,11,0,53,0,1293
"6969",1,0,1,12,0,27,0,5561
"6977",1,1,0,14,0,39,0,5278
"7024",0,0,1,17,1995,39,74750,1534
"7052",0,0,1,12,780,26,6900,2818
"7055",0,0,1,13,180,53,3450,558
"7059",0,0,1,12,2277,31,51750,5608
"7061",1,0,1,16,2904,54,124200,3140
"7062",0,0,1,15,1359,32,32200,2476
"7064",0,0,1,16,0,35,0,1845
"7078",1,0,1,12,2860,28,21275,4877
"7081",1,0,1,12,2427,47,50600,2811
"7104",1,0,1,16,2311,56,34500,244
"7111",0,0,1,14,3060,53,0,5399
"7135",1,0,1,12,390,47,2760,848
"7139",1,1,0,12,0,35,0,2686
"7142",0,0,1,16,2204,58,110247.046875,615
"7146",0,0,1,14,0,28,0,3478
"7159",1,0,1,17,860,60,74750,387
"7163",1,0,1,13,25,34,59.7999992370605,6703
