"","male","black","hours","age","inc_labor","works","int_id"
"7795",1,0,2352,30,58848,1,4282
"7839",1,0,1880,56,122600,1,4444
"7864",0,0,10,54,61.2999992370605,0,1108
"7904",1,0,2355,27,44994.19921875,1,3301
"8011",1,0,1810,44,55170,1,1092
"8035",1,0,2100,47,55893.33984375,1,1955
"8148",0,0,874,53,6902.3798828125,1,1575
"8151",0,0,1875,35,28198,0,632
"8198",1,0,2500,28,74786,1,1634
"8247",1,0,2350,27,61300,1,1978
"8400",1,0,2550,48,26205.75,1,3332
"8452",1,0,1880,57,113405,1,3696
"8467",1,0,2435,58,31263,1,4420
"8541",1,0,2356,41,70495,1,2173
"8561",0,0,1960,59,22068,1,112
"8591",1,0,2220,41,89559.296875,1,1291
"8597",0,1,2004,32,18390,1,3711
"8650",1,0,2550,41,42910,1,121
"8718",0,0,1200,59,7969,0,2909
"8741",1,0,1280,57,34328,0,4246
"8772",1,0,2865,51,107275,1,988
"8774",0,0,2294,50,39170.69921875,1,3503
"8815",0,0,520,37,27585,1,2283
"8910",1,0,2124,35,194627.5,1,3838
"8936",1,0,4000,43,87046,1,996
"8974",1,0,2765,42,126891,1,1043
"8984",1,0,2352,48,79690,1,3398
"8993",0,0,2000,28,46679.94921875,1,3558
"9021",1,0,1840,40,36780,1,1061
"9158",1,0,2090,39,80094.578125,1,2091
"9181",1,0,1000,47,10421,1,4000
"9345",1,0,1980,59,55170,1,4410
"9437",1,0,2017,47,121251.3984375,1,2024
"9506",1,0,2256,49,73560,1,783
"9543",0,0,988,43,15631.5,1,4509
"9548",0,0,0,49,0,0,309
"9553",1,0,3060,43,33898.8984375,1,2784
"9567",1,0,2058,49,55825.91015625,1,2207
"9574",1,0,2554,59,47201,1,599
"9628",1,0,2423,39,39783.69921875,1,2587
"9707",0,0,1820,55,24520,1,2068
"9752",1,0,2000,30,49653,0,3876
"9794",1,0,2000,37,73069.6015625,0,511
"9804",1,0,2040,31,30650,1,3383
"9815",1,0,2500,39,30650,1,1894
"9828",1,0,2130,32,59369.05078125,1,159
"9846",1,0,2058,37,55170,1,958
"9936",1,0,0,41,0,0,3397
"9956",1,0,2080,60,56273.3984375,1,2012
"9971",1,0,3036,37,42910,1,3096
"10001",1,0,2352,37,104210,1,3623
"10129",1,0,1620,40,104210,1,2023
"10143",1,0,2100,25,45975,1,4017
"10208",1,0,2779,56,57622,1,1681
"10224",1,0,2025,40,15938,1,3572
"10281",1,0,2607,42,109120.1328125,1,2922
"10309",1,0,2400,48,70495,1,1736
"10312",1,1,3738,38,104210,1,4243
"10315",1,0,2000,49,58081.75,1,4357
"10327",1,0,3675,31,78341.3984375,1,2592
"10364",1,0,2040,29,61300,1,191
"10476",1,0,2448,49,70495,1,3333
"10500",1,0,2600,56,27585,1,1219
"10509",1,0,3120,55,28504.5,1,2696
"10515",1,0,2964,32,128730,1,391
"10583",1,0,1032,27,28755.830078125,1,4548
"10768",1,0,2805,54,42910,1,3790
"10788",0,0,1664,59,26070.890625,0,1224
"10999",1,0,2948,39,113405,1,3761
"11015",0,0,2737,50,61300,1,2285
"11037",1,0,2600,27,72334,1,303
"11064",1,0,2340,54,24520,1,2899
"11124",0,0,1840,52,22681,0,2519
"11132",1,0,2770,43,66204,1,655
"11183",0,0,1960,41,36780,1,1070
"11199",1,0,2320,43,64119.80078125,1,4483
"11207",1,0,1976,31,56702.5,1,4471
"11241",0,1,1764,29,25746,1,1378
"11247",1,0,2756,31,91950,1,406
"11284",1,0,2205,43,88272,1,809
"11302",1,1,2263,31,34328,1,1103
"11347",1,0,3142,42,58235,1,241
"11473",1,1,2000,50,36167,1,3100
"11503",1,0,2150,52,31471.419921875,1,55
"11516",1,0,2560,51,47814,1,2542
"11580",1,0,2110,37,53944,1,4029
"11588",0,0,400,46,12260,1,1526
"11628",1,0,1813,48,53331,1,630
"11805",1,1,2548,38,44595.75,1,443
"11814",1,0,2080,28,85820,1,1363
"11821",1,0,0,55,0,0,190
"11858",1,0,2058,31,81964.2265625,1,3463
"11881",0,1,1560,36,12260,1,2875
"11896",0,0,1960,53,21976.05078125,1,1121
"11964",0,0,2340,60,67430,1,4478
"11994",1,0,2550,27,37239.75,1,555
"12030",1,0,2290,33,69882,1,1580
"12040",1,0,1920,41,45975,1,2118
"12083",1,0,2610,28,61300,1,1601
"12084",1,0,2417,27,41071,1,547
"12195",1,1,0,53,0,0,589
"12226",1,0,2618,50,92930.796875,1,2809
"12268",0,0,2050,38,65591,1,3513
"12311",1,0,4680,51,31201.69921875,1,3730
"12341",1,0,3147,31,81669.9921875,1,4592
"12348",1,0,73,59,1109.53002929688,0,16
"12365",1,0,2010,27,39232,1,1354
"12439",1,0,2100,42,48414.73828125,1,582
"12480",0,0,624,37,6130,0,3676
"12490",1,0,3744,48,32930.359375,1,2114
"12545",1,0,1960,49,116470,1,4379
"12604",0,0,1600,55,11211.76953125,1,4068
"12645",1,0,3680,35,144055,1,3695
"12804",1,0,2130,54,42910,1,552
"12824",1,0,2575,29,64365,1,1787
"12895",1,0,2450,45,58848,1,362
"13090",1,0,1536,25,24520,1,4572
"13095",1,0,1920,26,37393,1,2768
"13170",1,0,2860,43,90111,1,2538
"13200",1,0,2750,27,46894.5,1,2657
"13241",1,0,2570,36,89289.578125,1,2299
"13251",0,0,1650,40,68557.921875,1,3849
"13292",1,0,2500,51,44264.73046875,1,3877
"13324",1,0,2400,48,50266,1,956
"13333",1,0,400,47,8888.5,1,53
"13397",1,0,1036,38,16551,1,3288
"13405",1,0,2780,28,85820,1,3072
"13466",1,0,2040,48,98080,1,3631
"13474",1,0,2040,35,61300,1,2
"13481",0,0,2896,50,24520,1,495
"13497",1,0,2860,41,67430,1,4266
"13547",1,0,2040,45,31876,1,2008
"13606",1,0,2304,40,104210,1,3622
"13624",1,0,2048,26,47201,1,1795
"13650",1,0,1588,53,52105,1,3047
"13668",1,0,2317,28,98080,1,2907
"13729",1,0,2450,42,183900,1,2507
"13730",1,0,3630,55,28657.75,1,3363
"13733",0,0,1040,31,10298.400390625,0,1477
"13821",1,0,2500,57,59589.73046875,1,550
"13830",0,0,1667,57,15325,1,1793
"13839",1,0,1864,53,53944,1,2646
"13861",1,0,1969,45,44896.12109375,1,3820
"13909",0,0,2150,57,20492.58984375,1,1558
"13983",1,0,2040,33,33102,1,3652
"14016",1,0,3120,26,31992.470703125,1,3885
"14076",0,0,2322,40,67430,1,4136
"14230",1,0,2573,42,61913,1,4377
"14236",1,1,2000,43,44136,1,751
"14273",1,0,3020,40,61698.44921875,1,1311
"14278",1,0,3180,56,9195,1,19
"14313",1,0,2900,26,52105,1,118
"14412",1,0,3675,41,422191.5,1,4525
"14480",1,0,2391,28,52105,1,2229
"14493",1,0,2322,54,82755,1,2433
"14497",1,0,2980,25,48059.19921875,1,4476
"14554",1,0,2205,39,82755,1,3613
"14561",1,0,2032,40,55170,1,2240
"14623",1,0,2459,49,68472.1015625,1,3365
"14685",1,0,1636,34,45490.73046875,1,2266
"14708",1,0,1764,50,56396,1,564
"14728",1,0,2300,51,79690,1,933
"14757",1,0,1875,56,12198.7001953125,1,2343
"14824",0,0,2085,52,38619,1,355
"14830",0,0,1728,58,12958.8203125,1,4008
"14837",1,0,1968,42,63752,1,3057
"14869",1,0,2352,52,79690,1,2418
"14872",1,0,2256,28,72947,1,2300
"14892",1,0,2597,43,106692.6484375,1,3900
"14921",1,0,3000,54,68423.0625,1,3102
"14928",0,0,1960,44,47010.96875,1,2064
"14946",1,0,2092,41,26113.80078125,1,2330
"15017",0,0,2200,35,20842,1,4129
"15034",1,0,760,25,14712,1,2101
"15207",0,0,0,34,0,0,4169
"15231",1,0,2208,49,79690,1,3490
"15302",1,0,0,58,0,0,3217
"15318",1,0,2115,25,42910,1,3035
"15319",1,0,1876,26,72334,1,2916
"15354",0,1,624,39,5517,0,3241
"15451",1,0,2600,48,68656,1,2948
"15509",1,0,2000,41,76269.4609375,1,300
"15578",1,0,2423,37,114962.0234375,1,3045
"15582",1,0,2428,45,84594,1,451
"15596",1,0,3430,51,117787.953125,1,3937
"15652",1,0,1936,59,49040,1,678
"15653",0,1,1560,39,15938,1,1653
"15658",0,1,0,46,0,0,2536
"15751",1,0,3250,53,55170,1,3643
"15755",0,0,1920,57,42873.21875,1,4492
"15757",1,0,2576,58,63598.75,1,1466
"15763",1,0,2560,38,29301.400390625,1,1777
"15805",1,1,2282,48,30650,1,4625
"15825",1,0,2090,34,111872.5,1,2021
"15845",1,1,2088,41,27585,1,2500
"15848",1,0,2075,33,73560,1,1276
"15859",1,0,2352,47,45889.1796875,1,743
"15883",1,0,1610,59,91950,1,2716
"15897",1,0,3040,33,93789,1,1410
"16061",1,0,2940,35,95015,1,2490
"16086",1,0,2700,33,42910,1,2274
"16172",0,0,2016,42,18390,1,3062
"16196",1,0,2439,40,99919,1,1239
"16206",1,1,2184,41,31538.849609375,1,310
"16222",1,1,1980,46,49040,1,1946
"16232",1,0,2590,34,79690,1,1321
"16238",1,0,2040,45,39845,1,138
"16264",0,0,2000,29,48604.76953125,1,1329
"16289",0,0,2024,33,52105,1,4042
"16451",0,1,2448,52,17078.1796875,1,877
"16562",0,0,75,51,827.549987792969,0,2989
"16568",1,0,3000,45,85820,1,4209
"16607",1,0,2136,51,74951.5078125,1,2495
"16632",0,1,0,37,0,0,1152
"16676",1,0,2295,34,38006,1,492
"16751",1,0,1750,40,91950,1,590
"16758",1,0,2500,41,53944,1,2892
"16788",1,0,2160,56,43400.3984375,1,3721
"16798",1,0,2912,58,39575.28125,1,4390
"16839",1,0,1040,50,7067.89013671875,1,2886
"16887",1,0,1960,29,61300,1,2088
"16927",1,0,2304,25,73560,1,2042
"16963",1,0,2205,40,49040,1,3442
"17033",1,0,2340,27,49040,1,2735
"17035",1,0,2024,42,73560,1,1356
"17090",1,0,2510,40,41451.05859375,1,3242
"17120",1,0,2860,25,42297,0,974
"17128",1,0,1728,42,20229,1,1428
"17181",1,0,2976,29,91950,1,3882
"17372",1,0,3048,25,64365,1,2206
"17385",1,0,1760,57,30650,1,325
"17438",1,0,2400,58,162445,1,703
"17457",1,0,2400,30,61300,1,1393
"17471",0,0,0,57,0,0,954
"17472",1,0,1984,51,58848,1,222
"17476",1,0,2270,43,53944,1,3766
"17606",1,0,2340,35,30282.19921875,1,1181
"17662",1,0,2150,47,76625,1,656
"17664",1,0,350,57,17777,0,4088
"17800",1,0,3640,30,56365.3515625,1,2192
"17806",1,0,2584,34,55231.30078125,1,470
"17812",1,1,2568,49,61300,1,2371
"17907",1,0,3254,48,43351.359375,1,3814
"17950",1,0,3640,59,23416.599609375,1,3727
"18000",1,0,2000,58,44749,1,645
"18003",1,0,2870,25,49653,1,3866
"18031",1,0,1040,39,21455,1,3053
"18190",1,0,2000,53,49040,1,2010
"18300",1,0,2197,54,43063.25,1,258
"18315",1,0,2640,47,34328,1,2802
"18321",1,0,1920,58,51492,1,1314
"18329",1,0,1530,60,35339.44921875,1,3649
"18349",1,0,2641,26,62096.8984375,1,1610
"18369",1,0,3884,28,128730,1,4531
"18441",1,0,2100,60,79690,1,1858
"18479",1,0,3036,42,26469.33984375,1,3467
"18501",0,0,1600,25,49653,1,3697
"18585",1,0,3360,54,12260,1,2185
"18654",1,0,1991,25,36596.1015625,1,1649
"18773",1,0,2478,25,46005.6484375,1,2950
"18865",1,0,1656,27,10114.5,1,2333
"18901",0,1,1968,25,21859.580078125,1,3409
"18937",1,0,2115,57,267268,1,1368
"18990",1,0,2277,26,49040,1,76
"19029",1,0,2000,49,51737.19921875,1,28
"19052",1,0,2144,43,50879,1,1892
"19058",1,0,2752,35,85820,1,1293
"19069",1,0,2783,32,44136,1,2598
"19073",1,0,3060,28,92477.1796875,1,1038
"19158",1,0,1688,37,110340,1,3528
"19184",1,0,1820,37,30043.130859375,1,600
"19215",1,0,2009,34,51277.44921875,1,1171
"19250",1,0,2340,60,141321.015625,1,123
"19289",1,0,2400,50,162445,1,4120
"19298",1,0,2040,38,27707.599609375,1,2261
"19304",1,0,2540,27,41071,1,3316
"19360",1,0,2304,45,85820,1,3297
"19378",1,0,1952,25,55170,1,3847
"19407",1,0,3000,45,85820,1,1326
"19413",1,0,2695,42,171640,1,3360
"19470",0,0,1840,54,23600.5,1,1186
"19538",1,0,2020,29,53331,1,116
"19558",1,1,1960,32,30650,1,529
"19562",1,0,2352,41,85820,1,2422
"19579",1,1,1920,52,42910,1,4530
"19619",1,0,1920,57,73560,1,2509
"19623",1,0,2295,37,87046,1,1713
"19743",1,0,3040,37,71279.640625,1,3810
"19757",1,1,1782,58,44577.359375,1,748
"19769",1,0,1979,37,119535,1,2443
"19819",1,0,3060,60,18390,1,2038
"19837",1,0,2400,57,91950,1,1716
"19872",1,0,2075,50,83355.7421875,1,3320
"19898",1,0,2184,43,44234.078125,1,1405
"19946",1,0,2860,37,245200,1,2339
"19992",0,0,1200,29,14712,1,4555
"20063",1,0,2450,27,68656,1,3815
"20148",0,0,1665,59,51492,1,3197
"20230",1,1,2601,29,73560,1,642
"20264",1,0,2196,43,165510,1,3311
"20313",1,0,2695,32,38907.109375,1,1245
"20456",1,0,2060,27,45975,1,2833
"20499",1,0,2000,31,61300,1,4285
"20504",1,0,3640,35,48427,1,2759
"20567",1,0,2520,28,31477.55078125,1,4124
"20620",1,0,2417,34,31876,1,1482
"20763",1,0,1784,25,49469.1015625,1,646
"20779",1,0,1400,57,61300,1,221
"20788",1,0,2260,30,61300,1,2413
"20801",1,0,2095,28,49040,1,1426
"20858",1,0,2093,37,28198,1,2293
"20943",0,0,0,36,0,0,4623
"20955",1,1,2856,35,38006,1,350
"20987",1,0,1330,59,24520,0,4369
"21077",1,0,2440,47,55170,1,3356
"21084",1,0,2160,51,69085.1015625,1,807
"21102",1,0,2808,53,68962.5,1,332
"21175",0,0,1620,27,49040,1,2140
"21198",1,0,2367,25,29424,1,1648
"21288",1,0,2090,37,113405,1,3545
"21356",1,0,1838,40,55703.30859375,1,2393
"21403",1,0,2400,39,58664.1015625,1,2060
"21449",1,0,1840,32,55170,1,862
"21534",0,0,2196,38,44136,1,301
"21579",1,0,1960,43,67430,1,3230
"21609",1,0,2040,53,74173,1,3043
"21735",1,0,2577,26,42585.109375,1,2517
"21808",0,0,1461,36,13792.5,1,1153
"21854",1,0,1800,34,31876,1,3822
"21889",1,0,2295,31,25010.400390625,1,2171
"21898",1,0,2475,32,70188.5,1,1339
"21944",0,0,1880,41,18390,1,3974
"22079",1,0,2500,42,220680,1,1128
"22153",1,0,2000,44,79690,1,1529
"22191",1,0,1736,54,50266,1,1852
"22260",1,0,2496,52,63752,1,1231
"22270",1,0,1882,39,53331,1,3818
"22271",1,0,1750,49,42910,1,520
"22281",1,0,1936,43,40458,1,1583
"22290",1,0,2401,46,79690,1,970
"22372",1,0,2350,44,64395.6484375,1,29
"22404",1,0,2353,45,68656,1,3902
"22500",1,0,1792,26,26972,1,1424
"22544",1,1,2093,30,50161.7890625,1,4004
"22566",1,0,2450,53,84103.6015625,1,2407
"22574",1,0,988,42,24287.060546875,1,1282
"22576",1,0,1880,51,61968.171875,1,1423
"22603",1,1,1500,25,36780,1,612
"22681",1,0,1215,48,164284,1,1382
"22702",1,1,1920,59,30650,1,2132
"22728",1,0,2400,42,28014.099609375,1,774
"22753",1,0,2102,30,61091.578125,1,4406
"22756",1,0,2096,60,79984.2421875,1,3218
"22773",1,0,2040,26,49040,1,1396
"22795",1,0,4284,33,56990.609375,1,4453
"22811",1,0,910,52,35554,1,1170
"22826",1,0,1960,32,44749,0,3239
"22920",0,0,1840,28,27585,1,718
"23048",1,0,2595,31,42910,1,203
"23052",1,1,1920,49,18390,1,2641
"23141",1,0,2510,28,81761.9375,1,1574
"23214",0,0,0,58,0,0,146
"23267",1,0,2324,30,40145.37109375,1,990
"23314",0,0,1960,60,36780,1,377
"23334",1,0,1040,25,23907,1,2943
"23352",1,0,1960,27,44136,1,3373
"23427",1,0,2860,36,79690,1,3906
"23448",1,0,1900,39,53024.5,1,1543
"23491",1,0,2720,28,61300,1,1342
"23501",1,0,2880,50,107275,1,662
"23522",1,0,2838,42,109727,1,2606
"23524",1,0,2107,38,110340,1,3256
"23567",1,0,2556,57,44749,1,113
"23580",1,0,1960,58,34364.78125,1,364
"23599",1,0,1120,58,30650,1,1195
"23657",1,0,2584,26,50266,1,2661
"23679",1,0,1936,44,62219.5,1,1759
"23712",1,0,2486,27,53331,1,3909
"23814",0,0,3640,31,29424,1,875
"23904",1,0,2300,34,79690,1,1967
"23917",1,0,2348,35,33365.58984375,1,1697
"23933",1,0,2144,29,34328,1,3158
"23993",1,0,2667,32,52105,1,963
"24103",0,0,2664,36,60564.3984375,1,3597
"24105",1,0,2760,51,153250,1,2626
"24129",1,0,2112,51,64365,1,104
"24138",1,0,2000,26,53944,1,1299
"24153",1,0,2576,46,79690,1,1851
"24245",1,0,2600,26,73560,1,1809
"24292",1,0,2300,32,67430,1,4372
"24293",1,1,2058,26,46588,1,2080
"24317",0,0,962,60,1839,0,728
"24326",1,1,300,57,2697.19995117188,0,349
"24346",1,0,2080,25,65897.5,1,1089
"24373",1,0,1665,42,183900,1,714
"24432",1,0,2040,49,61300,1,119
"24459",1,0,2040,38,20884.91015625,1,1849
"24541",1,0,2160,44,67430,1,2804
"24556",1,0,2372,56,90785.296875,1,4559
"24690",1,0,2688,31,82755,1,2516
"24777",0,0,1600,35,16446.7890625,1,465
"24816",1,0,2450,38,64978,1,1931
"24878",1,0,2600,44,47814,1,2662
"24883",1,0,2652,46,23453.380859375,1,3923
"24898",0,1,2040,58,12260,1,2479
"24943",0,0,1984,48,29424,1,2805
"24950",1,0,2115,32,67430,1,2273
"24954",1,0,2500,44,98080,1,2214
"25054",1,0,3192,41,45270.05078125,1,371
"25078",1,0,2756,34,40225.05859375,1,1191
"25117",1,0,1050,28,24520,1,4100
"25159",1,0,2080,32,87046,1,3290
"25160",1,0,2450,28,47814,1,1409
"25318",1,0,1990,40,63752,1,3246
"25457",1,0,1440,25,36780,0,4540
"25545",1,0,2136,37,45975,1,2562
"25614",0,0,0,46,0,0,2067
"25645",0,1,0,59,0,0,448
"25663",1,0,2020,48,34328,1,4161
"25668",1,0,2250,30,53055.1484375,1,1751
"25841",1,0,1960,47,91950,1,758
"25844",1,0,2330,27,45760.44921875,1,462
"25871",1,0,2067,25,48427,1,2962
"25884",1,0,2106,27,28247.0390625,1,1962
"25885",1,0,2940,36,62832.5,1,1928
"25955",1,0,2000,49,86065.203125,1,2432
"25997",1,0,1815,41,98080,1,3041
"26040",1,0,2205,41,153863,1,392
"26058",1,1,2001,38,55170,1,3563
"26063",1,0,1898,48,42910,1,3046
"26064",1,0,2352,40,58848,1,2078
"26097",1,0,2000,34,45362,1,2877
"26137",0,1,2040,58,9195,1,445
"26139",1,1,2080,42,64365,1,1774
"26159",1,1,2542,31,64365,1,3941
"26202",1,0,2805,54,30650,1,4182
"26230",1,0,1528,32,21455,1,3662
"26244",1,0,2020,40,73560,1,1031
"26285",1,0,2500,53,19922.5,1,1673
"26502",1,0,2376,50,70495,1,3314
"26615",1,0,1960,42,29424,1,1893
"26721",1,0,2000,27,55170,1,1062
"26774",1,0,2778,42,79622.5703125,1,3881
"26930",1,0,3090,29,67393.21875,1,2878
"26938",1,0,0,58,0,0,4619
"27005",1,1,1960,35,34328,1,4542
"27047",0,0,0,59,0,0,4440
"27049",0,1,0,56,0,0,1085
"27144",1,0,2450,45,88885,1,37
"27158",1,0,2250,29,49040,1,4215
"27191",1,0,2990,27,31152.66015625,1,1244
"27244",1,0,0,60,0,0,1473
"27245",0,0,35,25,4291,0,197
"27249",0,1,2000,45,18390,1,3677
"27340",1,0,3160,34,42910,1,469
"27347",1,0,360,39,6743,1,474
"27404",0,0,1960,51,38006,1,4320
"27448",1,0,2120,58,29938.919921875,1,874
"27531",1,0,3950,39,162322.40625,1,3037
"27553",1,0,2000,49,24765.19921875,0,2409
"27577",1,0,1715,50,55783,1,1369
"27627",1,0,2182,44,101145,1,3760
"27664",1,0,1956,58,38312.5,1,209
"27853",1,1,2112,37,42910,1,664
"27919",1,1,2820,33,23294,1,3003
"27979",1,0,2438,26,50266,1,615
"27999",1,0,2295,48,34616.109375,1,4055
"28029",1,0,2860,34,24090.900390625,1,2694
"28053",1,0,1600,56,30650,1,4302
"28056",1,0,2156,39,73560,1,2193
"28169",1,0,2156,38,55170,1,473
"28193",0,1,1080,40,16967.83984375,1,999
"28213",1,0,2219,39,40899.359375,1,122
"28300",1,0,1440,55,36780,1,1731
"28336",1,0,2100,25,50266,1,2353
"28342",1,0,0,45,0,0,3284
"28354",1,0,2450,60,45362,1,125
"28358",1,0,2424,36,75000.546875,1,3894
"28371",1,0,2000,30,30650,1,2108
"28393",1,0,2000,45,27585,1,969
"28400",0,0,1880,35,33715,1,14
"28405",1,0,2160,56,107275,1,3834
"28445",1,0,2317,47,91337,1,1798
"28448",1,0,2514,27,49040,1,1050
"28452",1,0,1365,38,49040,1,3887
"28458",1,0,2600,54,4904,1,2189
"28498",1,0,1790,27,23815.05078125,0,4214
"28528",0,0,1560,27,31263,1,4389
"28633",0,1,2791,39,32366.400390625,1,3399
"28655",1,0,2400,27,55170,1,3162
