"","male","black","hours","age","inc_labor","works","int_id"
"1114",1,0,2367,39,79374.8984375,1,3228
"1154",0,0,1888,39,85800,1,3953
"1162",1,0,2064,29,39600,1,5176
"1172",1,0,1968,33,85800,1,3483
"1180",0,0,87,44,3300,0,3603
"1185",1,0,2196,34,62700,1,137
"1187",0,0,1947,41,82500,0,2488
"1205",1,0,2187,36,90750,1,4771
"1211",0,0,2020,49,57750,1,4895
"1212",0,0,1437,49,17325,1,430
"1247",0,0,1950,37,16500,1,2498
"1289",0,0,0,34,0,0,3416
"1290",0,0,3341,32,54450,0,4932
"1314",0,0,3550,32,5775,1,3249
"1334",0,0,2060,51,29700,1,2104
"1345",1,0,2090,39,70950,1,3973
"1358",0,0,1839,50,23100,1,4079
"1371",1,0,1864,44,84975,1,1851
"1412",0,0,1794,33,32856.44921875,1,464
"1419",0,0,1850,37,28875,1,5124
"1451",0,0,2160,28,39600,1,4316
"1472",0,0,710,37,33000,1,4317
"1490",0,0,0,51,0,0,3188
"1495",0,0,1840,50,41250,1,3582
"1505",1,0,2860,49,82500,1,6735
"1506",0,1,2058,39,52800,1,3650
"1511",1,0,2940,36,74250,1,1060
"1524",0,0,1084,27,6208.9501953125,1,6384
"1544",0,0,1928,42,19800,1,3115
"1546",0,0,892,41,14850,1,4286
"1560",0,0,178,29,0,0,4999
"1584",0,0,3264,49,67650,1,1770
"1597",1,1,1960,35,51150,1,3691
"1608",0,0,0,56,0,0,7146
"1612",0,1,0,41,0,0,6900
"1613",1,0,768,48,13200,0,6945
"1626",0,0,1734,42,27225,1,4580
"1631",0,0,0,40,0,0,11014
"1644",0,1,480,34,4125,0,3891
"1647",0,0,0,40,0,0,6735
"1662",0,0,1800,54,42900,1,1542
"1664",0,0,1936,41,84150,1,4805
"1674",0,0,1399,43,54450,1,7419
"1675",1,0,3700,25,53130,1,7221
"1722",0,0,4160,39,92690.3984375,1,7225
"1734",0,0,2000,43,39600,1,1963
"1797",0,0,2352,32,80557.953125,1,4462
"1843",0,0,3086,31,28050,1,1920
"1847",0,1,466,34,6068.7001953125,0,1526
"1863",1,0,2195,44,59400,1,2060
"1885",0,0,1960,29,33000,1,7807
"1889",1,0,1173,39,79200,1,5745
"1927",0,0,1945,30,35714.25,1,3297
"1945",1,0,2640,46,168300,1,1524
"1956",0,0,499,34,6930,1,4957
"1958",0,1,0,42,0,0,8363
"1981",0,0,1844,43,47850,1,5009
"1982",0,0,1597,42,16500,1,2775
"1990",0,0,2024,45,72930,1,152
"1993",0,0,1514,25,19800,0,7145
"1996",0,0,1560,26,16500,1,88
"2001",0,0,1470,39,28733.099609375,1,3394
"2010",0,0,2058,36,33000,1,6354
"2016",0,0,2159,44,27637.5,1,2545
"2031",1,0,3120,53,247500,1,1645
"2032",1,0,3385,46,87450,1,5867
"2048",0,0,0,46,0,0,3783
"2065",1,0,2470,47,95700,1,2089
"2077",0,0,863,35,18150,1,2994
"2086",0,1,1741,43,46117.5,1,2217
"2094",1,0,2092,32,67980,1,1892
"2107",1,0,1560,39,36300,0,2231
"2147",1,0,3570,43,41250,1,35
"2170",0,0,1225,31,11391.599609375,0,3552
"2205",1,0,1530,55,6600,1,2605
"2209",0,0,1213,46,19800,1,2937
"2212",0,0,2064,25,15675,1,1264
"2249",1,0,2397,39,36300,1,7160
"2253",1,0,2008,37,69300,1,2589
"2263",1,0,2450,44,66000,1,3744
"2269",1,0,4608,38,29700,1,1451
"2280",0,0,0,48,0,0,2129
"2284",0,1,1787,31,3300,1,9730
"2296",0,1,0,42,0,0,4992
"2330",1,1,2000,34,21532.5,1,8067
"2347",1,0,2078,40,82500,1,3468
"2355",1,0,2000,47,25740,1,518
"2357",0,0,2016,46,17325,1,5663
"2363",1,0,2036,29,49500,1,7829
"2368",0,0,147,51,805.200012207031,1,2849
"2387",0,1,1809,45,33000,1,5225
"2394",1,0,0,50,0,0,5778
"2404",1,0,196,41,54450,1,5144
"2415",0,0,2000,55,20623.349609375,1,1558
"2423",0,0,2876,41,54450,1,3389
"2437",1,0,2618,35,44550,1,390
"2445",0,0,0,38,0,0,6475
"2451",0,0,1424,44,49500,1,1949
"2540",0,0,1526,38,39600,0,3337
"2567",0,0,0,27,0,1,301
"2568",0,0,1848,28,57420,1,5423
"2582",1,0,2298,43,41250,1,1618
"2609",0,0,765,46,3300,0,5265
"2616",0,0,0,56,0,0,5405
"2636",0,0,1767,56,42900,1,2051
"2654",1,0,2662,41,376200,1,7562
"2664",0,0,2600,31,42900,1,6707
"2679",0,0,1560,30,14850,0,4046
"2712",1,0,2000,27,36300,1,9971
"2713",1,0,2860,47,140250,1,2962
"2733",0,0,182,29,11550,1,3329
"2734",1,0,3120,43,19800,1,1682
"2753",1,0,871,32,59895,1,5862
"2770",0,1,1952,28,24750,1,2803
"2791",0,0,1200,44,59400,1,3780
"2795",1,0,2940,37,181500,1,612
"2801",1,0,600,51,10725,1,564
"2807",1,0,2500,48,0,1,5429
"2842",1,0,3213,25,123750,1,2814
"2856",1,0,2065,31,49500,1,5477
"2866",1,0,1692,35,45898.05078125,1,5318
"2871",1,0,2352,42,16500,1,3191
"2882",1,0,3670,45,132000,1,1541
"2892",0,0,0,34,0,0,3038
"2915",0,0,884,35,6600,1,5256
"2927",1,0,1936,42,95700,0,407
"2933",1,0,2498,37,77550,0,6614
"2954",1,0,0,38,0,0,3423
"2970",1,0,2450,35,46200,1,5564
"2984",0,0,2260,26,37950,1,7269
"2997",1,0,2500,59,10312.5,1,4415
"2999",1,0,1440,35,42900,1,4579
"3054",0,0,2000,27,11880,0,7776
"3065",1,0,195,36,3300,1,1271
"3090",0,0,0,46,0,0,277
"3092",0,0,2040,41,36300,1,6534
"3098",0,0,1724,58,49582.5,1,10006
"3159",1,0,2500,43,37950,1,215
"3168",0,0,1921,34,36135,1,3327
"3195",1,0,1822,35,132000,1,5164
"3213",0,0,1600,37,9900,1,127
"3231",1,0,1965,31,26400,1,7188
"3236",1,1,0,39,0,0,4189
"3248",1,0,1488,29,54120,1,5534
"3253",1,0,3640,44,49500,1,4914
"3277",0,0,972,44,14025,1,3189
"3292",1,0,2286,35,33000,1,2392
"3294",0,0,2080,28,16500,1,5517
"3300",1,0,1974,34,39707.25,1,3156
"3303",0,0,2400,40,90750,1,215
"3322",0,0,2096,29,21945,1,4289
"3336",0,0,440,33,11550,0,4179
"3352",0,0,1944,37,90750,1,407
"3392",0,0,0,47,0,0,5145
"3397",1,0,2033,37,87450,1,6590
"3412",0,0,1092,43,24121.349609375,1,1138
"3419",0,0,1176,39,57750,1,3773
"3425",1,0,2792,44,120450,1,5288
"3426",0,0,2400,45,29700,1,8997
"3444",0,0,968,39,18562.5,1,3197
"3449",0,1,0,37,0,0,3237
"3454",1,0,1728,41,39600,1,3953
"3478",1,0,2953,40,51150,1,6876
"3488",0,0,1733,53,90750,1,2121
"3493",1,0,2450,30,89760,1,5067
"3523",1,0,1543,41,10725,1,1757
"3527",1,0,2530,34,24750,1,3416
"3532",0,0,1440,51,16077.599609375,1,2312
"3534",0,0,1167,51,17325,1,3125
"3541",1,0,304,53,3465,1,10076
"3545",0,0,1734,34,4950,1,3406
"3582",1,0,2001,44,94784.25,1,6571
"3599",0,0,2080,38,8250,1,3093
"3601",0,1,0,31,0,0,6406
"3627",1,0,2304,37,82471.953125,1,1782
"3630",1,0,1950,34,36300,1,3211
"3672",0,0,260,59,2475,1,5185
"3676",1,0,2383,58,165000,1,5342
"3687",1,0,2444,36,41250,1,5104
"3690",0,0,1846,41,32712.900390625,1,3763
"3696",0,0,780,25,10725,1,4573
"3710",0,0,1984,44,49500,1,1659
"3714",0,0,1850,32,49500,1,5433
"3726",0,0,1310,32,14025,1,2990
"3762",0,0,1820,52,36963.30078125,1,5320
"3772",0,0,2894,47,62700,1,2983
"3780",1,0,3570,59,35475,1,3053
"3809",0,0,352,42,7194,1,11040
"3814",0,0,1952,39,29700,1,4559
"3818",1,0,2184,35,94050,1,6479
"3830",1,0,1920,57,82427.3984375,1,1678
"3872",0,0,968,31,7425,1,2225
"3886",0,0,1533,46,47850,1,3075
"3951",1,0,2940,47,77550,1,2148
"3958",0,0,0,44,0,0,6562
"3972",1,0,2256,31,79200,1,6013
"3980",1,0,1720,55,16500,0,3696
"4027",1,0,2058,28,50325,1,857
"4044",0,0,1885,30,41250,1,5461
"4071",1,0,1684,36,10533.599609375,1,2759
"4080",1,0,2816,37,97020,1,1725
"4082",0,0,928,38,14520,1,9463
"4112",0,0,0,30,0,0,5582
"4116",1,0,1840,58,35310,1,164
"4127",0,0,1424,27,13200,1,1728
"4128",1,0,2750,41,102300,1,4303
"4131",0,0,2404,43,77550,1,10105
"4140",1,0,2089,35,28050,1,5121
"4151",0,1,0,59,0,0,9796
"4157",1,0,3146,44,105600,1,7419
"4190",0,0,2196,47,117150,1,2499
"4192",0,0,2256,37,19800,1,5224
"4197",0,0,1494,42,25170.75,1,6571
"4225",1,0,3430,35,0,1,3444
"4231",0,0,1815,41,37950,1,1658
"4249",1,0,1040,46,16500,1,101
"4251",1,0,2450,39,118635,1,3809
"4275",0,0,2695,38,107250,1,4766
"4283",1,0,1300,51,81675,1,4073
"4288",1,0,1127,51,10890,0,1590
"4301",1,0,2016,41,49500,1,3498
"4318",0,0,0,27,0,0,24
"4323",0,0,280,32,19800,0,919
"4330",1,0,3175,28,41250,1,8021
"4333",1,0,1785,52,82500,1,6055
"4342",0,0,1750,35,24750,1,1980
"4365",1,1,2040,35,16500,1,1858
"4377",0,0,1761,43,43147.5,1,1642
"4397",1,0,2042,53,12870,1,3143
"4421",1,1,2234,34,50768.8515625,1,3676
"4434",0,0,2196,33,51480,1,1815
"4448",0,0,2180,38,40590,1,2272
"4459",1,0,1964,38,19800,1,2700
"4466",0,0,1158,35,23100,0,3874
"4477",1,0,2800,50,16087.5,1,3175
"4502",1,0,2423,33,69300,1,3835
"4509",1,0,2717,32,87450,1,4387
"4513",0,0,1143,34,6600,1,2664
"4529",0,0,2092,51,39600,1,1902
"4555",0,0,4233,34,41332.5,1,7111
"4568",0,0,1965,28,19800,1,3137
"4591",1,0,3062,39,69304.953125,1,5546
"4636",1,0,2187,35,62700,1,3619
"4642",0,0,362,28,2295.14990234375,0,2248
"4650",0,0,2130,41,33000,1,3214
"4651",0,0,2250,25,29700,1,5128
"4655",1,0,640,26,17082.44921875,0,4274
"4663",1,0,1748,26,23100,0,8197
"4671",0,0,0,38,0,0,5546
"4721",0,0,80,25,66,0,8840
"4725",0,0,1170,27,5940,0,4393
"4766",0,0,2241,30,46200,1,4579
"4768",1,1,0,56,0,0,2904
"4772",1,0,2640,39,95700,1,3178
"4778",0,0,2250,40,29700,0,304
"4781",1,0,2000,40,38445,1,2102
"4801",0,0,3916,53,42900,1,3044
"4806",0,0,1940,39,50490,1,7705
"4818",0,0,1880,60,74250,1,577
"4855",0,0,1352,43,1237.5,1,3101
"4857",1,0,520,47,66000,1,1924
"4869",0,0,0,39,0,0,3945
"4876",0,0,104,50,3960,1,1685
"4879",1,0,2650,28,68475,1,5461
"4881",1,1,1607,36,24750,1,3693
"4893",1,0,2440,31,47850,1,2001
"4894",0,0,0,42,0,0,5692
"4922",1,0,1701,41,67399.203125,1,924
"4948",0,0,360,38,2475,1,5121
"4965",1,0,2160,38,77317.3515625,1,11014
"4971",0,0,1570,30,20625,0,431
"4978",0,1,1920,32,34650,1,2894
"4999",0,0,0,35,0,0,3213
"5023",0,0,2032,35,41250,0,8057
"5026",0,0,1280,32,5940,1,3885
"5033",1,0,3315,40,75334.046875,1,2552
"5052",0,0,2040,35,13200,1,6974
"5094",0,0,1350,44,6930,1,1573
"5097",0,0,0,55,0,0,117
"5110",0,0,2080,36,13200,1,6041
"5117",1,0,2160,31,54450,1,6758
"5144",0,0,1008,59,6336,1,2144
"5146",0,0,1410,40,16500,0,4994
"5160",1,0,2548,31,96525,1,6214
"5163",1,0,2205,48,58575,1,1677
"5182",0,0,1560,28,52800,0,3452
"5186",0,0,1974,43,24750,1,4843
"5188",1,0,2600,46,66000,1,1026
"5200",1,0,1710,41,57750,0,3763
"5209",0,0,1960,29,49500,1,7171
"5211",1,0,1760,27,13200,0,433
"5234",1,0,2381,34,105600,1,6499
"5236",0,0,2232,32,62700,1,1544
"5301",0,0,1960,57,31350,1,2007
"5348",1,0,1879,28,53130,1,3311
"5366",1,0,2250,59,77550,1,195
"5382",0,0,1694,50,20460,1,6175
"5429",1,0,2440,27,57750,1,2832
"5434",1,0,3540,37,80025,1,3475
"5448",1,0,2300,31,31350,1,1929
"5458",1,0,1771,39,30277.5,1,1406
"5459",0,0,0,25,0,0,10012
"5461",0,0,3000,25,38527.5,1,2017
"5468",0,0,1600,30,19800,1,4471
"5470",0,0,1710,34,17820,0,2566
"5482",1,0,2100,25,38610,1,7076
"5487",0,0,997,53,13860,1,1588
"5496",0,0,1520,31,35262.1484375,1,1782
"5522",1,0,2250,39,103950,1,1987
"5558",1,0,1143,37,15533.099609375,1,3198
"5562",0,0,1992,30,40088.3984375,1,8825
"5571",1,0,3100,27,7425,1,3060
"5589",1,0,1840,29,79200,1,5093
"5592",1,1,2080,28,39600,1,545
"5608",1,0,2080,41,62700,1,3370
"5614",1,0,2352,34,87450,1,6398
"5648",0,0,3430,30,5610,0,6799
"5654",0,0,1128,32,9900,0,1646
"5662",0,1,245,38,6468,0,8123
"5683",0,0,1960,36,26070,1,2102
"5685",1,0,2333,36,34650,1,2336
"5689",1,0,3402,55,247500,1,7106
"5690",1,0,0,31,0,0,271
"5691",0,0,2025,36,52800,1,2186
"5702",1,0,1960,45,103950,1,3704
"5708",0,0,0,42,0,0,1595
"5736",1,0,2220,46,33000,1,2018
"5738",1,0,2625,42,178200,1,4299
"5760",1,1,2124,40,40590,1,10287
"5782",1,0,1532,34,24750,0,3089
"5810",0,0,0,60,0,0,4872
"5817",1,0,3208,32,42900,1,3670
"5839",1,1,2058,25,30031.650390625,1,7554
"5841",1,0,0,52,0,1,92
"5844",1,0,0,32,0,0,7953
"5850",0,0,2016,57,49500,1,1265
"5859",0,1,1880,42,69300,1,1597
"5868",1,0,2196,47,97350,1,6746
"5871",0,0,2430,27,27225,1,1636
"5890",0,0,1750,46,16500,1,406
"5898",0,0,1321,28,23100,0,8446
"5935",0,0,1993,41,26596.349609375,1,5150
"5957",1,0,2564,31,95700,1,10971
"5983",1,0,2040,47,48675,1,1813
"6018",0,0,2401,41,1650,0,4332
"6044",1,0,1960,37,80823.6015625,1,5328
"6051",1,0,3360,55,23760,1,2032
"6053",0,0,52,38,297,1,10348
"6055",1,1,1848,44,75900,1,1597
"6070",0,0,0,37,0,1,1383
"6098",1,0,2420,38,123750,1,5298
"6117",1,0,3330,51,14025,1,1938
"6136",0,0,604,27,4950,0,9999
"6141",0,0,2520,29,34254,1,4981
"6151",0,0,2205,31,69300,1,392
"6153",0,0,360,34,6600,1,1111
"6170",0,0,192,35,6576.89990234375,1,1093
"6190",0,0,100,46,1320,1,3904
"6203",0,0,2016,41,44530.19921875,1,1703
"6209",1,0,1307,34,13200,0,6425
"6217",0,0,0,53,0,0,2515
"6220",0,0,0,51,0,0,5424
"6228",0,0,64,51,10705.2001953125,1,6548
"6260",0,0,1440,47,18150,1,4985
"6281",1,0,1362,37,165000,1,2640
"6295",0,0,1960,42,23100,1,6741
"6300",0,0,2005,54,122925,1,2565
"6397",1,0,1960,60,69300,1,4998
"6421",0,0,1974,35,65175,1,7689
"6440",0,0,585,38,0,0,7398
"6452",0,0,0,46,0,0,1885
"6467",1,1,2431,31,107015.703125,1,3347
"6503",0,0,1699,45,61462.5,1,3445
"6535",0,0,2030,40,20097,0,6155
"6574",0,0,1739,37,29947.5,1,251
"6592",1,0,1032,32,10683.75,1,2315
"6608",0,0,1907,56,0,1,5969
"6623",1,0,1976,40,36300,1,1942
"6644",0,0,2250,54,16500,1,2740
"6645",1,0,2717,47,103950,1,5143
"6681",0,0,880,34,12980.5498046875,1,125
"6686",0,0,0,57,0,1,6883
"6703",1,0,1980,39,23100,1,3218
"6729",0,1,1850,44,41464.5,1,9527
"6753",1,0,2480,34,70125,1,4
"6821",1,0,1476,38,33000,1,1615
"6859",1,0,2750,35,92400,1,6333
"6867",0,0,2473,43,34650,1,7666
"6872",1,0,1907,53,52800,0,2245
"6902",0,1,0,31,0,0,5544
"6931",0,0,1446,46,11691.900390625,1,2122
"6961",0,0,258,40,20615.099609375,1,9708
"7031",1,0,1976,58,42335.69921875,1,156
"7055",0,0,1750,39,31350,1,4728
"7061",1,0,2880,40,148500,1,1111
"7081",1,0,2450,33,46200,1,4896
"7087",0,0,3250,50,123750,1,3545
"7089",0,0,2600,48,12952.5,1,2169
"7104",1,0,2550,42,41250,1,4817
"7111",0,0,2940,39,127462.5,1,4844
"7131",0,0,1440,41,33000,1,738
"7142",0,0,733,45,16500,1,14
"7153",1,0,2400,50,113930.8515625,1,3255
"7159",1,0,1813,46,58575,1,5749
"7177",0,0,2500,31,37950,1,662
"7211",1,0,194,35,33660,1,9714
"7213",0,0,1910,41,39600,1,6517
"7216",0,0,0,38,0,0,3374
"7218",1,0,2566,36,65175,1,10010
"7220",0,0,2002,34,36666.30078125,1,5558
"7228",0,0,0,54,0,0,7032
"7276",1,0,2205,32,52800,1,2384
"7278",0,0,1776,39,66000,1,9726
"7303",0,0,2142,34,66000,1,7709
"7330",1,0,5099,40,168300,1,10174
"7333",1,0,1365,47,23994.30078125,0,7795
"7347",0,0,2010,44,52800,1,457
"7349",0,0,1100,60,9900,1,247
"7350",1,0,1872,49,77550,1,5074
"7358",1,0,2085,44,11550,1,3031
"7363",0,0,2040,45,38775,1,3927
"7367",0,0,1241,37,29700,1,4788
"7405",1,0,2000,47,0,1,4985
"7415",0,0,1896,38,52800,1,1697
"7423",1,0,1928,29,28050,1,3461
"7445",0,0,0,45,0,0,3432
"7459",1,0,2103,26,51150,1,6881
"7483",0,0,0,59,0,0,7003
"7496",0,0,1204,43,66000,1,949
"7505",1,0,2040,31,44550,1,4814
"7506",0,0,2032,29,78375,1,5951
"7524",1,0,1893,35,49500,1,9530
"7543",0,0,425,44,8250,0,4299
"7555",1,0,2897,53,29700,1,8900
"7568",0,0,1992,34,29700,1,1714
"7585",1,0,1920,47,62700,1,3776
"7597",1,0,705,26,8910,0,4671
"7610",1,0,1246,32,29700,0,2037
"7613",0,0,2277,28,45375,1,7281
"7635",1,0,1080,29,15510,1,2769
"7686",0,0,2000,42,29700,1,4989
"7746",0,0,1960,59,19800,1,5445
"7800",1,0,1968,47,49054.5,1,630
"7827",1,0,2016,45,40565.25,1,154
"7837",1,0,1918,44,59565,1,3492
"7853",0,0,850,38,16170,1,4783
"7856",1,0,3250,45,82500,1,420
"7878",0,0,1920,48,79200,1,1677
"7892",1,0,2750,36,50490,1,3291
"7896",1,0,2735,35,92400,1,4935
"7904",1,0,1680,51,126192,1,7094
"7924",1,0,1717,40,36300,1,5375
"7988",0,0,1349,44,53790,1,2561
"8007",1,0,188,32,52800,1,7519
"8013",1,0,2178,31,72600,1,1544
"8020",1,0,1283,40,83325,1,310
"8022",0,0,0,53,0,0,2199
"8028",0,0,520,33,5610,1,348
"8076",1,0,4458,28,47850,1,3906
"8081",1,1,2156,40,59400,1,473
"8085",0,1,1920,35,39600,1,473
"8088",0,0,1536,45,28875,1,6746
"8129",0,0,2107,53,37950,1,4355
"8151",0,0,500,59,2310,0,3124
"8176",0,1,2240,28,24750,1,7176
"8187",1,0,2100,26,37950,1,3473
"8190",1,0,1896,36,61050,1,4738
"8197",0,0,2564,28,39600,1,2
"8204",1,0,0,38,0,0,1638
"8205",0,1,2228,34,33000,1,523
"8214",0,0,0,60,0,0,414
"8242",1,0,3870,45,57750,1,1749
"8247",1,0,2530,50,99000,1,3171
"8258",1,0,2250,34,70492.953125,1,5597
"8302",1,0,520,48,0,1,3317
"8303",0,0,629,54,15840,0,273
"8310",0,0,0,29,0,0,36
"8322",0,0,1960,60,60993.8984375,1,1759
"8339",1,0,1750,33,69300,1,1698
"8345",0,0,1960,44,43484.1015625,1,327
"8346",0,0,0,33,0,0,6590
"8359",1,0,2160,38,99000,1,2915
"8363",1,0,3022,33,90750,1,67
"8366",0,0,1803,27,18150,0,4938
"8391",0,0,2012,45,44550,1,4183
"8405",1,0,2040,34,56100,1,10496
"8423",0,0,1500,39,23430,1,3736
"8424",0,0,2348,38,9900,1,3372
"8435",1,0,2500,32,69300,1,6386
"8483",0,0,2195,34,61050,1,35
"8490",0,0,2056,42,23100,1,4569
"8508",1,0,2232,36,80873.1015625,1,1662
"8513",0,0,2000,33,24750,1,2929
"8527",1,0,2168,42,107644.3515625,1,6490
"8535",0,0,0,43,0,0,5585
"8551",0,0,655,49,22652.849609375,1,3255
"8565",1,0,2200,27,99000,1,1565
"8573",1,0,2558,45,188100,1,65
"8580",1,0,1840,44,51150,1,3761
"8597",0,1,2368,55,39600,1,3604
"8624",0,0,1337,38,54450,1,2323
"8629",1,0,2020,28,37950,1,5589
"8630",1,0,1852,35,31350,1,3116
"8631",1,0,2675,31,23100,1,1636
"8637",0,0,2205,32,78375,1,2938
"8657",1,0,2100,26,40197.30078125,1,1845
"8661",1,0,1198,25,21450,1,531
"8683",0,0,2408,35,66000,1,5133
"8727",0,0,2060,30,35145,1,4370
"8734",1,0,2434,34,79200,1,503
"8738",1,0,1883,48,44550,1,3718
"8739",1,0,2198,27,40111.5,1,3771
"8743",1,0,321,32,26730,1,9884
"8798",1,1,253,40,30030,1,8123
"8815",0,0,1228,60,19800,1,7881
"8817",0,0,1840,32,34650,1,7157
"8836",0,0,1920,44,50473.5,1,2588
"8847",1,0,3820,50,69300,1,4868
"8866",0,0,2400,47,49500,1,6319
"8878",1,0,2020,46,75900,1,4728
"8902",0,0,0,37,0,0,2652
"8907",0,0,2040,39,42900,1,3578
"8908",1,0,720,35,8250,1,253
"8910",1,0,1645,60,115500,1,6421
"8946",0,0,720,41,4950,1,1576
"8954",1,0,2200,39,63525,1,3645
"8955",1,0,25,35,4950,0,4245
"8961",0,0,1020,57,11550,1,1144
"8975",0,0,1917,47,57941.3984375,1,1860
"8976",1,0,2336,44,98835,1,1090
"8979",1,0,1956,42,112200,1,1859
"8983",0,0,1084,45,53991.30078125,1,167
"8990",0,0,0,60,0,0,5202
"8993",0,0,1344,53,52800,1,5614
"9002",1,0,294,32,123.75,1,1605
"9025",0,0,0,34,0,1,6329
"9030",1,0,3050,36,34650,1,1002
"9038",0,0,2040,39,42900,1,4979
"9058",1,0,480,33,0,0,5447
"9061",1,0,480,37,10908.150390625,0,3159
"9062",0,0,1954,40,41250,1,2174
"9066",1,0,2200,46,44267.8515625,1,2106
"9075",0,0,2594,33,137775,1,3334
"9089",1,0,3211,33,98785.5,1,6617
"9128",0,0,1920,46,536.25,1,6677
"9146",0,0,2340,38,9075,0,2839
"9195",1,0,585,47,19800,0,3582
"9203",0,0,2358,42,25080,1,6430
"9218",0,0,1850,58,28050,1,136
"9227",1,0,2115,35,74250,1,3316
"9239",1,0,3107,31,201300,1,4825
"9247",0,0,1976,31,39600,1,5869
"9251",0,0,2328,45,19800,0,1799
"9271",0,0,1960,40,16500,1,2573
"9291",0,0,1144,38,11550,1,6493
"9294",1,0,2816,29,28050,1,2022
"9295",0,0,0,31,0,0,6721
"9296",1,0,1387,45,9735,1,2830
"9324",0,0,0,51,0,0,565
"9344",1,0,2000,40,74580,1,7843
"9370",1,0,1969,33,61784.25,1,2127
"9371",0,0,1230,49,41580,0,1231
"9426",0,0,2247,41,29700,1,3305
"9429",0,0,2438,28,52800,1,404
"9433",0,0,1964,31,33000,1,6964
"9435",0,0,2754,58,30001.94921875,1,465
"9455",0,1,1733,41,24750,1,6447
"9458",1,0,2160,56,156750,1,10422
"9485",0,1,0,38,0,0,8124
"9499",0,0,960,42,13200,1,4956
"9521",1,0,1458,35,8250,1,2099
"9550",1,0,1960,40,59400,1,3467
"9583",1,0,1974,31,66000,1,5095
"9608",0,0,520,25,0,1,1892
"9624",1,0,2056,30,44550,1,340
