"","male","black","white","edu","hours","age","inc_labor","int_id"
"1532",0,0,1,12,140,45,1326,2816
"1583",0,0,1,12,0,27,0,5056
"1584",0,0,1,16,64,31,3536,3909
"1608",0,0,1,16,0,38,0,2681
"1662",0,0,1,16,1400,37,33150,3426
"1680",0,0,1,12,0,51,0,3792
"1700",1,0,1,12,2000,59,55250,3874
"1734",0,0,1,12,0,25,0,717
"1772",1,0,1,8,2325,47,59099.8203125,4246
"1776",1,0,1,12,2280,37,81770,3987
"1778",0,0,1,12,180,54,2210,3941
"1787",1,0,1,12,2550,54,110500,5151
"1815",0,0,1,9,1855,59,48178,3996
"1822",0,0,1,12,0,51,0,5523
"1834",1,0,1,12,2340,45,58962.80078125,2701
"1838",1,1,0,12,1584,44,26520,3733
"1844",1,0,1,12,1997,46,66300,702
"1858",1,0,1,12,1960,56,26431.599609375,2652
"1863",1,0,1,17,2216,25,66300,2606
"1888",0,0,1,13,0,54,0,5242
"1929",1,0,1,16,2227,48,55638.9609375,5030
"1945",1,0,1,16,2686,28,55250,1447
"1981",0,0,1,12,975,25,15470,652
"1990",0,0,1,12,1856,27,48620,2276
"2016",0,0,1,16,23,25,221,1856
"2031",1,0,1,16,3200,35,41990,2892
"2032",1,0,1,16,4165,28,55692,4780
"2048",0,0,1,17,0,28,0,5060
"2065",1,0,1,16,2695,29,35360,282
"2096",1,0,1,13,1560,44,22232.599609375,1870
"2114",1,0,1,15,1972,45,56134,5674
"2147",1,0,1,14,2500,25,61880,2870
"2192",1,0,0,4,2034,41,41990,5226
"2209",0,0,1,15,0,28,0,2478
"2219",0,0,1,12,1950,51,26520,380
"2224",1,0,1,12,3087,31,48620,5620
"2255",1,0,1,12,0,60,0,4807
"2263",1,0,1,16,2420,27,17680,911
"2280",0,0,1,11,800,30,8203.51953125,5354
"2355",1,0,1,12,2640,29,34918,4186
"2357",0,0,1,12,1250,27,15470,1442
"2368",0,0,1,13,0,32,0,131
"2393",1,0,1,12,2000,40,58344,240
"2394",1,0,1,10,2040,31,33592,2256
"2415",0,0,1,7,2550,36,13260,2156
"2443",1,0,1,12,1949,30,55250,2470
"2451",0,0,1,17,2068,26,30940,3272
"2452",1,0,1,12,0,48,0,907
"2464",0,0,0,6,680,28,8840,5244
"2490",0,0,1,11,0,32,0,2398
"2539",1,1,0,10,0,59,0,4080
"2581",0,0,1,15,2000,50,17680,5067
"2586",0,0,1,8,0,46,0,4100
"2616",0,0,1,12,0,39,0,1439
"2636",0,0,1,12,1600,38,30940,2672
"2666",0,1,0,12,2000,47,19890,4421
"2668",1,0,1,12,2166,38,81770,3373
"2695",1,0,1,13,3896,32,46410,5540
"2701",1,0,1,12,2050,50,106080,1184
"2710",1,0,1,12,2024,57,26161.98046875,2191
"2713",1,0,1,15,2550,29,83980,3185
"2801",1,0,1,12,1652,33,30940,5334
"2804",1,1,0,5,2236,48,25578.5390625,40
"2807",1,0,1,12,2460,30,53040,2277
"2839",1,0,1,16,2750,48,441995.59375,4731
"2882",1,0,1,14,2212,27,37128,1271
"2888",1,0,1,12,2000,53,68510,2312
"2922",1,0,1,14,2128,59,72930,1580
"2947",1,0,1,13,2526,30,35890.3984375,894
"2978",0,0,1,16,2025,31,20774,1587
"2997",1,0,1,12,1800,40,26078,2162
"3012",0,0,1,16,1400,45,39780,3137
"3077",1,0,1,16,2323,47,180336,90
"3090",0,0,1,15,0,28,0,1720
"3099",0,0,1,14,600,46,13260,90
"3111",1,0,1,8,3120,50,24946.48046875,4089
"3127",1,0,1,10,1400,60,16575,2140
"3132",1,1,0,3,1880,58,29879.19921875,5077
"3159",1,0,1,14,4288,25,53040,256
"3169",1,0,1,16,2496,56,38414.21875,2294
"3174",0,0,1,8,0,28,0,4792
"3229",1,0,1,12,2370,51,58344,2299
"3253",1,0,1,12,2200,26,26520,5139
"3304",1,0,1,17,3724,57,67626,2144
"3344",1,0,1,16,1890,57,97240,932
"3392",0,0,1,12,0,29,0,4266
"3412",0,0,0,14,0,25,0,3833
"3426",0,0,1,14,1940,27,28067,3243
"3485",1,1,0,12,695,27,9326.2001953125,690
"3488",0,0,1,17,0,35,0,3218
"3498",0,0,1,12,0,56,0,2945
"3513",0,0,1,8,0,52,0,3083
"3532",0,0,1,12,0,34,0,4329
"3534",0,0,1,16,1575,33,38308.140625,1053
"3580",1,0,1,17,2256,53,34918,1779
"3588",1,0,1,16,3672,28,221000,4735
"3591",0,0,0,12,920,27,7956,2405
"3614",0,0,1,11,0,48,0,4763
"3646",0,0,1,11,0,43,0,1061
"3672",0,0,1,12,2000,41,19890,2737
"3676",1,0,1,17,1484,41,83980,3399
"3710",0,0,1,16,1190,26,11721.83984375,3043
"3731",0,0,1,12,0,59,0,4885
"3759",0,0,1,12,0,46,0,199
"3772",0,0,1,17,1578,29,48620,2107
"3780",1,0,1,13,2080,37,33150,2853
"3830",1,0,0,14,1944,39,72046,3300
"3867",1,0,1,8,1560,53,76377.6015625,4609
"3886",0,0,1,17,0,28,0,3201
"3908",0,1,0,12,1365,52,13702,1825
"3936",1,0,1,12,1838,54,28730,1431
"3958",0,0,1,13,0,26,0,3064
"3959",1,0,1,12,2865,51,49504,2535
"3966",1,0,1,15,2088,27,22661.33984375,1851
"3980",1,0,1,10,1895,38,67626,464
"4081",1,0,1,16,2490,28,103870,2507
"4116",1,0,1,13,2080,40,61880,756
"4142",0,1,0,11,280,58,884,1331
"4144",1,0,1,7,1837,49,66423.7578125,3425
"4151",0,1,0,12,2000,39,23629.3203125,5551
"4157",1,0,1,17,2936,26,42874,2747
"4171",0,0,1,17,1080,42,61880,161
"4172",0,0,1,10,2562,54,8910.7197265625,2395
"4193",1,1,0,14,1840,53,17238,960
"4249",1,0,1,15,2360,28,42874,4960
"4265",0,0,1,6,0,50,0,1593
"4267",0,0,1,12,0,27,0,4735
"4283",1,0,1,17,2408,33,60996,1579
"4377",0,0,1,16,2216,25,38012,4946
"4397",1,0,1,11,2800,35,23426,76
"4437",1,0,1,14,1929,54,53040,3063
"4438",1,0,0,12,1920,25,53040,5305
"4442",0,0,1,12,1248,52,11063.259765625,1936
"4453",0,0,1,7,1907,57,46410,4219
"4478",1,0,1,12,3120,27,30321.19921875,2142
"4490",0,1,0,8,0,49,0,5470
"4529",0,0,1,14,1952,33,28730,592
"4551",0,0,1,12,1920,45,39780,897
"4595",1,0,1,8,2678,46,37128,3662
"4597",1,0,1,13,2820,48,48222.19921875,5539
"4603",1,0,1,12,2295,33,44200,4502
"4611",0,0,1,12,1984,31,17680,4784
"4632",1,1,0,17,2573,48,132600,4474
"4693",1,0,1,11,2115,46,60554,4757
"4696",1,0,1,8,2080,57,14404.7802734375,1857
"4768",1,1,0,11,3943,37,22984,1531
"4801",0,0,1,13,0,34,0,4653
"4818",0,0,1,12,1920,42,42432,4202
"4842",1,0,1,8,2484,60,25834.900390625,1089
"4855",0,0,1,13,0,25,0,1067
"4858",1,0,1,12,1377,60,26520,3394
"4861",0,0,1,12,2000,55,13370.5,1089
"4876",0,0,1,12,2754,31,23001.6796875,1155
"4920",1,0,1,12,3315,54,78043.9375,3882
"4961",0,0,1,17,180,43,6188,3204
"4967",0,0,1,8,0,51,0,1211
"4987",1,0,1,10,1840,58,57460,3083
"5082",1,0,1,12,2400,45,31824,1106
"5094",0,0,1,17,2058,27,50830,4889
"5097",0,0,1,12,0,37,0,603
"5121",1,0,1,12,3835,46,66631.5,4546
"5142",0,0,1,10,0,45,0,1115
"5144",0,0,1,12,0,40,0,2900
"5163",1,0,1,16,2268,29,30056,1454
"5188",1,0,1,16,2375,28,119340,2175
"5191",1,0,1,10,2420,48,51272,402
"5252",0,0,1,12,0,44,0,1051
"5300",0,0,1,17,2000,41,27404,470
"5301",0,0,1,12,1960,38,28730,2742
"5347",0,0,1,10,160,33,1414.40002441406,4935
"5366",1,0,1,12,3000,40,70720,1450
"5380",0,1,0,12,1396,33,29614,801
"5382",0,0,1,15,0,31,0,4919
"5487",0,0,1,9,1260,35,13260,2741
"5638",0,0,1,14,1248,46,22100,3648
"5689",1,0,1,17,4032,37,441995.59375,621
"5695",0,0,1,17,454,36,4755.919921875,4548
"5702",1,0,1,16,2291,27,59228,4092
"5712",1,0,1,16,1850,54,55692,2525
"5715",0,0,1,14,1890,39,39028.6015625,1351
"5736",1,0,1,14,2000,28,54366,3972
"5743",1,0,1,17,2624,41,134810,4472
"5784",0,0,1,12,3691,46,46162.48046875,4144
"5809",1,0,1,14,2250,51,79560,3538
"5810",0,0,1,11,80,42,327.079986572266,972
"5841",1,0,1,12,1968,34,24420.5,1804
"5850",0,0,1,12,1680,39,35360,5466
"5868",1,0,1,16,2080,28,28363.140625,1166
"5890",0,0,1,12,1960,28,26520,3551
"5947",0,1,0,9,364,54,1379.0400390625,734
"5963",1,0,1,16,2430,56,79560,3122
"5973",0,1,0,11,496,52,4420,1537
"5983",1,0,1,12,1300,29,24310,857
"6011",1,0,1,12,2040,30,61880,3520
"6049",0,0,1,12,2000,50,23987.33984375,2818
"6055",1,1,0,17,2006,26,61880,4829
"6117",1,0,1,10,2860,33,4420,2127
"6191",1,1,0,11,0,58,0,2415
"6217",0,0,1,11,0,36,0,3621
"6220",0,0,1,12,0,32,0,3502
"6228",0,0,1,10,1550,33,22148.619140625,1449
"6264",0,0,1,12,2000,51,44200,1737
"6286",1,0,1,17,1232,59,66300,4212
"6300",0,0,1,17,1896,36,68426.0234375,5261
"6397",1,0,1,12,1960,41,154700,1481
"6483",1,0,1,17,3114,53,59670,4106
"6495",0,0,1,14,2000,46,33150,2927
"6503",0,0,1,17,0,28,0,1369
"6544",1,0,1,7,3816,39,30940,3661
"6589",1,0,1,12,2668,51,88400,4214
"6608",0,0,1,12,1920,38,44200,1443
"6645",1,0,1,16,2359,28,46410,818
"6686",0,0,1,7,3120,41,20155.19921875,2508
"6696",1,0,1,12,2300,28,56576,465
"6815",1,1,0,3,0,55,0,619
"6826",0,0,1,7,49,49,884,4074
"6827",0,0,1,13,1890,52,26520,3278
"6851",0,0,1,12,0,47,0,901
"6872",1,0,1,13,2473,35,55250,3358
"6882",1,0,1,16,1810,25,30940,2784
"6883",1,0,1,12,1824,50,83980,2605
"6907",0,0,1,12,2000,45,44200,3679
"6912",0,0,1,12,0,43,0,1123
"6931",0,0,1,12,1280,28,6630,4529
"6942",1,0,1,12,2210,46,51272,4667
"6949",0,0,1,5,0,54,0,5092
"7023",0,0,1,12,2085,36,21848.060546875,3784
"7031",1,0,1,12,2921,40,32266,2150
"7033",1,0,1,8,2250,52,75140,4762
"7069",0,0,1,12,0,57,0,4115
"7088",1,0,1,16,2500,55,110500,3191
"7089",0,0,1,11,1120,30,12376,3088
"7142",0,0,1,16,1832,26,41548,1244
"7153",1,0,1,16,3251,31,92820,2646
"7159",1,0,1,17,2306,28,40960.140625,1890
"7228",0,0,1,12,0,36,0,5388
"7254",0,0,1,12,0,43,0,3656
"7268",0,0,1,12,11,50,221,1333
"7282",1,0,1,10,2250,46,66300,3793
"7298",0,0,1,12,2000,46,22100,3420
"7333",1,0,1,10,1952,28,28730,2163
"7336",0,1,0,12,2000,36,26520,4201
"7347",0,0,1,16,1560,26,35360,4698
"7349",0,0,1,12,0,42,0,4667
"7358",1,0,1,13,1920,26,37570,3695
"7363",0,0,1,12,2324,26,0,722
"7372",0,0,1,12,750,51,13260,261
"7385",1,0,1,11,1997,49,79560,4347
"7403",1,0,1,6,2695,47,117572,825
"7405",1,0,1,14,2250,28,48841,4087
"7445",0,0,1,14,0,27,0,1028
"7450",1,0,1,5,910,53,15470,1424
"7483",0,0,1,12,0,42,0,1445
"7543",0,0,1,17,1708,26,39514.80078125,2762
"7555",1,0,1,10,1860,34,26520,1805
"7571",1,0,1,13,2056,48,72046,3232
"7585",1,0,1,14,2550,29,119340,3337
"7609",1,0,1,12,2450,56,66432.6015625,2644
"7650",1,0,1,12,2805,35,57460,2987
"7717",1,0,1,15,0,25,0,3301
"7718",1,1,0,14,2032,25,46852,2075
"7744",1,0,1,8,2100,30,30011.80078125,4573
"7746",0,0,1,13,1892,40,20906.599609375,1858
"7796",0,0,1,11,0,52,0,3965
"7798",1,0,1,16,2423,28,44200,3676
"7800",1,0,1,13,2117,29,39780,4606
"7827",1,0,1,8,2570,26,18829.19921875,2855
"7837",1,0,1,17,1950,26,24199.5,2653
"7850",1,0,1,3,2245,28,39780,2848
"7864",0,0,1,12,150,59,1237.59997558594,645
"7878",0,0,1,12,1440,29,30056,1454
"7902",1,1,0,11,1800,27,32641.69921875,39
"7904",1,0,1,12,2860,33,41548,2298
"7935",0,0,1,12,0,51,0,2355
"7988",0,0,1,15,1600,26,35360,1705
"8011",1,0,1,12,1625,49,61880,2203
"8035",1,0,1,12,2058,52,46410,3027
"8088",0,0,1,14,1840,26,31103.5390625,1166
"8148",0,0,1,9,640,58,5657.60009765625,1721
"8151",0,0,1,16,1225,40,26520,3078
"8154",0,0,1,12,0,43,0,3073
"8159",1,0,1,11,2600,28,27846,4826
"8198",1,0,1,16,1180,33,27404,792
"8201",0,0,1,17,1520,26,47736,944
"8214",0,0,1,12,1300,41,19823.69921875,162
"8242",1,0,1,13,2565,27,45084,4416
"8247",1,0,1,14,2080,32,78676,4344
"8303",0,0,1,16,0,36,0,3491
"8322",0,0,1,14,900,42,16009.240234375,1386
"8345",0,0,1,14,1440,26,22100,4123
"8352",0,0,1,12,0,53,0,605
"8370",0,0,1,12,1560,26,18484.439453125,3298
"8391",0,0,1,16,480,27,1105,614
"8400",1,0,1,12,2040,50,15558.400390625,1064
"8493",0,0,1,11,416,52,8840,3053
"8509",0,0,1,12,0,43,0,1961
"8532",0,0,1,12,0,49,0,5182
"8541",1,0,1,10,2172,47,72488,3910
"8551",0,0,1,16,0,31,0,2646
"8573",1,0,1,16,2599,27,70278,4171
"8580",1,0,1,17,1530,26,9414.599609375,4981
"8591",1,0,1,17,2500,45,88400,4471
"8597",0,1,0,13,2000,36,25507.8203125,2511
"8645",0,0,1,2,0,45,0,2208
"8650",1,0,1,7,2000,46,35360,2269
"8704",0,0,1,12,0,46,0,398
"8738",1,0,1,12,2300,31,57460,1866
"8770",0,0,1,8,0,42,0,5069
"8772",1,0,1,16,2743,57,79560,3067
"8774",0,0,1,13,1961,58,41990,3932
"8784",0,0,1,11,1960,36,34918,4260
"8815",0,0,1,13,999,42,17799.33984375,1989
"8847",1,0,0,17,1303,31,61880,5137
"8866",0,0,1,12,153,29,1105,5314
"8878",1,0,1,17,1600,28,63206,5004
"8910",1,0,1,16,2078,42,123760,1547
"8972",0,0,1,12,2080,39,62764,1826
"8974",1,0,1,16,2500,47,119340,3339
"8975",0,0,1,16,1968,29,53040,1639
"8976",1,0,1,17,1187,26,58344,5173
"8977",0,0,1,10,200,42,1547,5550
"8984",1,0,1,12,2304,53,66300,3166
"8990",0,0,1,12,0,43,0,3339
"8993",0,0,1,17,3542,33,57460,1459
"9021",1,0,1,12,2035,44,32708,4602
"9053",0,0,1,12,0,49,0,4169
"9128",0,0,1,14,750,28,8840,4903
"9158",1,0,1,17,2614,44,92820,5583
"9167",1,0,1,14,1960,28,39780,1395
"9181",1,0,0,3,535,52,7514,2208
"9195",1,0,1,12,2525,29,43316,1738
"9218",0,0,1,12,2000,40,24310,2108
"9251",0,0,1,12,1231,27,30940,1888
"9296",1,0,1,12,0,27,0,2899
"9371",0,0,1,17,0,31,0,4400
"9399",1,0,1,16,2695,32,150280,3775
"9435",0,0,1,12,2162,40,17238,1437
"9506",1,0,1,12,0,54,0,602
"9543",0,0,1,11,1509,48,28730,1498
"9548",0,0,1,6,4,53,88.4000015258789,239
"9553",1,0,1,12,2500,48,38675,3156
"9567",1,0,1,12,1932,55,53040,3792
"9607",1,0,1,17,2400,28,54034.5,4803
"9628",1,0,1,10,1696,43,35360,1438
"9631",0,0,1,12,1224,51,10943.919921875,3882
"9633",1,0,1,15,3536,27,52156,1071
"9679",0,0,1,12,0,47,0,4075
"9680",0,0,1,12,0,40,0,4621
"9708",1,0,1,13,2338,25,53040,5035
"9715",0,0,1,10,0,49,0,1317
"9716",0,0,1,12,1200,27,28730,4171
"9752",1,0,1,16,2000,35,55250,245
"9788",1,0,0,8,1974,30,39780,3754
"9794",1,0,1,16,2006,42,46852,218
"9804",1,0,1,12,1740,35,44752.5,3421
"9809",0,0,1,17,1840,29,54233.3984375,203
"9815",1,0,1,14,2600,44,33371,560
"9828",1,0,1,12,2625,37,66255.796875,4513
"9844",0,0,1,12,0,36,0,3427
"9845",0,0,1,16,1330,34,37570,4481
"9846",1,0,1,9,2362,42,68510,3240
"9902",1,0,1,16,1300,28,24310,4848
"9936",1,0,1,9,0,45,0,802
"9964",1,0,1,16,1936,27,25636,2689
"9971",1,0,1,7,2040,42,53040,3634
"9972",1,1,0,12,3060,31,34476,3410
"9978",0,0,1,17,0,47,0,1193
"9981",0,0,1,17,1675,30,53040,2235
"10001",1,0,1,16,1920,41,80271.6171875,154
"10025",0,0,1,16,900,26,22100,600
"10059",0,0,1,17,0,47,0,4224
"10100",1,0,1,12,1995,25,23624.900390625,5072
"10129",1,0,1,17,1600,44,110500,344
"10134",0,0,1,12,0,35,0,5011
"10143",1,0,1,12,2142,30,52156,432
"10162",1,0,1,16,3060,29,48620,2925
"10172",0,0,1,12,125,59,2210,2673
"10223",1,1,0,12,1876,25,27183,4781
"10224",1,0,0,12,0,45,0,5618
"10240",0,0,1,12,1300,46,13260,1164
"10281",1,0,1,16,1850,48,56668.8203125,162
"10309",1,0,1,9,2352,52,70720,4193
"10312",1,1,0,14,2016,44,54808,4810
"10315",1,0,1,12,2080,54,74804.078125,862
"10316",0,0,1,12,1720,43,25857,807
"10323",0,0,1,15,1750,25,10608,3531
"10327",1,0,1,17,3538,36,83980,2340
"10332",0,0,1,8,1176,58,9282,3419
"10333",0,0,1,6,0,29,0,3856
"10341",0,0,1,12,0,28,0,3164
"10345",0,0,1,12,1976,40,38454,2149
"10364",1,0,1,13,2024,34,77792,2261
"10401",1,0,1,16,2316,31,31824,1072
"10404",0,0,1,14,0,46,0,3447
"10407",0,0,1,16,1984,44,31382,4630
"10430",0,0,1,12,780,54,8840,198
"10456",1,0,1,17,2820,26,62812.62109375,2976
"10476",1,0,1,12,3432,54,71599.578125,346
"10491",0,0,0,7,390,48,3876.34008789062,2680
"10496",0,0,1,11,0,37,0,3316
"10500",1,0,1,8,2477,60,18564,4353
"10509",1,0,1,8,276,60,7164.81982421875,1936
"10515",1,0,1,14,2525,37,176800,3480
"10539",0,0,1,15,1920,60,61880,2311
"10579",0,0,1,1,800,57,14586,3422
"10583",1,0,1,17,1862,32,110500,2518
"10612",0,0,0,12,640,44,11598.080078125,2835
"10626",1,0,1,13,2009,28,57460,2309
"10731",0,0,1,9,0,31,0,2256
"10753",0,0,1,12,1600,30,13260,4328
"10768",1,0,1,15,3366,59,39780,4574
"10775",0,0,1,12,1960,36,30940,4136
"10779",0,0,1,14,1896,28,39780,3928
"10841",0,0,1,12,0,27,0,4614
"10872",1,0,1,12,2530,30,69283.5,3177
"10890",1,1,0,12,1969,28,75582,4688
"10899",1,0,1,11,1300,26,34476,5683
"10921",1,0,1,12,2000,27,48620,1628
"10941",0,0,1,15,1500,52,18594.939453125,4465
"10999",1,0,1,12,1760,44,57460,5417
"11015",0,0,1,13,3072,56,53040,1194
"11037",1,0,1,13,2625,32,97240,1921
"11054",0,0,1,16,2021,28,23205,2916
"11061",0,0,1,15,888,28,15470,456
"11064",1,0,1,6,1040,60,26520,3253
"11071",0,0,1,11,0,56,0,2896
"11117",0,0,1,9,0,45,0,5212
"11119",1,0,0,10,2795,28,101660,3689
"11124",0,0,1,12,1890,59,28730,5247
"11132",1,0,1,8,2015,48,64090,2737
"11142",1,0,1,12,2632,27,53482,2058
"11183",0,0,1,12,2428,47,20548.580078125,4000
"11199",1,0,1,11,3640,48,0,5436
"11207",1,0,1,16,2219,36,61880,3568
"11209",1,0,1,12,1976,29,68068,2204
"11241",0,1,0,14,0,35,0,5426
"11247",1,0,1,16,2327,36,101660,158
"11270",0,0,1,8,1600,51,11934,3720
"11279",1,0,1,12,1860,28,50746.01953125,3868
"11284",1,0,1,12,1920,48,95030,1600
"11302",1,1,0,12,2805,36,41990,4201
"11324",0,0,1,14,1463,53,9724,2800
"11329",0,0,1,6,0,37,0,3884
"11347",1,0,1,17,2450,47,41990,3366
"11351",0,0,1,16,1187,25,21998.33984375,468
"11365",0,0,1,12,2000,34,22100,2336
"11410",0,0,1,8,1280,56,10426.7802734375,2537
"11422",0,0,1,12,1960,26,44200,2848
"11441",0,0,1,16,1764,49,11633.4404296875,4918
"11473",1,1,0,6,2340,54,34608.6015625,2776
"11503",1,0,1,5,1840,58,35130.16015625,5270
"11512",1,0,1,12,2638,28,72930,2944
"11588",0,0,1,12,1519,51,35802,4237
"11628",1,0,1,8,1590,55,37570,4718
"11659",0,0,1,16,1950,50,39780,653
"11690",0,0,1,12,0,40,0,1481
"11775",0,0,1,14,420,31,6090.759765625,209
"11805",1,1,0,12,2056,43,59670,2410
"11814",1,0,1,16,2350,33,98283.1171875,1077
"11858",1,0,1,12,2250,36,110500,3736
"11872",0,0,1,8,0,46,0,5032
"11881",0,1,0,14,1880,42,46410,2088
"11896",0,0,1,14,1596,58,19890,82
"11898",0,0,1,13,444,31,5304,3573
"11953",0,0,1,16,336,27,5746,2915
"11954",0,0,1,11,1600,37,15470,3634
"11979",0,0,1,13,120,32,4685.2001953125,401
"11994",1,0,1,12,2200,31,68952,4615
"12019",1,0,1,7,2835,34,39749.05859375,2634
"12029",1,0,1,12,3418,34,39780,2190
"12030",1,0,1,12,2084,38,75140,321
"12040",1,0,1,10,2050,46,47249.80078125,1023
"12045",0,0,1,12,0,29,0,2550
"12061",0,0,1,12,1920,29,34918,767
"12083",1,0,0,14,2396,33,61880,1040
"12084",1,0,1,13,1908,33,63206,5006
"12119",1,0,1,6,1862,28,30984.19921875,3603
"12139",1,0,1,17,2521,26,35360,1944
"12150",0,0,1,12,0,38,0,3665
"12170",0,0,1,8,4669,60,50136.05859375,4965
"12195",1,1,0,3,0,58,0,119
"12209",0,0,1,9,1238,46,11934,2924
"12226",1,0,1,12,2750,55,65650.2578125,1624
"12235",0,0,1,9,0,56,0,3327
"12248",0,0,1,8,1560,60,4420,3148
"12268",0,0,1,17,2802,43,57460,3294
"12273",0,0,1,14,156,34,2652,2570
"12297",1,0,1,9,2420,27,30940,303
"12298",1,0,1,10,3542,48,57460,2358
"12301",1,0,1,12,1410,25,19890,5003
"12329",0,0,1,12,35,26,132.600006103516,2210
"12340",0,0,1,12,144,31,3978,2856
"12341",1,0,1,12,1485,36,96099.640625,3017
"12365",1,0,1,12,2014,32,53924,611
"12380",0,0,1,7,0,30,0,2658
"12417",0,0,1,12,2000,33,30940,2471
"12422",1,0,1,17,1868,25,29180.83984375,4833
"12439",1,0,1,9,3120,47,35360,724
"12480",0,0,1,12,1960,43,34652.80078125,4285
"12490",1,0,1,11,3640,54,16884.400390625,1865
"12503",1,0,1,12,2065,28,59670,4919
"12518",0,0,1,12,0,44,0,4327
"12542",0,1,0,16,0,52,0,1461
"12545",1,0,1,16,2817,54,119340,3973
"12549",0,0,1,8,2000,52,18939.69921875,2695
"12570",0,0,1,17,80,26,972.400024414062,1453
"12575",0,0,1,8,1300,43,8044.39990234375,3404
"12579",0,0,1,11,0,49,0,4035
"12604",0,0,1,12,1672,60,15845.7001953125,262
"12619",0,0,1,12,750,50,7956,4021
"12623",0,0,1,12,2080,25,33592,29
"12641",0,0,1,12,0,30,0,4615
"12645",1,0,1,16,3688,40,150280,4734
"12687",0,0,1,15,1350,36,25636,3862
"12718",0,1,0,12,1840,36,37570,3292
"12766",0,0,1,11,1520,29,17578.33984375,3354
"12790",0,0,1,12,0,58,0,4106
"12792",1,0,1,13,1980,27,27404,1055
"12804",1,0,1,8,2080,59,47828.8203125,684
"12819",1,0,1,16,1986,27,42432,2857
"12824",1,0,1,15,1400,34,79560,1658
"12883",1,0,1,17,2375,29,54366,1939
"12895",1,0,1,12,2420,50,60996,104
"12904",0,0,1,12,0,59,0,3521
"12910",0,1,0,9,0,51,0,1101
"12966",0,0,1,12,1212,47,9282,384
"12974",0,0,1,16,1400,30,18564,248
"13031",0,0,1,16,300,33,0,4570
"13075",0,0,1,12,330,48,1613.30004882812,3697
"13095",1,0,1,11,1716,31,52598,883
"13145",0,0,1,14,1265,31,14586,1549
"13170",1,0,1,17,2385,48,70720,3324
"13172",1,0,1,15,2220,28,23072.400390625,3632
"13192",0,0,1,13,2295,25,24310,3337
"13200",1,0,1,15,3315,31,71604,1546
"13202",0,0,1,12,0,32,0,1293
"13243",0,0,1,12,1687,29,24310,2277
"13251",0,0,1,17,2535,44,71250.3984375,898
"13262",0,0,1,16,0,28,0,779
"13292",1,0,1,14,1755,57,91617.7578125,2641
"13297",0,0,1,15,750,36,44200,159
"13313",0,0,1,11,1920,46,30940,30
"13333",1,0,1,5,2200,52,93262,2536
"13384",0,0,1,16,1680,49,39780,1314
"13397",1,0,1,12,2419,42,66300,1443
"13405",1,0,0,15,2976,32,71780.796875,5314
"13415",0,0,1,12,0,58,0,178
"13461",0,0,1,14,1920,27,22100,894
"13466",1,0,1,12,2590,53,83759,3940
"13474",1,0,1,16,2875,40,109174,5553
"13476",0,0,1,13,1914,26,36708.1015625,3496
"13481",0,0,1,12,2522,55,39338,563
"13497",1,0,1,17,2940,46,59316.3984375,5706
"13509",0,0,1,11,1354,43,19890,1408
"13547",1,0,1,7,1990,50,34201.9609375,411
"13548",1,0,1,13,779,29,17954.0390625,4438
"13556",0,0,1,11,0,48,0,3700
"13595",0,0,1,8,0,40,0,2701
"13606",1,0,1,12,2550,44,114920,478
