"","male","black","white","edu","hours","age","inc_labor","int_id"
"1180",0,0,1,17,1520,32,12743.6796875,3017
"1187",0,0,1,17,1920,28,47160,5728
"1211",0,0,1,17,1800,37,39300,1791
"1212",0,0,1,12,1278,37,15091.2001953125,823
"1264",0,0,1,12,1290,31,61570,5939
"1313",0,1,0,12,2016,55,20598.439453125,280
"1328",1,0,1,16,2300,54,69430,5689
"1334",0,0,1,12,1768,39,22794,2748
"1345",1,0,1,17,1888,27,27517.859375,2409
"1358",0,0,1,12,0,38,0,2663
"1371",1,0,1,17,1860,32,62880,873
"1374",0,0,1,12,1564,55,14148,5056
"1419",0,0,1,12,0,25,0,4821
"1427",1,0,1,16,2550,28,48208,847
"1431",1,0,1,16,2112,53,116590,1642
"1490",0,0,1,11,1400,39,15720,121
"1495",0,0,1,12,1032,37,5240,1080
"1506",0,1,0,14,1920,27,28820,3620
"1544",0,0,1,12,0,30,0,4825
"1546",0,0,1,14,822,29,6550,308
"1583",0,0,1,12,144,34,1572,5545
"1584",0,0,1,16,936,37,31440,1757
"1608",0,0,1,16,0,44,0,2628
"1612",0,1,0,12,2080,28,28720.439453125,103
"1626",0,0,1,14,960,30,8515,6138
"1631",0,0,1,16,2500,27,44540,5234
"1647",0,0,1,12,0,27,0,4339
"1662",0,0,1,16,1752,42,28820,507
"1664",0,0,1,12,2100,29,52400,2382
"1674",0,0,1,16,200,30,4716,5429
"1680",0,0,1,12,120,56,1310,2570
"1722",0,0,1,12,2600,27,39300,4592
"1734",0,0,1,12,1880,31,20960,6087
"1772",1,0,1,8,2080,53,46486.66015625,1584
"1776",1,0,1,12,2458,43,62880,1157
"1778",0,0,1,12,1504,60,5764,5667
"1787",1,0,1,12,2040,60,209600,2698
"1822",0,0,1,12,432,57,4118.64013671875,3014
"1834",1,0,1,12,3315,51,70740,2111
"1844",1,0,1,12,1200,52,56536.98046875,1077
"1863",1,0,1,17,2375,31,78600,3898
"1888",0,0,1,13,0,60,0,4543
"1889",1,0,1,15,1920,26,57640,2597
"1929",1,0,1,16,2200,54,46819.3984375,1805
"1945",1,0,1,16,2550,34,89080,3472
"1981",0,0,1,12,1659,31,27510,1727
"1982",0,0,1,16,0,29,0,3478
"1990",0,0,1,12,2185,33,65500,1681
"2001",0,0,1,16,780,27,5240,5213
"2016",0,0,1,16,1015,31,9825,1796
"2031",1,0,1,16,3120,41,17187.19921875,3395
"2032",1,0,1,16,1431,33,81220,4788
"2048",0,0,1,17,0,34,0,4149
"2064",1,0,1,15,1033,25,21484,312
"2065",1,0,1,16,2000,35,66286,5969
"2086",0,1,0,17,1392,30,31440,2505
"2096",1,0,1,13,1667,50,33669.62109375,3471
"2107",1,0,0,12,2000,27,62880,4137
"2114",1,0,1,15,1992,51,91700,5725
"2143",0,0,1,12,0,27,0,3060
"2147",1,0,1,14,2778,31,55020,3016
"2209",0,0,1,15,750,34,10480,4776
"2219",0,0,1,12,0,57,0,537
"2249",1,0,1,10,1949,26,28820,2623
"2263",1,0,1,16,2805,31,39300,1408
"2269",1,0,1,17,3000,26,78600,2947
"2275",0,1,0,15,0,30,0,940
"2280",0,0,1,11,0,36,0,5212
"2296",0,1,0,7,1792,30,17019.51953125,3660
"2330",1,1,0,13,385,26,13624,4734
"2347",1,0,1,16,2016,28,64190,4845
"2355",1,0,1,12,2287,35,25584.30078125,2657
"2357",0,0,1,12,1162,34,15720,4666
"2368",0,0,1,13,0,38,0,885
"2374",1,0,0,8,0,27,0,5113
"2387",0,1,0,16,1187,33,11004,6573
"2393",1,0,1,12,1352,46,48994,3148
"2394",1,0,1,10,2083,37,28820,4602
"2404",1,0,1,16,2352,28,39300,2864
"2415",0,0,1,7,2424,42,6550,598
"2423",0,0,1,12,1656,29,25191.30078125,41
"2443",1,0,1,12,2160,36,67072,859
"2445",0,0,1,16,0,25,0,6381
"2451",0,0,1,17,1125,32,11528,460
"2452",1,0,1,12,0,54,0,2809
"2490",0,0,1,11,0,38,0,4689
"2581",0,0,1,15,720,56,7356.9599609375,3892
"2582",1,0,1,12,2784,31,40348,2146
"2586",0,0,1,8,120,52,786,802
"2609",0,0,1,12,399,33,7860,1743
"2616",0,0,1,12,0,44,0,5285
"2636",0,0,1,12,1868,43,28296,5244
"2654",1,0,1,17,1632,29,53710,4830
"2666",0,1,0,12,0,52,0,2839
"2695",1,0,1,13,1932,39,20960,2591
"2701",1,0,1,12,1504,56,34060,4831
"2713",1,0,1,15,2550,35,76899.6171875,3219
"2725",1,0,1,16,2500,27,39300,691
"2734",1,0,1,12,2200,31,39289.51953125,1024
"2790",0,0,1,14,1960,25,47160,2495
"2801",1,0,1,12,2940,39,26200,2311
"2804",1,1,0,5,2040,56,23383.5,3889
"2807",1,0,1,12,3000,36,36784.80078125,4975
"2839",1,0,1,16,3528,53,261997.375,1426
"2855",0,0,1,12,0,29,0,5557
"2871",1,0,1,14,2209,30,52400,1591
"2882",1,0,1,14,3702,33,73360,4033
"2919",0,0,1,12,0,59,0,6078
"2927",1,0,0,16,2009,30,68120,1630
"2933",1,0,1,12,1920,25,55020,5802
"2954",1,0,1,12,1031,26,12838,3233
"2997",1,0,1,12,3725,46,36745.5,1022
"3012",0,0,1,16,1440,51,39300,3388
"3020",0,0,0,10,2244,25,25998.259765625,2843
"3033",1,1,0,14,2104,28,57640,3740
"3077",1,0,1,16,1666,53,204360,4601
"3090",0,0,1,15,208,34,0,4263
"3092",0,0,1,12,1280,28,18340,1946
"3099",0,0,1,14,10,52,393,4601
"3111",1,0,1,8,4160,56,0,2861
"3159",1,0,1,14,2375,31,40348,3489
"3174",0,0,1,8,768,34,5030.39990234375,4162
"3229",1,0,1,12,2147,56,49706.640625,3934
"3253",1,0,1,12,1672,32,38514,6411
"3259",0,0,1,12,0,27,0,2424
"3271",1,0,1,16,2680,30,40610,1087
"3303",0,0,1,12,2350,27,41920,3489
"3306",1,0,1,17,2145,25,43230,3801
"3352",0,0,0,12,1815,25,24890,1630
"3392",0,0,1,12,0,34,0,1107
"3397",1,0,1,12,2548,25,73360,1641
"3412",0,0,0,14,1040,31,20027.279296875,6009
"3419",0,0,1,17,1832,27,40796.01953125,2052
"3425",1,0,1,17,2040,31,53448,1786
"3426",0,0,1,14,2020,33,17328.6796875,1543
"3444",0,0,1,17,0,27,0,1883
"3449",0,1,0,9,1484,25,10480,1063
"3454",1,0,1,16,2022,29,23580,2722
"3478",1,0,1,12,2733,28,52662,4989
"3488",0,0,1,17,1146,41,34060,5154
"3513",0,0,1,8,1040,56,5449.60009765625,1521
"3532",0,0,1,12,1470,40,13100,4027
"3534",0,0,1,16,0,39,0,2101
"3580",1,0,1,17,1347,59,33061.78125,4786
"3582",1,0,1,17,2020,32,58132.55859375,4019
"3588",1,0,1,16,3690,34,94320,5434
"3591",0,0,0,12,1910,33,28820,6266
"3599",0,0,1,9,0,25,0,744
"3614",0,0,1,11,160,54,1572,4384
"3627",1,0,1,17,2474,25,49780,3147
"3646",0,0,1,11,1938,49,15720,3671
"3672",0,0,1,12,1794,47,23580,434
"3676",1,0,1,17,3060,46,183400,1831
"3710",0,0,1,16,240,33,3144,4985
"3759",0,0,1,12,0,51,0,4957
"3772",0,0,1,17,1960,35,52400,4186
"3780",1,0,1,13,0,44,0,5899
"3814",0,0,1,12,351,27,4768.39990234375,3845
"3830",1,0,0,14,1960,45,62880,2002
"3867",1,0,1,8,1913,60,36567.33984375,4594
"3886",0,0,1,17,0,34,0,1126
"3904",1,0,1,13,1930,38,47160,3244
"3908",0,1,0,12,1350,58,23580,6474
"3936",1,0,1,12,1425,60,29231.33984375,5845
"3951",1,0,1,16,2904,34,23580,1814
"3953",0,0,1,16,1663,30,36680,137
"3958",0,0,1,13,0,32,0,4701
"3959",1,0,1,12,2640,57,45850,5450
"3980",1,0,1,10,4730,43,104276,2961
"4052",0,1,0,12,1212,25,7860,4194
"4082",0,0,1,16,1327,26,27510,4323
"4116",1,0,1,13,1900,46,51876,4479
"4128",1,0,1,14,2142,28,49780,2468
"4131",0,0,1,12,0,31,0,5315
"4144",1,0,1,7,1710,55,43793.30078125,264
"4151",0,1,0,12,2251,46,29213,2877
"4157",1,0,1,17,3430,32,68120,5429
"4171",0,0,1,17,1110,50,60260,1845
"4172",0,0,1,10,2072,60,10480,2647
"4190",0,0,1,17,2195,34,82530,540
"4193",1,1,0,14,434,58,15720,5452
"4197",0,0,1,16,640,30,13765.48046875,4019
"4224",1,0,1,12,1960,30,48470,3548
"4231",0,0,1,16,840,29,18340,218
"4249",1,0,1,15,1480,34,11501.7998046875,3837
"4251",1,0,1,15,2286,27,70740,1409
"4258",1,0,1,16,2668,26,62356,3810
"4265",0,0,1,6,0,56,0,4552
"4267",0,0,1,12,0,33,0,5434
"4275",0,0,1,16,2104,26,52400,6318
"4283",1,0,1,17,1716,39,67491.203125,3853
"4333",1,0,1,16,1163,39,104800,1749
"4377",0,0,1,16,2120,31,37990,5123
"4397",1,0,1,11,2000,40,13624,895
"4438",1,0,0,12,2076,31,47684,5275
"4442",0,0,1,12,0,58,0,4371
"4448",0,0,1,12,880,26,8384,1958
"4459",1,0,1,15,4144,26,23842,6494
"4478",1,0,1,12,2306,33,52400,2646
"4490",0,1,0,8,48,56,503.040008544922,4193
"4529",0,0,1,14,1992,39,41920,5594
"4553",1,0,1,14,1990,29,26200,3561
"4591",1,0,1,17,2425,27,55020,4917
"4595",1,0,1,8,2800,53,34060,4697
"4597",1,0,1,13,2400,54,60784,2879
"4603",1,0,1,12,2295,38,37565.55859375,5627
"4632",1,1,0,17,2420,54,104800,5726
"4671",0,0,1,13,0,26,0,4917
"4693",1,0,1,11,1920,52,60260,3878
"4768",1,1,0,11,3621,44,33012,6075
"4772",1,0,1,16,2750,26,68120,2583
"4776",0,0,1,11,1482,28,16034.400390625,6549
"4778",0,0,1,12,400,28,7860,2746
"4781",1,0,1,12,2403,28,30195.5,4675
"4801",0,0,1,13,1806,40,20960,5541
"4806",0,0,1,17,283,27,11528,5495
"4818",0,0,1,12,1920,48,41846.640625,3104
"4855",0,0,1,13,239,31,2620,5687
"4857",1,0,1,14,340,35,31440,3024
"4869",0,0,1,12,0,27,0,3833
"4876",0,0,1,12,2080,37,10480,4047
"4894",0,0,1,14,1994,30,49780,2607
"4920",1,0,1,12,2544,59,0,5580
"4948",0,0,1,12,0,26,0,656
"4953",0,1,0,14,1920,28,22636.80078125,6218
"4961",0,0,1,17,200,49,0,5762
"4965",1,0,1,17,2080,25,62880,5234
"5033",1,0,1,11,3672,28,37560.3203125,6102
"5094",0,0,1,17,0,32,0,2346
"5097",0,0,1,12,0,43,0,3569
"5102",1,1,0,11,1940,34,20698,5011
"5121",1,0,1,12,1920,51,66810,1802
"5142",0,0,1,10,0,51,0,2716
"5144",0,0,1,12,0,46,0,6201
"5163",1,0,1,16,1968,35,34060,3508
"5186",0,0,1,14,1912,30,24811.400390625,3202
"5188",1,0,1,16,2600,34,78600,5297
"5191",1,0,1,10,2064,55,60260,3176
"5200",1,0,1,16,2178,29,36156,5347
"5252",0,0,1,12,0,50,0,5088
"5300",0,0,1,17,1750,48,26200,4778
"5301",0,0,1,12,1800,44,22270,3419
"5347",0,0,1,10,0,39,0,6015
"5366",1,0,1,12,2070,47,55020,2099
"5380",0,1,0,12,620,39,19388,6516
"5382",0,0,1,15,130,38,1834,5233
"5439",1,1,0,13,2448,31,86460,5183
"5487",0,0,1,9,1495,40,16204.7001953125,4533
"5522",1,0,1,16,1970,27,27656.720703125,2406
"5608",1,0,1,17,2165,29,73360,2288
"5638",0,0,1,14,1236,52,23580,1642
"5662",0,1,0,12,750,26,4978,4224
"5702",1,0,1,16,2352,33,74408,136
"5708",0,0,1,14,0,30,0,5716
"5711",0,0,1,13,0,30,0,1840
"5712",1,0,1,16,1886,60,60784,1759
"5715",0,0,1,14,1600,45,33242.55859375,2093
"5736",1,0,1,14,2205,34,61308,3598
"5738",1,0,1,16,1960,30,78600,4445
"5743",1,0,1,17,2520,47,107734.3984375,5673
"5784",0,0,1,12,1890,52,31031.279296875,1812
"5809",1,0,1,14,0,57,0,541
"5810",0,0,1,11,0,48,0,453
"5841",1,0,1,12,2241,40,37038.94140625,219
"5850",0,0,1,12,1920,45,38514,4180
"5859",0,1,0,16,1760,29,41920,1839
"5868",1,0,1,16,2178,35,76766,3939
"5890",0,0,1,12,0,34,0,2868
"5909",0,0,1,12,900,51,5240,206
"5922",0,0,1,14,2000,25,29606,251
"5935",0,0,1,13,156,29,1834,3049
"5947",0,1,0,9,264,59,1729.19995117188,242
"5973",0,1,0,11,816,57,4275.83984375,1285
"5983",1,0,1,12,2167,35,56277.6015625,3812
"6011",1,0,1,12,2080,36,41920,2481
"6018",0,0,1,12,2138,28,37832.80078125,301
"6044",1,0,1,16,1760,25,55198.16015625,5198
"6049",0,0,1,12,1969,56,27240.140625,5292
"6053",0,0,1,17,240,26,2096,2370
"6055",1,1,0,17,1744,32,68120,1839
"6070",0,0,1,14,0,25,0,389
"6117",1,0,1,10,3500,39,24235,4236
"6190",0,0,1,16,333,34,13100,907
"6203",0,0,1,14,0,28,0,5430
"6217",0,0,1,11,0,42,0,3720
"6220",0,0,1,12,0,39,0,3402
"6228",0,0,1,10,1892,39,24544.16015625,3381
"6237",1,0,1,13,2032,26,35721.078125,6365
"6239",1,1,0,12,2000,28,60260,759
"6264",0,0,1,12,2304,56,52400,950
"6281",1,0,1,17,2500,25,41920,2991
"6287",1,1,0,12,2295,28,37531.5,6509
"6295",0,0,1,12,0,30,0,3166
"6300",0,0,1,17,2912,42,70740,1676
"6397",1,0,1,12,2440,48,73580.078125,5664
"6436",1,0,1,2,1360,57,11936.7197265625,1287
"6440",0,0,1,10,1280,26,13100,4637
"6457",1,0,1,12,1508,27,22008,3922
"6483",1,0,1,17,2760,59,49518,2897
"6495",0,0,1,14,1920,51,35370,2135
"6503",0,0,1,17,1386,34,36680,2957
"6535",0,0,1,17,1234,28,26200,172
"6544",1,0,1,7,2268,45,26200,5519
"6574",0,0,1,12,1600,25,13875.51953125,4500
"6608",0,0,1,12,0,44,0,4712
"6623",1,0,1,14,2219,28,55020,3061
"6644",0,0,1,11,1160,42,3799,5923
"6645",1,0,1,16,2277,35,52400,557
"6686",0,0,1,7,2000,47,8601.4599609375,1206
"6703",1,0,1,12,1804,27,18864,3846
"6813",1,1,0,12,1640,42,54131.8203125,6516
"6826",0,0,1,7,0,55,0,106
"6827",0,0,1,13,2040,58,25676,2255
"6851",0,0,1,12,0,53,0,1552
"6867",0,0,1,12,240,31,3668,5893
"6872",1,0,1,13,2112,41,57640,5559
"6882",1,0,1,16,2410,30,53710,39
"6907",0,0,1,12,2165,50,52400,6345
"6912",0,0,1,12,0,49,0,5027
"6931",0,0,1,12,1190,33,7991,2795
"6942",1,0,1,12,2310,52,46112,874
"6949",0,0,1,5,263,60,1375.5,5010
"7023",0,0,1,12,3960,42,16244,4570
"7031",1,0,1,12,2091,46,41920,727
"7055",0,0,1,13,0,27,0,5564
"7061",1,0,1,16,3000,28,99560,3004
"7088",1,0,1,16,2400,60,104800,899
"7089",0,0,1,11,2992,36,13624,2812
"7111",0,0,1,14,700,27,7860,128
"7142",0,0,1,16,2500,32,45850,2308
"7153",1,0,1,16,2940,37,115280,2235
"7159",1,0,1,17,1368,34,10480,4254
"7213",0,0,1,12,1864,29,31440,888
"7216",0,0,1,12,1656,25,26200,1467
"7228",0,0,1,12,0,42,0,5427
"7254",0,0,1,12,0,49,0,1005
"7283",1,0,1,12,180,30,2371.10009765625,5215
"7298",0,0,1,12,0,52,0,3570
"7299",0,0,1,16,1596,26,27510,691
"7330",1,0,1,17,3000,27,65500,4417
"7333",1,0,1,10,2000,34,51200.0390625,71
"7336",0,1,0,12,1680,42,31440,5443
"7347",0,0,1,16,450,31,2410.39990234375,1050
"7349",0,0,1,12,1500,49,9170,874
"7350",1,0,1,14,1860,37,57640,4615
"7358",1,0,1,13,1380,32,25676,3529
"7363",0,0,1,12,1840,33,8646,4499
"7367",0,0,1,12,1980,25,31178,2390
"7372",0,0,1,12,640,57,6812,6242
"7385",1,0,1,11,2115,56,110040,5582
"7403",1,0,1,6,1960,52,120520,1416
"7405",1,0,1,14,1720,34,37007.5,4239
"7415",0,0,1,12,2016,26,30130,412
"7445",0,0,1,14,878,33,9432,4836
"7483",0,0,1,12,0,47,0,4677
"7496",0,0,1,17,0,31,0,3919
"7543",0,0,1,17,1000,32,13100,4445
"7555",1,0,1,10,2472,40,26200,471
"7585",1,0,1,14,2319,34,63273,3038
"7643",1,0,1,15,1979,25,15720,309
"7650",1,0,1,12,1300,41,6943,4564
"7686",0,0,1,8,2205,29,22794,4101
"7736",1,0,1,12,2300,25,41920,2117
"7746",0,0,1,13,1651,46,19650,1795
"7796",0,0,1,11,0,58,0,1808
"7798",1,0,1,16,2115,34,78600,4031
"7800",1,0,1,13,2223,35,41500.80078125,4682
"7827",1,0,1,8,2280,33,20436,4243
"7837",1,0,1,17,2133,32,61570,3138
"7853",0,0,1,12,501,26,5240,1009
"7878",0,0,1,12,809,35,26200,3508
"7891",0,0,1,12,0,26,0,1879
"7902",1,1,0,11,1940,32,28820,3861
"7904",1,0,1,12,2315,38,44540,503
"7919",1,0,1,12,2957,57,16768,175
"7924",1,0,1,12,2080,28,52400,2175
"7935",0,0,1,12,960,56,7860,4719
"7974",1,0,1,12,3312,30,37728,6484
"7988",0,0,1,15,1436,31,40610,1748
"7996",1,0,1,17,3018,30,64213.578125,2737
"8011",1,0,1,12,1767,55,57640,1927
"8017",1,0,1,13,2460,27,0,292
"8035",1,0,1,12,1880,58,44540,2963
"8081",1,1,0,14,2000,28,27510,5640
"8088",0,0,1,14,1750,32,23056,3939
"8151",0,0,1,16,625,45,4912.5,6471
"8154",0,0,1,12,800,49,10480,5260
"8201",0,0,1,17,1736,32,36680,1261
"8204",1,0,1,10,1960,26,25414,448
"8214",0,0,1,12,1500,48,26200,2714
"8242",1,0,1,13,1746,33,55020,2666
"8244",1,0,1,12,1509,28,12458.099609375,473
"8247",1,0,1,14,2200,38,86460,6490
"8303",0,0,1,16,0,42,0,5940
"8322",0,0,1,14,1864,48,17554,1549
"8345",0,0,1,14,720,32,15720,1684
"8352",0,0,1,12,0,59,0,30
"8359",1,0,1,16,400,25,8908,3439
"8391",0,0,1,16,540,33,4847,3594
"8400",1,0,1,12,1170,60,0,4221
"8423",0,0,1,14,40,26,340.600006103516,4711
"8424",0,0,1,14,735,25,10480,4029
"8490",0,0,1,14,2200,30,21908.439453125,2324
"8493",0,0,1,11,780,57,1572,2463
"8509",0,0,1,12,0,50,0,4051
"8529",1,0,1,16,4102,43,159723.0625,6349
"8535",0,0,1,16,2016,31,60260,3262
"8538",0,0,1,12,240,28,0,3106
"8551",0,0,1,16,0,37,0,2235
"8573",1,0,1,16,2268,33,89080,5568
"8580",1,0,1,17,2223,32,23580,1058
"8591",1,0,1,17,2912,51,171253.6875,4612
"8597",0,1,0,13,1960,43,36680,5777
"8624",0,0,1,16,1312,26,31440,4761
"8645",0,0,1,2,0,51,0,5711
"8650",1,0,1,7,2250,53,34060,1959
"8704",0,0,1,12,0,52,0,4196
"8710",1,0,1,17,219,28,10480,2173
"8738",1,0,1,12,2400,36,41920,4916
"8770",0,0,1,8,0,49,0,1843
"8784",0,0,1,11,0,42,0,2755
"8798",1,1,0,9,2184,27,23580,4224
"8808",0,0,1,17,1790,60,0,2090
"8815",0,0,1,13,160,48,15720,1903
"8836",0,0,1,12,1894,32,47835.9609375,1267
"8847",1,0,0,17,2525,37,75980,5051
"8866",0,0,1,12,0,35,0,906
"8878",1,0,1,17,1579,34,52496.94140625,5564
"8902",0,0,1,12,0,25,0,3880
"8910",1,0,1,16,2088,48,110040,3847
"8946",0,0,1,16,1399,28,31440,4530
"8972",0,0,1,12,2304,45,61499.26171875,3305
"8974",1,0,1,16,2100,52,110040,4550
"8975",0,0,1,16,1912,35,52855.87890625,5207
"8976",1,0,1,17,1952,31,59133.3984375,1540
"8979",1,0,1,16,2041,30,85150,5068
"8984",1,0,1,12,2370,59,62038.98046875,2040
"8990",0,0,1,12,0,48,0,4550
"8993",0,0,1,17,2084,40,58263.55859375,102
"9006",1,0,1,12,3620,37,40426.6015625,3043
"9009",1,0,1,12,1840,28,34060,1194
"9021",1,0,1,12,2100,50,33012,4683
"9053",0,0,1,12,0,55,0,3658
"9061",1,0,0,15,430,25,5633,1568
"9062",0,0,1,17,1240,28,13100,2793
"9128",0,0,1,14,1100,34,34191,782
"9146",0,0,1,13,300,26,2620,1378
"9158",1,0,1,17,2672,50,94975,5024
"9181",1,0,0,3,3354,58,10480,5711
"9187",1,0,1,12,2500,29,55020,1671
"9190",1,0,1,12,2010,37,39300,4841
"9195",1,0,1,12,2104,35,48160.83984375,1080
"9218",0,0,1,12,1750,46,20960,3085
"9251",0,0,1,12,5011,32,52400,769
"9271",0,0,1,12,0,28,0,5627
"9291",0,0,1,16,1280,25,32750,4508
"9296",1,0,1,12,840,33,17554,5555
"9324",0,0,1,12,1600,39,47160,3943
"9344",1,0,1,14,3185,28,89080,2213
"9371",0,0,1,17,1960,37,41920,456
"9399",1,0,1,16,1788,29,68120,4055
"9426",0,0,1,14,480,28,20960,295
"9435",0,0,1,12,1771,45,14672,4757
"9439",0,1,0,8,704,37,0,1726
"9455",0,1,0,12,1828,28,25676,2151
"9485",0,1,0,10,263,25,2358,4609
"9499",0,0,1,12,540,30,4454,653
"9506",1,0,1,12,0,60,0,4197
"9531",1,1,0,11,2000,30,39300,2359
"9543",0,0,1,11,1750,54,16479.80078125,815
"9548",0,0,1,6,0,59,0,4875
"9550",1,0,1,12,2123,28,62880,3060
"9553",1,0,1,12,2450,53,25479.5,4419
"9567",1,0,1,12,1920,60,47160,2570
"9607",1,0,1,17,2435,34,23003.599609375,1950
"9628",1,0,1,10,1980,50,43596.80078125,6001
"9631",0,0,1,12,1020,56,9704.48046875,5580
"9633",1,0,1,15,2450,32,23449,2624
"9648",0,1,0,10,1764,28,23580,2896
"9671",1,0,1,12,4399,25,31440,411
"9679",0,0,1,12,0,53,0,1734
"9680",0,0,1,12,400,47,1572,3686
"9708",1,0,1,13,2176,31,50877.78125,3614
"9715",0,0,1,10,0,55,0,4240
"9716",0,0,1,12,946,33,16244,5568
"9725",0,1,0,12,2040,28,27510,4614
"9737",1,0,1,12,2000,29,24890,2574
"9752",1,0,1,16,1952,40,52400,4275
"9794",1,0,1,16,1966,48,44540,3655
"9804",1,0,1,12,1832,41,32750,1423
"9809",0,0,1,17,1930,35,47160,401
"9828",1,0,1,12,2528,43,83840,6134
"9844",0,0,1,12,1445,42,18340,513
"9846",1,0,1,9,1844,48,49780,2555
"9857",0,0,1,16,2040,26,14713.919921875,1040
"9870",1,0,1,14,2825,26,42182,1009
"9894",1,0,1,12,1992,27,42968,1191
"9904",0,0,1,17,1787,27,34248.640625,3354
"9930",1,0,1,10,1880,49,78600,775
"9936",1,0,1,9,937,51,13380.33984375,5287
"9964",1,0,1,16,120,34,1310,2867
"9971",1,0,1,7,1312,48,31440,1072
"9972",1,1,0,12,2912,37,34584,1615
"9977",1,1,0,12,1776,25,22094.4609375,3769
"9978",0,0,1,17,1840,53,52400,4456
"9981",0,0,1,17,42,35,6550,2253
"10001",1,0,1,16,1781,48,82530,114
"10002",1,1,0,14,1852,59,55727.3984375,515
"10043",1,0,1,15,1020,25,11161.2001953125,1232
"10059",0,0,1,17,114,53,1247.11999511719,5915
"10117",0,0,1,17,1840,28,47160,654
"10129",1,0,1,17,1552,51,78600,1739
"10131",0,0,1,12,0,30,0,582
"10134",0,0,1,12,324,41,471.600006103516,2837
"10143",1,0,1,12,2216,36,52400,1104
"10152",0,0,1,12,1974,26,23580,265
"10162",1,0,1,16,1920,35,123140,5965
"10237",0,1,0,11,0,27,0,1942
"10240",0,0,1,12,2052,52,15602.099609375,5101
"10267",0,1,0,17,2074,44,34950.80078125,3027
"10281",1,0,1,16,2000,52,83892.3984375,2714
"10309",1,0,1,9,1936,58,60260,861
"10312",1,1,0,14,55,50,1904.73999023438,5328
"10315",1,0,1,12,1865,60,73360,1646
"10323",0,0,1,15,900,30,23580,4606
"10327",1,0,1,17,3697,42,91176,2630
"10333",0,0,1,6,0,35,0,6074
"10341",0,0,1,12,1440,33,13100,2513
"10364",1,0,1,13,2080,40,56592,2096
"10372",0,0,1,12,0,30,0,929
"10401",1,0,1,16,2418,36,25152,2374
"10407",0,0,1,16,2048,50,37728,2676
"10430",0,0,1,12,510,59,10480,4507
"10456",1,0,1,17,2500,32,131000,2786
"10476",1,0,1,12,0,60,0,5469
"10491",0,0,0,7,1837,57,15767.16015625,3901
"10496",0,0,1,11,0,43,0,3109
"10515",1,0,1,14,2250,44,131000,4829
"10521",0,1,0,12,1560,31,15940.080078125,6289
"10558",0,0,1,14,2000,25,18340,5515
"10575",1,0,1,14,1930,29,36680,2537
"10583",1,0,1,17,1452,37,78600,1365
"10591",1,1,0,12,2440,29,57849.6015625,6466
"10626",1,0,1,13,2170,34,66128.796875,567
"10667",0,0,1,12,0,41,0,2781
"10706",0,0,1,12,1823,28,39300,2537
"10731",0,0,1,9,65,37,510.899993896484,4602
"10753",0,0,1,12,968,38,17030,5090
"10775",0,0,1,12,1960,42,39300,442
"10826",1,0,1,14,2030,28,46604.55859375,87
"10841",0,0,1,12,0,33,0,2478
"10858",0,0,1,17,1067,26,0,1848
"10884",0,0,1,15,1414,27,13100,3938
"10890",1,1,0,12,2241,34,34060,1849
