"","male","black","white","edu","hours","age","inc_labor","int_id"
"8650",1,0,1,7,2350,44,37520,4691
"8704",0,0,1,12,0,44,0,792
"8738",1,0,1,12,2850,28,53219.44140625,2195
"8741",1,0,1,10,2928,58,75040,5265
"8770",0,0,1,8,0,40,0,1832
"8772",1,0,1,16,2459,54,91120,3049
"8774",0,0,1,13,1998,55,45560,3748
"8784",0,0,1,11,2000,34,38592,2905
"8815",0,0,1,13,535,40,80400,3893
"8847",1,0,0,17,1770,29,75710,2175
"8866",0,0,1,12,0,27,0,135
"8878",1,0,1,17,1520,26,64320,726
"8910",1,0,1,16,2181,40,128640,3266
"8972",0,0,1,12,2206,38,56280,4944
"8974",1,0,1,16,2430,45,131320,259
"8975",0,0,1,16,1991,27,50920,2935
"8977",0,0,1,10,0,40,0,4646
"8984",1,0,1,12,2333,51,64320,3449
"8990",0,0,1,12,0,41,0,259
"8993",0,0,1,17,2815,31,58960,4420
"9021",1,0,1,12,2000,43,32545.919921875,5198
"9053",0,0,1,12,0,47,0,942
"9128",0,0,1,14,0,26,0,3348
"9158",1,0,1,17,2300,42,92192,4085
"9167",1,0,1,14,1960,26,52528,992
"9181",1,0,0,3,1300,50,12864,3417
"9218",0,0,1,12,1575,38,27872,4437
"9251",0,0,1,12,1092,25,27068,1355
"9296",1,0,1,12,2160,25,24763.19921875,2412
"9371",0,0,1,17,0,30,0,3754
"9399",1,0,1,16,2500,30,107200,5176
"9435",0,0,1,12,2295,38,17152,3732
"9506",1,0,1,12,0,52,0,452
"9543",0,0,1,11,1360,46,21440,2092
"9548",0,0,1,6,0,51,0,581
"9553",1,0,1,12,2933,46,34663.12109375,3812
"9567",1,0,1,12,1920,53,53064,1044
"9607",1,0,1,17,2068,26,69680,730
"9628",1,0,1,10,2016,42,40200,2069
"9631",0,0,1,12,0,49,0,2854
"9633",1,0,1,15,3366,25,45560,934
"9679",0,0,1,12,0,45,0,1181
"9680",0,0,1,12,0,38,0,3476
"9707",0,0,1,8,1380,58,16080,1513
"9715",0,0,1,10,0,47,0,1384
"9716",0,0,1,12,2000,25,38592,1175
"9752",1,0,1,16,2000,33,57888,3468
"9788",1,0,0,8,320,28,4824,2790
"9794",1,0,1,16,1400,40,18760,1102
"9804",1,0,1,12,2083,34,32160,3975
"9809",0,0,1,17,1600,27,58960,56
"9815",1,0,1,14,2500,43,25996,3018
"9828",1,0,1,12,2750,35,69680,3889
"9844",0,0,1,12,0,34,0,775
"9845",0,0,1,16,1584,32,33232,2128
"9846",1,0,1,9,2296,40,67000,2580
"9860",0,0,1,12,320,59,1608,528
"9902",1,0,1,16,4809,26,40912.87890625,2337
"9936",1,0,1,9,0,44,0,4086
"9964",1,0,1,16,2135,27,28408,690
"9971",1,0,1,7,3050,40,53600,2025
"9972",1,1,0,12,1280,29,21440,4123
"9978",0,0,1,17,0,45,0,2451
"10001",1,0,1,16,1888,39,77184,1579
"10059",0,0,1,17,0,45,0,1440
"10129",1,0,1,17,2095,43,112560,2236
"10134",0,0,1,12,0,33,0,4277
"10143",1,0,1,12,2540,28,69680,2448
"10162",1,0,1,16,2168,27,61908,3409
"10172",0,0,1,12,2400,56,22512,2202
"10208",1,0,1,14,3570,59,67536,3625
"10224",1,0,0,12,1980,43,32052.80078125,2118
"10240",0,0,1,12,1200,44,9519.3603515625,2367
"10281",1,0,1,16,2000,45,88868.796875,2234
"10309",1,0,1,9,2060,49,64320,4769
"10312",1,1,0,14,1880,42,42880,2838
"10315",1,0,1,12,1844,52,71100.3984375,1483
"10316",0,0,1,12,1960,43,21440,2807
"10327",1,0,1,17,2573,34,88440,4641
"10332",0,0,1,8,1200,57,9648,22
"10333",0,0,1,6,0,27,0,3879
"10341",0,0,1,12,0,26,0,138
"10345",0,0,1,12,2000,38,42880,153
"10364",1,0,1,13,2475,32,67536,985
"10401",1,0,1,16,2040,28,24120,935
"10404",0,0,1,14,0,44,0,457
"10407",0,0,1,16,1140,42,25460,3768
"10430",0,0,1,12,1403,52,10720,95
"10476",1,0,1,12,2400,52,69680,2239
"10496",0,0,1,11,0,36,0,524
"10500",1,0,1,8,2496,59,27872,2415
"10509",1,0,1,8,3087,58,13244.5595703125,2740
"10515",1,0,1,14,2600,35,160800,395
"10539",0,0,1,15,1920,58,58960,674
"10579",0,0,1,1,875,55,16080,1761
"10583",1,0,1,17,1984,30,96480,4640
"10612",0,0,0,12,702,42,10720,4633
"10626",1,0,1,13,2889,26,43952,1115
"10731",0,0,1,9,1120,29,10720,2600
"10753",0,0,1,12,1200,28,21440,3472
"10768",1,0,1,15,2295,57,64320,2031
"10775",0,0,1,12,1920,34,32160,3447
"10779",0,0,1,14,1440,26,17152,4343
"10841",0,0,1,12,1300,25,16080,2802
"10872",1,0,1,12,2500,28,56816,4075
"10890",1,1,0,12,2050,26,70484,4514
"10921",1,0,1,12,1760,25,64320,1576
"10941",0,0,1,15,2000,50,27094.80078125,2664
"10999",1,0,1,12,2580,42,86832,1551
"11015",0,0,1,13,2750,54,60032,3211
"11037",1,0,1,13,2500,30,91120,3021
"11054",0,0,1,16,0,26,0,3808
"11061",0,0,1,15,1248,26,32160,472
"11064",1,0,1,6,2952,57,34304,1690
"11071",0,0,1,11,0,53,0,1386
"11117",0,0,1,9,0,43,0,3570
"11119",1,0,0,10,1340,26,36984,4496
"11124",0,0,1,12,1992,57,25728,2800
"11132",1,0,1,8,2168,46,66678.3984375,2514
"11142",1,0,1,12,1968,26,40200,3508
"11183",0,0,1,12,2117,45,40200,3353
"11199",1,0,1,11,2808,46,74525.4375,1771
"11207",1,0,1,16,2000,34,63784,4205
"11209",1,0,1,12,1920,27,58960,1783
"11241",0,1,0,14,650,32,6432,4595
"11247",1,0,1,16,2291,34,112560,1732
"11270",0,0,1,8,1040,49,9648,1628
"11284",1,0,1,12,1920,46,96480,328
"11302",1,1,0,12,2670,34,34840,1919
"11324",0,0,1,14,1300,51,120600,2948
"11329",0,0,1,6,0,35,0,4209
"11347",1,0,1,17,2685,45,64856,143
"11365",0,0,1,12,2000,32,26800,2615
"11410",0,0,1,8,1800,54,20689.599609375,43
"11441",0,0,1,16,1500,46,5799.52001953125,4804
"11473",1,1,0,6,1716,52,18861.83984375,3829
"11503",1,0,1,5,2000,56,35644,366
"11512",1,0,1,12,2370,26,55744,644
"11588",0,0,1,12,1513,49,32052.80078125,312
"11628",1,0,1,8,1680,51,51456,3650
"11659",0,0,1,16,1800,48,48240,2917
"11690",0,0,1,12,0,38,0,2454
"11775",0,0,1,14,1344,28,10720,2178
"11805",1,1,0,12,2600,41,37520,5152
"11814",1,0,1,16,1960,31,93800,1492
"11858",1,0,1,12,2205,34,112227.6796875,3170
"11872",0,0,1,8,0,43,0,4404
"11881",0,1,0,14,1840,38,39594.3203125,2678
"11896",0,0,1,14,1600,54,18224,879
"11898",0,0,1,13,0,28,0,1072
"11953",0,0,1,16,1200,25,26800,1632
"11954",0,0,1,11,2000,35,16080,2025
"11979",0,0,1,13,0,30,0,1509
"11994",1,0,1,12,2450,29,60166,2801
"12030",1,0,1,12,2236,36,80400,727
"12040",1,0,1,10,1960,44,43952,2634
"12045",0,0,1,12,0,27,0,3406
"12061",0,0,1,12,2000,27,24120,5017
"12083",1,0,0,14,2446,31,69680,3656
"12084",1,0,1,13,1978,31,58960,728
"12119",1,0,1,6,2295,26,39690.80078125,4456
"12120",0,0,1,6,2450,43,34840,761
"12150",0,0,1,12,0,37,0,3005
"12170",0,0,1,8,2256,58,49178,4062
"12195",1,1,0,3,0,56,0,2323
"12209",0,0,1,9,1520,44,14472,4669
"12226",1,0,1,12,3750,53,37520,1568
"12235",0,0,1,9,0,54,0,239
"12248",0,0,1,8,778,58,16080,858
"12268",0,0,1,17,2226,41,64888.16015625,3231
"12273",0,0,1,14,0,32,0,1116
"12297",1,0,1,9,2277,28,32160,762
"12298",1,0,1,10,2579,46,28408,1959
"12311",1,0,1,10,4284,55,27561.119140625,4130
"12340",0,0,1,12,0,32,0,1480
"12341",1,0,1,12,2600,34,82544,2355
"12365",1,0,1,12,1730,30,52528,1512
"12380",0,0,1,7,0,28,0,2030
"12417",0,0,1,12,2000,30,26800,968
"12439",1,0,1,9,1468,45,28944,2129
"12480",0,0,1,12,280,40,6432,3503
"12490",1,0,1,11,4030,52,42960.3984375,2064
"12503",1,0,1,12,1848,26,56280,4500
"12518",0,0,1,12,0,44,0,2799
"12542",0,1,0,16,0,50,0,2627
"12545",1,0,1,16,2750,52,129176,3888
"12549",0,0,1,8,1200,50,17152,1379
"12575",0,0,1,8,1100,42,17982.80078125,2240
"12579",0,0,1,11,0,47,0,4625
"12604",0,0,1,12,1710,58,15822.7197265625,2662
"12619",0,0,1,12,1258,48,21440,3230
"12641",0,0,1,12,0,28,0,2801
"12645",1,0,1,16,3600,38,96480,3765
"12687",0,0,1,15,980,34,16080,2369
"12718",0,1,0,12,1920,34,36448,2249
"12766",0,0,1,11,738,26,5520.7998046875,876
"12790",0,0,1,12,0,56,0,3288
"12792",1,0,1,13,2056,25,36448,3083
"12804",1,0,1,8,1560,56,42880,2194
"12819",1,0,1,16,2000,25,42880,353
"12824",1,0,1,15,2241,32,88976,1511
"12883",1,0,1,17,2288,27,56280,551
"12895",1,0,1,12,1920,48,48776,313
"12904",0,0,1,12,0,57,0,4628
"12910",0,1,0,9,0,48,0,3927
"12966",0,0,1,12,2300,46,19740.880859375,3153
"12974",0,0,1,16,1750,28,20368,78
"13031",0,0,1,16,1040,31,22512,3882
"13075",0,0,1,12,0,46,0,2549
"13090",1,0,1,9,1325,28,18904.720703125,5219
"13095",1,0,1,11,1780,29,32160,4152
"13145",0,0,1,14,0,29,0,769
"13170",1,0,1,17,2401,47,91656,3809
"13172",1,0,1,15,2200,25,34840,3716
"13200",1,0,1,15,2375,29,62444,361
"13202",0,0,1,12,234,30,2680,941
"13243",0,0,1,12,1500,27,24120,2758
"13251",0,0,1,17,1700,43,98088,1051
"13262",0,0,1,16,576,26,5360,3807
"13292",1,0,1,14,2160,54,147828.796875,4553
"13297",0,0,1,15,880,34,41808,1733
"13313",0,0,1,11,1920,44,33928.80078125,123
"13333",1,0,1,5,3138,50,48776,430
"13384",0,0,1,16,2000,47,48240,525
"13397",1,0,1,12,2668,40,40200,4417
"13405",1,0,0,15,3227,30,111112.796875,135
"13415",0,0,1,12,0,57,0,4435
"13461",0,0,1,14,0,25,0,974
"13466",1,0,1,12,3000,51,68072,4429
"13474",1,0,1,16,2550,38,77720,2548
"13481",0,0,1,12,2480,53,34840,171
"13497",1,0,1,17,4992,44,85760,1177
"13509",0,0,1,11,1330,40,12864,2609
"13547",1,0,1,7,2000,48,33446.3984375,1105
"13548",1,0,1,13,2610,27,46364,2353
"13556",0,0,1,11,0,45,0,3778
"13583",0,0,1,12,0,60,0,2068
"13589",0,0,0,8,0,54,0,3398
"13595",0,0,1,8,0,38,0,3620
"13606",1,0,1,12,2236,42,112560,2463
"13607",0,0,1,14,240,42,3484,2365
"13624",1,0,1,12,2096,29,52849.6015625,3727
"13650",1,0,1,7,1984,56,48776,3841
"13668",1,0,1,12,2430,31,96480,3635
"13717",0,0,1,15,0,52,0,4429
"13729",1,0,1,17,2695,46,321600,347
"13730",1,0,1,8,4040,57,40307.19921875,2711
"13733",0,0,1,11,1600,32,15008,240
"13753",0,0,1,12,2448,32,34304,196
"13821",1,0,1,9,2548,60,47436,2805
"13830",0,0,1,6,2080,60,18760,3008
"13835",0,0,1,16,1520,25,26800,3332
"13861",1,0,1,11,2154,48,58960,4837
"13886",0,0,1,15,944,30,24120,510
"13909",0,0,1,11,2055,59,19687.279296875,1283
"13983",1,0,1,14,2040,36,45024,2593
"14016",1,0,1,9,4160,29,24173.599609375,1625
"14019",0,0,1,12,0,55,0,819
"14040",0,0,1,12,0,27,0,1388
"14076",0,0,1,14,2860,43,80400,2733
"14131",1,0,1,6,2080,26,21440,4182
"14192",0,0,1,12,0,51,0,2239
"14194",0,1,0,12,1785,49,27872,2211
"14220",0,0,1,12,2000,43,20368,1217
"14230",1,0,1,12,2400,44,75040,2303
"14236",1,1,0,16,1968,47,42880,460
"14244",0,0,1,12,1920,25,32160,1783
"14273",1,0,1,10,4212,43,60283.921875,1717
"14278",1,0,1,7,2080,59,36448,1604
"14313",1,0,1,14,2482,29,29431.759765625,317
"14354",0,1,0,17,2100,58,69680,4655
"14410",0,0,1,12,900,41,10720,1260
"14412",1,0,1,17,2600,44,107200,4948
"14480",1,0,1,14,2982,31,53600,1885
"14493",1,0,1,17,3153,57,65086.48046875,3077
"14497",1,0,1,12,2299,28,75040,3120
"14516",0,1,0,17,0,44,0,4855
"14561",1,0,1,9,2313,43,48240,1655
"14574",0,0,1,12,0,54,0,2631
