"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"12792",1,0,1,13,4,10,1948,NA,1960,39,58800,5937,2,1,109200,17,1,0,0,0,0,0,0,0,0,12,12,93450,29400,0,0,0,4,4,0,1,1,0
"12819",1,0,1,16,5,10,1947,NA,2016,39,63000,957,1,1,134190,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"12836",0,0,1,12,1,11,1944,NA,1920,43,42000,3375,1,NA,165406.5,17,1,0,0,0,0,0,NA,1816.5,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"12857",0,0,1,16,8,11,1961,21,1632,25,52500,4158,1,1,147630,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"12858",1,0,1,14,1,10,1955,24,3120,32,52500,6612,2,1,76650,12,3,0,0,0,0,0,0,0,0,12,17,60900,0,0,0,0,2,24,0,1,1,0
"12883",1,0,1,17,12,12,1945,NA,2480,41,84000,1489,0,0,84247.796875,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"12888",0,0,1,12,5,9,1951,21,344,35,4200,3346,2,1,84630,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"12920",0,0,1,14,10,9,1959,31,1653,27,54600,4119,0,1,111564.6015625,6,3,0,0,0,0,0,NA,0,0,12,12,199500,0,0,0,0,1,31,0,1,NA,1
"12926",1,0,1,16,10,12,1957,31,2374,29,76650,5124,0,1,127050,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"12930",0,0,1,12,12,9,1951,46,0,35,0,6221,2,1,59010,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"12949",1,0,1,8,4,11,1954,36,2220,32,15981,2756,1,1,41987.3984375,14,1,0,0,0,0,0,0,525,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"12960",1,0,1,16,2,9,1956,21,3028,31,71400,1959,0,1,106680,11,3,0,0,0,0,0,0,0,0,12,12,16380,0,0,0,0,2,34,0,1,1,0
"12966",0,0,1,12,7,8,1927,NA,1934,59,21630,6537,0,1,60719.3984375,30,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"12974",0,0,1,16,11,11,1944,NA,243,42,1680,707,2,1,105840,19,2,0,0,0,0,0,NA,0,0,NA,16,0,NA,NA,0,0,1,6,0,0,NA,1
"13007",0,0,1,14,10,9,1950,NA,385,35,4200,4853,3,1,97230,5,2,0,0,0,0,0,NA,0,0,2,8,0,13597.5,0,0,0,1,31,0,1,NA,1
"13031",0,0,1,16,10,10,1941,NA,2142,45,54600,1219,1,1,97026.296875,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"13075",0,0,1,12,11,7,1926,NA,2342,60,28060.19921875,5181,0,NA,61047,15,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"13084",1,0,1,16,4,12,1959,9,3226,27,25884.599609375,2535,3,1,25884.599609375,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"13095",1,0,1,11,5,9,1943,NA,2179,43,21420,1988,1,1,38010,23,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"13129",0,1,0,11,10,0,1953,34,0,33,0,90,1,0,5644.7998046875,2,3,0,0,8316,0,0,1272,0,2688,11,NA,NA,0,0,NA,0,2,34,0,0,1,0
"13134",0,1,0,11,5,10,1953,8,36,33,306.600006103516,4570,1,0,20063.400390625,3,3,0,0,0,0,0,NA,0,0,14,NA,NA,66780,0,NA,0,3,8,0,1,NA,1
"13142",0,1,0,13,7,7,1959,45,2080,27,29400,3752,1,1,79800,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"13145",0,0,1,14,12,12,1943,NA,988,43,25200,5762,0,NA,67857.296875,7,3,0,8605.7998046875,8605.7998046875,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"13160",0,0,1,12,9,8,1951,37,198,35,0,1230,4,1,70770,15,1,0,0,0,0,0,NA,0,0,12,10,16800,15750,0,0,0,1,37,0,1,NA,1
"13170",1,0,1,17,8,10,1926,NA,0,60,0,6277,0,1,52668,40,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"13172",1,0,1,15,8,10,1947,NA,2581,39,16800,6710,0,0,2.09999990463257,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"13174",1,0,1,17,8,11,1957,22,2032,29,67200,2128,1,1,107133.6015625,9,1,0,0,0,0,0,0,0,0,10,16,115500,0,0,0,0,2,22,0,1,1,0
"13180",1,0,1,12,11,10,1953,37,1968,33,31500,466,2,1,61950,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"13192",0,0,1,13,9,10,1949,NA,1542,37,31500,5294,2,1,68460,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"13200",1,0,1,15,4,11,1943,NA,2600,43,79800,2009,0,0,90724.203125,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"13202",0,0,1,12,4,11,1942,NA,459,44,2205,50,0,1,97551.296875,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"13223",1,0,1,12,7,8,1954,3,2266,32,42000,1800,0,1,69300,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"13243",0,0,1,12,1,8,1946,NA,1950,41,30450,3517,1,1,105231,21,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"13246",1,0,1,14,7,9,1951,21,2925,35,66876.6015625,6625,0,1,91316.3984375,15,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,46,0,1,1,0
"13251",0,0,1,17,1,11,1931,NA,950,56,52500,533,0,0,82368.296875,31,4,0,0,8803.2001953125,8803.2001953125,0,0,0,0,NA,11,0,NA,NA,0,0,1,31,0,0,1,0
"13262",0,0,1,16,1,12,1947,NA,1387,40,35700,3772,2,1,124425,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"13291",1,0,1,17,7,12,1957,19,2100,29,75600,3745,0,0,76230,5,1,0,0,0,0,0,0,0,0,15,16,285600,0,0,0,0,1,20,0,1,1,0
"13297",0,0,1,15,2,10,1939,NA,2310,48,55591.19921875,300,0,0,88662,28,3,0,0,0,0,0,0,2310,0,5,NA,NA,0,0,NA,0,1,31,0,1,1,0
"13313",0,0,1,11,9,9,1929,NA,1808,57,31500,3006,0,0,40248.6015625,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"13386",0,0,1,17,7,8,1952,37,3120,34,25200,6914,0,0,25200,4,3,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,1,31,0,1,1,0
"13397",1,0,1,12,6,10,1932,NA,4648,54,76811.703125,4315,1,1,76811.703125,34,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"13405",1,0,0,15,10,9,1942,NA,2162,44,96600,1453,3,1,143451,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"13427",0,0,1,12,5,12,1960,14,0,26,0,2901,4,1,25620,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"13433",0,NA,NA,12,8,8,1944,NA,520,42,NA,3624,1,1,10491.599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,0
"13467",0,0,1,17,9,12,1952,9,2020,34,58800,2075,0,0,124708.5,14,2,0,0,0,0,0,0,0,0,12,17,130200,0,0,0,0,2,48,0,1,1,0
"13474",1,0,1,16,2,10,1935,NA,2500,52,220500,2242,0,1,235830,32,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"13476",0,0,1,13,11,11,1948,NA,2131,38,59871,3264,0,0,60240.6015625,19,3,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,4,4,0,1,1,0
"13480",1,0,1,14,11,11,1956,14,2877,30,140910,3750,1,1,140910,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13497",1,0,1,17,2,10,1929,NA,1570,58,33144.30078125,2886,1,1,44238.6015625,35,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"13509",0,0,1,11,4,8,1932,NA,2686,56,40740,5542,0,0,70576.796875,34,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"13523",1,0,1,16,10,9,1956,32,1920,30,88200,4765,0,0,88200,10,2,0,0,0,0,0,0,0,0,12,NA,NA,12600,0,NA,0,3,41,0,1,1,0
"13545",0,0,1,17,6,10,1961,29,2392,26,50400,942,0,0,50400,6,1,0,0,0,0,0,0,0,0,12,14,59938.19921875,16380,0,0,0,1,29,0,1,1,0
"13548",1,0,1,13,1,11,1946,NA,1145,41,31653.30078125,5485,0,1,60900,20,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,4,0,1,1,0
"13556",0,0,1,11,11,11,1927,NA,0,59,0,5878,0,1,183540,7,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"13595",0,0,1,8,8,9,1934,NA,1248,52,9660,863,0,1,40110,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"13606",1,0,1,12,8,12,1930,NA,2256,56,129150,88,0,1,132300,37,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13607",0,0,1,14,1,13,1931,NA,608,56,0,322,0,1,59850,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"13613",0,0,1,14,10,9,1957,26,1095,29,23100,78,0,1,100800,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"13624",1,0,1,12,3,10,1944,NA,1976,42,60900,487,2,1,112560,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"13629",1,1,0,14,9,8,1950,NA,2484,36,71400,2102,4,1,71400,17,1,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,3,32,0,1,1,0
"13655",1,0,1,12,9,7,1949,NA,2080,36,NA,631,3,1,84995.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,29400,0,0,0,2,12,0,1,NA,0
"13668",1,0,1,12,2,11,1942,NA,3120,45,65646,4174,0,0,71400,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13691",1,0,1,17,7,9,1948,NA,2515,38,88200,3036,0,0,88410,16,2,0,0,0,0,0,0,0,0,14,14,79800,1575,0,0,0,4,4,0,1,1,0
"13696",0,0,1,14,6,11,1954,45,832,32,11340,6982,2,NA,25815.30078125,12,3,9939.2998046875,0,9939.2998046875,0,0,NA,0,0,NA,4,21000,NA,NA,0,0,3,45,0,1,NA,1
"13729",1,0,1,17,5,12,1927,NA,2220,59,1470000,3212,0,1,1516200,40,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"13733",0,0,1,11,9,10,1938,NA,2205,48,39900,944,1,NA,58800,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"13753",0,0,1,12,11,13,1941,NA,2060,45,26880,3330,0,NA,113740.203125,21,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13754",0,0,1,13,7,10,1952,12,195,34,0,1568,0,NA,141750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,0
"13759",0,0,1,12,5,11,1955,4,1463,31,21000,3655,2,1,84000,12,2,0,0,0,0,0,NA,0,0,12,12,29400,28350,0,0,0,4,4,0,1,NA,1
"13764",0,0,1,16,12,10,1953,31,684,33,39900,3829,1,1,115500,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"13823",1,0,1,17,12,11,1951,3,2645,35,47928.30078125,2470,1,1,98070,15,1,0,0,0,0,0,0,0,0,17,NA,NA,23730,0,NA,0,3,42,0,1,1,0
"13835",0,0,1,16,1,11,1948,NA,0,39,0,2866,2,1,116865,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,0,NA,1
"13885",1,0,1,11,10,9,1953,23,1876,33,53130,1513,2,1,69930,13,1,0,0,0,0,0,0,0,0,9,4,29400,12600,0,0,0,3,23,0,1,1,0
"13886",0,0,1,15,8,10,1942,NA,1715,44,15750,4459,0,NA,49350,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"13896",0,0,1,14,8,5,1949,NA,2083,37,31500,1936,1,1,48753.6015625,12,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"13941",0,0,1,17,1,10,1949,NA,1740,37,44100,1073,2,1,94920,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"13983",1,0,1,14,9,11,1936,NA,1960,50,35700,5551,0,1,60900,30,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"14016",1,0,1,9,7,11,1943,NA,5616,43,12736.5,2940,2,1,21661.5,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"14024",0,0,1,14,11,11,1954,31,151,32,1680,5446,2,1,133980,6,1,0,0,0,0,0,NA,0,0,12,12,170215.5,15750,0,0,0,3,9,0,1,NA,1
"14052",1,0,1,13,12,8,1954,45,1840,32,37590,5627,2,1,82110,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"14087",1,0,1,12,1,11,1962,26,2854,25,24444,752,1,1,33814.19921875,5,1,0,0,0,0,0,0,0,0,12,12,33684,0,0,0,0,2,26,0,1,1,0
"14092",0,0,1,12,6,8,1958,31,1923,28,65100,3851,1,1,151515,8,3,0,0,0,0,0,NA,0,0,11,NA,NA,40740,0,NA,0,1,31,0,1,NA,1
"14131",1,0,1,6,1,7,1947,NA,1736,40,27022.80078125,6862,0,1,100201.5,21,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14134",1,0,1,16,12,11,1956,20,0,30,0,1138,1,1,44912.69921875,9,2,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,1,20,1,0,1,0
"14143",1,NA,NA,17,3,12,1960,34,1300,27,0,2925,0,NA,256200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,1,0,NA,0
"14177",0,1,0,8,12,4,1958,17,110,30,774.900024414062,3017,0,0,19674.900390625,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,0,NA,1
"14220",0,0,1,12,9,9,1929,NA,2000,57,29400,105,0,0,48090,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"14230",1,0,1,12,5,10,1928,NA,2410,58,102060,92,0,1,122640,39,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"14244",0,0,1,12,7,13,1947,NA,1832,39,46200,5661,0,1,143096.09375,19,3,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,22,0,1,NA,1
"14261",1,0,1,13,1,9,1962,31,3825,25,84000,6007,0,1,135450,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"14262",0,0,1,17,8,11,1948,NA,780,38,2289,1286,2,1,152166,18,2,0,0,0,0,0,NA,0,0,NA,12,0,NA,NA,0,0,2,40,0,0,NA,1
"14273",1,0,1,10,9,11,1930,NA,2349,55,27667.5,3396,0,1,68302.5,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"14298",0,0,1,12,12,7,1960,9,0,26,0,2818,2,1,35500.5,2,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"14313",1,0,1,14,3,12,1944,NA,2250,43,54862.5,462,0,0,105000,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14315",1,0,1,17,2,9,1951,23,2250,36,83370,3670,3,1,90720,16,1,0,0,0,0,0,0,0,0,17,NA,NA,0,0,NA,0,3,3,0,1,1,0
"14353",1,1,0,12,2,7,1954,9,2080,33,12600,6848,0,0,17262,14,1,0,0,0,0,0,0,0,0,8,NA,NA,2100,0,NA,0,3,9,0,1,1,0
"14364",0,1,0,16,1,13,1961,4,1984,26,65100,3987,0,0,65100,6,1,0,0,0,0,0,0,0,0,17,17,163800,0,0,0,0,4,4,0,1,1,0
"14369",0,0,1,16,3,12,1950,NA,0,36,0,849,4,0,47271,8,1,0,0,0,0,0,0,38430,0,12,12,41160,72030,0,0,0,2,40,0,0,1,0
"14371",1,0,1,12,1,11,1957,16,2520,30,23100,4757,0,1,42630,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"14384",1,0,1,11,7,10,1955,2,2486,31,30334.5,3639,2,1,74745.296875,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14405",0,0,1,13,6,8,1960,37,0,26,0,896,2,1,65236.5,3,4,0,0,0,0,0,NA,0,0,9,10,27318.900390625,0,0,0,0,1,37,0,0,NA,1
"14410",0,0,1,12,2,9,1932,NA,1704,55,28350,5643,0,1,80220,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"14412",1,0,1,17,12,10,1928,NA,2940,58,105000,6561,0,1,165900,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"14471",1,0,1,12,1,12,1961,21,2408,26,77700,424,0,0,80220,6,2,0,2100,2100,0,0,0,0,0,10,12,129150,0,0,0,0,2,21,0,1,1,0
"14478",1,0,1,8,8,9,1953,45,1744,33,25200,2181,3,1,31290,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"14480",1,0,1,14,7,11,1941,NA,2286,45,52500,3255,2,1,102900,22,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"14487",0,0,1,16,10,12,1959,12,714,27,10080,4462,1,1,58012.5,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"14516",0,1,0,17,3,13,1928,NA,0,59,0,4493,0,1,176400,25,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"14538",0,0,1,14,9,12,1957,31,88,29,636.299987792969,5394,2,1,20376.30078125,6,2,0,0,0,0,0,NA,0,0,12,16,81060,0,0,0,0,1,37,1,0,NA,1
"14561",1,0,1,9,8,9,1929,NA,2015,57,34650,4244,0,1,39900,37,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"14585",1,0,1,10,11,9,1951,41,2604,35,31500,2435,2,1,65167.19921875,16,3,0,2167.19995117188,2167.19995117188,0,0,0,0,0,5,5,10059,10920,0,0,0,3,41,0,1,1,0
"14595",1,0,1,8,9,7,1955,41,2008,31,10500,4036,2,1,31500,9,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"14601",0,0,1,17,4,12,1960,45,2106,25,27300,2602,0,0,38604.30078125,6,1,0,0,0,0,0,0,0,0,NA,17,16065,NA,NA,0,0,3,19,0,1,1,0
"14615",0,1,0,10,4,4,1952,17,3120,36,12012,3661,0,1,30702,NA,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,1
"14636",0,1,0,12,9,1,1941,NA,0,45,0,4733,1,0,11037.599609375,NA,3,0,0,2469.60009765625,0,0,0,0,1176,NA,NA,NA,0,0,NA,0,2,13,0,0,1,0
"14685",1,0,1,12,8,10,1935,NA,1824,51,57848.69921875,4365,0,1,95984.703125,30,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"14691",1,0,1,14,3,12,1951,4,2497,36,100800,5315,2,1,216930,16,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,4,0,1,1,0
"14696",0,0,1,12,12,11,1951,4,1940,35,75600,6044,1,NA,147630,15,1,0,0,0,0,0,NA,2520,0,12,NA,NA,40278,0,NA,0,4,4,0,1,NA,1
"14720",1,0,1,11,5,9,1956,14,1808,30,20790,551,0,1,61389.30078125,11,1,0,699.299987792969,699.299987792969,0,0,0,0,0,8,12,420,2520,0,0,0,2,14,0,1,1,0
"14754",1,0,1,16,9,11,1952,6,2500,34,132300,2170,2,1,144900,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"14767",0,0,1,14,2,11,1943,NA,1512,44,39900,6331,0,NA,100800,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"14770",0,0,1,17,10,10,1939,NA,1755,47,98700,3359,0,0,144610.203125,25,1,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,1,6,0,1,1,0
"14772",0,0,1,14,5,12,1952,14,1530,35,11476.5,6332,2,1,112560,13,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,14,0,1,NA,1
"14781",0,0,1,14,2,13,1933,NA,NA,54,0,6318,0,NA,71517.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,0,NA,0
"14786",0,0,1,16,2,10,1944,NA,0,43,0,1274,2,NA,157920,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"14800",0,0,1,12,5,11,1936,NA,1875,50,28350,2519,0,0,34650,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14813",1,0,1,12,9,10,1951,37,1294,35,19347.30078125,6367,4,1,33453,15,3,0,11491.2001953125,11491.2001953125,0,0,0,0,0,12,12,0,24164.69921875,0,0,0,1,37,0,1,1,0
"14837",1,0,1,12,11,10,1927,NA,2000,59,83160,5586,0,1,158130,39,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"14846",1,0,1,12,4,10,1960,37,1602,28,15750,6015,2,1,28224,4,3,0,924,924,0,0,0,0,0,10,12,102900,0,0,0,0,1,37,0,1,1,0
"14848",1,0,1,14,7,11,1948,NA,343,38,NA,2556,0,0,53692.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,39900,0,NA,0,1,29,0,1,NA,0
"14861",0,0,1,15,9,12,1954,2,1966,32,50820,5857,0,0,53970,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"14866",0,1,0,17,2,7,1961,32,224,26,1470,4300,1,1,50190,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"14872",1,0,1,16,5,11,1941,NA,3060,46,21000,6502,3,1,52920,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14877",0,0,1,14,12,12,1934,NA,1656,52,34650,3959,0,0,37144.80078125,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"14886",0,0,1,17,5,12,1951,20,2101,35,58800,3512,0,1,165900,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"14892",1,0,1,17,10,13,1926,NA,1500,60,21000,6215,0,1,197190,41,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"14900",1,0,1,17,7,9,1957,32,2790,29,4410,1507,0,0,10710,6,3,0,0,0,0,0,0,0,0,10,10,9765,5308.7998046875,0,0,0,3,32,0,0,1,0
"14928",0,0,1,16,1,12,1926,NA,1936,60,65847.6015625,2480,0,0,83594.703125,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"14930",1,0,1,17,9,12,1953,9,2750,33,81900,2171,0,1,136920,10,1,0,0,0,0,0,0,0,0,12,17,130200,0,0,0,0,1,6,0,1,1,0
"14952",1,0,1,13,11,10,1934,NA,541,52,0,4040,0,NA,90470.1015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,1,0,0,0
"14967",1,0,1,13,2,8,1953,34,2054,34,50400,4362,2,1,69720,14,1,0,2520,2520,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"15009",1,0,1,9,8,9,1961,36,1800,25,17010,1812,2,1,20527.5,5,1,2887.5,0,2887.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
"15017",0,0,1,12,7,10,1934,NA,2090,52,25410,4361,0,NA,92542.796875,28,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"15034",1,0,1,16,10,11,1944,NA,1968,42,67200,1967,0,1,106260,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"15043",1,0,1,16,9,10,1953,31,2015,33,71400,3829,1,1,115500,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15062",1,0,1,16,12,12,1961,6,2475,25,57750,2799,0,0,60900,5,1,0,0,0,0,0,0,0,0,12,NA,NA,840,0,NA,0,3,9,0,1,1,0
"15085",0,0,1,12,12,10,1954,39,NA,32,NA,2044,4,NA,66849.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,102060,0,0,0,0,3,39,NA,NA,NA,0
