"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"2",1,0,1,12,8,10,1955,24,3210,38,120450,1203,3,1,161370,11,1,0,0,0,0,0,0,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,1,0
"3",0,0,1,11,9,10,1952,24,2024,40,24750,318,0,NA,93720,15,3,0,0,0,0,0,NA,30030,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,NA,1
"4",1,0,1,4,10,10,1950,NA,1440,42,NA,243,0,0,33382.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,NA,0
"5",1,0,1,12,5,10,1962,24,2060,30,30426,1189,3,1,48963.75,4,1,0,0,0,0,0,0,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,1,0
"6",1,0,1,12,4,10,1958,24,2805,35,18150,1296,3,1,18229.19921875,9,2,0,0,4950,0,0,3000,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,1,0
"7",1,0,1,12,5,10,1959,24,2800,34,27328.94921875,331,3,1,38364.1484375,7,3,0,0,0,0,0,0,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,1,0
"8",0,0,1,13,9,10,1953,24,2720,39,16500,1204,1,1,84810,13,2,0,0,0,0,0,NA,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,3,9,0,1,NA,1
"9",1,0,1,12,10,10,1956,24,3048,36,55852.5,1298,3,1,92276.25,10,2,0,0,0,0,0,0,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,24,0,1,1,0
"10",0,0,1,14,10,10,1964,24,2160,28,14850,227,0,0,14850,4,2,0,0,0,0,0,0,0,0,11,9,11785.9501953125,1448.69995117188,0,0,0,2,21,0,1,1,0
"11",1,1,0,16,10,9,1967,29,1680,25,35475,5222,2,1,37620,5,3,0,0,0,0,0,0,0,0,NA,11,0,NA,0,0,0,1,29,0,1,1,0
"12",1,1,0,12,5,9,1966,29,0,27,0,6268,0,0,49.5,6,3,0,0,0,0,0,0,0,0,NA,11,0,NA,0,0,0,1,29,0,1,1,0
"16",0,1,0,12,6,9,1962,29,1697,31,36300,6390,1,1,62218.19921875,13,3,0,0,0,0,0,NA,0,0,NA,11,0,NA,0,0,0,1,29,0,1,NA,1
"18",0,1,0,16,6,9,1953,29,693,40,3300,5219,4,0,37996.19921875,NA,3,0,0,0,0,0,NA,13464,0,NA,11,0,NA,0,0,0,1,29,0,0,NA,1
"19",0,0,1,15,12,9,1955,29,1715,37,47850,6450,2,1,112224.75,15,2,0,0,0,0,0,NA,8250,0,NA,11,0,NA,0,0,0,1,29,0,1,NA,1
"20",1,1,0,13,8,9,1963,29,2104,30,38395.5,7739,0,0,59845.5,5,1,0,0,0,0,0,0,0,0,NA,11,0,NA,0,0,0,1,29,0,1,1,0
"21",0,1,0,12,1,9,1958,29,1825,35,42900,6355,3,0,48602.3984375,9,3,0,0,0,0,0,0,5702.39990234375,0,NA,11,0,NA,0,0,0,1,29,0,1,1,0
"25",0,0,1,16,12,11,1956,34,331,36,4620,2637,3,1,90832.5,10,2,0,0,0,0,0,NA,0,0,NA,17,0,NA,NA,0,0,2,34,0,1,NA,1
"26",1,0,1,14,6,11,1954,34,2585,39,82500,2492,0,0,82665,12,2,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,2,34,0,1,1,0
"27",1,0,1,17,6,11,1948,NA,2448,45,107250,2499,1,1,386265,19,2,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,2,21,0,1,1,0
"28",0,0,1,15,10,11,1963,34,1012,29,34650,1848,0,0,34815,3,2,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,2,12,0,1,1,0
"30",1,0,1,17,10,11,1951,34,2916,42,82500,2490,2,1,256410,10,3,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,2,34,0,1,1,0
"31",0,0,1,16,2,11,1953,34,1960,40,47850,2638,0,1,122722.046875,NA,1,0,0,0,0,0,NA,0,0,NA,17,0,NA,NA,0,0,2,34,0,1,NA,1
"32",0,0,1,16,9,11,1960,34,0,32,0,7240,3,NA,95700,7,2,0,0,0,0,0,NA,0,0,NA,17,0,NA,NA,0,0,3,19,0,0,NA,1
"33",1,0,1,17,1,11,1959,34,2600,34,320100,2504,3,1,438916.5,8,3,0,0,0,0,0,0,0,0,NA,17,0,NA,NA,0,0,2,34,0,1,1,0
"34",1,0,1,12,11,8,1965,13,2145,27,41250,7238,0,0,41250,1,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"37",0,0,1,12,5,10,1953,13,860,40,3630,8645,2,NA,16071,NA,3,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,3,41,0,0,NA,1
"38",0,0,1,12,10,11,1951,13,1936,41,24750,5564,0,NA,70950,23,3,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,2,13,0,1,NA,1
"39",0,0,1,17,2,8,1962,13,0,31,0,6380,1,1,69795,5,3,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,2,13,0,0,NA,1
"41",1,0,1,9,2,8,1957,13,0,36,0,8646,5,1,22453.19921875,16,3,0,0,9444.599609375,0,0,1716,0,4008,8,8,0,0,0,0,0,1,20,0,0,1,0
"42",1,0,1,14,10,10,1947,NA,2000,45,29700,5587,3,1,41250,17,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"43",0,0,1,12,10,NA,1948,NA,1062,44,6600,7256,3,1,60555,20,2,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,2,13,0,1,NA,1
"44",0,0,1,16,9,8,1959,13,2133,33,23760,6360,3,0,50737.5,4,2,0,0,0,0,0,0,9570,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"45",1,0,1,12,11,7,1949,NA,2160,43,46200,8719,0,1,97350,21,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,3,41,0,1,1,0
"48",0,0,1,8,7,9,1960,14,1785,33,14850,1263,3,NA,51975,8,3,0,0,0,0,0,NA,5775,0,12,NA,NA,9900,0,NA,0,2,14,0,1,NA,1
"49",0,0,1,12,9,9,1963,14,1996,29,30525,289,0,0,30574.5,8,2,0,0,0,0,0,0,0,0,12,NA,NA,9900,0,NA,0,2,14,0,1,1,0
"50",1,0,1,11,6,9,1949,NA,1960,43,34650,183,2,1,69630,18,1,0,0,0,0,0,0,0,0,12,NA,NA,9900,0,NA,0,2,14,0,1,1,0
"51",0,0,1,12,6,9,1958,14,2340,34,24750,184,2,1,75570,5,2,0,0,0,0,0,NA,0,0,12,NA,NA,9900,0,NA,0,2,14,0,1,NA,1
"52",0,0,1,10,6,6,1948,NA,1600,45,12375,180,2,NA,95040,20,2,0,0,0,0,0,NA,0,0,12,NA,NA,9900,0,NA,0,2,14,0,1,NA,1
"55",1,0,1,12,5,12,1947,NA,1950,45,26400,1392,5,1,44319,19,2,0,4719,4719,0,0,0,0,0,12,NA,NA,9900,0,NA,0,2,14,0,1,1,0
"56",1,0,1,6,2,10,1948,NA,1985,45,22275,1492,1,1,30939.150390625,19,4,3796.64990234375,0,6766.64990234375,0,0,1800,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"57",1,0,1,4,8,8,1946,NA,2220,47,3432,3368,5,1,6337.64990234375,22,5,0,0,11332.2001953125,0,0,5544,0,1324,2,NA,0,NA,0,0,0,3,3,0,0,1,0
"58",0,0,1,9,8,8,1959,3,0,33,0,477,3,1,15675,7,4,0,0,0,0,0,NA,0,0,2,NA,0,NA,0,0,0,3,3,0,1,NA,1
"59",1,0,1,10,2,8,1955,3,2080,38,10230,470,2,1,38291.55078125,12,3,0,0,0,0,0,0,0,0,2,NA,0,NA,0,0,0,3,3,0,0,1,0
"60",1,0,1,12,7,8,1953,3,2040,40,37950,1521,0,1,62700,13,4,0,0,0,0,0,0,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"61",1,0,1,10,11,8,1960,3,2080,32,8250,7549,0,1,9522.150390625,8,2,0,1272.15002441406,2955.14990234375,0,0,1020,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"62",1,0,1,12,5,11,1951,3,2277,42,19800,2959,1,1,44860.19921875,17,3,0,1320,1320,0,0,0,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"63",0,0,1,12,10,8,1963,3,113,29,3630,524,2,0,71709,NA,2,0,0,2640,0,0,600,0,1000,2,NA,0,NA,0,0,0,3,3,0,0,1,0
"64",1,0,1,14,1,8,1956,3,2340,37,35145,528,2,1,50160,12,4,0,0,0,0,0,0,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"65",1,0,1,12,10,8,1962,3,2280,30,25080,522,0,0,25080,4,3,0,0,0,0,0,0,0,0,2,NA,0,NA,0,0,0,3,3,0,1,1,0
"68",0,1,0,12,3,8,1965,10,0,28,0,4719,3,0,6098.39990234375,7,1,0,0,11761.2001953125,0,0,3432,0,3696,12,NA,NA,0,0,NA,0,3,10,0,0,1,0
"69",1,1,0,12,2,8,1960,10,400,33,0,3926,0,0,14374.7998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,10,0,0,NA,0
"70",1,1,0,12,3,8,1962,10,360,31,1980,4621,2,0,7524,5,3,0,0,5148,0,0,3120,0,0,12,NA,NA,0,0,NA,0,3,10,0,0,1,0
"72",0,1,0,12,4,8,1952,10,3320,41,24750,7046,0,0,33000,15,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,10,0,1,1,0
"73",1,1,0,12,3,8,1961,10,1300,32,19800,5152,2,1,20625,2,3,0,0,5365.7998046875,0,0,3252,0,0,12,NA,NA,0,0,NA,0,3,10,0,0,1,0
"75",1,1,0,12,2,8,1953,10,2088,40,52800,3929,2,1,92400,14,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,10,0,1,1,0
"76",0,1,0,12,3,8,1958,10,2040,35,2145,3931,3,0,6342.60009765625,15,3,0,0,7167.60009765625,0,0,3504,0,840,12,NA,NA,0,0,NA,0,3,10,0,1,1,0
"600",1,0,1,12,7,3,1954,4,1970,38,67650,2105,2,1,67650,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"624",1,0,1,16,8,12,1968,37,3570,25,95290.796875,7085,0,1,136540.796875,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"637",1,0,1,17,12,12,1943,NA,2430,49,135300,3190,1,1,199650,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"670",1,0,1,12,5,10,1963,45,520,29,NA,2128,0,NA,11908.0498046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,0,0
"671",0,0,1,12,7,11,1954,13,1280,39,11550,992,0,NA,65917.5,11,2,0,0,0,0,0,NA,1980,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"677",0,0,1,8,2,11,1934,NA,0,59,0,3222,0,NA,44084.69921875,18,5,0,0,8791.2001953125,8791.2001953125,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"688",0,0,1,17,2,11,1966,19,2182,27,47850,1511,0,0,47850,7,1,0,0,0,0,0,0,0,0,13,17,78102.75,31416,0,0,0,4,4,0,1,1,0
"701",1,0,1,17,9,9,1955,21,2227,37,66000,6206,2,1,98244.296875,11,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,19,0,1,1,0
"731",1,0,1,16,10,8,1965,37,2849,27,15097.5,9883,0,0,15097.5,9,2,0,0,0,0,0,0,0,0,12,12,34650,44150.69921875,0,0,0,1,37,0,1,1,0
"759",0,0,1,17,4,11,1959,12,2500,34,87319.6484375,2039,0,1,183757.203125,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"764",0,0,1,13,5,11,1960,12,1591,33,18150,6408,2,1,56430,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"769",0,0,1,12,4,10,1960,24,108,33,79.1999969482422,1296,3,NA,18229.19921875,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"770",0,1,0,13,1,9,1959,20,1984,34,33000,4165,3,1,57816,8,3,0,0,0,0,0,NA,0,0,NA,11,0,NA,NA,0,0,1,20,0,1,NA,1
"780",1,0,1,15,10,13,1960,32,2167,32,27225,3656,0,0,74250,6,1,0,0,0,0,0,0,0,0,16,16,0,1452,0,0,0,3,32,0,1,1,0
"790",1,0,1,12,2,11,1952,12,2500,41,67650,69,0,1,135795,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"796",1,0,1,12,5,12,1952,48,2250,40,66181.5,319,0,0,67349.703125,15,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,48,0,1,1,0
"805",1,1,0,12,12,8,1949,NA,2060,43,29700,2809,4,1,70455,17,3,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,2,34,0,1,1,0
"817",1,0,1,12,1,10,1943,NA,2480,51,31350,5756,0,0,31350,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"839",1,0,1,12,3,10,1945,NA,2700,48,39600,66,1,0,49995,20,3,0,0,2310,2310,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"840",1,0,1,17,5,10,1954,34,3410,39,199650,3773,2,1,295350,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"841",0,0,1,12,12,10,1941,NA,0,51,0,3171,1,1,105517.5,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"842",0,0,1,16,2,11,1944,NA,0,49,0,3203,0,1,574299,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"849",1,0,1,13,3,9,1963,35,3000,30,82500,6877,1,1,106425,4,1,0,0,0,0,0,0,0,0,14,12,102300,9900,0,0,0,3,42,0,1,1,0
"856",1,0,1,9,3,9,1964,36,1604,29,18150,9234,3,1,37207.5,11,4,7920,1072.5,14932.5,0,0,3600,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"863",0,0,1,17,11,10,1950,NA,1940,42,79200,3126,1,NA,121633.046875,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"865",1,0,1,10,9,9,1956,48,2574,36,58665.75,3618,0,1,116823.296875,10,3,0,0,10018.7998046875,10018.7998046875,0,0,0,0,5,NA,NA,4950,0,NA,0,2,48,0,1,1,0
"892",1,0,1,12,7,9,1932,NA,992,60,22047.30078125,512,0,1,58094.8515625,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
"893",0,0,1,16,2,10,1957,32,448,36,3469.94995117188,276,2,1,74048.703125,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"894",0,0,1,17,4,9,1943,NA,2420,50,40228.6484375,3482,0,0,48683.25,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"951",0,0,1,17,11,11,1958,14,1960,34,28611,4170,2,NA,73161,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"961",0,0,1,10,5,5,1964,37,0,29,0,10435,2,1,153450,NA,2,0,0,0,0,0,NA,0,0,8,NA,NA,0,0,NA,0,3,41,0,0,NA,1
"970",0,0,1,12,10,11,1948,NA,1368,44,14850,3817,0,1,77629.203125,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,1
"975",1,0,0,12,12,9,1938,NA,1800,54,66000,430,0,1,95502,29,3,1485,0,1485,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"976",0,0,1,12,5,10,1960,41,693,33,13200,4784,2,NA,70950,7,3,0,0,0,0,0,NA,0,0,5,5,1386,594,0,0,0,3,41,0,1,NA,1
"984",1,NA,NA,12,NA,10,NA,NA,1920,46,0,5456,0,NA,143583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,0
"998",0,0,1,12,5,11,1958,37,2069,35,21821.25,3768,0,0,24954.599609375,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"1036",0,1,0,13,7,10,1947,NA,2750,45,41250,212,0,1,127215,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"1046",0,0,1,14,3,12,1950,NA,1540,43,NA,8015,1,NA,73636.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,0,1,NA,0
"1068",1,0,1,17,1,11,1950,NA,2550,43,74250,47,0,1,117036.1484375,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"1081",0,0,1,12,2,11,1965,4,0,30,0,5455,3,1,22440,5,1,0,0,5280,0,0,NA,0,3200,12,12,0,0,0,0,0,4,4,0,0,NA,1
"1086",1,0,1,NA,5,11,1967,19,NA,26,NA,5117,0,NA,177705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,155430,0,0,0,1,3,32,NA,NA,NA,0
"1100",1,0,1,12,12,6,1967,6,818,25,13200,10939,0,0,13200,6,1,0,0,0,0,0,0,0,0,NA,12,47850,NA,NA,0,0,1,6,0,1,1,0
"1114",1,0,1,14,12,13,1953,4,2367,39,79374.8984375,3228,0,1,155350.796875,13,1,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,4,4,0,1,1,0
"1119",1,NA,NA,13,3,10,1968,4,2080,25,NA,6707,0,0,122166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,1,1,NA,0
"1154",0,0,1,17,12,8,1953,10,1888,39,85800,3953,1,1,125400,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"1162",1,0,1,15,11,11,1963,26,2064,29,39600,5176,0,1,70125,3,2,0,0,0,0,0,0,0,0,14,14,17532.900390625,69960,0,0,0,3,42,0,1,1,0
"1172",1,0,1,16,7,12,1959,34,1968,33,85800,3483,1,1,119064,7,2,0,0,0,0,0,0,0,0,16,17,102300,341.549987792969,0,0,0,2,21,0,1,1,0
"1180",0,0,1,17,9,12,1948,NA,87,44,3300,3603,2,1,160710,NA,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,2,24,0,0,NA,1
"1183",1,0,1,12,10,9,1956,29,NA,38,NA,5076,2,NA,23925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,0,0
"1185",1,0,1,12,7,10,1958,39,2196,34,62700,137,1,1,103290,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"1187",0,0,1,17,5,9,1952,20,1947,41,82500,2488,2,1,300300,14,2,0,1650,1650,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"1205",1,0,1,17,3,11,1957,29,2187,36,90750,4771,2,1,137115,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"1211",0,0,1,17,11,7,1943,NA,2020,49,57750,4895,0,0,70521,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"1212",0,0,1,12,11,9,1943,NA,1437,49,17325,430,0,1,95502,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"1230",1,0,1,12,7,13,1934,NA,1300,58,NA,2658,0,NA,72164.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,0
"1247",0,0,1,17,8,10,1956,37,1950,37,16500,2498,3,1,73425,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1289",0,0,1,14,3,12,1959,22,0,34,0,3416,2,1,49500,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"1290",0,0,1,16,5,10,1961,31,3341,32,54450,4932,1,1,114948.8984375,6,1,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,1,29,0,0,NA,1
"1314",0,0,1,14,9,11,1960,14,3550,32,5775,3249,2,1,65175,7,1,0,0,0,0,0,NA,0,0,12,14,48706.3515625,16077.599609375,0,0,0,2,26,0,1,NA,1
"1334",0,0,1,12,1,10,1942,NA,2060,51,29700,2104,0,1,71228.8515625,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"1345",1,0,1,17,7,9,1953,4,2090,39,70950,3973,0,0,70974.75,12,3,0,0,0,0,0,0,0,0,15,NA,NA,0,0,NA,0,4,4,0,1,1,0
"1358",0,0,1,12,5,10,1943,NA,1839,50,23100,4079,0,1,122100,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1371",1,0,1,17,11,12,1948,NA,1864,44,84975,1851,2,1,130515,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"1412",0,0,1,12,3,11,1960,39,1794,33,32856.44921875,464,2,1,95203.3515625,1,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"1419",0,0,1,12,1,8,1956,20,1850,37,28875,5124,3,0,52813.19921875,NA,1,0,0,0,0,0,0,23938.19921875,0,11,10,44550,11550,0,0,0,1,20,0,1,1,0
"1429",1,0,0,3,10,8,1964,31,NA,28,0,9441,0,0,16519.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,12045,0,NA,0,1,31,0,0,NA,0
"1451",0,0,1,13,9,11,1964,43,2160,28,39600,4316,0,0,40854,6,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,43,0,1,1,0
"1472",0,0,1,17,4,11,1956,36,710,37,33000,4317,1,1,87450,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"1490",0,0,1,11,10,11,1941,NA,0,51,0,3188,0,1,53037.6015625,25,2,0,0,12315.599609375,12315.599609375,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,0,NA,1
"1495",0,0,1,12,3,11,1944,NA,1840,50,41250,3582,1,NA,89199,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"1505",1,0,1,12,8,9,1943,NA,2860,49,82500,6735,1,1,84876,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"1506",0,1,0,14,10,4,1953,10,2058,39,52800,3650,1,0,60225,18,2,0,0,0,0,0,0,825,0,8,NA,NA,0,0,NA,0,3,10,0,1,1,0
"1511",1,0,1,16,4,10,1957,34,2940,36,74250,1060,1,1,102300,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"1524",0,0,1,12,10,12,1965,31,1084,27,6208.9501953125,6384,2,0,14713.0498046875,4,2,0,7528.9501953125,10168.9501953125,0,0,1600,0,0,14,16,41250,18150,0,0,0,3,42,0,1,1,0
"1544",0,0,1,12,12,9,1950,NA,1928,42,19800,3115,1,1,102522.75,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"1546",0,0,1,14,9,10,1951,23,892,41,14850,4286,3,1,81128.8515625,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"1560",0,0,1,13,6,11,1963,9,178,29,0,4999,0,NA,112934.25,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,1,0,NA,1
"1576",1,0,1,12,12,10,1945,NA,NA,47,NA,1860,0,NA,59312.55078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,0,NA
"1584",0,0,1,16,9,11,1943,NA,3264,49,67650,1770,1,1,105085.203125,23,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,38,0,1,NA,1
"1597",1,1,0,14,1,1,1958,34,1960,35,51150,3691,2,1,100485,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"1608",0,0,1,16,7,9,1936,NA,0,56,0,7146,0,1,175890,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"1612",0,1,0,12,5,7,1952,19,0,41,0,6900,2,NA,42259.80078125,18,5,0,0,30214.80078125,30214.80078125,0,NA,2145,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"1613",1,0,1,14,4,11,1945,NA,768,48,13200,6945,0,1,135740.546875,38,2,0,9900,9900,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,0,1,0
"1626",0,0,1,14,9,10,1950,NA,1734,42,27225,4580,0,NA,90090,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"1631",0,0,1,16,8,12,1953,34,0,40,0,11014,3,1,77647.3515625,12,1,0,0,0,0,0,NA,0,0,16,12,0,0,0,0,0,3,42,0,0,NA,1
"1644",0,1,0,16,2,4,1959,1,480,34,4125,3891,1,0,31185,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"1647",0,0,1,12,5,9,1953,32,0,40,0,6735,1,NA,84876,NA,3,0,0,0,0,0,NA,2376,0,11,NA,NA,0,0,NA,0,3,32,0,0,NA,1
"1662",0,0,1,16,9,11,1938,NA,1800,54,42900,1542,0,1,215767.203125,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"1664",0,0,1,12,11,12,1951,4,1936,41,84150,4805,0,NA,150692.84375,14,3,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"1674",0,0,1,16,5,8,1950,NA,1399,43,54450,7419,2,1,160627.5,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"1675",1,0,1,14,4,10,1968,14,3700,25,53130,7221,0,0,65752.5,3,2,0,0,0,0,0,0,0,0,12,12,73425,41250,0,0,0,2,14,0,1,1,0
