"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1",1,0,1,17,2812,37,89700,5239,1,1,130419.203125
"2",1,0,1,12,1200,51,202400,6937,0,1,202400
"5",1,0,1,12,2080,44,47150,3138,1,1,70978
"6",1,0,1,12,2080,49,0,7767,1,1,36800
"7",1,0,1,12,1960,47,21045,1788,0,1,38904.5
"8",0,0,1,13,1952,53,25070,894,0,0,34161.8984375
"9",1,0,1,12,1912,50,118450,544,0,1,165600
"10",0,0,1,14,0,42,0,1513,0,0,9476
"11",1,1,0,16,1785,39,112700,4375,1,1,116150
"12",1,1,0,12,1569,41,27600,6498,0,1,96600
"13",1,1,0,14,1600,37,46345,2350,0,0,53652.1015625
"14",0,1,0,13,1645,35,54050,1827,4,1,100689.3984375
"18",0,1,0,16,1715,54,35650,4844,2,0,135792
"19",0,0,1,15,2303,51,65550,7496,1,1,158125
"20",1,1,0,13,3120,43,131100,6560,0,0,135240
"21",0,1,0,12,1960,49,62330,7977,0,0,99130
"25",0,0,1,16,3185,50,55200,1759,1,1,151305.5
"26",1,0,1,14,1458,53,35650,2249,0,0,41400
"27",1,0,1,17,2397,58,460000,3126,0,1,599150
"30",1,0,1,17,2178,56,155250,1468,0,1,260475
"31",0,0,1,16,2147,54,75900,1409,0,1,126350.5
"33",1,0,1,17,3120,48,356500,4755,1,1,981651.5
"37",0,0,1,12,0,53,0,3108,0,0,8657.2001953125
"42",1,0,1,14,1960,59,37950,658,0,1,52900
"43",0,0,1,12,1847,58,27600,1753,0,1,109730.703125
"50",1,0,1,11,2038,57,31280,1408,0,1,50830
"55",1,0,1,12,2115,60,48070,5793,1,1,71329.8984375
"57",1,0,1,4,1400,60,39100,6871,0,0,41748.44921875
"61",1,0,1,10,4080,46,29325,2541,0,1,43125
"62",1,0,1,12,2585,55,35650,1790,0,0,43700
"64",1,0,1,14,2240,51,29900,1215,0,1,49680
"65",1,0,1,12,1920,44,24725,1269,0,0,26657
"68",0,1,0,12,1488,42,24150,1376,3,0,31395
"69",1,1,0,12,0,47,0,1854,0,0,8873.400390625
"70",1,1,0,12,2178,45,55200,1588,1,1,77050
"72",0,1,0,12,720,54,5750,1349,0,1,42318.8515625
"73",1,1,0,12,0,46,0,1837,0,0,690
"75",1,1,0,12,2058,54,56350,2143,0,1,96600
"76",0,1,0,12,1144,49,8703.2001953125,1150,0,1,38759.6015625
"600",1,0,1,12,1962,52,58650,2776,0,1,67390
"603",1,0,1,12,2540,49,34500,1910,0,1,68379
"645",0,0,1,16,2160,38,115000,7877,1,1,340170
"664",0,0,1,16,2105,26,41170,3094,0,0,41931.30078125
"668",1,0,1,11,2156,50,39100,596,0,1,77050
"688",0,0,1,17,9,41,460,2353,2,1,138690
"692",1,0,1,14,1337,28,27600,942,0,0,27945
"701",1,0,1,17,1674,51,82800,1967,0,1,140070
"709",1,0,1,17,2040,25,26450,3652,0,1,49450
"713",1,0,1,14,2704,25,39100,1483,1,1,59772.3984375
"723",0,0,1,16,480,35,8871.099609375,4210,2,1,107396.203125
"731",1,0,1,16,2032,41,41400,1517,3,1,55241.3984375
"759",0,0,1,17,694,48,21656.80078125,5818,0,1,158309
"774",0,0,1,17,1470,28,23000,2542,0,1,59800
"796",1,0,1,12,0,54,0,2254,0,0,36073.19921875
"804",1,0,1,14,2180,40,47725,3574,5,1,117884.203125
"805",1,1,0,12,0,57,0,3389,5,1,32200
"814",0,1,0,17,2808,33,103385,3561,2,1,281807.5
"829",0,0,1,14,2075,37,42550,1168,1,1,124430
"833",0,0,0,13,2448,34,28750,1372,0,1,70725
"836",1,0,1,12,2786,37,57500,1427,1,1,103500
"849",1,0,1,13,2510,44,146050,1559,0,1,173190
"850",1,0,1,17,2750,38,138402.5,5389,3,1,274449.8125
"856",1,0,1,9,3400,43,3105,2093,3,1,22047.80078125
"865",1,0,1,10,3120,50,0,2610,0,1,64400
"867",0,0,1,12,40,41,287.5,1938,3,1,60713.1015625
"893",0,0,1,16,980,50,19550,1851,0,1,147229.90625
"900",1,0,1,12,3315,41,80500,8038,1,1,135125
"912",1,0,1,17,2460,37,231150,6921,2,1,232990
"913",0,0,1,16,1984,32,36800,6262,0,0,49749
"915",0,0,1,12,2564,37,52900,5593,1,1,139150
"916",0,0,1,12,0,26,0,6879,0,0,14030
"948",0,0,1,15,2429,31,55200,7438,2,1,59110
"970",0,0,1,12,1800,58,18400,354,0,1,98900
"1037",1,0,1,17,2400,36,632500,8028,2,1,759979.8125
"1055",1,0,1,12,2066,26,21850,7196,0,1,33580
"1093",1,0,1,8,3432,33,48817.5,1410,1,1,72967.5
"1095",1,1,0,13,2027,27,28750,2320,0,0,29290.5
"1103",0,0,1,16,1840,38,32200,6246,0,1,82110
"1114",1,0,1,14,2648,53,115000,1068,0,1,233450
"1138",1,0,1,17,1800,36,46000,401,1,1,95496
"1144",0,0,1,16,1905,26,57500,1263,0,1,92345
"1154",0,0,1,17,2064,53,157780,2467,0,1,192280
"1162",1,0,1,15,2940,43,61870,5397,0,1,118220
"1163",1,0,1,12,936,33,17250,1065,2,1,8740
"1169",0,0,1,12,0,34,0,397,3,1,108100
"1172",1,0,1,16,2191,47,149500,5070,2,1,170779.59375
"1180",0,0,1,17,0,58,0,2037,1,1,198063.34375
"1185",1,0,1,12,2160,48,72450,1347,2,1,169050
