"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"2114",1,0,1,15,1992,51,91700,5725,0,1,100817.6015625
"2143",0,0,1,12,0,27,0,3060,2,1,62880
"2147",1,0,1,14,2778,31,55020,3016,4,1,78600
"2219",0,0,1,12,0,57,0,537,0,0,68088.5625
"2249",1,0,1,10,1949,26,28820,2623,2,1,28820
"2263",1,0,1,16,2805,31,39300,1408,0,1,68120
"2269",1,0,1,17,3000,26,78600,2947,0,0,79124
"2280",0,0,1,11,0,36,0,5212,2,0,20559.140625
"2296",0,1,0,7,1792,30,17019.51953125,3660,6,1,34919.359375
"2330",1,1,0,13,385,26,13624,4734,1,1,51823.6015625
"2347",1,0,1,16,2016,28,64190,4845,0,0,65369
"2355",1,0,1,12,2287,35,25584.30078125,2657,0,0,26260.259765625
"2357",0,0,1,12,1162,34,15720,4666,3,1,48470
"2374",1,0,0,8,0,27,0,5113,3,1,8378.759765625
"2387",0,1,0,16,1187,33,11004,6573,0,1,66024
"2393",1,0,1,12,1352,46,48994,3148,0,1,126100.6015625
"2394",1,0,1,10,2083,37,28820,4602,2,1,31440
"2404",1,0,1,16,2352,28,39300,2864,0,1,73360
"2415",0,0,1,7,2424,42,6550,598,0,1,77583.4375
"2443",1,0,1,12,2160,36,67072,859,1,1,84364
"2445",0,0,1,16,0,25,0,6381,0,1,125498
"2451",0,0,1,17,1125,32,11528,460,0,1,63535
"2452",1,0,1,12,0,54,0,2809,0,1,30748.3203125
"2490",0,0,1,11,0,38,0,4689,2,0,31088.919921875
"2581",0,0,1,15,720,56,7356.9599609375,3892,0,1,100055.1796875
"2582",1,0,1,12,2784,31,40348,2146,2,1,40348
"2586",0,0,1,8,120,52,786,802,1,0,18960.939453125
"2616",0,0,1,12,0,44,0,5285,5,1,19650
"2636",0,0,1,12,1868,43,28296,5244,0,1,105848
"2654",1,0,1,17,1632,29,53710,4830,0,1,105481.203125
"2666",0,1,0,12,0,52,0,2839,0,1,93992.5
"2695",1,0,1,13,1932,39,20960,2591,0,1,21615
"2701",1,0,1,12,1504,56,34060,4831,0,1,88110.6015625
"2713",1,0,1,15,2550,35,76899.6171875,3219,2,1,76899.6171875
"2725",1,0,1,16,2500,27,39300,691,0,1,66810
"2734",1,0,1,12,2200,31,39289.51953125,1024,2,1,39289.51953125
"2801",1,0,1,12,2940,39,26200,2311,0,1,52400
"2804",1,1,0,5,2040,56,23383.5,3889,1,1,28099.5
"2807",1,0,1,12,3000,36,36784.80078125,4975,2,1,69430
"2839",1,0,1,16,3528,53,261997.375,1426,0,1,1330174
"2855",0,0,1,12,0,29,0,5557,0,1,42968
"2871",1,0,1,14,2209,30,52400,1591,2,1,63037.19921875
"2882",1,0,1,14,3702,33,73360,4033,1,1,96940
"2927",1,0,0,16,2009,30,68120,1630,2,1,93796
"2933",1,0,1,12,1920,25,55020,5802,0,0,56330
"2954",1,0,1,12,1031,26,12838,3233,1,0,19828.16015625
"2997",1,0,1,12,3725,46,36745.5,1022,1,1,89604
"3012",0,0,1,16,1440,51,39300,3388,0,1,150650
"3020",0,0,0,10,2244,25,25998.259765625,2843,0,0,25998.259765625
"3033",1,1,0,14,2104,28,57640,3740,1,1,79910
"3077",1,0,1,16,1666,53,204360,4601,0,1,207454.21875
"3090",0,0,1,15,208,34,0,4263,2,1,84591.9375
"3099",0,0,1,14,10,52,393,4601,0,1,207454.21875
"3111",1,0,1,8,4160,56,0,2861,3,1,2.61999988555908
"3159",1,0,1,14,2375,31,40348,3489,0,1,84888
"3174",0,0,1,8,768,34,5030.39990234375,4162,5,0,22259.51953125
"3229",1,0,1,12,2147,56,49706.640625,3934,0,1,52588.640625
"3253",1,0,1,12,1672,32,38514,6411,3,1,39410.0390625
"3259",0,0,1,12,0,27,0,2424,2,1,53448
"3271",1,0,1,16,2680,30,40610,1087,2,1,40610
"3303",0,0,1,12,2350,27,41920,3489,0,1,84888
"3306",1,0,1,17,2145,25,43230,3801,1,1,47291
"3352",0,0,0,12,1815,25,24890,1630,2,1,93796
"3392",0,0,1,12,0,34,0,1107,2,1,96940
"3397",1,0,1,12,2548,25,73360,1641,0,1,102180
"3412",0,0,0,14,1040,31,20027.279296875,6009,3,1,101797.4765625
"3419",0,0,1,17,1832,27,40796.01953125,2052,0,0,44545.23828125
"3425",1,0,1,17,2040,31,53448,1786,1,1,69430
"3426",0,0,1,14,2020,33,17328.6796875,1543,2,0,18376.6796875
"3444",0,0,1,17,0,27,0,1883,3,1,65762
"3449",0,1,0,9,1484,25,10480,1063,2,0,10480
"3454",1,0,1,16,2022,29,23580,2722,0,1,55020
"3478",1,0,1,12,2733,28,52662,4989,2,1,52740.6015625
"3488",0,0,1,17,1146,41,34060,5154,3,1,120520
"3513",0,0,1,8,1040,56,5449.60009765625,1521,0,1,32991.0390625
"3532",0,0,1,12,1470,40,13100,4027,3,1,116823.1796875
"3534",0,0,1,16,0,39,0,2101,2,1,196500
"3580",1,0,1,17,1347,59,33061.78125,4786,0,1,38841.5
"3582",1,0,1,17,2020,32,58132.55859375,4019,1,1,75712.7578125
"3588",1,0,1,16,3690,34,94320,5434,2,1,193880
"3591",0,0,0,12,1910,33,28820,6266,2,1,107420
"3599",0,0,1,9,0,25,0,744,4,0,10280.8798828125
"3614",0,0,1,11,160,54,1572,4384,1,0,20724.19921875
"3627",1,0,1,17,2474,25,49780,3147,0,0,49780
"3646",0,0,1,11,1938,49,15720,3671,1,1,66810
"3672",0,0,1,12,1794,47,23580,434,1,1,97726
"3676",1,0,1,17,3060,46,183400,1831,2,1,196500
"3710",0,0,1,16,240,33,3144,4985,2,1,148816
"3759",0,0,1,12,0,51,0,4957,0,1,131151.953125
"3780",1,0,1,13,0,44,0,5899,1,1,8384
"3814",0,0,1,12,351,27,4768.39990234375,3845,4,1,27088.1796875
"3830",1,0,0,14,1960,45,62880,2002,0,1,79648
"3867",1,0,1,8,1913,60,36567.33984375,4594,0,1,79658.4765625
"3886",0,0,1,17,0,34,0,1126,2,1,32750
"3904",1,0,1,13,1930,38,47160,3244,0,1,60616.3203125
"3908",0,1,0,12,1350,58,23580,6474,0,0,30654
"3936",1,0,1,12,1425,60,29231.33984375,5845,0,0,29231.33984375
"3951",1,0,1,16,2904,34,23580,1814,2,1,40872
"3953",0,0,1,16,1663,30,36680,137,0,0,37728
"3958",0,0,1,13,0,32,0,4701,3,1,86853
"3959",1,0,1,12,2640,57,45850,5450,0,1,77814
"3980",1,0,1,10,4730,43,104276,2961,0,0,106634
"4052",0,1,0,12,1212,25,7860,4194,2,0,7860
"4082",0,0,1,16,1327,26,27510,4323,0,0,29082
"4116",1,0,1,13,1900,46,51876,4479,1,1,66065.921875
"4128",1,0,1,14,2142,28,49780,2468,2,1,50162.51953125
"4131",0,0,1,12,0,31,0,5315,2,1,78600
"4144",1,0,1,7,1710,55,43793.30078125,264,0,1,58420.76171875
"4151",0,1,0,12,2251,46,29213,2877,0,0,57378
"4157",1,0,1,17,3430,32,68120,5429,1,1,79988.6015625
"4171",0,0,1,17,1110,50,60260,1845,0,1,264620
"4172",0,0,1,10,2072,60,10480,2647,0,0,10445.9404296875
"4190",0,0,1,17,2195,34,82530,540,0,1,203207.203125
"4193",1,1,0,14,434,58,15720,5452,0,1,19754.80078125
"4197",0,0,1,16,640,30,13765.48046875,4019,1,1,75712.7578125
"4224",1,0,1,12,1960,30,48470,3548,2,1,64425.80078125
"4231",0,0,1,16,840,29,18340,218,2,1,59736
"4249",1,0,1,15,1480,34,11501.7998046875,3837,4,1,20698
"4251",1,0,1,15,2286,27,70740,1409,1,1,94320
"4258",1,0,1,16,2668,26,62356,3810,1,1,65238
"4265",0,0,1,6,0,56,0,4552,0,0,6712.43994140625
"4267",0,0,1,12,0,33,0,5434,2,1,193880
"4275",0,0,1,16,2104,26,52400,6318,0,0,52400
"4283",1,0,1,17,1716,39,67491.203125,3853,1,1,100990.5234375
"4333",1,0,1,16,1163,39,104800,1749,1,1,110040
"4377",0,0,1,16,2120,31,37990,5123,0,0,37990
"4397",1,0,1,11,2000,40,13624,895,2,1,14606.5
"4438",1,0,0,12,2076,31,47684,5275,3,1,60784
"4442",0,0,1,12,0,58,0,4371,0,1,78631.4375
"4448",0,0,1,12,880,26,8384,1958,2,1,34164.80078125
"4459",1,0,1,15,4144,26,23842,6494,0,0,23842
"4478",1,0,1,12,2306,33,52400,2646,3,1,66548
"4490",0,1,0,8,48,56,503.040008544922,4193,3,0,8258.240234375
"4553",1,0,1,14,1990,29,26200,3561,3,1,33378.80078125
"4591",1,0,1,17,2425,27,55020,4917,1,1,61701
"4595",1,0,1,8,2800,53,34060,4697,0,1,68120
"4597",1,0,1,13,2400,54,60784,2879,1,1,148485.875
"4603",1,0,1,12,2295,38,37565.55859375,5627,2,1,37565.55859375
"4632",1,1,0,17,2420,54,104800,5726,0,1,130127.5390625
"4671",0,0,1,13,0,26,0,4917,1,1,61701
"4693",1,0,1,11,1920,52,60260,3878,0,1,68120
"4768",1,1,0,11,3621,44,33012,6075,1,1,75749.4375
"4772",1,0,1,16,2750,26,68120,2583,1,1,68644
"4776",0,0,1,11,1482,28,16034.400390625,6549,0,0,21064.80078125
"4778",0,0,1,12,400,28,7860,2746,2,1,56330
"4781",1,0,1,12,2403,28,30195.5,4675,2,1,32488
"4806",0,0,1,17,283,27,11528,5495,0,0,13825.740234375
"4818",0,0,1,12,1920,48,41846.640625,3104,0,0,66867.640625
"4855",0,0,1,13,239,31,2620,5687,1,1,57640
"4857",1,0,1,14,340,35,31440,3024,0,0,37990
"4869",0,0,1,12,0,27,0,3833,2,1,39300
"4876",0,0,1,12,2080,37,10480,4047,2,1,47160
"4894",0,0,1,14,1994,30,49780,2607,1,1,96940
"4920",1,0,1,12,2544,59,0,5580,1,1,6240.83984375
"4953",0,1,0,14,1920,28,22636.80078125,6218,1,1,43596.80078125
"4961",0,0,1,17,200,49,0,5762,0,1,115018
"4965",1,0,1,17,2080,25,62880,5234,0,1,107420
"5033",1,0,1,11,3672,28,37560.3203125,6102,3,1,65500
"5094",0,0,1,17,0,32,0,2346,1,1,96940
"5097",0,0,1,12,0,43,0,3569,1,1,86460
"5102",1,1,0,11,1940,34,20698,5011,0,1,49518
"5121",1,0,1,12,1920,51,66810,1802,6,1,82474.9765625
"5144",0,0,1,12,0,46,0,6201,2,1,84102
"5163",1,0,1,16,1968,35,34060,3508,2,1,60275.71875
"5186",0,0,1,14,1912,30,24811.400390625,3202,2,1,57053.12109375
"5188",1,0,1,16,2600,34,78600,5297,2,1,120520
"5191",1,0,1,10,2064,55,60260,3176,0,1,128710.1171875
"5200",1,0,1,16,2178,29,36156,5347,0,0,36195.30078125
"5300",0,0,1,17,1750,48,26200,4778,0,1,101918
"5301",0,0,1,12,1800,44,22270,3419,1,1,48470
"5347",0,0,1,10,0,39,0,6015,6,1,102966
"5366",1,0,1,12,2070,47,55020,2099,0,1,96416
"5382",0,0,1,15,130,38,1834,5233,3,1,73360
"5439",1,1,0,13,2448,31,86460,5183,1,1,99560
"5487",0,0,1,9,1495,40,16204.7001953125,4533,3,1,58229.5
"5522",1,0,1,16,1970,27,27656.720703125,2406,0,1,68083.3203125
"5608",1,0,1,17,2165,29,73360,2288,2,1,73884
"5638",0,0,1,14,1236,52,23580,1642,0,1,174754
"5662",0,1,0,12,750,26,4978,4224,3,1,31141.3203125
"5702",1,0,1,16,2352,33,74408,136,0,0,76242
"5708",0,0,1,14,0,30,0,5716,2,1,70740
"5711",0,0,1,13,0,30,0,1840,1,1,44540
"5712",1,0,1,16,1886,60,60784,1759,0,1,127436.796875
"5715",0,0,1,14,1600,45,33242.55859375,2093,1,0,43641.33984375
"5736",1,0,1,14,2205,34,61308,3598,3,1,92224
"5738",1,0,1,16,1960,30,78600,4445,1,1,99607.15625
"5743",1,0,1,17,2520,47,107734.3984375,5673,3,1,135716
"5784",0,0,1,12,1890,52,31031.279296875,1812,0,0,31948.279296875
"5809",1,0,1,14,0,57,0,541,0,1,33405
"5810",0,0,1,11,0,48,0,453,0,1,39824
"5841",1,0,1,12,2241,40,37038.94140625,219,4,1,37353.33984375
"5850",0,0,1,12,1920,45,38514,4180,0,1,75566.0390625
"5859",0,1,0,16,1760,29,41920,1839,1,1,110066.203125
"5868",1,0,1,16,2178,35,76766,3939,2,1,99822
"5922",0,0,1,14,2000,25,29606,251,0,0,29606
"5935",0,0,1,13,156,29,1834,3049,2,1,64412.69921875
"5947",0,1,0,9,264,59,1729.19995117188,242,0,1,10595.2802734375
"5973",0,1,0,11,816,57,4275.83984375,1285,0,1,58444.33984375
"5983",1,0,1,12,2167,35,56277.6015625,3812,2,1,56539.6015625
"6011",1,0,1,12,2080,36,41920,2481,0,0,50660.3203125
"6044",1,0,1,16,1760,25,55198.16015625,5198,0,1,71615.078125
"6049",0,0,1,12,1969,56,27240.140625,5292,0,0,31012.939453125
"6053",0,0,1,17,240,26,2096,2370,0,1,62356
"6055",1,1,0,17,1744,32,68120,1839,1,1,110066.203125
"6070",0,0,1,14,0,25,0,389,2,0,11601.3603515625
"6117",1,0,1,10,3500,39,24235,4236,2,1,39300
"6203",0,0,1,14,0,28,0,5430,2,1,94320
"6217",0,0,1,11,0,42,0,3720,1,1,56277.6015625
"6228",0,0,1,10,1892,39,24544.16015625,3381,1,1,61014.55859375
"6237",1,0,1,13,2032,26,35721.078125,6365,0,1,45692.80078125
"6239",1,1,0,12,2000,28,60260,759,1,1,60260
"6264",0,0,1,12,2304,56,52400,950,0,1,161785
"6281",1,0,1,17,2500,25,41920,2991,0,1,65500
"6287",1,1,0,12,2295,28,37531.5,6509,1,1,37531.5
"6295",0,0,1,12,0,30,0,3166,3,1,79124
"6397",1,0,1,12,2440,48,73580.078125,5664,0,1,139936.8125
"6436",1,0,1,2,1360,57,11936.7197265625,1287,0,1,19419.439453125
"6457",1,0,1,12,1508,27,22008,3922,3,1,26200
"6483",1,0,1,17,2760,59,49518,2897,0,1,54123.9609375
"6503",0,0,1,17,1386,34,36680,2957,2,1,73273.5390625
"6544",1,0,1,7,2268,45,26200,5519,3,1,34979.62109375
"6574",0,0,1,12,1600,25,13875.51953125,4500,1,0,16351.419921875
"6608",0,0,1,12,0,44,0,4712,1,1,49256
"6623",1,0,1,14,2219,28,55020,3061,2,1,56985
"6645",1,0,1,16,2277,35,52400,557,2,1,60522
"6703",1,0,1,12,1804,27,18864,3846,0,0,20960
"6813",1,1,0,12,1640,42,54131.8203125,6516,1,1,104215.7421875
"6826",0,0,1,7,0,55,0,106,0,1,27559.779296875
"6827",0,0,1,13,2040,58,25676,2255,0,1,54543.16015625
"6851",0,0,1,12,0,53,0,1552,0,1,74408
"6872",1,0,1,13,2112,41,57640,5559,0,1,107420
"6882",1,0,1,16,2410,30,53710,39,1,1,88032
"6907",0,0,1,12,2165,50,52400,6345,0,1,136344.796875
"6912",0,0,1,12,0,49,0,5027,0,1,131827.921875
"6931",0,0,1,12,1190,33,7991,2795,2,1,38998.69921875
"6942",1,0,1,12,2310,52,46112,874,3,1,76032.3984375
"7023",0,0,1,12,3960,42,16244,4570,0,0,35108
"7031",1,0,1,12,2091,46,41920,727,2,1,73527.6796875
"7055",0,0,1,13,0,27,0,5564,2,1,52531
"7061",1,0,1,16,3000,28,99560,3004,0,0,100870
"7088",1,0,1,16,2400,60,104800,899,0,1,104800
"7089",0,0,1,11,2992,36,13624,2812,2,1,51876
"7111",0,0,1,14,700,27,7860,128,2,1,66757.6015625
"7142",0,0,1,16,2500,32,45850,2308,0,1,99560
"7153",1,0,1,16,2940,37,115280,2235,3,1,117900
"7159",1,0,1,17,1368,34,10480,4254,3,1,40610
"7213",0,0,1,12,1864,29,31440,888,2,1,65500
"7216",0,0,1,12,1656,25,26200,1467,0,1,86460
"7254",0,0,1,12,0,49,0,1005,0,1,79739.703125
"7283",1,0,1,12,180,30,2371.10009765625,5215,1,1,15219.580078125
"7298",0,0,1,12,0,52,0,3570,0,1,120520
"7299",0,0,1,16,1596,26,27510,691,0,1,66810
"7330",1,0,1,17,3000,27,65500,4417,1,1,87508
"7333",1,0,1,10,2000,34,51200.0390625,71,3,1,67606.4765625
"7336",0,1,0,12,1680,42,31440,5443,0,1,104276
"7347",0,0,1,16,450,31,2410.39990234375,1050,1,1,42444
"7350",1,0,1,14,1860,37,57640,4615,3,1,117952.3984375
"7358",1,0,1,13,1380,32,25676,3529,0,0,34618.05859375
"7367",0,0,1,12,1980,25,31178,2390,0,1,97621.203125
"7372",0,0,1,12,640,57,6812,6242,0,1,55219.12109375
"7385",1,0,1,11,2115,56,110040,5582,0,1,111350
"7403",1,0,1,6,1960,52,120520,1416,0,1,171348
"7405",1,0,1,14,1720,34,37007.5,4239,3,1,64111.3984375
"7415",0,0,1,12,2016,26,30130,412,0,0,30916
"7496",0,0,1,17,0,31,0,3919,3,1,73884
"7543",0,0,1,17,1000,32,13100,4445,1,1,99607.15625
"7555",1,0,1,10,2472,40,26200,471,2,1,47160
"7585",1,0,1,14,2319,34,63273,3038,2,1,75940.703125
"7643",1,0,1,15,1979,25,15720,309,0,1,38252
"7650",1,0,1,12,1300,41,6943,4564,0,1,59840.80078125
"7686",0,0,1,8,2205,29,22794,4101,3,1,55242.69921875
"7736",1,0,1,12,2300,25,41920,2117,1,1,54344.0390625
"7746",0,0,1,13,1651,46,19650,1795,0,1,93010
"7796",0,0,1,11,0,58,0,1808,1,1,63404
"7798",1,0,1,16,2115,34,78600,4031,2,1,78600
"7800",1,0,1,13,2223,35,41500.80078125,4682,2,1,53369.3984375
"7827",1,0,1,8,2280,33,20436,4243,2,1,20436
"7837",1,0,1,17,2133,32,61570,3138,1,1,100084
"7853",0,0,1,12,501,26,5240,1009,3,1,47422
"7891",0,0,1,12,0,26,0,1879,1,1,62880
"7902",1,1,0,11,1940,32,28820,3861,3,1,29606
"7904",1,0,1,12,2315,38,44540,503,2,1,44540
"7919",1,0,1,12,2957,57,16768,175,3,1,25125.80078125
"7924",1,0,1,12,2080,28,52400,2175,3,1,67292.078125
"7935",0,0,1,12,960,56,7860,4719,0,1,35789.19921875
"7974",1,0,1,12,3312,30,37728,6484,0,1,52714.3984375
"7988",0,0,1,15,1436,31,40610,1748,3,1,88556
"7996",1,0,1,17,3018,30,64213.578125,2737,1,1,120520
"8011",1,0,1,12,1767,55,57640,1927,0,1,112398
"8017",1,0,1,13,2460,27,0,292,0,0,140432
"8035",1,0,1,12,1880,58,44540,2963,0,1,96940
"8081",1,1,0,14,2000,28,27510,5640,0,1,56330
"8088",0,0,1,14,1750,32,23056,3939,2,1,99822
"8151",0,0,1,16,625,45,4912.5,6471,0,0,27617.419921875
"8201",0,0,1,17,1736,32,36680,1261,2,1,131262
"8204",1,0,1,10,1960,26,25414,448,0,1,46898
"8214",0,0,1,12,1500,48,26200,2714,1,1,144152.40625
"8242",1,0,1,13,1746,33,55020,2666,2,1,55020
"8244",1,0,1,12,1509,28,12458.099609375,473,3,1,24994.80078125
"8247",1,0,1,14,2200,38,86460,6490,3,1,86695.796875
"8303",0,0,1,16,0,42,0,5940,3,1,254140
"8322",0,0,1,14,1864,48,17554,1549,0,1,96638.703125
"8345",0,0,1,14,720,32,15720,1684,2,1,79648
"8352",0,0,1,12,0,59,0,30,0,1,62840.69921875
"8359",1,0,1,16,400,25,8908,3439,1,1,31440
"8391",0,0,1,16,540,33,4847,3594,3,1,58137.80078125
"8400",1,0,1,12,1170,60,0,4221,0,1,2.61999988555908
"8423",0,0,1,14,40,26,340.600006103516,4711,0,1,43701.6015625
"8424",0,0,1,14,735,25,10480,4029,1,1,75980
"8490",0,0,1,14,2200,30,21908.439453125,2324,0,0,23244.640625
"8493",0,0,1,11,780,57,1572,2463,1,1,39562
"8509",0,0,1,12,0,50,0,4051,2,1,65552.3984375
"8529",1,0,1,16,4102,43,159723.0625,6349,4,1,164046.0625
"8535",0,0,1,16,2016,31,60260,3262,0,1,150126
"8551",0,0,1,16,0,37,0,2235,3,1,117900
"8573",1,0,1,16,2268,33,89080,5568,2,1,109647
"8580",1,0,1,17,2223,32,23580,1058,2,1,26200
"8591",1,0,1,17,2912,51,171253.6875,4612,0,0,275707.84375
"8597",0,1,0,13,1960,43,36680,5777,1,0,48483.1015625
"8624",0,0,1,16,1312,26,31440,4761,0,1,91962
"8645",0,0,1,2,0,51,0,5711,2,1,17548.759765625
"8650",1,0,1,7,2250,53,34060,1959,0,1,34060
"8704",0,0,1,12,0,52,0,4196,0,1,81220
"8710",1,0,1,17,219,28,10480,2173,0,1,59212
"8738",1,0,1,12,2400,36,41920,4916,1,1,68120
"8770",0,0,1,8,0,49,0,1843,2,0,16212.5595703125
"8784",0,0,1,11,0,42,0,2755,2,1,34950.80078125
"8798",1,1,0,9,2184,27,23580,4224,3,1,31141.3203125
"8815",0,0,1,13,160,48,15720,1903,0,0,17816
"8836",0,0,1,12,1894,32,47835.9609375,1267,0,1,112473.9765625
"8847",1,0,0,17,2525,37,75980,5051,2,1,105979
"8866",0,0,1,12,0,35,0,906,4,1,158719.59375
"8878",1,0,1,17,1579,34,52496.94140625,5564,2,1,52531
"8902",0,0,1,12,0,25,0,3880,2,1,45483.19921875
"8910",1,0,1,16,2088,48,110040,3847,0,1,110040
"8946",0,0,1,16,1399,28,31440,4530,1,1,93010
"8972",0,0,1,12,2304,45,61499.26171875,3305,0,0,61499.26171875
"8974",1,0,1,16,2100,52,110040,4550,0,1,153270
