"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1888",0,0,1,13,0,49,0,1770,0,1,237231
"2031",1,0,1,16,3280,30,49101.30078125,1698,2,1,76563.703125
"2082",1,0,1,11,2040,27,27585,2113,2,1,27585
"2096",1,0,1,13,1905,39,24274.80078125,390,6,1,36473.5
"2192",1,0,0,4,540,37,22068,3089,6,1,45165.83984375
"2205",1,0,1,13,1760,32,22068,2627,2,1,29154.279296875
"2224",1,0,1,12,2340,26,41377.5,3590,2,1,41377.5
"2340",1,0,1,12,2015,56,34941,635,0,1,41101.6484375
"2368",0,0,1,13,45,27,275.850006103516,1574,4,1,90172.296875
"2393",1,0,1,12,2017,35,41322.328125,483,2,1,82761.1328125
"2415",0,0,1,7,1440,32,12260,1475,2,1,54250.5
"2443",1,0,1,12,2050,25,38619,883,0,1,66204
"2452",1,0,1,12,2205,43,49585.5703125,3440,1,1,97399.5703125
"2490",0,0,1,11,0,27,0,2348,2,0,47814
"2539",1,1,0,10,0,55,0,1208,0,1,19407.580078125
"2581",0,0,1,15,0,46,0,2424,1,1,97467
"2586",0,0,1,8,0,40,0,4458,4,1,87101.171875
"2616",0,0,1,12,0,34,0,4172,6,1,27585
"2636",0,0,1,12,120,34,1471.19995117188,3287,1,1,42787.3984375
"2666",0,1,0,12,1920,40,18144.80078125,2969,2,1,132775.796875
"2668",1,0,1,12,2970,33,73560,2415,3,1,75429.6484375
"2695",1,0,1,13,3060,27,39906.30078125,2242,1,1,73376.1015625
"2701",1,0,1,12,2040,45,91950,3421,2,1,121374
"2710",1,0,1,12,2080,53,25133,4519,0,1,29546.599609375
"2804",1,1,0,5,2040,47,19125.599609375,608,6,1,32489
"2807",1,0,1,12,2720,28,56396,3654,2,1,91337
"2839",1,0,1,16,3185,42,183900,1436,3,1,197386
"2888",1,0,1,12,2050,48,58235,3093,1,1,96228.7421875
"2922",1,0,1,14,2992,54,85207,3896,1,0,95015
"2947",1,0,1,13,1920,25,62526,3709,0,1,71721
"2997",1,0,1,12,1960,34,34818.3984375,1481,1,1,69759.3984375
"3012",0,0,1,16,1225,40,36780,3879,0,1,118922
"3077",1,0,1,16,2205,42,165510,4584,2,1,165510
"3099",0,0,1,14,0,41,0,4584,2,1,165510
"3103",0,0,1,7,0,54,0,690,0,1,42297
"3111",1,0,1,8,3510,45,33022.30859375,4615,2,1,44528.3203125
"3127",1,0,1,10,624,56,2605.25,847,0,1,2605.25
"3132",1,1,0,3,2340,52,26518.380859375,3408,2,1,30931.98046875
"3169",1,0,1,16,2490,51,42297,4276,2,1,82663.046875
"3229",1,0,1,12,2684,45,61913,769,4,1,68962.5
"3240",0,0,1,16,1295,57,37393,2007,0,1,148959
"3304",1,0,1,17,2940,52,73560,2391,0,1,77697.75
"3344",1,0,1,16,2227,52,99306,4065,0,1,188528.15625
"3488",0,0,1,17,0,30,0,2754,2,1,85513.5
"3498",0,0,1,12,0,51,0,2646,0,1,54066.6015625
"3509",1,0,1,10,1400,38,20038.970703125,4171,5,1,30643.869140625
"3513",0,0,1,8,0,47,0,3117,1,1,95695.4296875
"3532",0,0,1,12,0,29,0,1830,5,1,54097.25
"3534",0,0,1,16,1720,28,45975,4133,1,1,141603
"3564",1,0,1,12,2801,38,128730,2663,8,1,129956
"3580",1,0,1,17,1509,48,41585.921875,1197,0,1,56297.921875
"3607",0,0,1,8,2235,57,40359.921875,1570,0,0,53159.359375
"3646",0,0,1,11,0,38,0,2737,3,1,99306
"3656",1,0,1,15,2400,57,110340,2862,0,0,116470
"3672",0,0,1,12,0,36,0,655,5,1,66602.453125
"3676",1,0,1,17,1870,35,70495,1924,2,1,70495
"3693",0,0,1,9,0,60,0,1190,0,1,30037
"3748",0,0,1,12,280,58,4291,2205,0,1,43523
"3759",0,0,1,12,0,40,0,2740,1,1,92869.5
"3764",1,0,1,13,2600,37,63752,481,4,1,120331.8984375
"3780",1,0,1,13,2470,34,42297,2933,1,1,42297
"3789",1,0,1,16,2160,57,150798,1520,0,0,153250
"3830",1,0,0,14,1960,34,67430,2212,0,1,110707.796875
"3867",1,0,1,8,2423,48,38073.4296875,2984,3,1,84839.203125
"3908",0,1,0,12,1350,48,12260,4153,0,1,72211.3984375
"3936",1,0,1,12,2295,49,41886.2890625,684,2,1,60962.8515625
"3959",1,0,1,12,2156,46,50266,3374,0,1,77838.7421875
"3980",1,0,1,10,2571,32,61300,2419,2,1,132990.34375
"4078",1,1,0,6,2000,59,22068,369,0,1,28896.8203125
"4116",1,0,1,13,2384,35,45975,1538,2,1,76496.2734375
"4142",0,1,0,11,0,54,0,480,5,1,39495.58984375
"4144",1,0,1,7,1823,44,47072.26953125,782,0,1,69747.140625
"4151",0,1,0,12,2000,34,9195,529,2,1,40764.5
"4171",0,0,1,17,900,39,15325,714,2,1,199531.5
"4193",1,1,0,14,2528,47,30404.80078125,2257,1,1,42818.05078125
"4283",1,0,1,17,1424,28,48310.53125,1712,0,1,97847.0625
"4397",1,0,1,11,1980,29,35290.41015625,471,2,1,39213.609375
"4437",1,0,1,14,1920,50,55170,985,1,1,147120
"4442",0,0,1,12,1690,48,11873.8095703125,2696,0,1,40378.30859375
"4453",0,0,1,7,1920,52,34107.3203125,1797,0,0,38502.53125
"4490",0,1,0,8,1352,44,10359.7001953125,3808,8,0,10850.099609375
"4496",1,1,0,16,1600,58,29424,1377,0,1,74050.3984375
"4529",0,0,1,14,2040,28,27585,3087,0,1,69882
"4551",0,0,1,12,2000,40,36780,4006,1,0,36780
"4595",1,0,1,8,2617,41,44362.80859375,773,3,0,70801.5
"4597",1,0,1,13,3000,43,62832.5,4528,4,1,163977.5
"4632",1,1,0,17,3060,43,128730,4306,2,1,160483.40625
"4658",0,0,1,15,585,29,613,4282,2,1,59461
"4693",1,0,1,11,2112,41,67430,3640,1,1,67430
"4696",1,0,1,8,2340,52,27100.73046875,3844,0,1,47525.890625
"4768",1,1,0,11,4000,32,28688.400390625,2751,4,1,53012.23828125
"4818",0,0,1,12,1960,37,31876,3442,2,1,96241
"4842",1,0,1,8,2600,57,31876,3884,2,1,82117.4765625
"4858",1,0,1,12,2080,55,36780,1147,0,1,36780
"4876",0,0,1,12,1970,27,21455,4488,1,1,46588
"4907",0,0,1,11,0,56,0,221,0,1,64328.21875
"4910",1,0,1,8,4048,60,42793.53125,554,2,1,124592.25
"4920",1,0,1,12,3528,48,31655.3203125,2221,4,1,52105
"4961",0,0,1,17,165,38,10727.5,4305,2,1,127504
"4967",0,0,1,8,1764,46,15325,2975,1,0,15325
"4987",1,0,1,10,2098,52,49653,3117,1,1,95695.4296875
"5082",1,0,1,12,3060,41,18390,591,0,1,86126.5
"5085",0,0,1,13,2200,58,25746,125,0,1,76625
"5097",0,0,1,12,1200,32,7969,1265,2,1,63139
"5121",1,0,1,12,1937,41,81529,3842,3,1,85820
"5144",0,0,1,12,0,36,0,3448,4,1,88517.203125
"5163",1,0,1,16,1972,25,38006,4506,0,0,38006
"5191",1,0,1,10,2000,43,53944,2069,1,1,95321.5
"5300",0,0,1,17,83,38,613,2334,2,1,103646.0390625
"5301",0,0,1,12,1960,34,24520,2601,1,1,49040
"5347",0,0,1,10,0,29,0,1362,3,1,42297
"5366",1,0,1,12,2750,35,70617.6015625,1506,4,1,82258.46875
"5377",1,0,1,10,600,59,7356,2244,0,1,44932.8984375
"5382",0,0,1,15,2000,27,23759.880859375,4347,0,1,65744.25
"5478",1,0,1,7,840,56,13486,1379,0,0,17777
"5487",0,0,1,9,0,31,0,687,3,1,41684
"5586",0,0,1,12,72,56,613,2327,0,1,25034.919921875
"5638",0,0,1,14,190,40,15325,3758,2,1,156805.40625
"5678",1,0,1,8,3640,56,29546.599609375,1503,0,1,37074.23828125
"5689",1,0,1,17,3080,31,53637.5,1875,1,1,56089.5
"5695",0,0,1,17,1080,31,24520,4285,2,1,85820
"5712",1,0,1,16,1840,49,47201,1489,3,1,90111
"5715",0,0,1,14,0,34,0,1472,2,0,42051.80078125
"5743",1,0,1,17,2632,36,128117,3546,3,1,135473
"5784",0,0,1,12,1040,41,11849.2900390625,657,3,0,43755.94140625
"5787",1,0,1,12,2453,57,102518.1171875,557,0,1,102518.1171875
"5809",1,0,1,14,1920,45,78635.640625,1826,0,1,97319.8828125
"5810",0,0,1,11,40,37,919.5,2223,3,1,52779.30078125
"5841",1,0,1,12,2040,29,18206.099609375,2770,3,1,30650
"5850",0,0,1,12,1960,32,45975,1427,2,1,95180.5078125
"5947",0,1,0,9,468,49,1722.53002929688,2130,0,1,26549.029296875
"5963",1,0,1,16,2250,51,91950,3880,1,1,180528.5
"5973",0,1,0,11,700,46,4462.64013671875,1946,2,1,53502.640625
"6011",1,0,1,12,1920,25,55170,3855,1,1,60380.5
"6049",0,0,1,12,1170,44,1839,1625,2,1,87977.7578125
"6117",1,0,1,10,3720,28,38680.30078125,3061,3,1,39845
"6191",1,1,0,11,2000,53,24520,788,1,1,27585
"6217",0,0,1,11,160,30,1569.28002929688,492,3,1,39575.28125
"6228",0,0,1,10,1443,28,27511.439453125,990,2,1,93684.7890625
"6264",0,0,1,12,2000,46,49040,3028,0,1,154476
"6286",1,0,1,17,1944,54,91950,2258,0,1,139500.40625
"6300",0,0,1,17,1350,32,23907,1822,1,1,107275
"6379",0,0,1,8,2300,57,20823.609375,704,0,0,40010.51171875
"6397",1,0,1,12,2000,36,232940,1315,3,1,251330
"6479",1,0,1,9,2600,32,37190.7109375,3792,0,1,67840.7109375
"6483",1,0,1,17,2612,48,44136,4398,1,1,66817
"6499",0,0,1,12,2860,56,85390.8984375,2249,1,0,269720
"6544",1,0,1,7,32,34,343.279998779297,3469,0,0,8863.98046875
"6548",0,1,0,12,1920,36,37871.140625,3562,0,0,37871.140625
"6559",1,0,1,10,1100,48,36780,548,1,1,48335.05078125
"6589",1,0,1,12,2400,46,73560,2081,2,1,73560
"6608",0,0,1,12,1960,34,41684,3288,0,1,58235
"6737",1,0,1,7,2184,30,22129.30078125,2267,4,1,22129.30078125
"6815",1,1,0,3,0,49,0,3783,2,0,14969.4599609375
"6826",0,0,1,7,0,44,0,57,3,1,48089.8515625
"6827",0,0,1,13,1950,47,36780,2425,0,1,104210
"6851",0,0,1,12,1960,42,32813.890625,2956,0,1,87763.2109375
"6872",1,0,1,13,2600,29,61300,3245,2,1,110340
"6883",1,0,1,12,2090,48,49040,2138,0,1,91337
"6907",0,0,1,12,2000,39,33715,4034,3,1,101145
"6912",0,0,1,12,0,38,0,2796,2,1,211766.984375
"6990",1,0,1,6,0,59,0,4023,0,0,12137.400390625
"7008",1,1,0,7,2410,45,38484.140625,4297,2,1,50333.4296875
"7023",0,0,1,12,2744,31,21540.8203125,395,0,0,51798.5
"7031",1,0,1,12,3245,35,64886.05078125,311,8,1,66418.546875
"7033",1,0,1,8,2400,48,79690,3447,1,1,93176
"7048",1,1,0,5,1400,58,31876,4585,1,0,43228.76171875
"7088",1,0,1,16,2500,49,153250,2525,2,1,157541
"7089",0,0,1,11,0,25,0,4551,3,1,31967.94921875
"7126",1,0,1,14,1882,34,36167,3754,0,1,82601.75
"7153",1,0,1,16,1800,26,66817,2645,2,1,69882
"7254",0,0,1,12,0,38,0,1569,2,1,55783
"7261",0,0,1,9,2035,26,35554,3920,0,0,35554
"7282",1,0,1,10,3000,41,67430,4066,2,1,75153.796875
"7298",0,0,1,12,0,41,0,1185,3,1,56212.1015625
"7336",0,1,0,12,1960,31,27585,1103,2,1,62035.6015625
"7349",0,0,1,12,60,37,919.5,1119,5,0,70329.4921875
"7372",0,0,1,12,0,46,0,4538,0,1,64365
"7385",1,0,1,11,1910,45,79690,3723,1,1,81529
"7403",1,0,1,6,2981,39,95628,992,3,1,96854
"7450",1,0,1,5,1880,50,26156.7109375,2600,0,1,42707.7109375
"7470",1,0,1,8,2400,59,35554,1054,0,1,51504.26171875
"7555",1,0,1,10,2008,29,40801.28125,2794,2,1,50535.71875
"7609",1,0,1,12,1440,51,39526.23828125,643,1,1,44491.5390625
"7650",1,0,1,12,2600,30,42910,3164,1,1,64365
"7746",0,0,1,13,2000,35,18390,979,0,1,61300
"7795",1,0,1,15,2352,30,58848,4282,2,1,59461
"7796",0,0,1,11,0,46,0,1846,2,1,70770.8515625
"7839",1,0,1,16,1880,56,122600,4444,0,1,128730
"7864",0,0,1,12,10,54,61.2999992370605,1108,2,0,27039.4296875
"7904",1,0,1,12,2355,27,44994.19921875,3301,0,0,46526.69921875
"7935",0,0,1,12,0,46,0,1308,2,1,66056.8828125
"8011",1,0,1,12,1810,44,55170,1092,2,1,55170
"8035",1,0,1,12,2100,47,55893.33984375,1955,2,1,86371.703125
"8098",0,0,1,12,0,59,0,2752,0,1,529068.0625
"8148",0,0,1,9,874,53,6902.3798828125,1575,0,0,55329.37890625
"8151",0,0,1,16,1875,35,28198,632,2,0,39232
"8198",1,0,1,16,2500,28,74786,1634,2,1,74847.296875
"8214",0,0,1,12,0,37,0,2922,3,1,110652.6328125
"8247",1,0,1,14,2350,27,61300,1978,3,1,61606.5
"8303",0,0,1,16,0,31,0,4053,3,1,155395.5
"8322",0,0,1,14,704,37,7098.5400390625,1282,1,1,58449.55078125
"8352",0,0,1,12,0,48,0,2702,0,1,49040
"8400",1,0,1,12,2550,48,26205.75,3332,0,1,72793.75
"8452",1,0,1,12,1880,57,113405,3696,0,1,114631
"8467",1,0,0,12,2435,58,31263,4420,0,1,68656
"8493",0,0,1,11,0,47,0,4601,3,1,53944
"8509",0,0,1,12,0,38,0,322,4,1,56291.7890625
"8532",0,0,1,12,2000,45,29424,4106,1,1,84594
"8541",1,0,1,10,2356,41,70495,2173,3,1,70495
"8551",0,0,1,16,0,26,0,2645,2,1,69882
"8561",0,0,1,10,1960,59,22068,112,0,0,45852.3984375
"8591",1,0,1,17,2220,41,89559.296875,1291,2,1,208420
"8597",0,1,0,13,2004,32,18390,3711,3,0,50069.83984375
"8645",0,0,1,2,30,40,1226,4000,7,1,24458.69921875
"8650",1,0,1,7,2550,41,42910,121,1,1,43216.5
"8704",0,0,1,12,0,41,0,1851,1,1,82448.5
"8718",0,0,1,14,1200,59,7969,2909,0,0,16146.419921875
"8741",1,0,1,10,1280,57,34328,4246,0,1,169635.484375
"8770",0,0,1,8,0,37,0,1136,3,1,25856.33984375
"8772",1,0,1,16,2865,51,107275,988,0,1,110217.3984375
"8774",0,0,1,13,2294,50,39170.69921875,3503,0,0,96731.3984375
"8784",0,0,1,11,2000,31,45975,2904,5,1,82755
"8815",0,0,1,13,520,37,27585,2283,2,0,64365
"8866",0,0,1,12,0,25,0,3072,2,1,85820
"8910",1,0,1,16,2124,35,194627.5,3838,3,1,194627.5
"8936",1,0,1,16,4000,43,87046,996,2,1,127602.078125
"8974",1,0,1,16,2765,42,126891,1043,2,1,126891
"8977",0,0,1,10,540,37,3678,3887,2,1,55783
"8984",1,0,1,12,2352,48,79690,3398,1,1,111333.0625
"8990",0,0,1,12,0,38,0,1043,2,1,126891
"8993",0,0,1,17,2000,28,46679.94921875,3558,0,0,46679.94921875
"9021",1,0,1,12,1840,40,36780,1061,0,1,52595.3984375
"9053",0,0,1,12,0,44,0,1944,1,1,23294
"9158",1,0,1,17,2090,39,80094.578125,2091,4,1,83919.703125
"9181",1,0,0,3,1000,47,10421,4000,7,1,24458.69921875
"9218",0,0,1,12,1520,35,14099,3867,2,1,124647.421875
"9345",1,0,1,13,1980,59,55170,4410,0,1,71721
"9371",0,0,1,17,0,26,0,2668,2,1,79077
"9435",0,0,1,12,1295,35,6743,4171,5,1,30643.869140625
"9437",1,0,1,16,2017,47,121251.3984375,2024,2,1,123488.8515625
"9506",1,0,1,12,2256,49,73560,783,0,1,79690
"9543",0,0,1,11,988,43,15631.5,4509,0,0,48733.5
"9548",0,0,1,6,0,49,0,309,1,0,13253.0595703125
"9553",1,0,1,12,3060,43,33898.8984375,2784,5,1,69054.453125
"9567",1,0,1,12,2058,49,55825.91015625,2207,1,1,78120.71875
"9574",1,0,1,14,2554,59,47201,599,0,1,147855.59375
"9628",1,0,1,10,2423,39,39783.69921875,2587,3,1,58326.94921875
"9631",0,0,1,12,0,45,0,2221,4,1,52105
"9679",0,0,1,12,0,41,0,62,1,1,76625
"9680",0,0,1,12,0,35,0,4411,5,1,70495
"9707",0,0,1,8,1820,55,24520,2068,0,0,44136
"9715",0,0,1,10,0,44,0,1034,1,1,69226.09375
"9752",1,0,1,16,2000,30,49653,3876,2,1,82142
"9794",1,0,1,16,2000,37,73069.6015625,511,0,1,119780.203125
"9804",1,0,1,12,2040,31,30650,3383,0,1,36167
"9815",1,0,1,14,2500,39,30650,1894,2,1,47814
"9828",1,0,1,12,2130,32,59369.05078125,159,2,1,59369.05078125
"9844",0,0,1,12,0,31,0,2694,2,1,30650
"9846",1,0,1,9,2058,37,55170,958,0,0,55170
"9860",0,0,1,12,480,56,3065,364,0,1,37736.28125
"9936",1,0,1,9,0,41,0,3397,0,0,28761.9609375
"9956",1,0,1,12,2080,60,56273.3984375,2012,0,1,56273.3984375
"9971",1,0,1,7,3036,37,42910,3096,3,1,42910
"9978",0,0,1,17,0,42,0,629,0,1,196160
"10001",1,0,1,16,2352,37,104210,3623,3,1,104669.75
"10059",0,0,1,17,0,42,0,3674,3,1,74173
"10129",1,0,1,17,1620,40,104210,2023,4,1,110340
"10134",0,0,1,12,0,30,0,3166,1,1,68043
"10143",1,0,1,12,2100,25,45975,4017,1,1,48917.3984375
"10172",0,0,1,12,2500,54,29117.5,1296,0,1,83981
"10208",1,0,1,14,2779,56,57622,1681,2,1,57622
"10224",1,0,0,12,2025,40,15938,3572,5,1,30650
"10240",0,0,1,12,650,41,6749.1298828125,1357,4,1,96112.2734375
"10281",1,0,1,16,2607,42,109120.1328125,2922,3,1,110652.6328125
"10309",1,0,1,9,2400,48,70495,1736,0,1,70495
"10312",1,1,0,14,3738,38,104210,4243,3,1,156560.203125
"10315",1,0,1,12,2000,49,58081.75,4357,2,1,101359.546875
"10327",1,0,1,17,3675,31,78341.3984375,2592,4,1,78341.3984375
"10332",0,0,1,8,1820,54,6798.169921875,1988,0,1,31385.599609375
"10364",1,0,1,13,2040,29,61300,191,3,1,88885
"10404",0,0,1,14,0,41,0,1269,1,1,99367.296875
"10407",0,0,1,16,0,39,0,3922,2,1,85697.3984375
"10430",0,0,1,12,300,49,7356,468,1,1,120233.8203125
"10476",1,0,1,12,2448,49,70495,3333,2,1,110340
"10496",0,0,1,11,0,32,0,2658,3,1,70495
"10500",1,0,1,8,2600,56,27585,1219,3,1,31876
"10509",1,0,1,8,3120,55,28504.5,2696,0,1,40378.30859375
"10515",1,0,1,14,2964,32,128730,391,2,1,129159.1015625
"10539",0,0,1,15,1920,55,55170,602,0,1,120160.2578125
"10579",0,0,1,1,468,52,6743,967,1,1,93176
"10583",1,0,1,17,1032,27,28755.830078125,4548,1,1,37043.58984375
"10612",0,0,0,12,600,39,11034,1827,4,1,71108
"10753",0,0,1,12,1000,25,16551,3134,1,1,61913
"10768",1,0,1,15,2805,54,42910,3790,1,1,80793.3984375
"10775",0,0,1,12,2000,31,42297,1245,2,1,104148.703125
"10788",0,0,1,15,1664,59,26070.890625,1224,1,1,141682.6875
"10941",0,0,1,15,1666,47,22068,1981,0,1,150325.984375
"10999",1,0,1,12,2948,39,113405,3761,2,1,149326.796875
"11015",0,0,1,13,2737,50,61300,2285,0,0,61300
"11037",1,0,1,13,2600,27,72334,303,2,1,72334
"11064",1,0,1,6,2340,54,24520,2899,0,1,32096.6796875
"11124",0,0,1,12,1840,52,22681,2519,0,0,26359
"11132",1,0,1,8,2770,43,66204,655,5,1,66602.453125
"11183",0,0,1,12,1960,41,36780,1070,1,0,76778.25
"11199",1,0,1,11,2320,43,64119.80078125,4483,3,1,110094.796875
"11207",1,0,1,16,1976,31,56702.5,4471,2,1,85636.1015625
"11241",0,1,0,14,1764,29,25746,1378,2,0,29914.400390625
"11247",1,0,1,16,2756,31,91950,406,2,1,91950
"11284",1,0,1,12,2205,43,88272,809,6,1,91030.5
"11302",1,1,0,12,2263,31,34328,1103,2,1,62035.6015625
"11329",0,0,1,6,0,32,0,1675,3,1,104210
"11347",1,0,1,17,3142,42,58235,241,0,1,100231.6328125
"11365",0,0,1,12,2000,29,25133,4215,2,1,74173
"11410",0,0,1,8,1440,51,13792.5,1474,0,1,46673.8203125
"11473",1,1,0,6,2000,50,36167,3100,8,1,74847.296875
"11503",1,0,1,5,2150,52,31471.419921875,55,0,1,31471.419921875
"11516",1,0,1,7,2560,51,47814,2542,0,1,62832.5
"11580",1,0,0,9,2110,37,53944,4029,3,1,53944
"11581",0,0,1,12,0,59,0,645,0,1,48151.1484375
"11588",0,0,1,12,400,46,12260,1526,0,0,69269
"11628",1,0,1,8,1813,48,53331,630,1,1,109114
"11659",0,0,1,16,200,45,9195,2526,0,1,140757.0625
"11690",0,0,1,12,0,36,0,1315,3,1,251330
"11805",1,1,0,12,2548,38,44595.75,443,0,1,57713.94921875
"11814",1,0,1,16,2080,28,85820,1363,0,1,110340
"11821",1,0,1,10,0,55,0,190,0,1,16918.80078125
"11858",1,0,1,12,2058,31,81964.2265625,3463,2,1,120852.953125
"11872",0,0,1,8,0,39,0,3907,6,1,53331
"11881",0,1,0,14,1560,36,12260,2875,4,0,15325
"11896",0,0,1,14,1960,53,21976.05078125,1121,0,0,31171.05078125
"11898",0,0,1,13,1332,25,16551,3410,2,1,87046
"11954",0,0,1,11,0,32,0,3096,3,1,42910
"11964",0,0,1,14,2340,60,67430,4478,0,0,68656
"11979",0,0,1,13,0,27,0,3290,2,1,87965.5
"11994",1,0,1,12,2550,27,37239.75,555,3,1,62035.6015625
"12030",1,0,1,12,2290,33,69882,1580,3,1,73130.8984375
"12040",1,0,1,10,1920,41,45975,2118,5,1,53944
"12083",1,0,0,14,2610,28,61300,1601,2,1,93071.7890625
"12084",1,0,1,13,2417,27,41071,547,2,1,41254.8984375
"12120",0,0,1,6,2550,43,30760.33984375,299,2,1,72677.28125
"12150",0,0,1,12,0,33,0,2802,6,1,40764.5
"12170",0,0,1,8,2475,55,55304.859375,1542,0,1,100869.1484375
"12195",1,1,0,3,0,53,0,589,2,1,20229
"12226",1,0,1,12,2618,50,92930.796875,2809,1,1,153912.046875
"12235",0,0,1,9,2400,52,11034,1473,1,1,11947.3701171875
"12248",0,0,1,8,0,55,0,2771,1,1,57009
"12268",0,0,1,17,2050,38,65591,3513,0,0,65652.296875
"12273",0,0,1,14,1880,29,34328,2496,0,1,93850.296875
"12311",1,0,1,10,4680,51,31201.69921875,3730,0,1,88885
"12340",0,0,1,12,560,29,6375.2001953125,1409,2,1,54189.19921875
"12341",1,0,1,12,3147,31,81669.9921875,4592,2,1,85268.296875
"12348",1,0,1,9,73,59,1109.53002929688,16,0,1,38183.76953125
"12365",1,0,1,12,2010,27,39232,1354,1,1,40739.98046875
"12380",0,0,1,7,320,25,3248.89990234375,1499,5,1,50266
"12439",1,0,1,9,2100,42,48414.73828125,582,7,1,59399.69921875
"12480",0,0,1,12,624,37,6130,3676,2,0,32489
"12490",1,0,1,11,3744,48,32930.359375,2114,0,1,42910
"12518",0,0,1,12,0,41,0,1829,2,1,6626.52978515625
"12542",0,1,0,16,0,48,0,2371,1,1,71721
"12545",1,0,1,16,1960,49,116470,4379,0,1,116494.5234375
"12549",0,0,1,8,1280,47,20229,2185,1,1,36167
"12575",0,0,1,8,1000,39,16066.73046875,1322,1,1,75674.8515625
"12579",0,0,1,11,0,44,0,1392,3,1,125665
"12604",0,0,1,12,1600,55,11211.76953125,4068,0,0,11211.76953125
"12619",0,0,1,12,2000,45,25457.890625,3944,4,1,112730.703125
"12641",0,0,1,12,135,26,1029.83996582031,555,3,1,62035.6015625
"12645",1,0,1,16,3680,35,144055,3695,6,1,146813.5
"12687",0,0,1,15,880,31,15325,1784,4,1,83993.2578125
"12718",0,1,0,12,1785,32,24379.009765625,3512,3,1,119394.0078125
"12790",0,0,1,12,1750,53,22681,4398,1,1,66817
"12804",1,0,1,8,2130,54,42910,552,0,0,47323.6015625
"12824",1,0,1,15,2575,29,64365,1787,2,1,64438.55859375
"12895",1,0,1,12,2450,45,58848,362,5,1,110922.3515625
"12904",0,0,1,12,0,55,0,4074,0,1,55170
"12910",0,1,0,9,0,46,0,4586,1,1,50879
"12966",0,0,1,12,2244,43,20842,110,4,1,51951.75
"12974",0,0,1,16,2000,25,55170,1612,0,1,94708.5
"13031",0,0,1,16,1920,28,35554,1412,1,1,112179
"13075",0,0,1,12,25,43,153.25,913,3,1,133787.25
"13090",1,0,1,9,1536,25,24520,4572,1,1,32795.5
"13095",1,0,1,11,1920,26,37393,2768,4,1,39845
"13145",0,0,1,14,0,26,0,462,1,1,69882
"13170",1,0,1,17,2860,43,90111,2538,2,1,100348.1015625
"13182",0,0,1,15,0,58,0,328,0,1,57622
