"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"2285",1,0,1,16,1840,35,54600,2585,2,1,93292.5
"2296",0,1,0,7,2070,36,15529.5,6578,5,1,49927.5
"2347",1,0,1,16,2154,34,77700,1677,2,1,78960
"2355",1,0,1,12,1944,41,30324,1821,0,0,32896.5
"2357",0,0,1,12,1176,40,23100,5373,3,1,57960
"2374",1,0,0,8,80,33,420,6958,3,1,8988
"2387",0,1,0,16,864,39,8400,3179,0,0,14700
"2393",1,0,1,12,1980,52,58506,191,0,1,133654.5
"2394",1,0,1,10,2650,43,37800,2155,1,1,59526.6015625
"2404",1,0,1,16,2032,34,44730,3200,2,1,55440
"2415",0,0,1,7,2268,48,25200,272,0,1,94500
"2437",1,0,1,17,970,29,11550,4950,1,1,19047
"2443",1,0,1,12,1866,42,82740,1201,1,1,86709
"2445",0,0,1,16,0,32,0,3581,2,1,231000
"2451",0,0,1,17,2340,38,52500,564,0,1,84000
"2452",1,0,1,12,0,60,0,985,0,1,29656.19921875
"2582",1,0,1,12,1123,37,16380,1477,2,1,54007.80078125
"2616",0,0,1,12,0,50,0,4281,2,1,36111.6015625
"2636",0,0,1,12,1657,50,25817.400390625,2793,0,1,46588.5
"2654",1,0,1,17,2836,35,90300,23,2,1,144060
"2666",0,1,0,12,0,58,0,2614,0,1,101287.203125
"2711",1,0,1,13,2760,32,50400,5399,0,1,50736
"2713",1,0,1,15,2550,41,60801.30078125,5070,1,0,60801.30078125
"2734",1,0,1,12,2540,37,25200,1491,3,1,56700
"2753",1,0,1,14,1928,27,48300,2797,1,1,75600
"2795",1,0,1,15,3125,31,178500,376,2,1,184170
"2801",1,0,1,12,692,45,10500,2568,0,1,19635
"2807",1,0,1,12,2595,42,42420,3517,1,1,105231
"2839",1,0,1,16,2750,59,273000,153,0,1,432600
"2855",0,0,1,12,160,35,1680,6093,2,1,78540
"2856",1,0,1,12,2092,25,38522.3984375,6315,0,1,71515.5
"2866",1,0,1,17,2551,29,46221,2374,1,1,55578.6015625
"2871",1,0,1,14,2600,36,25830,312,3,1,52710
"2882",1,0,1,14,3864,39,55650,1170,2,1,96789
"2892",0,0,1,17,512,28,12600,4411,1,1,53445
"2914",1,1,0,13,2040,34,60900,3279,3,1,63630
"2915",0,0,1,12,0,29,0,3173,3,1,73500
"2927",1,0,0,16,1920,36,91560,1159,2,1,149940
"2929",1,0,1,11,1840,29,55230,2356,2,1,64837.5
"2933",1,0,1,12,1952,31,58800,3610,1,1,105840
"2954",1,0,1,12,0,32,0,2271,1,0,6199.2001953125
"2997",1,0,1,12,2500,52,23625,267,1,1,66150
"3012",0,0,1,16,1043,56,37800,1299,0,1,117390
"3022",0,0,0,15,888,25,11995.2001953125,4826,0,0,36760.5
"3053",0,0,1,16,1815,32,54600,245,0,1,170100
"3065",1,0,1,12,1344,29,44100,423,0,0,44100
"3077",1,0,1,16,2290,59,285600,3511,3,1,310800
"3090",0,0,1,15,492,40,4767,375,2,1,128877
"3098",0,0,1,12,1813,52,49530.6015625,3184,0,0,53676
"3099",0,0,1,14,1720,58,0,3744,0,0,78783.6015625
"3159",1,0,1,14,2490,37,48300,1919,0,1,118230
"3168",0,0,1,14,1080,28,21000,5209,2,0,55681.5
"3191",1,0,1,12,2216,30,84000,6282,3,1,112488.6015625
"3253",1,0,1,12,3900,38,16944.900390625,6041,3,1,23664.900390625
"3259",0,0,1,12,0,33,0,3704,2,0,48125.69921875
"3271",1,0,1,16,2136,36,56700,1016,2,1,71400
"3292",1,0,1,12,2304,29,30796.5,5228,2,1,58716
"3303",0,0,1,12,2142,34,69300,1919,0,1,118230
"3306",1,0,1,17,1755,31,63000,1563,1,1,105000
"3336",0,0,1,13,1750,27,31500,5185,1,1,127260
"3352",0,0,0,12,1624,31,57750,1159,2,1,149940
"3392",0,0,1,12,0,41,0,6132,2,1,149667
"3397",1,0,1,12,2019,31,100800,4728,1,1,100800
"3412",0,0,0,14,0,37,0,2073,4,1,186900
"3419",0,0,1,17,1386,33,65100,5269,1,1,160650
"3425",1,0,1,17,2700,37,94500,283,2,1,94500
"3426",0,0,1,14,2156,39,31500,598,2,0,35036.3984375
"3444",0,0,1,17,632,33,8400,1604,3,1,76650
"3449",0,1,0,9,0,31,0,3016,3,1,14700
"3454",1,0,1,16,1845,35,38976,6516,1,1,94626
"3478",1,0,1,12,2856,34,47250,953,3,1,47523
"3488",0,0,1,17,1560,47,54600,2053,1,1,296100
"3523",1,0,1,12,160,36,0,3842,0,0,89636.3984375
"3527",1,0,1,16,2640,28,29022,2504,1,1,77700
"3532",0,0,1,12,1365,45,18270,760,0,1,2.09999990463257
"3541",1,0,1,12,3125,47,31500,6872,0,1,38585.3984375
"3545",0,0,1,13,0,28,0,1447,2,1,15120
"3582",1,0,1,17,1997,38,77792.3984375,31,2,1,85961.3984375
"3588",1,0,1,16,3315,40,84000,296,1,1,108570
"3591",0,0,0,12,1960,39,28350,5128,2,1,104580
"3599",0,0,1,9,2295,31,5670,1461,4,0,10987.2001953125
"3614",0,0,1,11,1664,60,2520,4444,1,0,3780
"3627",1,0,1,17,2546,31,69856.5,1190,0,1,97238.3984375
"3630",1,0,1,15,2292,28,29400,6306,0,0,29400
"3646",0,0,1,11,1750,55,16800,2448,0,1,110460
"3672",0,0,1,12,1887,53,26880,314,0,1,95967.8984375
"3676",1,0,1,17,3048,52,178500,1980,0,1,224700
"3710",0,0,1,16,258,38,2520,634,2,1,131707.796875
"3714",0,0,1,12,1756,26,52500,4047,0,0,55650
"3726",0,0,1,16,2030,26,84000,4931,0,0,105000
"3780",1,0,1,13,2600,52,37800,5720,0,1,45990
"3814",0,0,1,12,2269,33,24150,4943,4,1,52290
"3818",1,0,1,12,1858,28,58308.6015625,5987,2,1,60139.80078125
"3830",1,0,0,14,1920,51,79338,5715,0,1,108591
"3886",0,0,1,17,1634,40,36288,4813,2,1,43953
"3951",1,0,1,16,3533,41,30450,6105,3,1,39270
"3953",0,0,1,16,1314,36,25200,6347,0,0,25200
"3958",0,0,1,13,0,38,0,1582,3,1,159810
"3980",1,0,1,10,2790,49,84000,2571,0,1,123060
"4080",1,0,1,16,3060,31,67200,2475,1,1,67515
"4082",0,0,1,16,2145,32,30271.5,3082,0,0,36960
"4116",1,0,1,13,1860,52,46200,89,0,1,75184.203125
"4128",1,0,1,14,2976,34,109200,3597,0,1,178920
"4131",0,0,1,12,2350,36,63000,788,2,0,73920
"4140",1,0,1,12,2672,29,50862,46,4,1,51265.19921875
"4151",0,1,0,12,2000,52,25200,5438,0,0,25200
"4157",1,0,1,17,4464,38,86100,6979,2,1,95907
"4183",1,0,1,12,1908,28,27300,2511,3,1,34860
"4190",0,0,1,17,1528,41,81900,5106,1,1,249900
"4192",0,0,1,14,2726,31,39900,1896,0,1,78750
"4197",0,0,1,16,775,36,7665,31,2,1,85961.3984375
"4224",1,0,1,12,2050,36,50400,1162,3,1,74025
"4225",1,0,1,11,5040,29,50400,3939,2,1,65100
"4231",0,0,1,16,1480,34,42000,1415,2,1,102900
"4251",1,0,1,15,2750,33,98700,6078,2,1,136815
"4267",0,0,1,12,0,39,0,296,1,1,108570
"4275",0,0,1,16,2519,32,71400,4342,0,0,71400
"4283",1,0,1,17,1665,45,87150,3648,1,1,124391.3984375
"4323",0,0,1,16,2072,25,27300,5036,0,1,80640
"4333",1,0,1,16,1701,45,131250,2368,2,1,143850
"4342",0,0,1,11,1224,29,12600,4822,0,1,30660
"4365",1,1,0,12,2040,29,14700,4391,2,1,32970
"4377",0,0,1,16,1755,37,49492.80078125,185,0,0,49492.80078125
"4397",1,0,1,11,1577,46,21924,2014,0,1,85213.796875
"4434",0,0,1,13,1960,27,46200,2539,0,1,105840
"4448",0,0,1,12,2072,32,12600,3499,2,1,71511.296875
"4459",1,0,1,15,2477,32,20580,2090,1,1,43806
"4478",1,0,1,12,3000,39,106617,2609,2,0,114870
"4493",0,1,0,13,508,27,2520,6657,6,0,16543.80078125
"4502",1,0,1,16,2205,27,48300,1182,0,0,48300
"4509",1,0,1,17,2480,26,109200,1614,0,0,109515
"4513",0,0,1,15,864,28,6300,2340,1,1,43176
"4535",0,0,1,13,0,27,0,417,2,1,76272
"4591",1,0,1,17,2502,33,71400,2592,4,1,71400
"4597",1,0,1,13,2270,60,40836.6015625,4021,0,1,89678.3984375
"4632",1,1,0,17,2160,60,163800,4493,0,1,176400
"4636",1,0,1,16,3530,28,81375,3895,0,0,81375
"4671",0,0,1,13,0,32,0,2592,4,1,71400
"4693",1,0,1,11,1431,58,65100,140,0,1,65100
"4768",1,1,0,11,104,50,1134,290,0,1,54222
"4772",1,0,1,16,2880,32,94500,1004,3,1,107625
"4778",0,0,1,12,2167,34,29400,5474,2,1,117600
"4781",1,0,1,12,2043,34,42210,186,3,1,62160
"4806",0,0,1,17,1928,33,50549.1015625,6387,0,1,132333.59375
"4818",0,0,1,12,1960,54,58800,5568,0,0,87990
"4855",0,0,1,13,26,37,390.600006103516,5535,2,1,62088.6015625
"4857",1,0,1,14,1040,41,52500,6500,0,1,52500
"4869",0,0,1,12,0,33,0,1258,2,1,59640
"4876",0,0,1,12,0,44,0,5923,2,0,45931.19921875
"4881",1,1,0,13,630,30,6300,1202,0,0,6312.60009765625
"4893",1,0,1,17,2322,25,60900,6201,0,1,76755
"4894",0,0,1,14,2783,36,37170,4095,1,1,104370
"4922",1,0,1,17,1634,35,46712.3984375,5482,1,1,55419
"4961",0,0,1,17,130,55,325.5,1160,0,1,180768
"4965",1,0,1,17,1960,31,143136,1497,2,1,154654.5
"4978",0,1,0,13,1960,26,21000,6137,1,0,21000
"4999",0,0,1,12,630,29,5250,5928,3,1,61950
"5026",0,0,0,12,1552,26,12810,6040,2,0,15048.599609375
"5033",1,0,1,11,3500,34,42525,4665,3,1,95760
"5052",0,0,1,12,0,29,0,5397,2,1,10241.7001953125
"5094",0,0,1,17,0,37,0,3089,2,1,126000
"5097",0,0,1,12,328,49,2520,5350,0,1,92030.3984375
"5117",1,0,1,12,1968,25,34020,2689,1,1,55020
"5121",1,0,1,12,2634,57,75600,4269,1,1,133938
"5144",0,0,1,12,0,53,0,5548,1,1,55020
"5146",0,0,1,15,3344,34,48890.1015625,1179,0,0,58235.1015625
"5163",1,0,1,16,2008,42,29769.599609375,6605,2,1,77700
"5186",0,0,1,14,2100,36,50400,5937,2,1,109200
"5188",1,0,1,16,2540,40,126000,724,0,1,186060
"5191",1,0,1,10,1960,60,63000,310,0,1,97994.3984375
"5200",1,0,1,16,1960,35,52500,6787,0,0,52500
"5236",0,0,1,17,2338,26,71400,893,0,1,150780
"5300",0,0,1,17,2008,55,31500,6725,0,1,136080
"5301",0,0,1,12,1840,51,27300,3524,0,1,37800
"5347",0,0,1,10,0,45,0,2786,4,1,34020
"5366",1,0,1,12,1899,53,56700,6606,0,1,107100
"5382",0,0,1,15,1633,44,12016.2001953125,2218,3,1,73588.203125
"5439",1,1,0,13,2400,37,84000,3563,3,1,84315
"5470",0,0,1,15,92,28,655.200012207031,5116,3,1,48955.19921875
"5487",0,0,1,9,694,47,14280,5525,1,1,89180.703125
"5522",1,0,1,16,2115,33,65100,484,2,1,102900
"5558",1,0,1,11,1868,31,13230,4628,0,1,23730
"5608",1,0,1,17,865,35,28140,4558,3,1,71845.203125
"5614",1,0,1,17,2096,28,88200,3530,0,0,88704
"5638",0,0,1,14,911,58,44100,5493,0,1,191940
"5654",0,0,1,12,0,25,0,2333,1,1,60900
"5662",0,1,0,12,0,32,0,6543,2,1,29400
"5683",0,0,1,14,1960,30,18900,186,3,1,62160
"5685",1,0,1,13,2840,30,41496,4600,1,1,64596
"5690",1,0,1,13,2056,25,31500,4258,0,1,31500
"5691",0,0,1,12,650,29,4830,1351,2,1,46830
"5702",1,0,1,16,1640,39,231000,2925,0,0,256200
"5708",0,0,1,14,996,36,12600,999,2,1,180600
"5715",0,0,1,14,1720,51,105000,4740,0,0,134803.203125
"5736",1,0,1,14,1960,39,92400,4574,2,1,157275.296875
"5738",1,0,1,16,2750,36,124590.8984375,1831,2,1,129366.296875
"5784",0,0,1,12,2068,58,10197.599609375,594,0,0,10197.599609375
"5810",0,0,1,11,1040,54,10500,4353,0,1,32726.400390625
"5817",1,0,1,12,2600,26,23100,2900,2,1,27300
"5841",1,0,1,12,2072,46,31500,758,2,1,105840
"5850",0,0,1,12,1980,51,63000,6317,0,0,63000
"5859",0,1,0,16,1912,36,69300,2474,2,1,147000
"5868",1,0,1,16,2124,41,60900,2813,2,1,86698.5
"5922",0,0,1,14,2080,31,38850,218,0,0,38640
"5929",0,0,1,16,261,29,12600,2055,2,1,54600
"5935",0,0,1,13,2103,35,20168.400390625,136,2,1,78315.296875
"5983",1,0,1,12,2024,41,55650,1935,2,1,75600
"6044",1,0,1,16,1960,31,79604.703125,3889,3,1,80423.703125
"6053",0,0,1,17,0,32,0,2084,2,1,66150
"6055",1,1,0,17,1920,38,77700,2474,2,1,147000
"6070",0,0,1,14,164,31,756,2446,2,0,14061.599609375
"6098",1,0,1,16,2520,31,117915,4318,2,1,135903.59375
"6117",1,0,1,10,3104,45,35746.19921875,1215,1,1,67284
"6151",0,0,1,14,2230,25,41811,3575,0,0,53165.69921875
"6170",0,0,1,17,216,29,2352,4082,0,1,31752
"6203",0,0,1,14,1648,35,8400,4302,2,1,50400
"6209",1,0,0,12,2090,29,27510,6631,0,1,44310
"6217",0,0,1,11,0,47,0,250,0,1,73758.296875
"6228",0,0,1,10,2006,45,29400,3952,0,1,84970.203125
"6281",1,0,1,17,900,31,73500,78,0,1,100800
"6287",1,1,0,12,2080,34,19756.80078125,4570,1,1,20063.400390625
"6295",0,0,1,12,708,37,7140,4335,3,1,78873.8984375
"6300",0,0,1,17,1968,48,98700,4471,0,0,89922
"6397",1,0,1,12,2000,54,73500,4713,0,1,130620
"6416",0,0,1,13,1224,30,23257.5,855,0,0,26695.19921875
"6421",0,0,1,14,1760,29,46200,3610,1,1,105840
"6457",1,0,1,12,2040,33,39412.80078125,1363,3,1,76944
"6503",0,0,1,17,2168,39,42000,2892,2,1,116760
"6592",1,0,1,12,2090,26,30660,2161,0,0,31365.599609375
"6608",0,0,1,12,0,50,0,4315,1,1,76811.703125
"6623",1,0,1,14,2092,34,39900,4527,2,1,69468
"6645",1,0,1,16,2750,40,73500,5647,2,1,95025
"6681",0,0,1,12,2008,28,18900,5564,3,0,18900
"6703",1,0,1,12,1889,33,23100,3781,0,0,27720
"6753",1,0,1,17,2359,28,85050,1916,1,1,85575
"6851",0,0,1,12,0,59,0,2648,0,1,77700
"6859",1,0,1,17,0,29,0,2238,0,0,17640
"6872",1,0,1,13,2016,47,63000,6109,0,1,96413.1015625
"6882",1,0,1,16,2510,36,75600,531,2,1,100942.796875
"6907",0,0,1,12,0,56,0,1865,0,1,92400
"6912",0,0,1,12,2040,55,0,3228,0,1,9063.599609375
"6931",0,0,1,12,1383,39,13650,2115,1,1,46305
"6942",1,0,1,12,2350,58,56700,3135,1,1,72030
"6987",1,0,1,12,3272,29,24738,836,1,1,52080
"7023",0,0,1,12,3848,48,38459.3984375,3427,0,0,57708
"7031",1,0,1,12,2054,52,16800,1036,0,1,32550
"7055",0,0,1,13,0,34,0,6686,3,1,75600
"7061",1,0,1,16,3360,34,189000,890,0,0,220500
"7081",1,0,1,12,2350,27,44310,1910,1,1,44310
"7089",0,0,1,11,2364,42,5670,199,1,1,81975.6015625
"7104",1,0,1,16,2500,35,78225,6532,0,1,262500
"7111",0,0,1,14,3177,33,49282.80078125,4996,2,1,145110
"7142",0,0,1,16,2070,38,98280,4651,0,1,170352
"7153",1,0,1,16,2500,43,136500,4741,2,1,237159.296875
"7159",1,0,1,17,2360,40,40068,3361,2,1,93975
"7211",1,0,1,9,2108,29,42000,4732,2,1,63000
"7213",0,0,1,12,1880,35,35700,1046,2,1,75600
"7216",0,0,1,12,1062,30,21000,1606,2,1,68376
"7218",1,0,1,12,2256,29,55965,1336,1,1,59913
"7220",0,0,1,12,2016,28,31500,1131,0,0,31500
"7254",0,0,1,12,0,55,0,558,0,1,56700
"7276",1,0,1,17,684,26,4200,5403,2,1,23415
"7283",1,0,1,12,1920,36,6300,6707,0,0,8400
"7285",1,0,1,17,2150,31,37800,5840,0,1,113626.796875
"7298",0,0,1,12,0,58,0,1780,0,1,60900
"7318",1,0,1,17,2000,31,73500,5756,0,1,182700
"7330",1,0,1,17,4409,33,127159.203125,4760,4,1,127159.203125
"7333",1,0,1,10,1976,40,51758.69921875,2120,3,1,85243.203125
"7347",0,0,1,16,312,37,8400,416,2,1,71904
"7350",1,0,1,14,1904,43,69300,5244,1,1,136500
"7358",1,0,1,13,2180,38,10080,378,0,0,10080
"7367",0,0,1,12,1200,31,9660,147,2,1,96873
"7403",1,0,1,6,2860,58,58800,1971,0,1,60900
"7405",1,0,1,14,2000,40,25200,5483,2,0,46368
"7415",0,0,1,12,1664,32,38850,437,0,1,86310
"7496",0,0,1,17,1850,37,46200,3447,3,1,160650
"7505",1,0,1,12,1576,25,21462,1526,1,1,23102.099609375
"7524",1,0,1,17,1920,29,77238,6174,0,1,112098
"7543",0,0,1,17,0,38,0,1831,2,1,129366.296875
"7555",1,0,1,10,2050,46,18007.5,3537,0,0,56343
"7568",0,0,1,17,0,28,0,5322,2,1,78120
"7585",1,0,1,14,1750,41,35700,5294,2,1,68460
"7610",1,0,1,12,1715,26,29400,2928,1,1,39900
"7686",0,0,1,8,1900,36,22470,5364,3,1,46410
"7736",1,0,1,12,2277,31,58380,2348,1,1,81480
"7744",1,0,1,8,0,42,0,6982,2,1,25815.30078125
"7746",0,0,1,13,1598,52,13650,6146,0,1,93345
"7798",1,0,1,16,2400,40,94500,2696,2,1,101325
"7800",1,0,1,13,2066,41,45150,5976,1,1,112140
"7827",1,0,1,8,2628,38,21840,1558,2,1,21840
"7837",1,0,1,17,1858,37,50400,5490,2,1,100800
"7853",0,0,1,12,1336,32,12600,3312,4,1,79800
"7856",1,0,1,13,3000,39,46200,3105,2,1,63840
"7891",0,0,1,12,2365,32,33600,2826,1,1,109200
"7892",1,0,1,12,2750,29,46200,652,1,1,55020
"7896",1,0,1,17,2500,29,65100,2872,1,1,90764.1015625
"7902",1,1,0,11,2024,39,21000,3188,3,1,21000
"7904",1,0,1,12,1904,44,50236.19921875,943,2,1,68758.203125
"7924",1,0,1,12,1624,34,46200,5398,3,1,70980
"7988",0,0,1,15,1655,37,47250,447,3,1,108853.5
"7996",1,0,1,17,1800,36,75782.703125,1495,1,1,121800
"8007",1,0,1,14,2236,26,35941.5,1039,1,1,63774.8984375
"8013",1,0,1,17,2310,25,78540,893,0,1,150780
"8020",1,0,1,14,1833,34,58800,2704,2,1,67200
"8028",0,0,1,14,2033,27,21000,1063,0,1,62286
"8061",1,0,1,14,3021,28,52500,2193,3,1,71316
"8081",1,1,0,14,2000,34,47250,2515,2,1,88620
"8085",0,1,0,12,1960,29,41370,2515,2,1,88620
"8088",0,0,1,14,1568,38,25620,2813,2,1,86698.5
"8151",0,0,1,16,1296,52,4200,1814,0,0,7375.2001953125
"8156",1,1,0,11,480,28,0,6639,5,0,32915.3984375
"8190",1,0,1,12,2244,31,79800,6687,3,1,79800
"8204",1,0,1,10,1984,32,33600,1113,1,1,65205
"8205",0,1,0,12,1040,28,6841.7998046875,2482,2,1,35290.5
"8214",0,0,1,12,1176,54,16751.69921875,1908,0,1,151790.09375
"8242",1,0,1,13,1660,39,46200,3759,1,1,49513.80078125
"8247",1,0,1,14,2096,44,102900,4878,2,1,136080
"8258",1,0,1,13,2168,28,60891.6015625,2773,2,1,95092.203125
