"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1",1,0,1,17,2727,33,92880,6062,1,1,99072
"2",1,0,1,12,3440,47,64500,4511,0,1,129025.796875
"5",1,0,1,12,2080,41,0,5461,2,1,100620
"6",1,0,1,12,2040,44,0,966,1,1,38571
"7",1,0,1,12,1868,43,20188.5,492,1,1,52438.5
"8",0,0,1,13,2341,49,6063,1820,0,0,23804.369140625
"9",1,0,1,12,2064,46,109650,390,0,1,190597.5
"10",0,0,1,14,0,38,0,2742,0,0,8591.400390625
"11",1,1,0,16,1667,35,55470,4439,2,1,56889
"12",1,1,0,12,1261,37,19350,4594,0,0,19350
"14",0,1,0,13,1680,31,49020,4378,2,1,96750
"16",0,1,0,12,0,41,0,5666,0,0,0
"18",0,1,0,16,1957,49,25026,3818,4,0,47343
"19",0,0,1,15,2600,47,60630,3739,1,1,141900
"20",1,1,0,13,0,39,0,4418,0,0,18576
"21",0,1,0,12,1783,45,59340,4343,0,0,89139
"25",0,0,1,16,0,46,0,3374,2,1,64951.5
"26",1,0,1,14,2706,48,126420,3538,0,0,126613.5
"27",1,0,1,17,2277,54,322502.59375,2204,1,1,603892.875
"30",1,0,1,17,2170,52,129000,633,1,1,233541.59375
"31",0,0,1,16,2000,50,42253.94921875,2267,0,1,84771.0625
"33",1,0,1,17,3300,44,464400,6569,2,1,660480
"39",0,0,1,17,1991,41,37410,3079,1,0,110359.5
"42",1,0,1,14,1960,55,41280,2445,0,1,77400
"43",0,0,1,12,1900,54,37410,2341,0,1,143319
"45",1,0,1,12,2874,53,32250,3762,0,1,48000.8984375
"49",0,0,1,12,1847,39,28380,5107,1,1,49032.8984375
"50",1,0,1,11,1960,53,28380,2986,0,1,49020
"55",1,0,1,12,1285,56,41280,4865,2,1,71120.28125
"57",1,0,1,4,0,56,0,6849,0,0,10676.0400390625
"59",1,0,1,10,2120,48,29670,2182,1,1,55875.05859375
"61",1,0,1,10,3250,42,25800,1573,0,1,41280
"62",1,0,1,12,3675,52,25800,5920,0,1,26597.220703125
"64",1,0,1,14,2251,47,81270,1886,0,1,85720.5
"65",1,0,1,12,1960,40,19350,2629,1,1,64887
"68",0,1,0,12,2080,38,25800,3588,3,0,25800
"70",1,1,0,12,2149,41,46440,6768,1,1,68370
"72",0,1,0,12,1960,51,24510,6163,0,1,51084
"73",1,1,0,12,0,42,0,3584,0,0,6321
"75",1,1,0,12,1991,50,52890,6054,0,1,123427.203125
"76",0,1,0,12,2000,45,20640,3032,4,0,50975.640625
"600",1,0,1,12,2533,48,6708,1507,1,1,22807.19921875
"634",1,1,0,12,2794,32,21930,7487,0,0,21930
"637",1,0,1,17,2695,59,171570,1430,0,1,206400
"668",1,0,1,11,1936,46,43860,5382,0,1,73530
"674",0,0,1,17,2562,52,72627,7428,0,0,82947
"688",0,0,1,17,7,37,258,2364,2,1,129258
"692",1,0,1,14,2014,25,31605,5677,0,0,31605
"701",1,0,1,17,2639,47,151252.5,1472,0,1,263090.34375
"723",0,0,1,16,1960,31,29025,2168,1,1,106425
"731",1,0,1,16,3388,37,80625,1030,2,1,80625
"759",0,0,1,17,0,43,0,1963,0,1,119210.1875
"764",0,0,1,13,2940,42,45150,268,1,1,105792.8984375
"780",1,0,1,15,0,43,0,7866,0,1,69402
"790",1,0,1,12,5000,51,67080,4698,0,1,134418
"796",1,0,1,12,2770,51,52890,3562,0,0,62958.44921875
"804",1,0,1,14,2288,36,41280,5810,3,1,86430
"805",1,1,0,12,0,53,0,676,3,1,80031.6015625
"814",0,1,0,17,2807,30,85140,6320,2,1,172860
"829",0,0,1,14,1920,33,39990,565,1,1,117648
"836",1,0,1,12,2000,33,9030,7317,1,1,238650
"839",1,0,1,12,1820,58,71295.71875,35,0,0,72325.140625
"842",0,0,1,16,0,59,0,82,0,1,218010
"849",1,0,1,13,2460,40,118422,2630,0,1,149709.65625
"850",1,0,1,17,2450,35,232200,5622,3,1,240868.796875
"856",1,0,1,9,2496,39,24510,1398,3,1,75792.65625
"865",1,0,1,10,1828,46,37668,1888,0,1,96724.203125
"867",0,0,1,12,0,37,0,287,3,1,48728.4609375
"893",0,0,1,16,980,46,23220,4210,1,1,129000
"894",0,0,1,17,2200,60,58128.69140625,4820,0,0,61246.62109375
"900",1,0,1,12,3096,37,56760,7777,2,1,109650
"912",1,0,1,17,2435,33,278640,7715,2,1,333594
"913",0,0,1,16,3120,28,30315,3610,0,0,38763.2109375
"915",0,0,1,12,2330,33,41838.5703125,6709,0,1,295362.28125
