"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1778",0,0,1,12,1200,57,10950,4623,0,1,89790
"1787",1,0,1,12,2600,56,226300,236,0,1,229950
"1822",0,0,1,12,160,54,1376.05004882812,1447,0,1,81858.546875
"1834",1,0,1,12,2280,48,48804.1484375,1364,1,1,54753.6484375
"1838",1,1,0,12,1527,49,38423.55078125,556,2,1,53304.6015625
"1844",1,0,1,12,1920,49,65736.5,501,3,1,71773.6015625
"1858",1,0,1,12,2156,58,25834.69921875,4609,0,0,51100
"1863",1,0,1,17,1846,28,80300,2428,2,1,97236
"1888",0,0,1,13,0,57,0,3931,0,1,277400
"1929",1,0,1,16,2250,51,56940,5564,0,1,98039
"1945",1,0,1,16,2940,31,103295,4038,1,1,103842.5
"1981",0,0,1,12,1235,28,22900.099609375,1955,2,1,75106.046875
"1982",0,0,1,16,1000,26,25550,3046,1,1,71905
"1990",0,0,1,12,1920,30,60225,1190,1,1,128115
"2016",0,0,1,16,25,26,547.5,559,3,1,62933.30078125
"2031",1,0,1,16,3084,38,38795.8515625,3010,1,1,101378.75
"2032",1,0,1,16,4332,31,65700,414,3,1,80300
"2048",0,0,1,17,0,31,0,3846,2,1,119537.5
"2065",1,0,1,16,2500,31,56575,2142,0,0,76650
"2086",0,1,0,17,1440,27,36500,203,3,1,102930
"2096",1,0,1,13,2048,47,18848.599609375,4640,3,1,105667.5
"2114",1,0,1,15,2350,47,76650,1747,0,1,89936
"2147",1,0,1,14,2940,28,65700,3162,1,1,65700
"2209",0,0,1,15,1824,31,14965,1895,1,0,33215
"2219",0,0,1,12,0,54,0,514,0,0,78475
"2263",1,0,1,16,2100,29,18432.5,2474,0,0,29200
"2280",0,0,1,11,0,33,0,4282,2,0,14329.900390625
"2296",0,1,0,7,2020,28,18250,4801,5,1,37230
"2347",1,0,1,16,2100,25,54750,4787,0,0,55480
"2355",1,0,1,12,2249,31,27991.849609375,397,0,0,29203.650390625
"2357",0,0,1,12,496,30,9125,1685,3,1,43015.25
"2393",1,0,1,12,1990,43,69350,3992,1,1,149799.65625
"2394",1,0,1,10,2805,34,33215,842,2,1,33215
"2404",1,0,1,16,2979,25,36682.5,5988,0,1,62232.5
"2415",0,0,1,7,270,40,1825,5331,0,1,74452.703125
"2423",0,0,1,12,616,26,11497.5,4450,1,0,99287.296875
"2443",1,0,1,12,2400,33,65700,1267,0,1,106054.3984375
"2451",0,0,1,17,1800,29,20805,3816,0,1,113880
"2452",1,0,1,12,0,51,0,2901,0,1,27681.599609375
"2490",0,0,1,11,0,35,0,1453,2,0,59703.05078125
"2581",0,0,1,15,300,53,6935,2198,0,1,112237.5
"2582",1,0,1,12,3528,28,40150,849,0,1,80300
"2586",0,0,1,8,80,48,1314,3425,2,0,16738.900390625
"2616",0,0,1,12,0,42,0,2377,8,1,35302.80078125
"2636",0,0,1,12,2040,41,33507,3365,1,1,102054
"2654",1,0,1,17,1760,26,50370,3197,0,1,95630
"2666",0,1,0,12,1576,48,13578,983,0,1,121891.75
"2668",1,0,1,12,2060,41,76650,2213,2,1,120085
"2695",1,0,1,13,960,35,27375,5138,0,1,27375
"2701",1,0,1,12,1600,53,65700,3724,0,1,80183.203125
"2710",1,0,1,12,2208,60,28367.80078125,2525,0,1,28367.80078125
"2713",1,0,1,15,2750,32,78840,3353,2,1,78840
"2734",1,0,1,12,2360,28,51100,3586,1,1,51100
"2801",1,0,1,12,2590,36,50078,2684,1,1,71613
"2804",1,1,0,5,2040,52,22265,4539,1,1,27740
"2807",1,0,1,12,2500,33,69277,2619,2,1,86906.5
"2839",1,0,1,16,3797,50,364996.34375,919,0,1,364996.34375
"2855",0,0,1,12,1960,26,27302,713,0,1,114164.703125
"2871",1,0,1,14,2420,27,50735,1646,1,1,54155.05078125
"2882",1,0,1,14,3000,30,48362.5,4314,1,1,85775
"2927",1,0,0,16,1960,27,47450,5021,1,1,79570
"2997",1,0,1,12,2250,45,43800,6042,2,1,76650
"3012",0,0,1,16,1400,48,43800,3598,0,1,153300
"3033",1,1,0,14,1880,25,59111.75,2451,1,1,59111.75
"3077",1,0,1,16,2236,50,178850,3872,0,1,191990
"3090",0,0,1,15,0,31,0,3607,2,1,84680
"3092",0,0,1,12,1970,25,23360,2902,0,0,23360
"3099",0,0,1,14,560,49,10950,3872,0,1,191990
"3111",1,0,1,8,2990,53,15432.2001953125,4641,3,1,25794.55078125
"3132",1,1,0,3,1920,60,29200,3065,1,1,47450
"3159",1,0,1,14,2748,28,54750,1700,2,1,98915
"3169",1,0,1,16,2400,59,43398.5,3966,0,1,104605.3515625
"3174",0,0,1,8,2115,31,22776,4833,5,0,38788.55078125
"3229",1,0,1,12,2247,53,60192.1484375,14,0,1,105360.8984375
"3253",1,0,1,12,2400,29,40150,3324,3,1,40150
"3271",1,0,1,16,1840,27,47450,1209,0,1,62050
"3304",1,0,1,17,3332,59,71905,1011,0,1,84315
"3344",1,0,1,16,1658,60,94900,140,0,1,100375
"3392",0,0,1,12,0,32,0,930,1,1,91615
"3412",0,0,0,14,0,28,0,5148,1,1,116800
"3425",1,0,1,17,2120,28,43435,4005,0,1,90994.5
"3426",0,0,1,14,1740,30,29021.150390625,1033,2,0,33364.6484375
"3454",1,0,1,16,1696,26,24090,2736,0,1,34675
"3478",1,0,1,12,2700,25,50151,1686,1,1,50479.5
"3488",0,0,1,17,800,38,14600,4963,3,1,111325
"3498",0,0,1,12,0,59,0,2659,0,0,5840
"3513",0,0,1,8,918,55,7592,23,0,1,31981.30078125
"3532",0,0,1,12,0,36,0,1528,5,1,36865
"3534",0,0,1,16,12,36,182.5,5674,1,1,124282.5
"3580",1,0,1,17,1402,56,36500,3882,0,1,46902.5
"3582",1,0,1,17,0,29,0,3716,0,1,37777.5
"3588",1,0,1,16,3542,31,240900,2335,2,1,328500
"3591",0,0,0,12,480,30,21900,4421,2,1,142116.40625
"3646",0,0,1,11,150,46,4380,3462,2,1,64605
"3672",0,0,1,12,1816,44,25550,4576,1,1,124100
"3676",1,0,1,17,2640,43,116800,1715,2,1,133225
"3710",0,0,1,16,0,29,0,1473,2,1,76650
"3723",1,0,1,3,1524,30,21900,2374,0,1,49402.75
"3759",0,0,1,12,0,48,0,1247,0,1,120450
"3780",1,0,1,13,1993,39,32850,1794,1,1,34821
"3830",1,0,0,14,1990,42,83950,5285,0,1,105006.8515625
"3867",1,0,1,8,2184,57,11457.349609375,1724,0,1,38850.6015625
"3881",0,1,0,16,1448,27,43435,2397,0,0,43435
"3886",0,0,1,17,0,31,0,2807,2,1,26269.05078125
"3904",1,0,1,13,1944,35,48545,2531,0,1,62327.3984375
"3908",0,1,0,12,1691,55,22995,2724,0,0,45406
"3936",1,0,1,12,1909,57,49238.5,2606,0,1,49238.5
"3951",1,0,1,16,3780,31,54687.94921875,1173,2,1,94717.5
"3953",0,0,1,16,1554,27,37230,2405,0,0,37230
"3958",0,0,1,13,0,29,0,3733,3,1,71175
"3959",1,0,1,12,2500,54,52925,306,0,1,85994
"3980",1,0,1,10,3782,40,109500,2217,0,0,181883.15625
"4116",1,0,1,13,2640,43,58400,2952,2,1,86928.3984375
"4128",1,0,1,14,2142,25,40150,458,0,1,56502
"4131",0,0,1,12,0,28,0,3564,1,1,60590
"4144",1,0,1,7,1625,52,50428.3984375,1137,0,1,59192.05078125
"4151",0,1,0,12,2000,42,21900,5753,0,1,87600
"4157",1,0,1,17,3250,29,54750,740,0,1,87600
"4171",0,0,1,17,1200,47,91250,4036,0,1,262800
"4172",0,0,1,10,1170,57,9855,1960,0,0,22732.19921875
"4190",0,0,1,17,2178,31,72270,4872,0,1,164432.5
"4193",1,1,0,14,1940,56,19929,319,1,1,41829
"4197",0,0,1,16,1872,27,36500,3716,0,1,37777.5
"4224",1,0,1,12,2080,27,51830,3453,2,1,51921.25
"4231",0,0,1,16,810,26,12775,5882,1,1,61320
"4249",1,0,1,15,1940,31,26353,5035,3,1,46720
"4267",0,0,1,12,0,30,0,2335,2,1,328500
"4283",1,0,1,17,1910,36,68255,73,1,1,77745
"4333",1,0,1,16,1470,36,113150,702,1,1,121180
"4377",0,0,1,16,1710,28,38843.30078125,1090,0,0,38843.30078125
"4397",1,0,1,11,2000,37,29565,1275,2,1,29930
"4437",1,0,1,14,1937,57,43800,3217,0,1,132130
"4438",1,0,0,12,1935,28,65700,3752,3,1,85629
"4442",0,0,1,12,1176,55,8478.9501953125,1396,0,1,39022.1484375
"4453",0,0,1,7,0,60,0,3509,0,0,46106.80078125
"4478",1,0,1,12,1513,30,10501.0498046875,2670,3,1,16757.150390625
"4490",0,1,0,8,312,53,2277.60009765625,2079,8,0,13183.7998046875
"4529",0,0,1,14,1984,36,36500,5908,1,0,40515
"4551",0,0,1,12,1880,50,44895,4417,0,0,46355
"4595",1,0,1,8,2550,49,39420,1109,0,1,68620
"4597",1,0,1,13,2585,51,58546,1023,1,1,175072.25
"4603",1,0,1,12,2112,36,52322.75,3832,1,1,52322.75
"4632",1,1,0,17,2550,51,120450,4333,1,1,141985
"4650",0,0,1,12,1984,26,43800,4066,2,1,109719
"4693",1,0,1,11,2438,49,82125,25,0,1,82125
"4696",1,0,1,8,2080,60,31171,2067,0,1,54750
"4768",1,1,0,11,3978,41,29200,4335,1,1,80139.3984375
"4778",0,0,1,12,1880,25,21900,2960,1,1,74095
"4781",1,0,1,12,2132,25,31755,1037,1,1,38690
"4818",0,0,1,12,2112,45,46720,5188,0,0,47450
"4855",0,0,1,13,800,28,11972,3714,1,1,81322
"4857",1,0,1,14,504,32,18250,151,0,0,28601.400390625
"4876",0,0,1,12,2700,35,28470,239,1,1,66977.5
"4894",0,0,1,14,1648,27,45625,2495,1,1,92819.5
"4920",1,0,1,12,3263,57,29678.150390625,3976,1,1,56940
"4929",1,0,1,12,2327,25,27375,2076,2,1,31390
"4953",0,1,0,14,1920,25,37960,3834,1,0,37960
"4961",0,0,1,17,0,46,0,690,2,1,115814.5
"4987",1,0,1,10,0,60,0,23,0,1,31981.30078125
"5033",1,0,1,11,3810,25,28579.5,3789,2,1,38434.5
"5094",0,0,1,17,2036,29,62050,1805,0,1,128078.5
"5097",0,0,1,12,0,40,0,3798,1,1,164250
"5121",1,0,1,12,2621,49,73912.5,3821,6,1,112069.6015625
"5144",0,0,1,12,0,43,0,1883,3,1,121180
"5146",0,0,1,15,1400,25,29200,2624,0,1,91250
"5163",1,0,1,16,2236,32,32850,2945,1,1,65700
"5186",0,0,1,14,980,27,18250,568,2,1,58400
"5188",1,0,1,16,2520,31,138700,1321,2,1,158775
"5191",1,0,1,10,1936,50,61320,3532,0,1,127020
"5243",1,0,1,14,2304,26,66795,330,0,1,103612.546875
"5300",0,0,1,17,1904,44,28470,1827,0,1,123735
"5301",0,0,1,12,1788,41,25550,755,1,1,58400
"5347",0,0,1,10,1440,36,13337.099609375,5545,7,1,63710.75
"5366",1,0,1,12,2070,44,51100,5572,1,1,86008.6015625
"5380",0,1,0,12,1150,36,23100.849609375,3077,3,0,66981.1484375
"5382",0,0,1,15,0,35,0,1133,2,1,67160
"5439",1,1,0,13,2241,28,73000,1240,1,1,79278
"5487",0,0,1,9,1837,38,9125,6064,4,1,43931.3984375
"5608",1,0,1,17,2312,25,67525,50,2,1,69350
"5609",1,0,1,12,2800,27,62050,1738,3,1,62050
"5638",0,0,1,14,1249,49,21900,4093,0,1,175200
"5689",1,0,1,17,3220,39,364996.34375,666,4,1,364996.34375
"5695",0,0,1,17,2195,39,12497.599609375,2100,0,0,12862.599609375
"5702",1,0,1,16,2187,30,69350,46,0,0,70080
"5708",0,0,1,14,0,27,0,3441,2,1,93075
"5711",0,0,1,13,0,26,0,2605,1,1,175455.5
"5712",1,0,1,16,1940,57,62415,5092,2,1,117530
"5715",0,0,1,14,1440,42,35405,848,2,0,48588.80078125
"5736",1,0,1,14,2520,31,59495,3386,3,1,90520
"5743",1,0,1,17,1916,44,153300,5726,4,1,153300
"5784",0,0,1,12,2953,49,32120,4541,0,0,118241.75
"5809",1,0,1,14,2730,54,100375,3371,0,1,118990
"5810",0,0,1,11,0,45,0,197,1,1,88005.1484375
"5841",1,0,1,12,2133,37,39328.75,5848,3,1,39328.75
"5850",0,0,1,12,1920,42,54750,3043,0,1,114610
"5859",0,1,0,16,1696,26,47450,4220,1,1,113150
"5868",1,0,1,16,2250,31,53501.69921875,2045,2,1,85512.203125
"5935",0,0,1,13,0,26,0,3385,1,1,49275
"5947",0,1,0,9,0,56,0,1889,0,1,10293
"5963",1,0,1,16,2375,59,54750,3177,0,1,127750
"5973",0,1,0,11,800,54,5475,345,0,1,65700
"5983",1,0,1,12,2322,32,52757.1015625,110,2,1,52757.1015625
"6011",1,0,1,12,2040,33,58400,5097,1,1,76650
"6049",0,0,1,12,1924,52,27889.650390625,3727,0,0,49515.8984375
"6055",1,1,0,17,1840,29,65700,4220,1,1,113150
"6117",1,0,1,10,4420,36,9891.5,2485,4,1,3650
"6203",0,0,1,14,0,26,0,1959,1,1,62780
"6217",0,0,1,11,0,38,0,3600,3,1,60644.75
"6228",0,0,1,10,1813,36,25550,5557,2,1,57542.25
"6264",0,0,1,12,2112,54,51100,24,0,1,189800
"6295",0,0,1,12,0,27,0,846,3,1,73824.8984375
"6300",0,0,1,17,3360,39,79862,4517,1,0,82599.5
"6397",1,0,1,12,2401,45,127750,1806,1,1,137605
"6483",1,0,1,17,2555,56,60955,3017,0,1,60955
"6503",0,0,1,17,941,30,29200,3915,2,1,95082.5
"6544",1,0,1,7,0,42,0,635,5,1,28294.80078125
"6589",1,0,1,12,2946,54,102200,973,0,1,126655
"6608",0,0,1,12,0,41,0,2132,1,1,70171.25
"6623",1,0,1,14,2241,25,51830,3481,2,1,55772
"6645",1,0,1,16,2724,31,52925,77,1,1,53655
"6826",0,0,1,7,1400,52,3193.75,353,0,1,45168.75
"6827",0,0,1,13,1734,54,16425,4218,0,1,49786
"6851",0,0,1,12,0,50,0,386,0,1,101105
"6872",1,0,1,13,2330,38,52560,89,1,1,107675
"6882",1,0,1,16,1992,27,43800,1753,0,1,87782.5
"6883",1,0,1,12,2458,54,83950,2516,1,1,101470
"6907",0,0,1,12,2021,46,47450,1501,0,1,143755.25
"6912",0,0,1,12,0,46,0,4998,0,1,156570.40625
"6931",0,0,1,12,1428,30,12702,2094,2,1,41172
"6942",1,0,1,12,2016,49,52899.44921875,16,3,1,74642.5
"7023",0,0,1,12,3225,39,22995,3676,0,0,49640
"7031",1,0,1,12,3260,43,55845,255,4,1,95520.5
"7033",1,0,1,8,2350,54,80300,2681,0,1,80300
"7061",1,0,1,16,2706,25,62064.6015625,5604,0,1,85424.6015625
"7088",1,0,1,16,2500,57,131400,279,0,1,131400
"7089",0,0,1,11,0,33,0,384,3,1,56297.6015625
"7142",0,0,1,16,2205,29,43800,2830,0,1,100010
"7153",1,0,1,16,2940,35,62050,576,3,1,167900
"7159",1,0,1,17,2160,31,33142,4684,1,1,97093.6484375
"7213",0,0,1,12,1400,26,31025,3801,2,1,77562.5
"7224",1,0,1,16,3528,29,25550,5440,1,1,43800
"7254",0,0,1,12,960,47,8760,1405,0,1,136291
"7283",1,0,1,12,0,27,0,5994,1,0,8760
"7298",0,0,1,12,0,49,0,1878,0,1,133590
"7333",1,0,1,10,1968,31,43800,5877,3,1,52925
"7336",0,1,0,12,2000,39,31025,2157,0,1,117365.75
"7347",0,0,1,16,1615,28,43800,4064,0,1,84607
"7350",1,0,1,14,1932,32,62050,3121,2,1,118369.5
"7358",1,0,1,13,1663,29,23907.5,5791,0,0,23907.5
"7372",0,0,1,12,1200,54,13505,2116,0,1,84680
"7385",1,0,1,11,1880,53,87600,3342,0,1,88512.5
"7403",1,0,1,6,2695,49,120450,612,0,1,130998.5
"7405",1,0,1,14,1640,31,43800,3743,1,1,87410.203125
"7496",0,0,1,17,0,28,0,4820,2,1,73434.3515625
"7543",0,0,1,17,1560,29,40150,4337,0,0,40880
"7555",1,0,1,10,1120,37,27375,3994,2,1,30222
"7585",1,0,1,14,2092,32,47632.5,1814,1,1,47997.5
"7609",1,0,1,12,2050,59,53651.3515625,32,0,1,54023.6484375
"7650",1,0,1,12,3000,38,73000,3577,1,1,104390
"7686",0,0,1,8,2040,26,21900,5145,3,1,40150
"7718",1,1,0,14,1922,28,49136.30078125,1745,0,0,49136.30078125
"7744",1,0,1,8,2100,34,34675,1937,2,1,60225
"7746",0,0,1,13,1960,43,23725,560,0,1,73730
"7796",0,0,1,11,0,55,0,4326,1,1,87600
"7798",1,0,1,16,1800,31,62050,1601,2,1,73912.5
"7800",1,0,1,13,2219,32,43800,757,3,1,60681.25
"7827",1,0,1,8,2348,30,27703.5,3792,2,1,30039.5
"7837",1,0,1,17,1365,29,24860.150390625,3647,1,1,56432.6484375
"7850",1,0,1,3,3322,31,54917.8984375,2476,1,1,106069
"7902",1,1,0,11,2040,30,17082,493,3,1,17082
"7904",1,0,1,12,2105,35,47450,1429,4,1,51147.44921875
"7919",1,0,1,12,3072,54,18381.400390625,17,4,1,60115.5
"7924",1,0,1,12,1776,25,38507.5,890,3,1,54567.5
"7935",0,0,1,12,600,54,6387.5,3730,0,1,30039.5
"7974",1,0,1,12,1712,26,39631.69921875,4546,0,0,39631.69921875
"7988",0,0,1,15,900,28,31025,1523,3,1,84643.5
"7996",1,0,1,17,2182,27,62050,2677,1,1,62050
"8011",1,0,1,12,1783,52,58400,1525,1,1,74460
"8035",1,0,1,12,2009,55,45625,2667,0,1,92345
"8081",1,1,0,14,2008,25,32850,3704,0,1,32850
"8088",0,0,1,14,1768,29,32010.5,2045,2,1,85512.203125
"8151",0,0,1,16,2052,42,21900,5429,0,0,21900
"8159",1,0,1,11,2411,31,49275,2646,2,1,63875
"8201",0,0,1,17,1656,30,42869.25,4454,0,1,201009.15625
"8214",0,0,1,12,1530,46,24013.349609375,2917,1,1,125019.796875
"8242",1,0,1,13,2220,30,63875,4418,1,1,63875
"8244",1,0,1,12,1880,25,39931,52,2,1,73000
"8247",1,0,1,14,2205,35,92162.5,782,3,1,92710
"8303",0,0,1,16,0,39,0,204,3,1,220825
"8322",0,0,1,14,750,45,18943.5,283,0,1,90764.546875
"8345",0,0,1,14,1960,29,58400,5022,1,1,124100
"8352",0,0,1,12,0,56,0,4077,0,1,66050.3984375
"8391",0,0,1,16,69,30,2555,952,3,1,50224
"8400",1,0,1,12,1960,59,21827,3460,0,1,36500
"8490",0,0,1,14,2310,27,21900,1351,0,0,21991.25
"8493",0,0,1,11,822,55,4237.64990234375,4698,1,1,31755
"8509",0,0,1,12,0,46,0,3166,2,1,91082.1015625
"8529",1,0,1,16,4320,40,109609.5,4697,5,1,193450
"8535",0,0,1,16,1936,28,56575,2226,0,1,147095
"8551",0,0,1,16,0,35,0,576,3,1,167900
"8573",1,0,1,16,2191,30,83950,5909,1,1,87235
"8580",1,0,1,17,1120,29,16425,2153,0,0,17009
"8591",1,0,1,17,2489,48,241794.25,2921,0,0,364996.34375
"8597",0,1,0,13,2000,40,43800,5327,1,0,58443.80078125
"8645",0,0,1,2,0,48,0,5707,3,1,18954.44921875
"8650",1,0,1,7,2270,50,43800,5182,0,1,43800
"8704",0,0,1,12,0,49,0,2581,0,1,102747.5
"8738",1,0,1,12,2205,34,55480,3366,1,1,73730
"8770",0,0,1,8,0,46,0,2751,1,0,5683.0498046875
"8772",1,0,1,16,2358,59,79752.5,3956,0,1,79752.5
"8784",0,0,1,11,880,39,22797.900390625,894,2,1,106094.546875
"8798",1,1,0,9,1460,25,10950,5161,2,1,18250
"8815",0,0,1,13,8,45,2555,2970,0,0,28630.599609375
"8847",1,0,0,17,1467,34,54750,454,1,1,89425
"8866",0,0,1,12,0,32,0,4888,4,1,120450
"8878",1,0,1,17,1800,31,69350,1908,2,1,69350
"8910",1,0,1,16,2125,45,127750,5181,0,1,127775.546875
"8946",0,0,1,16,1896,25,51100,3805,0,1,112055
"8972",0,0,1,12,2085,42,74821.3515625,1220,0,0,74821.3515625
"8974",1,0,1,16,2040,50,127750,4679,0,1,151475
"8975",0,0,1,16,1940,32,56491.05078125,2911,0,0,61309.05078125
"8976",1,0,1,17,2695,29,68594.453125,6090,0,0,103371.6484375
"8977",0,0,1,10,0,45,0,836,0,1,37277.44921875
"8979",1,0,1,16,2650,27,104390,2706,2,1,105120
"8984",1,0,1,12,1912,55,56575,2018,0,1,71467
"8990",0,0,1,12,0,46,0,4679,0,1,151475
"8993",0,0,1,17,2480,37,54841.25,3150,0,0,55388.75
"9021",1,0,1,12,2110,48,34310,1038,0,1,45187
"9053",0,0,1,12,0,52,0,4143,0,1,76650
"9062",0,0,1,17,2000,25,21900,2554,0,1,80300
"9128",0,0,1,14,1470,31,12775,3012,1,1,82855
"9158",1,0,1,17,3298,47,89151.25,3710,1,1,100130.453125
"9181",1,0,0,3,114,55,912.5,5707,3,1,18954.44921875
"9190",1,0,1,12,672,34,9125,4626,3,1,15257
"9195",1,0,1,12,2124,32,52925,443,3,1,60517
"9217",0,0,0,12,1920,30,36500,2449,0,0,44208.80078125
"9218",0,0,1,12,1787,43,22630,4355,0,1,120413.5
"9251",0,0,1,12,1640,30,36500,6080,0,0,41975
"9271",0,0,1,12,0,26,0,3832,1,1,52322.75
"9296",1,0,1,12,1426,30,19710,215,2,1,100010
"9344",1,0,1,14,2842,25,96725,2638,1,1,118625
"9371",0,0,1,17,560,34,9125,2245,3,1,128604.1015625
"9399",1,0,1,16,1814,26,60590,3063,0,1,140890
"9426",0,0,1,14,1840,26,57578.75,463,0,1,105966.796875
"9435",0,0,1,12,2000,42,15695,1424,2,0,21170
"9455",0,1,0,12,680,25,13140,2985,2,1,40150
"9499",0,0,1,12,0,27,0,1886,2,1,69715
"9506",1,0,1,12,375,57,1368.75,3196,0,1,23111.80078125
"9531",1,1,0,11,1384,26,27375,1222,4,1,43821.8984375
"9543",0,0,1,11,598,51,4456.64990234375,867,0,0,12121.650390625
"9548",0,0,1,6,0,56,0,1072,0,0,6044.39990234375
"9550",1,0,1,12,2036,25,51100,4291,1,1,73000
"9553",1,0,1,12,2500,50,31937.5,5312,2,1,64970
"9567",1,0,1,12,1730,57,49275,585,0,1,64108.6015625
"9607",1,0,1,17,1440,31,47450,1628,3,1,94900
"9628",1,0,1,10,1936,46,42661.19921875,2537,0,1,76660.953125
"9631",0,0,1,12,1004,54,6935,3976,1,1,56940
"9633",1,0,1,15,3864,31,44573.80078125,3881,2,1,74635.203125
"9648",0,1,0,10,2080,25,27010,542,3,0,30806
"9679",0,0,1,12,0,49,0,354,0,1,82734.546875
"9680",0,0,1,12,120,43,584,3606,3,1,70372
"9708",1,0,1,13,2280,28,58400,2165,2,1,58651.8515625
"9715",0,0,1,10,0,52,0,2176,0,1,75920
"9716",0,0,1,12,0,30,0,5909,1,1,87235
"9737",1,0,1,12,2040,26,35040,2134,5,1,51465
"9752",1,0,1,16,1960,37,89790,1522,0,1,116435
"9788",1,0,0,8,3692,32,54750,1512,2,1,58765
"9794",1,0,1,16,1874,46,47687.25,4598,0,1,104736.75
"9804",1,0,1,12,1955,38,50735,659,1,1,53684.19921875
"9809",0,0,1,17,2484,32,62050,929,0,1,108770
"9815",1,0,1,14,0,47,0,1155,1,1,89425
"9828",1,0,1,12,2304,40,54750,6019,3,1,54750
"9844",0,0,1,12,1032,39,13870,5881,2,1,28470
"9846",1,0,1,9,2976,45,76650,2083,0,0,76650
"9894",1,0,1,12,2700,25,51100,3778,2,1,51100
"9936",1,0,1,9,1520,48,14673,2883,0,0,46413.3984375
"9964",1,0,1,16,1156,32,24820,2477,1,1,31025
"9971",1,0,1,7,2190,45,53290,1581,1,1,80665
"9972",1,1,0,12,3326,34,33488.75,3056,0,0,33488.75
"9978",0,0,1,17,1231,50,23571.69921875,150,0,1,200750
"10001",1,0,1,16,2166,44,109500,897,2,1,143664
"10025",0,0,1,16,0,29,0,56,2,1,66247.5
"10034",1,1,0,12,2618,26,38325,3440,2,1,64970
"10059",0,0,1,17,0,50,0,5435,3,1,77398.25
"10117",0,0,1,17,1976,25,41975,2935,0,1,101506.5
