"","male","black","white","edu","hours","age","inc_labor","int_id","hhchildren","married","fam_inc"
"1264",0,0,1,12,1950,29,18040,5505,0,0,18368
"1328",1,0,1,16,2375,52,70848,4807,0,1,116440
"1334",0,0,1,12,1724,36,23288,4408,1,1,66095.28125
"1345",1,0,1,17,2968,25,32865.6015625,3693,0,0,33193.6015625
"1358",0,0,1,12,0,35,0,4211,2,1,50020
"1371",1,0,1,17,1984,30,65600,5268,1,1,72898
"1427",1,0,1,16,1786,26,36080,2456,0,1,56809.6015625
"1431",1,0,1,16,2040,52,108240,5817,0,1,164000
"1489",1,0,1,8,1920,50,25944.80078125,3710,0,0,27584.80078125
"1490",0,0,1,11,704,37,10824,4422,2,1,69880.3984375
"1506",0,1,0,14,1960,25,28722.9609375,4274,1,0,28722.9609375
"1544",0,0,1,12,0,28,0,516,2,1,71497.4375
"1546",0,0,1,14,0,27,0,2067,1,1,78720
"1584",0,0,1,16,1040,35,26240,3472,3,1,86264
"1608",0,0,1,16,0,43,0,1598,4,1,104960
"1612",0,1,0,12,560,26,7806.39990234375,3490,1,0,11152
"1626",0,0,1,14,345,28,3936,1623,0,1,92496
"1631",0,0,1,16,1988,25,45920,3768,0,0,45920
"1647",0,0,1,12,0,26,0,5520,2,1,89642.3984375
"1662",0,0,1,16,704,40,13120,3425,2,1,128248
"1674",0,0,1,16,2450,28,50102,434,0,1,109798
"1680",0,0,1,12,0,55,0,981,0,1,63435.19921875
"1734",0,0,1,12,1324,29,8938,756,2,0,20329.439453125
"1772",1,0,1,8,2256,51,42312,1557,0,1,45329.6015625
"1776",1,0,1,12,2000,41,39360,3740,2,1,48544
"1778",0,0,1,12,1500,58,9840,4544,0,1,84296
"1787",1,0,1,12,2052,58,229600,4224,0,1,230387.203125
"1822",0,0,1,12,390,55,2906.080078125,5598,0,1,78392
"1834",1,0,1,12,2340,49,56875.19921875,1803,0,1,56875.19921875
"1838",1,1,0,12,936,50,13120,2634,2,1,23878.400390625
"1844",1,0,1,12,1608,50,61664,1067,3,1,67725.4375
"1858",1,0,1,12,1872,59,19470.080078125,466,0,1,65167.0390625
"1863",1,0,1,17,1898,29,75440,5459,2,1,76194.3984375
"1888",0,0,1,13,0,58,0,3382,0,1,298480
"1889",1,0,1,15,2805,25,22960,3624,0,0,23156.80078125
"1929",1,0,1,16,1892,52,55760,4359,0,1,92023.6796875
"1945",1,0,1,16,2875,32,101680,4694,1,1,103320
"1981",0,0,1,12,1470,28,25584,3932,2,1,74836.4765625
"1982",0,0,1,16,0,27,0,5252,2,1,50249.6015625
"1990",0,0,1,12,2068,32,58351.19921875,1473,1,1,132534.953125
"2001",0,0,1,16,800,25,11480,3876,1,1,53464
"2016",0,0,1,16,840,27,7872,1443,3,1,57072
"2031",1,0,1,16,3250,39,87330,4899,1,1,236488
"2032",1,0,1,16,1736,32,65600,2320,3,1,75768
"2048",0,0,1,17,0,32,0,6089,3,1,126280
"2065",1,0,1,16,2500,31,62976,3109,0,0,62976
"2086",0,1,0,17,1388,29,39360,1798,3,1,97875.203125
"2096",1,0,1,13,2560,48,31848.80078125,2875,3,1,134621.046875
"2107",1,0,0,12,4700,25,61008,4959,0,1,87297.203125
"2114",1,0,1,15,2336,48,85280,1046,0,1,96563.203125
"2147",1,0,1,14,3060,29,68880,5623,2,1,68880
"2219",0,0,1,12,0,55,0,3142,0,0,70834.8828125
"2263",1,0,1,16,1952,30,10942.080078125,5190,0,0,16400
"2280",0,0,1,11,0,34,0,4089,2,0,12221.2802734375
"2296",0,1,0,7,1222,29,3280,1814,5,1,9840
"2347",1,0,1,16,2217,26,62320,2837,0,0,62418.3984375
"2355",1,0,1,12,2007,33,28001.359375,696,0,0,28595.0390625
"2357",0,0,1,12,1055,31,14760,403,3,1,45920
"2393",1,0,1,12,2000,44,58056,2687,0,1,134138.875
"2394",1,0,1,10,2220,34,36080,269,2,1,36080
"2404",1,0,1,16,2232,26,36080,4080,0,1,46576
"2415",0,0,1,7,0,41,0,3920,0,1,72379.7578125
"2423",0,0,1,12,960,27,18856.720703125,2339,1,0,22267.919921875
"2443",1,0,1,12,2330,34,65600,1150,0,1,95120
"2451",0,0,1,17,1384,30,16400,3883,0,1,101680
"2452",1,0,1,12,0,52,0,2251,0,1,30769.6796875
"2490",0,0,1,11,0,36,0,1770,2,0,56599.6796875
"2581",0,0,1,15,96,54,10922.400390625,2244,0,1,148256
"2582",1,0,1,12,4540,29,49200,3938,0,1,81140.640625
"2586",0,0,1,8,0,49,0,1718,3,0,14924
"2616",0,0,1,12,0,43,0,4685,7,1,74374
"2636",0,0,1,12,2080,42,31258.400390625,3429,1,1,119831.5234375
"2654",1,0,1,17,2320,27,39360,1601,0,1,73242.3984375
"2666",0,1,0,12,0,49,0,572,0,1,94214.71875
"2695",1,0,1,13,1600,36,16400,6303,0,1,16400
"2701",1,0,1,12,1040,54,19680,2169,0,1,74131.28125
"2713",1,0,1,15,2750,33,61969.0390625,3176,2,1,61969.0390625
"2725",1,0,1,16,2277,25,41000,2192,0,1,77080
"2734",1,0,1,12,2830,29,39360,1591,1,1,39360
"2801",1,0,1,12,2520,37,57892,1212,0,1,86756
"2804",1,1,0,5,2295,52,22192.48046875,305,1,1,28496.640625
"2807",1,0,1,12,2080,34,62254.3984375,4849,2,1,97186.3984375
"2839",1,0,1,16,3750,51,327996.71875,1243,0,1,327996.71875
"2855",0,0,1,12,2000,27,24085.0390625,3898,0,1,122452.2421875
"2871",1,0,1,14,2121,28,56809.6015625,2548,1,1,66551.203125
"2882",1,0,1,14,3374,31,57400,4215,1,1,88560
"2927",1,0,0,16,1760,28,42640,5115,1,1,74062.3984375
"2997",1,0,1,12,2205,44,32800,3046,2,1,56744
"3012",0,0,1,16,1330,47,42640,4925,0,1,157440
"3033",1,1,0,14,2008,26,59040,3569,1,1,59040
"3077",1,0,1,16,2304,51,216808,3420,0,1,217096.640625
"3090",0,0,1,15,0,33,0,292,2,1,92102.3984375
"3099",0,0,1,14,660,50,0,3420,0,1,217096.640625
"3111",1,0,1,8,2860,54,28342.48046875,5552,3,1,57996.9609375
"3159",1,0,1,14,2775,29,41656,683,0,1,81245.6015625
"3169",1,0,1,16,2000,60,41879.0390625,2154,0,1,101775.1171875
"3174",0,0,1,8,880,32,6822.39990234375,2582,5,0,17056
"3229",1,0,1,12,2285,54,55104,4424,0,1,78838.078125
"3253",1,0,1,12,2570,30,39360,3067,3,1,39474.80078125
"3259",0,0,1,12,0,25,0,2660,2,1,55924
"3271",1,0,1,16,2340,28,37720,3769,0,1,52480
"3303",0,0,1,12,1880,26,37720,683,0,1,81245.6015625
"3304",1,0,1,17,3191,60,71176,314,0,1,90856
"3392",0,0,1,12,0,33,0,4952,2,1,95218.3984375
"3412",0,0,0,14,2100,29,24764,3141,1,1,124640
"3425",1,0,1,17,2000,29,49200,3783,0,1,96809.203125
"3426",0,0,1,14,1376,31,26568,3737,2,0,33377.28125
"3444",0,0,1,17,120,25,2624,1055,3,1,89468.5625
"3454",1,0,1,16,1987,27,20992,503,0,1,34440
"3478",1,0,1,12,2794,26,49495.19921875,3303,1,1,49560.80078125
"3488",0,0,1,17,1010,39,21320,2923,3,1,110126
"3498",0,0,1,12,0,60,0,3275,0,0,26272.80078125
"3513",0,0,1,8,520,56,6822.39990234375,873,0,1,29172.3203125
"3532",0,0,1,12,0,37,0,255,4,1,64963.6796875
"3534",0,0,1,16,0,37,0,5020,2,1,132840
"3580",1,0,1,17,1560,57,34768,3063,0,1,43624
"3582",1,0,1,17,2021,30,47560,4214,0,1,79048
"3588",1,0,1,16,3584,32,157440,2522,2,1,236160
"3591",0,0,0,12,2334,31,16400,5674,2,1,107387.203125
"3646",0,0,1,11,2048,47,18040,4071,2,1,77539.203125
"3672",0,0,1,12,1824,45,23616,44,1,1,116112
"3676",1,0,1,17,3672,44,229600,5372,2,1,253216
"3710",0,0,1,16,0,30,0,3455,2,1,145960
"3723",1,0,1,3,800,31,16400,2485,0,1,46313.6015625
"3759",0,0,1,12,0,49,0,2518,0,1,122016
"3780",1,0,1,13,1948,38,39360,4129,1,1,39360
"3814",0,0,1,12,0,25,0,5613,3,1,19496.3203125
"3830",1,0,0,14,1920,43,68853.7578125,193,0,1,89429.203125
"3867",1,0,1,8,1880,58,29024.720703125,4203,0,1,76696.2421875
"3881",0,1,0,16,1520,28,36080,916,0,0,36080
"3886",0,0,1,17,0,32,0,4057,2,1,4920
"3904",1,0,1,13,2016,36,52480,5433,0,1,69785.28125
"3908",0,1,0,12,1295,57,19680,5080,0,0,54644.80078125
"3936",1,0,1,12,1725,58,42935.19921875,4605,0,1,46598.9609375
"3951",1,0,1,16,3521,33,31816,4444,1,1,33128
"3953",0,0,1,16,1574,28,41000,2973,0,0,41328
"3958",0,0,1,13,0,29,0,4614,3,1,78815.1171875
"3959",1,0,1,12,2673,55,54120,3837,0,1,85772
"3980",1,0,1,10,2876,41,104960,4669,0,0,104960
"4116",1,0,1,13,1920,44,56468.48046875,1296,2,1,81570.3203125
"4128",1,0,1,14,2137,26,47560,56,1,1,48445.6015625
"4131",0,0,1,12,0,29,0,2566,2,1,65928
"4144",1,0,1,7,1800,53,47369.76171875,304,0,1,55963.359375
"4151",0,1,0,12,2920,43,29520,4874,0,1,88560
"4157",1,0,1,17,3528,30,59204,434,0,1,109798
"4171",0,0,1,17,1025,48,65600,4494,0,1,287656
"4172",0,0,1,10,1350,58,10332,4296,0,0,30126.80078125
"4190",0,0,1,17,2024,32,71504,1421,0,1,171334.078125
"4193",1,1,0,14,1348,56,18040,2480,1,1,39360
"4197",0,0,1,16,1666,28,31160,4214,0,1,79048
"4224",1,0,1,12,2048,28,50840,4529,2,1,50859.6796875
"4231",0,0,1,16,1700,27,32800,4164,1,1,75702.3984375
"4249",1,0,1,15,1122,32,20336,2293,3,1,20336
"4265",0,0,1,6,0,55,0,20,0,0,6386.16015625
"4267",0,0,1,12,0,31,0,2522,2,1,236160
"4283",1,0,1,17,1800,37,63960,4538,1,1,85280
"4333",1,0,1,16,1057,38,103320,1804,1,1,109880
"4377",0,0,1,16,2280,29,38540,3068,0,0,38540
"4397",1,0,1,11,2000,38,26568,1811,2,1,27158.400390625
"4437",1,0,1,14,1937,59,131200,2019,0,1,223040
"4438",1,0,0,12,2174,29,55760,3322,3,1,76424
"4442",0,0,1,12,840,57,6107.35986328125,5534,0,1,77922.9609375
"4478",1,0,1,12,1960,30,13120,2190,3,1,22960
"4490",0,1,0,8,1092,54,3621.1201171875,1573,4,0,13133.1201171875
"4529",0,0,1,14,1984,37,41000,2342,1,0,44280
"4553",1,0,1,14,2260,27,21320,2622,3,1,34440
"4591",1,0,1,17,3038,25,61290.078125,3446,1,1,65554.078125
"4595",1,0,1,8,2193,51,36080,4889,0,1,68224
"4597",1,0,1,13,2310,52,52988.3984375,1479,1,1,104960
"4603",1,0,1,12,2068,37,55523.83984375,3200,2,1,55523.83984375
"4632",1,1,0,17,2405,52,131200,3691,0,1,152356
"4650",0,0,1,12,1994,27,39360,2615,2,1,121491.203125
"4693",1,0,1,11,2208,50,82000,1774,0,1,82000
"4768",1,1,0,11,3448,42,29520,5105,1,1,82957.7578125
"4778",0,0,1,12,2000,26,25584,5421,1,1,76752
"4781",1,0,1,12,1960,26,30176,1333,1,1,34112
"4818",0,0,1,12,1895,46,41656,2242,0,0,41656
"4855",0,0,1,13,0,29,0,2964,1,1,52480
"4857",1,0,1,14,624,33,19680,4068,0,0,29848
"4861",0,0,1,12,0,59,0,1907,2,0,29602
"4869",0,0,1,12,0,25,0,4498,2,1,40180
"4876",0,0,1,12,1150,35,16400,2557,2,1,55760
"4894",0,0,1,14,1887,28,42312,3028,1,1,77080
"4920",1,0,1,12,2695,57,41318.16015625,2409,1,1,94660.796875
"4929",1,0,1,12,2805,26,29848,6035,2,1,36736
"4953",0,1,0,14,1992,26,40081.6015625,4791,1,0,40081.6015625
"4961",0,0,1,17,250,47,656,3406,1,1,124574.3984375
"5033",1,0,1,11,2628,26,29110,1912,3,1,45592
"5094",0,0,1,17,2008,30,59040,3854,0,1,120048
"5097",0,0,1,12,520,41,2952,3299,1,1,117752
"5121",1,0,1,12,2121,50,82410,4764,6,1,92036.796875
"5144",0,0,1,12,0,45,0,3819,3,1,118080
"5146",0,0,1,15,1706,26,29520,3051,0,1,80989.7578125
"5163",1,0,1,16,2362,34,39360,5019,1,1,72179.6796875
"5186",0,0,1,14,976,28,17420.080078125,1161,2,1,68033.7578125
"5188",1,0,1,16,2704,32,82000,3023,2,1,113160
"5191",1,0,1,10,1960,52,60024,3960,0,1,137497.59375
"5243",1,0,1,14,2090,27,58712,2540,0,1,58908.80078125
"5260",1,0,1,17,2000,30,42640,5377,2,1,121360
"5300",0,0,1,17,1778,47,28536,376,0,1,121950.3984375
"5301",0,0,1,12,1840,42,23944,724,1,1,53792
"5347",0,0,1,10,200,37,1640,2854,7,1,65639.359375
"5366",1,0,1,12,2295,45,61336,5028,1,1,125656.796875
"5382",0,0,1,15,0,36,0,2976,2,1,65764
"5439",1,1,0,13,2024,29,62320,2406,1,1,70848
"5487",0,0,1,9,1368,39,16728,359,4,1,55038.3984375
"5522",1,0,1,16,1344,25,21320,5884,0,1,58039.6015625
"5608",1,0,1,17,2677,27,68880,2416,2,1,69027.6015625
"5638",0,0,1,14,1176,50,19680,5817,0,1,164000
"5689",1,0,1,17,3283,40,327996.71875,1985,4,1,327996.71875
"5695",0,0,1,17,1512,40,22960,6151,0,0,22960
"5702",1,0,1,16,1960,31,68880,2663,0,0,69864
"5708",0,0,1,14,0,28,0,2341,2,1,60680
"5711",0,0,1,13,0,28,0,5466,1,1,62320
"5712",1,0,1,16,1922,58,58712,5851,1,1,136090.484375
"5715",0,0,1,14,1624,43,36142.3203125,2550,2,0,44014.3203125
"5736",1,0,1,14,2401,32,60680,3215,3,1,98373.7578125
"5743",1,0,1,17,2600,45,147600,2275,4,1,155800
"5784",0,0,1,12,1962,50,30110.400390625,431,0,0,89809.6796875
"5809",1,0,1,14,0,55,0,2953,0,1,63304
"5810",0,0,1,11,0,46,0,673,0,1,101680
"5841",1,0,1,12,2150,38,31488,2919,4,1,31488
"5850",0,0,1,12,1960,42,22960,5285,0,1,65600
"5859",0,1,0,16,1896,27,45920,1969,1,1,118080
"5868",1,0,1,16,2250,33,52152,839,2,1,84099.203125
"5935",0,0,1,13,1896,27,3936,409,1,1,58056
"5947",0,1,0,9,390,57,4093.43994140625,157,0,1,13539.83984375
"5963",1,0,1,16,2450,60,45920,1406,0,1,160720
"5973",0,1,0,11,0,55,0,462,0,1,54120
"5983",1,0,1,12,2355,33,57400,794,2,1,58849.76171875
"6011",1,0,1,12,2040,34,39360,5988,1,1,55760
"6049",0,0,1,12,1944,53,27719.279296875,2282,0,0,46152.87890625
"6055",1,1,0,17,1944,30,72160,1969,1,1,118080
"6117",1,0,1,10,3510,38,13956.400390625,3320,4,1,16400
"6203",0,0,1,14,0,26,0,5432,2,1,78720
"6217",0,0,1,11,0,39,0,175,2,1,65734.4765625
"6228",0,0,1,10,2004,37,28536,4914,2,1,63336.80078125
"6264",0,0,1,12,1920,55,59040,1184,0,1,205000
"6295",0,0,1,12,0,28,0,1331,3,1,82984
"6300",0,0,1,17,3256,40,78720,5947,1,0,69962.3984375
"6397",1,0,1,12,3195,46,104960,4570,1,1,191880
"6436",1,0,1,2,1646,55,9840,5121,0,1,19561.919921875
"6446",1,1,0,12,2224,25,75440,2948,1,1,124640
"6457",1,0,1,12,1868,25,27820.9609375,2008,3,1,32740.9609375
"6483",1,0,1,17,3180,57,57728,4081,0,1,59017.0390625
"6503",0,0,1,17,1416,31,36080,103,2,1,107256
"6544",1,0,1,7,0,43,0,5178,4,1,22356.48046875
"6589",1,0,1,12,2430,55,98400,225,0,1,144648
"6608",0,0,1,12,0,42,0,4088,1,1,57728
"6623",1,0,1,14,2174,26,48544,170,2,1,54415.19921875
"6645",1,0,1,16,2100,32,49200,5182,2,1,54120
"6703",1,0,1,12,1960,25,29520,5619,0,0,32773.76171875
"6813",1,1,0,12,816,40,49659.19921875,5201,2,1,94444.3203125
"6826",0,0,1,7,312,53,5756.39990234375,1958,0,1,45182
"6827",0,0,1,13,1520,56,19680,1760,0,1,56061.76171875
"6851",0,0,1,12,0,51,0,1309,0,1,77749.1171875
"6872",1,0,1,13,2205,39,49200,4613,1,1,95120
"6882",1,0,1,16,1960,28,49200,2105,0,1,85608
"6907",0,0,1,12,1980,48,45920,3780,0,1,128418.5625
"6912",0,0,1,12,0,47,0,1460,0,1,210103.6875
"6931",0,0,1,12,1632,32,12464,3053,2,1,40980.3203125
"6942",1,0,1,12,2208,50,50840,4416,3,1,72160
"7023",0,0,1,12,1326,40,7216,3888,0,0,38376
"7031",1,0,1,12,2010,44,47560,2786,3,1,74948
"7033",1,0,1,8,1344,56,49200,5188,0,1,64714.3984375
"7055",0,0,1,13,0,25,0,2552,2,1,72160
"7061",1,0,1,16,2651,26,72160,4647,0,0,100040
"7088",1,0,1,16,2400,58,77932.796875,3636,0,1,77932.796875
"7089",0,0,1,11,0,34,0,3245,3,1,50820.3203125
"7111",0,0,1,14,455,25,10496,2637,2,1,57236
"7142",0,0,1,16,2100,30,41000,2059,0,1,90036
"7153",1,0,1,16,3000,36,78720,1330,3,1,120704
"7159",1,0,1,17,2205,32,36417.83984375,2249,1,1,117096
"7213",0,0,1,12,1912,27,31488,2630,2,1,76752
"7254",0,0,1,12,0,48,0,210,0,1,130380
"7283",1,0,1,12,1440,28,13120,5478,1,1,22763.19921875
"7298",0,0,1,12,0,50,0,2645,0,1,204672
"7330",1,0,1,17,1540,25,26240,3611,0,1,39360
"7333",1,0,1,10,1920,32,39360,5227,3,1,60680
"7336",0,1,0,12,2020,40,30504,2239,0,1,110700
"7347",0,0,1,16,1560,30,45920,5766,0,1,91840
"7350",1,0,1,14,1946,35,59286,1431,2,1,108797.6015625
"7358",1,0,1,13,1480,30,19680,5827,0,0,21320
"7372",0,0,1,12,1680,55,11480,1719,0,1,86920
"7385",1,0,1,11,1974,54,104960,3064,0,1,105616
"7403",1,0,1,6,2475,50,123656,3887,0,1,146616
"7405",1,0,1,14,2505,32,50184,4911,2,1,70257.6015625
"7496",0,0,1,17,0,29,0,2375,2,1,79333.359375
"7543",0,0,1,17,1533,30,45920,4459,0,0,46904
"7555",1,0,1,10,2550,38,26240,3290,2,1,29848
"7585",1,0,1,14,2296,33,49856,3027,2,1,50577.6015625
"7609",1,0,1,12,1907,60,51496,847,0,1,51758.3984375
"7650",1,0,1,12,3000,39,67240,3528,0,1,102008
"7686",0,0,1,8,2662,26,26896,3071,4,1,48566.9609375
"7718",1,1,0,14,2024,29,49508.3203125,3698,0,0,49508.3203125
"7744",1,0,1,8,2020,35,31816,471,2,1,51496
"7746",0,0,1,13,1992,45,22960,1531,0,1,75440
"7796",0,0,1,11,0,55,0,4679,1,1,74620
"7798",1,0,1,16,2500,32,72160,4306,2,1,72324
"7800",1,0,1,13,2214,33,43725.6796875,726,2,1,58889.12109375
"7827",1,0,1,8,2348,31,21976,3564,2,1,21976
"7837",1,0,1,17,1916,30,26240,671,1,1,64944
"7850",1,0,1,3,2256,32,60680,3273,1,1,108240
"7902",1,1,0,11,2400,30,36080,307,3,1,36080
"7904",1,0,1,12,2851,36,45920,971,2,1,49200
"7919",1,0,1,12,3000,55,0,2043,4,1,27125.599609375
"7924",1,0,1,12,2032,26,52480,1605,3,1,69732.796875
"7935",0,0,1,12,875,55,6560,2307,0,1,43296
"7974",1,0,1,12,1736,27,44686.71875,1381,0,0,44686.71875
"7988",0,0,1,15,1600,30,23616,2097,3,1,71012
"7996",1,0,1,17,3744,28,24672.16015625,4331,1,1,37064
"8011",1,0,1,12,1797,53,59040,3085,0,1,88560
"8035",1,0,1,12,1984,56,45920,3806,0,1,92824
"8081",1,1,0,14,1960,26,29520,2692,0,1,36080
"8088",0,0,1,14,1904,30,31488,839,2,1,84099.203125
"8151",0,0,1,16,1275,44,13120,4721,0,0,14432
"8159",1,0,1,11,2160,32,40776.9609375,3052,2,1,53076.9609375
"8201",0,0,1,17,1280,31,42640,6001,2,1,196800
"8214",0,0,1,12,1431,46,17941.599609375,3947,1,1,122412.8828125
"8242",1,0,1,13,2500,32,68880,6321,2,1,68880
"8244",1,0,1,12,1728,26,24973.919921875,1185,3,1,44345.6015625
"8247",1,0,1,14,2160,36,91840,4644,3,1,91840
"8303",0,0,1,16,0,40,0,4115,3,1,252396
"8322",0,0,1,14,791,46,12877.2802734375,2790,0,1,104756.640625
"8345",0,0,1,14,1880,30,45920,4120,1,1,114800
"8352",0,0,1,12,0,57,0,2113,0,1,47494.3984375
"8391",0,0,1,16,0,31,0,507,3,1,52499.6796875
"8400",1,0,1,12,2080,60,19811.19921875,3948,0,1,32800
"8423",0,0,1,14,384,25,3936,4207,0,1,50512
"8490",0,0,1,14,2630,28,26174.400390625,4961,0,0,26174.400390625
"8493",0,0,1,11,910,55,3952.39990234375,1332,1,1,41918.3984375
"8509",0,0,1,12,0,47,0,3329,2,1,76538.796875
"8529",1,0,1,16,3600,41,147878.796875,4069,5,1,152470.796875
"8535",0,0,1,16,2050,29,57400,321,0,1,153176
"8551",0,0,1,16,160,36,2624,1330,3,1,120704
"8573",1,0,1,16,2309,31,95448,5761,1,1,98728
"8580",1,0,1,17,1896,29,20992,737,0,0,21316.720703125
"8591",1,0,1,17,2340,49,167837.59375,3431,0,0,327996.71875
"8597",0,1,0,13,2000,41,37720,4567,1,0,76922.5625
"8645",0,0,1,2,0,49,0,655,3,1,10692.7998046875
"8650",1,0,1,7,2250,51,39360,5336,0,1,39360
"8704",0,0,1,12,0,50,0,2662,0,1,80360
"8738",1,0,1,12,2112,35,49200,3981,1,1,72160
"8770",0,0,1,8,0,46,0,526,1,0,12195.0400390625
"8772",1,0,1,16,1554,60,73783.6015625,5004,0,1,73783.6015625
"8784",0,0,1,11,0,40,0,2218,2,1,34269.44140625
"8798",1,1,0,9,936,26,16400,837,2,1,26997.6796875
"8815",0,0,1,13,126,46,11480,5582,0,0,18040
"8836",0,0,1,12,1960,30,51168,86,0,1,125348.4765625
"8847",1,0,0,17,3000,35,54120,4406,1,1,85608
"8866",0,0,1,12,0,33,0,1913,4,1,132184
"8878",1,0,1,17,2630,32,71340,2552,2,1,72160
"8910",1,0,1,16,2090,46,119064,4867,0,1,119113.203125
"8946",0,0,1,16,1912,27,45920,4638,0,1,103320
"8972",0,0,1,12,2088,44,71202.2421875,4289,0,0,71251.4375
"8974",1,0,1,16,2806,50,121360,2808,0,1,147600
"8975",0,0,1,16,1928,33,55432,2170,0,0,57203.19921875
"8976",1,0,1,17,2570,30,34728.640625,2945,0,0,34728.640625
"8979",1,0,1,16,2250,28,83968,1186,2,1,84460
"8984",1,0,1,12,2328,57,65600,4820,0,1,65600
"8990",0,0,1,12,0,46,0,2808,0,1,147600
"8993",0,0,1,17,2480,38,59040,2981,0,0,59860
"9021",1,0,1,12,2250,49,32360.48046875,357,0,1,42712.16015625
"9053",0,0,1,12,0,53,0,5110,0,1,84624
"9062",0,0,1,17,1680,25,16400,2606,1,1,68880
"9128",0,0,1,14,1440,32,36080,3955,1,1,105944
"9142",1,1,0,12,2062,25,51391.0390625,6367,1,1,84486.2421875
"9158",1,0,1,17,2344,49,88756.796875,505,0,1,104304
"9181",1,0,0,3,90,56,656,655,3,1,10692.7998046875
"9187",1,0,1,12,2670,27,28978.80078125,3507,1,1,89216
"9190",1,0,1,12,1470,35,12464,2730,2,1,23780
"9195",1,0,1,12,2004,33,51168,1064,3,1,59433.6015625
"9217",0,0,0,12,2500,31,34768,2703,0,0,39419.0390625
"9218",0,0,1,12,1918,44,26240,6364,0,0,32144
"9251",0,0,1,12,4704,31,32800,3362,0,0,32800
"9271",0,0,1,12,0,27,0,3200,2,1,55523.83984375
"9296",1,0,1,12,2356,31,50512,5772,2,1,96432
"9344",1,0,1,14,2205,26,72160,2255,1,1,72160
"9371",0,0,1,17,1080,35,22960,2338,3,1,131528
"9399",1,0,1,16,1388,27,69536,2168,0,1,141696
"9426",0,0,1,14,1925,27,58384,375,0,1,134152
"9435",0,0,1,12,1828,43,16400,550,2,0,23386.400390625
"9455",0,1,0,12,1920,26,25584,568,3,1,30490.880859375
"9499",0,0,1,12,600,28,3280,4819,2,1,68027.203125
"9506",1,0,1,12,0,58,0,1848,0,1,24898.48046875
"9531",1,1,0,11,1800,28,45920,1338,4,1,63323.6796875
"9543",0,0,1,11,1680,52,11676.7998046875,3784,0,0,15940.7998046875
"9548",0,0,1,6,0,57,0,2906,0,0,5431.68017578125
"9550",1,0,1,12,2040,26,52480,5633,1,1,54448
